map,metric,full,sector,adaptive,sector_vs_full_comparison_valid,sector_vs_full_reduction_pct,adaptive_vs_full_comparison_valid,adaptive_vs_full_reduction_pct,adaptive_vs_sector_comparison_valid,adaptive_vs_sector_reduction_pct
occ_bw_r1,mission_time_s,54.423,55.171,54.234,True,-1.3744189037722976,True,0.34727964279808177,True,1.6983560203730177
occ_bw_r1,map_compute_ms_per_frame,36.70212838291758,9.569687743987444,17.639995150835865,True,73.92606868967985,True,51.93740546380378,True,-84.33198263881629
occ_bw_r1,algorithm_cores_mean,1.5557451741351151,1.0649286107934124,1.0753924774135597,False,,False,,True,-0.9825885523304075
occ_bw_r1,algorithm_core_s,87.3096862,60.4084127,59.9734435,False,,False,,True,0.7200473916772814
occ_bw_r1,algorithm_cores_p95_1s,1.848702857555855,1.2447595054088423,1.2630129585152423,False,,False,,True,-1.4664240784732685
occ_bw_r1,algorithm_peak_pss_mib,3417.95859375,3144.8400390625,3156.66142578125,False,,False,,True,-0.3758978699048133
occ_bw_r1,end_to_end_cores_mean,1.6137959275723528,1.3301710806511975,1.3742364682991393,True,17.57501317702633,True,14.844470430259722,True,-3.312760913909597
occ_bw_r1,end_to_end_core_s,90.5693803,75.4551195,76.6429528,True,16.68804705291774,True,15.376529522307,True,-1.574224927176755
occ_bw_r1,end_to_end_cores_p95_1s,1.913061551288245,1.5233440372869038,1.5979922753024494,True,20.371404868751217,True,16.4693747450849,True,-4.900287537705209
occ_bw_r1,end_to_end_peak_pss_mib,3466.2384765625,3354.809375,3383.88984375,True,3.2146980744673286,True,2.37573477327982,True,-0.8668292442100489
occ_bw_r1,planner_ingress_mib_s,4.469086224791027,0.8849859822383808,0.7776705555149158,True,80.19760779442643,True,82.59889121850004,True,12.12622898862576
occ_bw_r1,dds_algorithm_mib_s,,0.8849859822383808,0.7804254816107172,False,,False,,True,11.814932973650086
occ_bw_r2,mission_time_s,54.446,55.288000000000004,54.611,True,-1.5464864269184253,True,-0.3030525658450559,True,1.2244971784112406
occ_bw_r2,map_compute_ms_per_frame,44.26514276364818,11.409375640548852,20.060688381683565,True,74.22492072042166,True,54.68061971742248,True,-75.82634680190563
occ_bw_r2,algorithm_cores_mean,1.6517449491745944,1.0855563398262194,1.075789056482252,False,,False,,True,0.8997490950613258
occ_bw_r2,algorithm_core_s,93.0967852,62.0036731,60.9449499,False,,False,,True,1.7075169051557413
occ_bw_r2,algorithm_cores_p95_1s,1.9321951651517635,1.262691428701377,1.2891087463866246,False,,False,,True,-2.092143581937246
occ_bw_r2,algorithm_peak_pss_mib,3450.2884765625,3147.64853515625,3158.33623046875,False,,False,,True,-0.3395453842170847
occ_bw_r2,end_to_end_cores_mean,1.7116989266852871,1.3426323320789195,1.382102224263455,True,21.56141999347203,True,19.25553012176607,True,-2.9397394388246814
occ_bw_r2,end_to_end_core_s,96.4768148,76.6903786,78.292707,True,20.509006481005837,True,18.848163507155924,True,-2.0893473591483747
occ_bw_r2,end_to_end_cores_p95_1s,1.9950382065207437,1.528529036122614,1.60898504171146,True,23.38347049562026,True,19.35066524277462,True,-5.263622979183757
occ_bw_r2,end_to_end_peak_pss_mib,3498.50927734375,3408.27607421875,3428.76171875,True,2.5791900484399903,True,1.9936365195723011,True,-0.6010559029008695
occ_bw_r2,planner_ingress_mib_s,5.391927069107334,1.0717642677885086,0.9425486750952242,True,80.12279739596059,True,82.5192614251871,True,12.05634453179797
occ_bw_r2,dds_algorithm_mib_s,,1.0717642677885086,0.945318053323899,False,,False,,True,11.797950189692397
occ_bw_r3,mission_time_s,54.543,54.325,54.656,True,0.39968465247602153,True,-0.2071759895861972,True,-0.6092959042797901
occ_bw_r3,map_compute_ms_per_frame,49.98285339137283,12.455622023558755,21.582935887608834,True,75.08021015521169,True,56.81932018043991,True,-73.2786676312635
occ_bw_r3,algorithm_cores_mean,1.7068475029567673,1.1003828587350364,1.0949122709294672,False,,False,,True,0.49715312830826897
occ_bw_r3,algorithm_core_s,96.6654533,61.5497242,61.730978900000004,False,,False,,True,-0.2944849913722339
occ_bw_r3,algorithm_cores_p95_1s,1.9686374309137973,1.2745633495732427,1.2909269219497523,False,,False,,True,-1.2838571250294153
occ_bw_r3,algorithm_peak_pss_mib,3340.2001953125,3147.7275390625,3159.678125,False,,False,,True,-0.37965757166705727
occ_bw_r3,end_to_end_cores_mean,1.7668473631028756,1.3603013714257126,1.3993609779619287,True,23.009683811237725,True,20.798988798646427,True,-2.871393601204583
occ_bw_r3,end_to_end_core_s,100.0631956,76.08988049999999,78.9061531,True,23.95817458782019,True,21.143680624167477,True,-3.7012446089989655
occ_bw_r3,end_to_end_cores_p95_1s,2.0321774074202756,1.5405913161069473,1.615246244685641,True,24.190116941481335,True,20.516474654833562,True,-4.845861962103335
occ_bw_r3,end_to_end_peak_pss_mib,3388.356640625,3423.3048828125,3463.88271484375,True,-1.0314215973751102,True,-2.2289883335544793,True,-1.1853408743983098
occ_bw_r3,planner_ingress_mib_s,5.863398764859512,1.066240976927225,0.9017302162937056,True,81.81530849790715,True,84.62103205911988,True,15.429041294925568
occ_bw_r3,dds_algorithm_mib_s,,1.066240976927225,0.9044855370557887,False,,False,,True,15.170626844373915
occ_bw_r4,mission_time_s,55.374,53.351,55.393,True,3.6533391122187364,True,-0.03431213204752835,True,-3.827482146538962
occ_bw_r4,map_compute_ms_per_frame,56.6127799169061,13.922223872604018,23.30437733255024,True,75.40798403993148,True,58.835483142224355,True,-67.38976147631347
occ_bw_r4,algorithm_cores_mean,1.7895024701216147,1.127204826630759,1.1067644082282018,False,,False,,True,1.8133721502643099
occ_bw_r4,algorithm_core_s,102.5934547,62.108078,63.4279168,False,,False,,True,-2.1250678534924226
occ_bw_r4,algorithm_cores_p95_1s,2.0129562937037986,1.3031150780867446,1.3225005641400058,False,,False,,True,-1.48762656339786
occ_bw_r4,algorithm_peak_pss_mib,3449.20849609375,3147.7908203125,3159.45625,False,,False,,True,-0.3705910066267449
occ_bw_r4,end_to_end_cores_mean,1.8495623498559113,1.388410970629164,1.4105827663584063,True,24.932999920909552,True,23.73424088848388,True,-1.5969187940941563
occ_bw_r4,end_to_end_core_s,106.0356166,76.5033362,80.8461278,True,27.851283697821202,True,23.755686634070077,True,-5.676604205399343
occ_bw_r4,end_to_end_cores_p95_1s,2.0746582456366642,1.58391278096289,1.6434524787718103,True,23.654279720811367,True,20.78442402606541,True,-3.7590262875917415
occ_bw_r4,end_to_end_peak_pss_mib,3497.39140625,3490.86328125,3522.09423828125,True,0.1866569749194716,True,-0.7063216312336412,True,-0.8946485300354385
occ_bw_r4,planner_ingress_mib_s,6.468157554359078,1.1541470242850673,0.9641309754600351,True,82.15647942114127,True,85.09419463954956,True,16.463764566107773
occ_bw_r4,dds_algorithm_mib_s,,1.1541470242850673,0.9668825230096925,False,,False,,True,16.225359277027575
occ_bw_r5,mission_time_s,55.189,54.577,54.474000000000004,True,1.1089166319375272,True,1.2955480258747147,True,0.18872418784468628
occ_bw_r5,map_compute_ms_per_frame,56.38403903708107,13.753844579629295,23.386518353616612,True,75.6068475857431,True,58.52280405411109,True,-70.03622673077308
occ_bw_r5,algorithm_cores_mean,1.7755450437141664,1.1210013471035714,1.1045263667003673,False,,False,,True,1.4696664233073309
occ_bw_r5,algorithm_core_s,101.5142845,63.2505131,62.1702524,False,,False,,True,1.7079082003526018
occ_bw_r5,algorithm_cores_p95_1s,2.0284301349240312,1.2975705276750575,1.306745566596606,False,,False,,True,-0.707093658946453
occ_bw_r5,algorithm_peak_pss_mib,3401.919140625,3148.92841796875,3160.94423828125,False,,False,,True,-0.38158442230486334
occ_bw_r5,end_to_end_cores_mean,1.8336100903184145,1.3881930958384472,1.4066432338166814,True,24.2918053751885,True,23.285586109944912,True,-1.329075762841959
occ_bw_r5,end_to_end_core_s,104.8323974,78.3320188,79.1829867,True,25.278806225221366,True,24.46706489228873,True,-1.0863602305115114
occ_bw_r5,end_to_end_cores_p95_1s,2.086121215802991,1.5706578541321485,1.617561874992032,True,24.709175946539137,True,22.460791696162335,True,-2.986265960882982
occ_bw_r5,end_to_end_peak_pss_mib,3450.06865234375,3496.1205078125,3538.44970703125,True,-1.3348098287106689,True,-2.561718724856675,True,-1.210747716623624
occ_bw_r5,planner_ingress_mib_s,6.734865678863294,1.1854699460599898,1.0015683089318403,True,82.39801649228923,True,85.1286075077167,True,15.512973377297518
occ_bw_r5,dds_algorithm_mib_s,,1.1854699460599898,1.0043135083831036,False,,False,,True,15.281402812359351
all,mission_time_s,54.795,54.5424,54.6736,True,0.4609909663290465,True,0.22155306141071499,True,-0.24054680395435435
all,map_compute_ms_per_frame,48.78938869838515,12.222150772065673,21.194903021259023,True,74.94916190153002,True,56.558375526519896,True,-73.41385666507254
all,algorithm_cores_mean,1.6958770280204516,1.0998147966177996,1.0914769159507696,False,,False,,True,0.758116793179273
all,algorithm_core_s,96.23593278,61.86408022,61.6495083,False,,False,,True,0.346844112507517
all,algorithm_cores_p95_1s,1.9581843764498492,1.276539977889053,1.2944589515176463,False,,False,,True,-1.403714254074915
all,algorithm_peak_pss_mib,3411.91498046875,3147.3870703125,3159.01525390625,False,,False,,True,-0.3694551491118533
all,end_to_end_cores_mean,1.7551029315069682,1.3619417701246883,1.3945851341399222,True,22.401031547745376,True,20.541119890757503,True,-2.39682523374295
all,end_to_end_core_s,99.59548094,76.61414672,78.77418548,True,23.074675681163498,True,20.905863663175158,True,-2.8193732521674506
all,end_to_end_cores_p95_1s,2.020211325333784,1.5494070049223008,1.6166475830926785,True,23.304706517952816,True,19.976313229232485,True,-4.339762112650944
all,end_to_end_peak_pss_mib,3460.112890625,3434.67482421875,3467.41564453125,True,0.7351802444126381,True,-0.21105536544881118,True,-0.9532436689970296
all,planner_ingress_mib_s,5.785487058396049,1.0725216394598343,0.9175297462591442,True,81.46186088337433,True,84.14083832531261,True,14.451166997315815
all,dds_algorithm_mib_s,,1.0725216394598343,0.9202850206766402,False,,False,,True,14.194270137045127
