map,run,mode,campaign_sequence_index,mode_order_position,experiment_profile,filter_profile,filter_backend,success,run_valid,monitor_type,monitor_flight_cpu_pct,live_cloud_enabled,preflight_ready,preflight_cloud_messages,preflight_odom_messages,goal_messages,position_command_messages,trajectory_flag2_messages,trajectory_flag3_messages,guard_stop_detected,guard_stop_time_s,full_refresh_ack_timeouts,full_refresh_recovery_gate_arms,full_refresh_recovery_targets,full_refresh_recovery_acks,full_refresh_ack_timeout_recoveries,guard_topology_reroute_arms,guard_topology_reroute_searches,guard_local_escape_test_injections,guard_local_escape_direction_skips,guard_local_escape_direction_rejections,guard_local_escape_commits,guard_local_escape_rejections,guard_brake_successes,guard_brake_rejections,guard_brake_stationary_defers,trajectory_velocity_slowdowns,trajectory_velocity_rejections,guard_brake_main_pre_successes,guard_brake_retry_successes,guard_brake_ack_timeout_successes,guard_main_pre_map_stale,guard_recoveries,guard_recovery_active_duration_s,guard_recovery_active_duration_mean_s,guard_recovery_active_duration_max_s,shadow_safe_candidates,shadow_unsafe_candidates,shadow_skipped_candidates,shadow_validated_candidates,shadow_geometric_unsafe,shadow_map_race,shadow_other_indeterminate,shadow_unsafe_exp,shadow_unsafe_appended_backup,shadow_unsafe_carry_backup,shadow_unsafe_stitch,shadow_validation_ms_mean,shadow_validation_ms_max,shadow_contact_events_with_epoch,shadow_contacts_with_prior_unsafe,shadow_contacts_without_prior_unsafe,shadow_geometric_unsafe_followed_by_contact,shadow_geometric_unsafe_not_followed_by_contact,shadow_nearest_prediction_error_s,shadow_correlated_segments,first_position_command_s,first_trajectory_flag2_s,first_trajectory_flag3_s,max_position_command_gap_s,first_motion_s,start_pose_error_m,start_pose_valid,odom_gap_limit_s,max_odom_gap_s,odom_gap_valid,mission_time_s,waypoints_reached,n_waypoints,collisions,min_clearance_m,static_pcd_enabled,static_pcd_point_count,static_pcd_collisions,static_pcd_min_distance_m,static_pcd_clearance_m,static_pcd_contact_r015,static_pcd_contact_r020,static_pcd_contact_r025,static_pcd_episodes_r015,static_pcd_episodes_r020,static_pcd_episodes_r025,contact_event_count,first_contact_kind,first_contact_time_s,first_contact_distance_m,first_contact_x,first_contact_y,first_contact_z,first_contact_speed_mps,first_contact_nearest_x,first_contact_nearest_y,first_contact_nearest_z,forensics_json,samples,clearance_samples,final_x,final_y,final_z,min_x,max_x,min_y,max_y,path_length_m,max_speed_mps,max_odom_speed_3d_mps,max_command_speed_mps,max_command_horizontal_speed_mps,speed_limit_mps,speed_tolerance_mps,speed_limit_valid,speed_exceedance_count,command_speed_exceedance_count,odom_speed_exceedance_count,first_speed_exceedance_kind,first_speed_exceedance_time_s,first_speed_exceedance_mps,first_speed_exceedance_trajectory_id,first_speed_exceedance_trajectory_flag,closest_final_goal_distance_m,observed_open_time_s,observed_open_x,observed_open_y,observed_close_time_s,observed_close_x,observed_close_y,trap_collisions,trap_min_surface_distance_m,trap_clearance_m,trap_x,trap_y,trigger_x,trigger_y,trigger_mismatch_deg,trap_count,trap_spacing_m,trap_start_offset_m,trap_first_distance_m,trap_last_distance_m,trigger_speed_mps,trap_input_time_s,trap_kept_time_s,trap_keep_delay_s,input_body_relative_deg,input_velocity_relative_deg,kept_body_relative_deg,kept_velocity_relative_deg,trigger_trap_distance_m,trigger_trap_body_relative_deg,trigger_trap_velocity_relative_deg,trigger_trap_angular_radius_deg,trigger_predicted_x,trigger_predicted_y,trigger_trap_nudge_deg,trigger_trap_nudge_lateral_m,event,valid_spawn,invalid_reasons,spawn_time_s,spawn_wall_time_s,trigger_evaluation_time_s,trigger_evaluation_wall_time_s,side,trigger_threshold_x,trigger_z,trigger_yaw_deg,trigger_velocity_yaw_deg,trigger_cruise_duration_s,trigger_cruise_qualified,min_trigger_speed_mps,min_cruise_s,max_trigger_abs_y_m,max_trigger_velocity_yaw_deg,trigger_abs_y_diagnostic_ok,trigger_velocity_yaw_diagnostic_ok,wall_x,blocker_x,blocker_y,wall_y_min,wall_y_max,short_endpoint_y,short_endpoint_x,long_endpoint_y,long_endpoint_x,short_endpoint_inner_edge_deg,long_endpoint_inner_edge_deg,barrier_frame,local_blocker_forward_m,local_short_endpoint_forward_m,local_short_endpoint_lateral_m,local_long_endpoint_forward_m,local_long_endpoint_lateral_m,wall_radius_m,wall_height_m,wall_cylinder_count,wall_center_spacing_m,wall_point_count,horizon_m,intensity,matched_prefix,filter_half_angle_deg,filter_reliable_output,filter_stall_v,filter_stall_t,filter_resume_v,filter_resume_t,filter_velocity_yaw_update_v,filter_frames,filter_published_frames,filter_rate_limited_frames,filter_max_publish_hz,filter_map_commit_topic,filter_map_commit_refresh_age_s,filter_map_commit_refresh_min_interval_s,filter_map_commit_pre_stale_full_age_s,filter_map_commit_pre_stale_ack_retry_age_s,filter_full_refresh_generation_ack_en,filter_map_process_ack_topic,filter_full_refresh_request_topic,filter_map_commit_status_count,filter_map_commit_version,filter_commit_refresh_frames,filter_pre_stale_full_refresh_frames,filter_pre_stale_full_refresh_ack_count,filter_pre_stale_full_refresh_pending_ack,filter_pre_stale_full_refresh_pending_ack_count,filter_pre_stale_full_refresh_pending_ack_max,filter_pre_stale_full_refresh_ack_committed_count,filter_pre_stale_full_refresh_superseded_count,filter_pre_stale_full_refresh_ack_retry_frames,filter_pre_stale_full_refresh_ack_retry_suppressed_frames,filter_pre_stale_full_refresh_version_advance_count,filter_pre_stale_full_refresh_pending_version_advance,filter_full_refresh_request_count,filter_full_refresh_request_sequence,filter_full_refresh_duplicate_stamp_count,filter_map_process_ack_status_count,filter_map_process_ack_malformed_count,filter_last_map_process_ack_scan_seq,filter_last_map_process_ack_stamp_ns,filter_last_map_process_ack_version,filter_pre_stale_full_refresh_same_version_suppressed_frames,filter_pre_stale_full_refresh_trigger_age_mean_s,filter_pre_stale_full_refresh_trigger_age_max_s,filter_pre_stale_full_refresh_ack_latency_mean_s,filter_pre_stale_full_refresh_ack_latency_max_s,filter_map_commit_age_mean_s,filter_map_commit_age_max_s,filter_full_open_extra_max_points,filter_full_open_extra_candidates,filter_full_open_extra_kept,filter_publish_duty_pct,filter_input_points,filter_kept_points,filter_kept_pct,filter_armed,filter_armed_duty_pct,filter_open,filter_open_duty_pct,filter_open_point_duty_pct,filter_recovery_active,filter_open_burst_s,filter_open_cooldown_s,filter_near_field_radius_m,filter_near_field_speed_gain_s,filter_near_field_max_radius_m,filter_max_effective_near_field_radius_m,filter_arm_transitions,filter_open_transitions,filter_close_transitions,filter_first_transition_time_s,filter_first_arm_time_s,filter_first_stall_candidate_time_s,filter_first_open_stall_start_time_s,filter_first_open_time_s,filter_first_open_delay_s,filter_first_close_time_s,filter_first_open_duration_s,filter_stall_candidate_count,filter_max_stall_candidate_duration_s,filter_min_armed_closed_speed_mps,filter_replan_guard_en,filter_replan_guard_bounded,filter_replan_guard_active,filter_replan_guard_burst_s,filter_replan_guard_cooldown_s,filter_replan_fail_streak_open,filter_replan_ok_streak_close,filter_replan_guard_open,filter_replan_guard_open_transitions,filter_replan_guard_close_transitions,filter_effective_full_open_transitions,filter_effective_full_close_transitions,filter_replan_guard_open_duty_pct,filter_replan_status_count,filter_replan_fail_count,filter_max_replan_fail_streak,filter_first_replan_guard_open_time_s,filter_first_effective_full_open_time_s,filter_trajectory_guard_topic,filter_trajectory_guard_hold_s,filter_trajectory_guard_active_max_publish_hz,filter_trajectory_guard_ack_retry_age_s,filter_trajectory_guard_active,filter_trajectory_guard_open,filter_trajectory_guard_status_count,filter_trajectory_guard_active_count,filter_trajectory_guard_open_transitions,filter_trajectory_guard_close_transitions,filter_trajectory_guard_refresh_frames,filter_trajectory_guard_full_refresh_pending_ack,filter_trajectory_guard_full_refresh_pending_ack_max,filter_trajectory_guard_full_refresh_ack_count,filter_trajectory_guard_full_refresh_ack_committed_count,filter_trajectory_guard_full_refresh_superseded_count,filter_trajectory_guard_full_refresh_ack_retry_frames,filter_trajectory_guard_full_refresh_abandoned_count,filter_trajectory_guard_full_refresh_ack_latency_mean_s,filter_trajectory_guard_full_refresh_ack_latency_max_s,filter_test_drop_first_trajectory_guard_full_cloud,filter_test_dropped_trajectory_guard_full_clouds,filter_trajectory_guard_open_duty_pct,filter_trajectory_guard_active_frames,filter_trajectory_guard_hold_only_frames,filter_trajectory_guard_active_published_frames,filter_trajectory_guard_hold_only_published_frames,filter_trajectory_guard_active_duty_pct,filter_trajectory_guard_hold_only_duty_pct,filter_first_trajectory_guard_open_time_s,recovery_triggered,recovery_reclosed,recovery_spawn_after_arm,recovery_open_after_spawn,recovery_open_during_hold,recovery_success,mission_driver_phase,mission_driver_start_delay_s,mission_driver_approach_radius_m,mission_driver_hold_low_speed_s,mission_driver_low_speed_v,mission_driver_approach_start_time_s,mission_driver_approach_start_wall_time_s,mission_driver_approach_start_speed_mps,mission_driver_hold_start_time_s,mission_driver_hold_start_wall_time_s,mission_driver_hold_start_speed_mps,mission_driver_hold_start_distance_m,mission_driver_release_time_s,mission_driver_release_wall_time_s,mission_driver_release_speed_mps,mission_driver_release_low_speed_duration_s,pts_mean,total_ms_mean,raycast_ms_mean,update_ms_mean,inflation_ms_mean,kept_pct,fsm_cpu_pct,filter_cpu_pct,monitor_cpu_pct,attempt_count,retry_count,first_attempt_success,retry_reasons,oom_kill_delta,fsm_peak_rss_mib,fsm_peak_pss_mib,fsm_peak_swap_mib,system_min_available_mib,system_peak_swap_used_mib,cgroup_peak_memory_mib,cgroup_peak_swap_mib,memory_psi_some_avg10_max,memory_psi_full_avg10_max,memory_trace_csv,perf_row_start,perf_row_end,input_distance_m,kept_distance_m
seed1,1,full,1,1,,strict-burst,direct,True,True,,,,,,,,,,,,,0,0,0,0,0,5,5,0,0,0,0,0,7,17,0,4,0,3,3,0,5,7,12.194401502609253,1.7420573575156075,5.877889156341553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.85,5,5,0,0.377,True,241490,0,0.449,0.249,,,,,,,0,,,,,,,,,,,../../tmp/final_guarded_velocity_3mode_seed1_10_n5_artifacts_20260826/seed1_run1_full.json,6184,4843,0.615,-1.352,1.377,-25.567,24.025,-25.022,25.715,231.638,6.998,7.002921,7.002921,6.997715,7.0,0.01,True,0,0,0,,,,,,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15095.13179916318,31.64989728033473,20.44882460251046,11.199339330543934,1.3411927803347279,,114.23171857864901,,,1,0,True,,0,3421.09375,3398.2109375,0.0,2775.83203125,2047.8359375,9099.62890625,1562.58984375,0.0,0.0,../../tmp/final_guarded_velocity_3mode_seed1_10_n5_artifacts_20260826/seed1_run1_full.attempt1.memory.csv,5,483,,
seed1,1,sector,2,2,,strict-burst,cpp,True,True,,,,,,,,,,,,,0,0,0,0,0,2,2,0,0,0,0,0,10,18,0,1,0,4,4,0,6,10,8.066399097442627,0.8066399097442627,1.38419771194458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.61,5,5,0,0.367,True,241490,0,0.482,0.282,,,,,,,0,,,,,,,,,,,../../tmp/final_guarded_velocity_3mode_seed1_10_n5_artifacts_20260826/seed1_run1_sector.json,6060,4910,1.117,-0.993,1.681,-24.024,24.025,-25.421,25.183,222.723,7.001,7.001263,7.001263,7.00055,7.0,0.01,True,0,0,0,,,,,,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,True,0.6,1.2,1.5,2,0.2,499,499,0,0,/rog_map/commit_version,0.12,0.1,0,0,False,/rog_map/cloud_process_ack,/sector/full_refresh_request,0,0,0,0,0,False,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,100,7711840,3430005,44.477,False,0,False,0,0,False,0,0,1.5,0,1.5,1.5,0,0,0,,,,,,,,,0,0,,False,False,False,0,0,5,15,False,0,0,0,0,0,0,0,0,,,/planning/trajectory_guard_recovery_active,2.5,0,0,False,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,7110.516059957174,11.960547794432548,7.843366980728052,4.115387299785867,0.8056838458244111,44.477,96.38481754050069,2.5520714375709885,25.368275058302373,1,0,True,,0,3285.5390625,3261.5546875,0.0,2896.21484375,2047.8359375,8988.671875,1562.58984375,0.0,0.0,../../tmp/final_guarded_velocity_3mode_seed1_10_n5_artifacts_20260826/seed1_run1_sector.attempt1.memory.csv,0,467,,
seed1,1,adaptive,3,3,,strict-burst,cpp,True,True,,,,,,,,,,,,,0,20,20,20,0,4,4,0,0,0,0,0,20,46,0,0,0,8,11,0,17,20,17.160255670547485,0.8580127835273743,2.0794031620025635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.76,5,5,0,0.359,True,241490,0,0.414,0.214,,,,,,,0,,,,,,,,,,,../../tmp/final_guarded_velocity_3mode_seed1_10_n5_artifacts_20260826/seed1_run1_adaptive.json,6775,5329,1.097,-0.961,1.96,-24.029,24.026,-24.321,27.216,225.046,7.0,7.003438,7.003438,6.999904,7.0,0.01,True,0,0,0,,,,,,0.0,1787720329.877359,11.713,13.139,1787720329.730714,11.713,13.139,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,True,0.6,1.2,1.5,2,1.5,476,303,173,5,/rog_map/commit_version,0.12,0.1,0.25,0,True,/rog_map/cloud_process_ack,/sector/full_refresh_request,291,291,35,44,44,False,0,1,44,0,0,0,44,False,64,64,0,291,0,291,1787720389729070799,291,0,0.369335,0.96579,0.039325,0.095964,0.158699,1.373748,6000,862694,703857,63.655,7072213,3765946,53.25,False,0,False,64.076,70.087,False,0.6,1.4,1.5,0.2,3,2.899981,0,0,0,,,,,,,,,0,0,,True,True,False,0.6,1.4,3,15,False,21,21,12,12,20.378,420,240,10,1787720322.7,1787720321.9,/planning/trajectory_guard_recovery_active,2.5,0,0.75,False,False,41,20,7,7,20,False,1,20,20,0,0,0,0.038576,0.077443,False,0,55.462,85,179,66,115,17.857,37.605,1787720321.9,,,,,,,,,,,,,,,,,,,,,,,12800.481099656357,24.237945979381443,15.191829106529209,9.044541735395189,1.6639618350515464,53.25,85.86766824920787,2.6307534816493408,,1,0,True,,0,3383.24609375,3359.1943359375,0.0,2735.15625,2047.8359375,9119.58203125,1562.58984375,0.0,0.0,../../tmp/final_guarded_velocity_3mode_seed1_10_n5_artifacts_20260826/seed1_run1_adaptive.attempt1.memory.csv,0,291,,
seed1,2,sector,4,1,,strict-burst,cpp,True,True,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,9,28,0,0,0,3,5,0,7,9,8.075007677078247,0.8972230752309164,1.542288064956665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.56,5,5,0,0.402,True,241490,0,0.495,0.295,,,,,,,0,,,,,,,,,,,../../tmp/final_guarded_velocity_3mode_seed1_10_n5_artifacts_20260826/seed1_run2_sector.json,6255,4990,1.473,-0.13,2.103,-26.67,24.025,-24.49,25.29,223.095,7.0,7.00116,7.00116,6.999954,7.0,0.01,True,0,0,0,,,,,,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,True,0.6,1.2,1.5,2,0.2,490,490,0,0,/rog_map/commit_version,0.12,0.1,0,0,False,/rog_map/cloud_process_ack,/sector/full_refresh_request,0,0,0,0,0,False,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,100,7189217,3212301,44.682,False,0,False,0,0,False,0,0,1.5,0,1.5,1.5,0,0,0,,,,,,,,,0,0,,False,False,False,0,0,5,15,False,0,0,0,0,0,0,0,0,,,/planning/trajectory_guard_recovery_active,2.5,0,0,False,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,6745.701298701299,12.36341854978355,8.26106512987013,4.100589225108226,0.8069816406926407,44.682,95.77754245717799,2.5113877808035805,24.71918781455503,1,0,True,,0,3291.8359375,3267.7578125,0.0,2819.16015625,2047.2734375,8990.7578125,1562.58984375,0.0,0.0,../../tmp/final_guarded_velocity_3mode_seed1_10_n5_artifacts_20260826/seed1_run2_sector.attempt1.memory.csv,0,462,,
seed1,2,adaptive,5,2,,strict-burst,cpp,True,True,,,,,,,,,,,,,0,20,20,20,0,6,7,0,0,0,0,0,20,60,0,3,0,8,12,0,17,20,20.303804636001587,1.0151902318000794,3.9551384449005127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.04,5,5,0,0.315,True,241490,0,0.315,0.115,,,,,,,0,,,,,,,,,,,../../tmp/final_guarded_velocity_3mode_seed1_10_n5_artifacts_20260826/seed1_run2_adaptive.json,7401,6141,1.018,-0.777,1.568,-26.751,24.025,-24.28,27.985,231.219,7.001,7.005305,7.005306,7.000731,7.0,0.01,True,0,0,0,,,,,,0.0,1787720485.451905,21.257,20.728,1787720484.791297,18.505,18.518,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,True,0.6,1.2,1.5,2,1.5,539,341,198,5,/rog_map/commit_version,0.12,0.1,0.25,0,True,/rog_map/cloud_process_ack,/sector/full_refresh_request,329,329,36,53,53,False,0,1,53,0,0,0,53,False,73,73,0,329,0,329,1787720547491498229,329,0,0.370079,1.074731,0.038949,0.060148,0.152812,1.074731,6000,938719,789332,63.265,8157744,4383305,53.732,False,0,False,63.451,70.819,False,0.6,1.4,1.5,0.2,3,2.8993,0,0,0,,,,,,,,,0,0,,True,True,False,0.6,1.4,3,15,False,27,27,14,14,20.594,476,270,9,1787720474.1,1787720472.63,/planning/trajectory_guard_recovery_active,2.5,0,0.75,False,False,41,20,5,5,20,False,1,20,20,0,0,0,0.040887,0.082884,False,0,54.731,111,184,78,117,20.594,34.137,1787720472.63,,,,,,,,,,,,,,,,,,,,,,,13228.30487804878,24.968636097560974,15.790900396341463,9.175859487804878,1.560350850609756,53.732,86.94836338394678,2.75090883050971,25.159757286331132,1,0,True,,0,3414.05859375,3389.583984375,0.0,2583.671875,2047.99609375,9095.65234375,1563.50390625,0.0,0.0,../../tmp/final_guarded_velocity_3mode_seed1_10_n5_artifacts_20260826/seed1_run2_adaptive.attempt1.memory.csv,1,329,,
seed1,2,full,6,3,,strict-burst,direct,True,True,,,,,,,,,,,,,0,0,0,0,0,3,3,0,0,0,0,0,10,27,0,0,0,5,4,0,9,10,13.67709994316101,1.367709994316101,4.4543774127960205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.2,5,5,0,0.395,True,241490,0,0.446,0.246,,,,,,,0,,,,,,,,,,,../../tmp/final_guarded_velocity_3mode_seed1_10_n5_artifacts_20260826/seed1_run2_full.json,6519,5259,1.123,-0.972,1.787,-26.667,24.025,-25.526,27.538,226.893,7.0,7.001678,7.001678,7.000185,7.0,0.01,True,0,0,0,,,,,,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14773.077753779698,36.4029181425486,24.060428531317495,12.340483218142548,1.4624205680345572,,112.90910090214645,,26.376064682008952,1,0,True,,0,3417.578125,3394.5830078125,0.0,1966.6875,2047.96484375,8959.56640625,1563.50390625,0.0,0.0,../../tmp/final_guarded_velocity_3mode_seed1_10_n5_artifacts_20260826/seed1_run2_full.attempt1.memory.csv,4,467,,
seed1,3,adaptive,7,1,,strict-burst,cpp,True,True,,,,,,,,,,,,,0,6,6,6,0,4,4,0,0,0,0,0,6,19,0,0,0,2,4,0,5,6,6.13871955871582,1.0231199264526367,2.1928482055664062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.47,5,5,0,0.346,True,241490,0,0.385,0.185,,,,,,,0,,,,,,,,,,,../../tmp/final_guarded_velocity_3mode_seed1_10_n5_artifacts_20260826/seed1_run3_adaptive.json,6543,4940,0.985,-0.898,1.553,-26.558,24.059,-24.285,25.436,226.504,7.0,7.001035,7.001035,6.99979,7.0,0.01,True,0,0,0,,,,,,0.0,1787720633.692913,0.0,0.0,1787720643.788006,16.238,16.993,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,True,0.6,1.2,1.5,2,1.5,602,347,255,5,/rog_map/commit_version,0.12,0.1,0.25,0,True,/rog_map/cloud_process_ack,/sector/full_refresh_request,329,329,28,19,19,False,0,1,19,0,0,0,19,False,25,25,0,329,0,329,1787720698082917740,329,0,0.311069,0.505844,0.051746,0.079751,0.124014,0.960177,6000,693965,573230,57.641,9230851,3882593,42.061,False,0,False,34.884,38.742,False,0.6,1.4,1.5,0.2,3,2.899958,0,0,0,,,,,,,,,0,0,,True,True,False,0.6,1.4,3,15,False,24,24,22,22,20.1,376,227,7,1787720634.61,1787720633.67,/planning/trajectory_guard_recovery_active,2.5,0,0.75,False,False,13,6,3,3,6,False,1,6,6,0,0,0,0.05186,0.095493,False,0,17.608,36,70,25,44,5.98,11.628,1787720633.67,,,,,,,,,,,,,,,,,,,,,,,11614.367781155015,27.111048905775075,16.909169878419455,10.199379878419453,1.9605244376899698,42.061,107.05655929017271,3.4840385061789645,,1,0,True,,0,3396.234375,3372.1005859375,0.0,1853.60546875,2047.85546875,8149.78515625,1563.50390625,0.0,0.0,../../tmp/final_guarded_velocity_3mode_seed1_10_n5_artifacts_20260826/seed1_run3_adaptive.attempt1.memory.csv,0,329,,
seed1,3,full,8,2,,strict-burst,direct,True,True,,,,,,,,,,,,,0,0,0,0,0,3,3,0,0,0,0,0,5,23,0,0,0,2,3,0,3,5,6.990411758422852,1.3980823516845704,2.4162087440490723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.21,5,5,0,0.481,True,241490,0,0.519,0.319,,,,,,,0,,,,,,,,,,,../../tmp/final_guarded_velocity_3mode_seed1_10_n5_artifacts_20260826/seed1_run3_full.json,6119,5068,1.008,-1.047,1.429,-27.115,24.025,-24.088,24.341,224.112,6.998,7.000935,7.000935,6.998185,7.0,0.01,True,0,0,0,,,,,,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15204.084848484848,35.19671353535354,23.11392585858586,12.080922141414142,1.4619163212121213,,121.25651808459263,,,1,0,True,,0,3423.8515625,3400.8486328125,0.0,1916.09375,2047.8359375,8039.59765625,1563.5,0.0,0.0,../../tmp/final_guarded_velocity_3mode_seed1_10_n5_artifacts_20260826/seed1_run3_full.attempt1.memory.csv,0,495,,
seed1,3,sector,9,3,,strict-burst,cpp,True,True,,,,,,,,,,,,,0,0,0,0,0,5,11,0,0,0,0,0,13,26,0,0,0,7,5,0,11,13,16.298123359680176,1.2537017968984752,5.507165193557739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.15,5,5,0,0.411,True,241490,0,0.432,0.232,,,,,,,0,,,,,,,,,,,../../tmp/final_guarded_velocity_3mode_seed1_10_n5_artifacts_20260826/seed1_run3_sector.json,7013,5610,1.126,-0.965,2.269,-27.096,24.025,-24.644,25.262,226.538,7.0,7.001889,7.001889,6.999708,7.0,0.01,True,0,0,0,,,,,,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,True,0.6,1.2,1.5,2,0.2,533,533,0,0,/rog_map/commit_version,0.12,0.1,0,0,False,/rog_map/cloud_process_ack,/sector/full_refresh_request,0,0,0,0,0,False,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,100,8055816,3865736,47.987,False,0,False,0,0,False,0,0,1.5,0,1.5,1.5,0,0,0,,,,,,,,,0,0,,False,False,False,0,0,5,15,False,0,0,0,0,0,0,0,0,,,/planning/trajectory_guard_recovery_active,2.5,0,0,False,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,7458.223320158103,11.879172015810276,7.923814367588933,3.9535656581027667,0.7273850395256918,47.987,89.21662934408084,2.4099174312817206,22.313728496218943,1,0,True,,0,3305.5,3281.298828125,0.0,1990.09375,2047.8359375,7901.28515625,1563.5,0.0,0.0,../../tmp/final_guarded_velocity_3mode_seed1_10_n5_artifacts_20260826/seed1_run3_sector.attempt1.memory.csv,3,509,,
seed1,4,full,10,1,,strict-burst,direct,True,True,,,,,,,,,,,,,0,0,0,0,0,2,2,0,0,0,0,0,11,18,0,0,0,7,4,0,9,11,12.816609144210815,1.165146285837347,4.488729953765869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.51,5,5,0,0.422,True,241490,0,0.475,0.275,,,,,,,0,,,,,,,,,,,../../tmp/final_guarded_velocity_3mode_seed1_10_n5_artifacts_20260826/seed1_run4_full.json,6148,4940,1.029,-0.883,1.544,-24.877,24.025,-26.014,24.349,224.116,6.999,7.000942,7.000942,6.999149,7.0,0.01,True,0,0,0,,,,,,0.611,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14945.19957081545,33.47877124463519,21.88227832618026,11.594707446351933,1.4126363905579398,,113.22981547316053,,,1,0,True,,0,3424.30078125,3401.328125,0.0,1956.41015625,2047.8359375,7982.31640625,1563.5,0.0,0.0,../../tmp/final_guarded_velocity_3mode_seed1_10_n5_artifacts_20260826/seed1_run4_full.attempt1.memory.csv,4,470,,
