map,mode,n,complete,completion_pct,collision_runs,collision_events,run_valid_count,speed_limit_valid_count,resource_valid_count,first_attempt_count,retry_total,resource_abort_total,algorithm_cpu_scope,end_to_end_cpu_scope,mission_time_mean_all_s,mission_time_sd_all_s,mission_time_mean_success_s,mission_time_min_s,mission_time_max_s,clearance_mean_m,clearance_min_m,clearance_below_0p20_count,effective_full_open_total,effective_full_open_mean,system_available_min_mib,system_peak_swap_max_mib,psi_some_avg10_max,psi_full_avg10_max,preflight_wait_mean_s,mission_time_s,map_compute_ms_per_frame,algorithm_cores_mean,algorithm_core_s,algorithm_cores_p95_1s,algorithm_peak_pss_mib,end_to_end_cores_mean,end_to_end_core_s,end_to_end_cores_p95_1s,end_to_end_peak_pss_mib,planner_ingress_mib_s,dds_algorithm_mib_s
occ_p_r2_occ,sector,1,1,100.0,0,0.0,1,1,1,1,0,0,planner_only,simulator+frontend+planner+mission,56.59,0.0,56.59,56.59,56.59,0.27,0.27,0,0,0.0,5967.07421875,2047.953125,0.0,0.0,5.00428357598139,56.59,11.374786465517241,1.1144679129014747,64.517888,1.2621096697784246,3151.9951171875,1.3887320536030863,80.395369,1.5473869972142478,3397.34765625,1.8992992777941524,1.8992992777941524
occ_p_r2_occ,adaptive,1,1,100.0,0,0.0,1,1,1,1,0,0,planner_only,simulator+frontend+planner+mission,57.07,0.0,57.07,57.07,57.07,0.222,0.222,0,23,23.0,5948.71875,2047.953125,0.0,0.0,5.006673045980278,57.07,19.811265771604937,1.0916564830955557,64.300066,1.2926990034732146,3162.8994140625,1.400650382350011,82.500231,1.6000730699105452,3422.8984375,1.5490847918956778,1.5518490604329114
occ_p_r3_nom,full,1,1,100.0,0,0.0,1,1,1,1,0,0,simulator+planner,simulator+frontend+planner+mission,60.03,0.0,60.03,60.03,60.03,0.189,0.189,1,0,,5955.9609375,2047.9453125,0.0,0.0,5.005278797005303,60.03,46.858331774193545,1.6634110535868203,103.635544,1.9381124547290258,3356.1796875,1.723364946231629,107.370853,1.9987937680894061,3404.2431640625,8.523658861741412,
occ_p_r3_nom,sector,1,1,100.0,0,0.0,1,1,1,1,0,0,planner_only,simulator+frontend+planner+mission,63.67,0.0,63.67,63.67,63.67,0.25,0.25,0,0,0.0,5885.67578125,2047.953125,0.0,0.0,5.005490597977769,63.67,12.579687347560975,1.057881740233207,69.278823,1.2857515346068864,3156.689453125,1.3128015191371907,85.973073,1.5510652658602775,3417.9638671875,2.4563945292752485,2.4563945292752485
occ_p_r3_nom,adaptive,1,1,100.0,0,0.0,1,1,1,1,0,0,planner_only,simulator+frontend+planner+mission,57.9,0.0,57.9,57.9,57.9,0.285,0.285,0,22,22.0,5780.79296875,2047.9453125,0.0,0.0,5.0058938700240105,57.9,23.377629968152867,1.1008399710893306,65.988467,1.293547436068439,3169.5966796875,1.4029485891616618,84.097988,1.5953321779518155,3459.4609375,1.8263010081026014,1.829064192961329
occ_p_r3_occ,full,1,1,100.0,0,0.0,1,1,1,1,0,0,simulator+planner,simulator+frontend+planner+mission,62.19,0.0,62.19,62.19,62.19,0.213,0.213,0,0,,5988.171875,2047.9453125,0.0,0.0,5.006157353986055,62.19,46.62948215962441,1.630078138223969,105.240527,1.9592783367123048,3351.3134765625,1.6905955857879071,109.147633,2.0208691506378367,3399.3447265625,8.811155264928498,
occ_p_r3_occ,sector,1,1,100.0,0,0.0,1,1,1,1,0,0,planner_only,simulator+frontend+planner+mission,63.71,0.0,63.71,63.71,63.71,0.284,0.284,0,0,0.0,5875.87890625,2047.9453125,0.0,0.0,5.004356293007731,63.71,12.008130106870228,1.0713442199354515,70.126607,1.2870571460385727,3156.826171875,1.3290820233547855,86.997261,1.5357307829504494,3400.869140625,2.5151839081897895,2.5151839081897895
occ_p_r3_occ,adaptive,1,1,100.0,0,0.0,1,1,1,1,0,0,planner_only,simulator+frontend+planner+mission,63.79,0.0,63.79,63.79,63.79,0.295,0.295,0,25,25.0,5869.15625,2047.9453125,0.0,0.0,5.005462575994898,63.79,22.921564854881264,1.1137000798025634,73.001831,1.319843131751155,3176.0380859375,1.4345453027878907,94.032887,1.664912139726214,3450.39453125,2.088444493448198,2.091151678668685
occ_p_r4_nom,full,1,1,100.0,0,0.0,1,1,1,1,0,0,simulator+planner,simulator+frontend+planner+mission,76.64,0.0,76.64,76.64,76.64,0.251,0.251,0,0,,5935.234375,2047.9453125,0.0,0.0,5.006267026998103,76.64,43.721756466069145,1.5690197404466182,123.310547,1.8416461417025214,3386.0810546875,1.6261403435441344,127.799702,1.8978145340578036,3434.2353515625,10.51018486938795,
occ_p_r4_nom,sector,1,1,100.0,0,0.0,1,1,1,1,0,0,planner_only,simulator+frontend+planner+mission,70.35,0.0,70.35,70.35,70.35,0.284,0.284,0,0,0.0,5884.50390625,2047.9453125,0.0,0.0,5.0065660669934005,70.35,11.954503630041726,1.0456817508837073,75.108914,1.2809224681043767,3186.5751953125,1.311424372170838,94.196595,1.5557568977928296,3492.13671875,3.187219962721271,3.187219962721271
occ_p_r4_nom,adaptive,1,1,100.0,0,0.0,1,1,1,1,0,0,planner_only,simulator+frontend+planner+mission,69.41,0.0,69.41,69.41,69.41,0.273,0.273,0,23,23.0,5759.23046875,2047.9375,0.0,0.0,5.005388251971453,69.41,23.276723303370787,1.0988568498664875,78.695422,1.3300532127095945,3199.2421875,1.4306069006760027,102.45394,1.6618414650251705,3550.1044921875,3.0378976724896956,3.040605772298998
occ_p_r4_occ,full,1,1,100.0,0,0.0,1,1,1,1,0,0,simulator+planner,simulator+frontend+planner+mission,68.15,0.0,68.15,68.15,68.15,0.267,0.267,0,0,,5904.06640625,2047.9140625,0.0,0.0,5.007155321014579,68.15,44.39212586705202,1.600549002736608,111.853359,1.8667347401148933,3431.59765625,1.6560693857629334,115.733366,1.9214829937798124,3479.9638671875,10.619997205055554,
occ_p_r4_occ,sector,1,1,100.0,0,0.0,1,1,1,1,0,0,planner_only,simulator+frontend+planner+mission,71.13,0.0,71.13,71.13,71.13,0.199,0.199,1,0,0.0,5811.33203125,2047.921875,0.0,0.0,5.004170700965915,71.13,12.339835424657533,1.0606528431667697,77.349608,1.2752160201954645,3191.83984375,1.322605598538803,96.452883,1.5456432286921988,3551.109375,3.0483364908064736,3.0483364908064736
occ_p_r4_occ,adaptive,1,1,100.0,0,0.0,1,1,1,1,0,0,planner_only,simulator+frontend+planner+mission,69.29,0.0,69.29,69.29,69.29,0.222,0.222,0,19,19.0,5771.1015625,2047.9140625,0.0,0.0,5.004920348990709,69.29,25.905941607142857,1.0555765264112056,74.75719,1.36715377871881,3190.900390625,1.3660011852765732,96.741835,1.6812268331745164,3591.298828125,2.5685887743442977,2.5713015641806907
occ_p_r5_nom,full,1,1,100.0,0,0.0,1,1,1,1,0,0,simulator+planner,simulator+frontend+planner+mission,82.24,0.0,82.24,82.24,82.24,0.277,0.277,0,0,,5834.765625,2047.91015625,0.0,0.0,5.0065508360276,82.24,41.891797108433735,1.5302292307067002,128.658139,1.9483866979393112,3480.2431640625,1.5876599117328758,133.486778,2.011852421112032,3528.3232421875,12.501015157551153,
occ_p_r5_nom,sector,1,1,100.0,0,0.0,1,1,1,1,0,0,planner_only,simulator+frontend+planner+mission,80.57,0.0,80.57,80.57,80.57,0.265,0.265,0,0,0.0,5698.28515625,2047.90234375,0.0,0.0,5.005977701977827,80.57,11.236156037575757,1.0174045305385857,83.879182,1.2527240760921925,3179.0625,1.2877901113041006,106.170926,1.5361061929306845,3574.478515625,4.0266423570439525,4.0266423570439525
occ_p_r5_nom,adaptive,1,1,100.0,0,0.0,1,1,1,1,0,0,planner_only,simulator+frontend+planner+mission,75.09,0.0,75.09,75.09,75.09,0.217,0.217,0,22,22.0,5649.2734375,2047.91015625,0.0,0.0,5.005644618009683,75.09,27.10242396313364,1.0805166178320755,83.30957,1.3337819092584688,3261.8662109375,1.4163365607533451,109.201828,1.6677846929640066,3703.5224609375,3.4753327998995607,3.4780349406314635
occ_p_r5_occ,full,1,1,100.0,0,0.0,1,1,1,1,0,0,simulator+planner,simulator+frontend+planner+mission,95.02,0.0,95.02,95.02,95.02,0.239,0.239,0,0,,5805.37109375,2047.90234375,0.0,0.0,5.005814036005177,95.02,40.740182359081416,1.475311620986533,142.838104,1.8550868361928279,3500.109375,1.5341986025240513,148.539479,1.915868705028214,3548.0947265625,12.957409220578871,
occ_p_r5_occ,sector,1,1,100.0,0,0.0,1,1,1,1,0,0,planner_only,simulator+frontend+planner+mission,96.67,0.0,96.67,96.67,96.67,0.278,0.278,0,0,0.0,5683.6640625,2047.90234375,0.0,0.0,5.00548696203623,96.67,10.97606088324873,0.9604212633076573,94.539734,1.2664483658216126,3217.09375,1.2302584006746848,121.10134,1.5462973272035307,3616.556640625,4.34783484901972,4.34783484901972
occ_p_r5_occ,adaptive,1,1,100.0,0,0.0,1,1,1,1,0,0,planner_only,simulator+frontend+planner+mission,82.45,0.0,82.45,82.45,82.45,0.295,0.295,0,21,21.0,5683.16015625,2047.88671875,0.0,0.0,5.005501107021701,82.45,26.290326545842216,1.0106047762364918,85.501756,1.302486822757711,3208.15234375,1.3383595134238877,113.231296,1.6451519072977119,3589.6142578125,3.496177099631583,3.498856641076564
all,full,10,10,100.0,0,0.0,10,10,10,10,0,0,simulator+planner,simulator+frontend+planner+mission,67.774,12.836571193274315,67.774,56.07,95.02,0.2505,0.189,1,0,,5805.37109375,2047.953125,0.0,0.0,5.006049802503549,67.774,41.2711332464223,1.565102299385956,108.8851591,1.856668384141506,3439.70166015625,1.6230471895807197,112.9275521,1.9164359111355254,3487.85751953125,8.803377139146123,
all,sector,10,10,100.0,0,0.0,10,10,10,10,0,0,planner_only,simulator+frontend+planner+mission,68.247,12.298314292798196,68.247,56.59,96.67,0.2776,0.199,1,0,0.0,5683.6640625,2047.953125,0.0,0.0,5.005261221784167,68.247,11.09631613697208,1.0519067221919385,73.1580865,1.2684222560389704,3171.53740234375,1.3158248670425856,91.6433492,1.5382189847822636,3452.97353515625,2.594872093949283,2.594872093949283
all,adaptive,10,10,100.0,0,0.0,10,10,10,10,0,0,planner_only,simulator+frontend+planner+mission,64.728,9.030502385434232,64.728,55.86,82.45,0.2648,0.217,0,223,22.3,5649.2734375,2047.953125,0.0,0.0,5.005824595596641,64.728,22.513517033611684,1.0787928742929018,71.7200749,1.3075548925318652,3185.15361328125,1.392594125982388,92.7241247,1.6271912250023155,3491.00947265625,2.1659914647765106,2.168720614435828
