map,run,mode,campaign_sequence_index,mode_order_position,experiment_profile,filter_profile,filter_backend,success,run_valid,monitor_type,monitor_flight_cpu_pct,live_cloud_enabled,preflight_ready,preflight_cloud_messages,preflight_odom_messages,goal_messages,position_command_messages,trajectory_flag2_messages,trajectory_flag3_messages,guard_stop_detected,guard_stop_time_s,shadow_safe_candidates,shadow_unsafe_candidates,shadow_skipped_candidates,shadow_validated_candidates,shadow_geometric_unsafe,shadow_map_race,shadow_other_indeterminate,shadow_unsafe_exp,shadow_unsafe_appended_backup,shadow_unsafe_carry_backup,shadow_unsafe_stitch,shadow_validation_ms_mean,shadow_validation_ms_max,shadow_contact_events_with_epoch,shadow_contacts_with_prior_unsafe,shadow_contacts_without_prior_unsafe,shadow_geometric_unsafe_followed_by_contact,shadow_geometric_unsafe_not_followed_by_contact,shadow_nearest_prediction_error_s,shadow_correlated_segments,first_position_command_s,first_trajectory_flag2_s,first_trajectory_flag3_s,max_position_command_gap_s,first_motion_s,start_pose_error_m,start_pose_valid,odom_gap_limit_s,max_odom_gap_s,odom_gap_valid,mission_time_s,waypoints_reached,n_waypoints,collisions,min_clearance_m,static_pcd_enabled,static_pcd_point_count,static_pcd_collisions,static_pcd_min_distance_m,static_pcd_clearance_m,static_pcd_contact_r015,static_pcd_contact_r020,static_pcd_contact_r025,static_pcd_episodes_r015,static_pcd_episodes_r020,static_pcd_episodes_r025,contact_event_count,first_contact_kind,first_contact_time_s,first_contact_distance_m,first_contact_x,first_contact_y,first_contact_z,first_contact_speed_mps,first_contact_nearest_x,first_contact_nearest_y,first_contact_nearest_z,forensics_json,samples,clearance_samples,final_x,final_y,final_z,min_x,max_x,min_y,max_y,path_length_m,max_speed_mps,closest_final_goal_distance_m,observed_open_time_s,observed_open_x,observed_open_y,observed_close_time_s,observed_close_x,observed_close_y,trap_collisions,trap_min_surface_distance_m,trap_clearance_m,trap_x,trap_y,trigger_x,trigger_y,trigger_mismatch_deg,trap_count,trap_spacing_m,trap_start_offset_m,trap_first_distance_m,trap_last_distance_m,trigger_speed_mps,trap_input_time_s,trap_kept_time_s,trap_keep_delay_s,input_body_relative_deg,input_velocity_relative_deg,kept_body_relative_deg,kept_velocity_relative_deg,trigger_trap_distance_m,trigger_trap_body_relative_deg,trigger_trap_velocity_relative_deg,trigger_trap_angular_radius_deg,trigger_predicted_x,trigger_predicted_y,trigger_trap_nudge_deg,trigger_trap_nudge_lateral_m,event,valid_spawn,invalid_reasons,spawn_time_s,spawn_wall_time_s,trigger_evaluation_time_s,trigger_evaluation_wall_time_s,side,trigger_threshold_x,trigger_z,trigger_yaw_deg,trigger_velocity_yaw_deg,trigger_cruise_duration_s,trigger_cruise_qualified,min_trigger_speed_mps,min_cruise_s,max_trigger_abs_y_m,max_trigger_velocity_yaw_deg,trigger_abs_y_diagnostic_ok,trigger_velocity_yaw_diagnostic_ok,wall_x,blocker_x,blocker_y,wall_y_min,wall_y_max,short_endpoint_y,short_endpoint_x,long_endpoint_y,long_endpoint_x,short_endpoint_inner_edge_deg,long_endpoint_inner_edge_deg,barrier_frame,local_blocker_forward_m,local_short_endpoint_forward_m,local_short_endpoint_lateral_m,local_long_endpoint_forward_m,local_long_endpoint_lateral_m,wall_radius_m,wall_height_m,wall_cylinder_count,wall_center_spacing_m,wall_point_count,horizon_m,intensity,matched_prefix,filter_half_angle_deg,filter_stall_v,filter_stall_t,filter_resume_v,filter_resume_t,filter_velocity_yaw_update_v,filter_frames,filter_published_frames,filter_rate_limited_frames,filter_max_publish_hz,filter_map_commit_topic,filter_map_commit_refresh_age_s,filter_map_commit_refresh_min_interval_s,filter_map_commit_pre_stale_full_age_s,filter_map_commit_status_count,filter_map_commit_version,filter_commit_refresh_frames,filter_pre_stale_full_refresh_frames,filter_pre_stale_full_refresh_ack_count,filter_pre_stale_full_refresh_pending_ack,filter_pre_stale_full_refresh_same_version_suppressed_frames,filter_pre_stale_full_refresh_trigger_age_mean_s,filter_pre_stale_full_refresh_trigger_age_max_s,filter_pre_stale_full_refresh_ack_latency_mean_s,filter_pre_stale_full_refresh_ack_latency_max_s,filter_map_commit_age_mean_s,filter_map_commit_age_max_s,filter_full_open_extra_max_points,filter_full_open_extra_candidates,filter_full_open_extra_kept,filter_publish_duty_pct,filter_input_points,filter_kept_points,filter_kept_pct,filter_armed,filter_armed_duty_pct,filter_open,filter_open_duty_pct,filter_open_point_duty_pct,filter_recovery_active,filter_open_burst_s,filter_open_cooldown_s,filter_near_field_radius_m,filter_near_field_speed_gain_s,filter_near_field_max_radius_m,filter_max_effective_near_field_radius_m,filter_arm_transitions,filter_open_transitions,filter_close_transitions,filter_first_transition_time_s,filter_first_arm_time_s,filter_first_stall_candidate_time_s,filter_first_open_stall_start_time_s,filter_first_open_time_s,filter_first_open_delay_s,filter_first_close_time_s,filter_first_open_duration_s,filter_stall_candidate_count,filter_max_stall_candidate_duration_s,filter_min_armed_closed_speed_mps,filter_replan_guard_en,filter_replan_guard_bounded,filter_replan_guard_active,filter_replan_guard_burst_s,filter_replan_guard_cooldown_s,filter_replan_fail_streak_open,filter_replan_ok_streak_close,filter_replan_guard_open,filter_replan_guard_open_transitions,filter_replan_guard_close_transitions,filter_effective_full_open_transitions,filter_effective_full_close_transitions,filter_replan_guard_open_duty_pct,filter_replan_status_count,filter_replan_fail_count,filter_max_replan_fail_streak,filter_first_replan_guard_open_time_s,filter_first_effective_full_open_time_s,filter_trajectory_guard_topic,filter_trajectory_guard_hold_s,filter_trajectory_guard_active_max_publish_hz,filter_trajectory_guard_active,filter_trajectory_guard_open,filter_trajectory_guard_status_count,filter_trajectory_guard_active_count,filter_trajectory_guard_open_transitions,filter_trajectory_guard_close_transitions,filter_trajectory_guard_refresh_frames,filter_trajectory_guard_open_duty_pct,filter_trajectory_guard_active_frames,filter_trajectory_guard_hold_only_frames,filter_trajectory_guard_active_published_frames,filter_trajectory_guard_hold_only_published_frames,filter_trajectory_guard_active_duty_pct,filter_trajectory_guard_hold_only_duty_pct,filter_first_trajectory_guard_open_time_s,recovery_triggered,recovery_reclosed,recovery_spawn_after_arm,recovery_open_after_spawn,recovery_open_during_hold,recovery_success,mission_driver_phase,mission_driver_start_delay_s,mission_driver_approach_radius_m,mission_driver_hold_low_speed_s,mission_driver_low_speed_v,mission_driver_approach_start_time_s,mission_driver_approach_start_wall_time_s,mission_driver_approach_start_speed_mps,mission_driver_hold_start_time_s,mission_driver_hold_start_wall_time_s,mission_driver_hold_start_speed_mps,mission_driver_hold_start_distance_m,mission_driver_release_time_s,mission_driver_release_wall_time_s,mission_driver_release_speed_mps,mission_driver_release_low_speed_duration_s,pts_mean,total_ms_mean,raycast_ms_mean,update_ms_mean,inflation_ms_mean,kept_pct,fsm_cpu_pct,filter_cpu_pct,monitor_cpu_pct,attempt_count,retry_count,first_attempt_success,retry_reasons,oom_kill_delta,fsm_peak_rss_mib,fsm_peak_pss_mib,fsm_peak_swap_mib,system_min_available_mib,system_peak_swap_used_mib,cgroup_peak_memory_mib,cgroup_peak_swap_mib,memory_psi_some_avg10_max,memory_psi_full_avg10_max,memory_trace_csv,perf_row_start,perf_row_end,input_distance_m,kept_distance_m
seed2,1,sector,11,2,,strict-burst,cpp,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.15,5,5,0,0.464,True,241490,0,0.489,0.289,,,,,,,0,,,,,,,,,,,../../tmp/prestale025_order_crossed_3mode_v7_n3_artifacts_20260825/seed2_run1_sector.json,5693,4577,0.988,-0.977,1.834,-24.942,24.025,-25.132,24.28,221.505,7.0,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.6,1.2,1.5,2,0.2,453,453,0,0,/rog_map/commit_version,0.12,0.1,0,0,0,0,0,0,False,0,0,0,0,0,0,0,6000,0,0,100,7033746,3051012,43.377,False,0,False,0,0,False,0,0,1.5,0,1.5,1.5,0,0,0,,,,,,,,,0,0,,False,False,False,0,0,5,15,False,0,0,0,0,0,0,0,0,,,/planning/trajectory_guard_recovery_active,2.5,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,7068.930787589499,12.94697200477327,8.499182386634844,4.446039706443915,0.914440183770883,43.377,102.74822199824142,2.380842687972975,22.755165601419076,1,0,True,,0,3282.17578125,3257.8798828125,0.0,3711.8046875,2047.99609375,8961.55078125,1557.21484375,0.0,0.0,../../tmp/prestale025_order_crossed_3mode_v7_n3_artifacts_20260825/seed2_run1_sector.attempt1.memory.csv,0,419,,
seed2,1,adaptive,12,3,,strict-burst,cpp,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.48,5,5,0,0.396,True,241490,0,0.488,0.288,,,,,,,0,,,,,,,,,,,../../tmp/prestale025_order_crossed_3mode_v7_n3_artifacts_20260825/seed2_run1_adaptive.json,6024,4770,1.039,-0.891,1.976,-24.553,24.025,-24.51,24.471,225.619,7.0,0.0,1787588643.001669,3.594,3.742,1787588643.615676,4.65,4.85,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.6,1.2,1.5,2,1.5,502,308,194,5,/rog_map/commit_version,0.12,0.1,0.25,287,287,37,34,34,False,3,0.330742,0.483977,0.123052,1.734786,0.141227,1.962058,6000,740073,581960,61.355,7661543,3488626,45.534,True,22.908,False,43.625,48.461,False,0.6,1.4,1.5,0.2,3,2.899847,1,0,0,1787588688.08,1787588688.08,1787588688.29,,,,,,10,0.970065,0,True,True,False,0.6,1.4,3,15,False,22,22,20,20,20.916,390,229,8,1787588643,1787588643,/planning/trajectory_guard_recovery_active,2.5,0,False,False,13,6,5,5,6,27.689,34,105,27,68,6.773,20.916,1787588644.33,,,,,,,,,,,,,,,,,,,,,,,11642.202090592335,24.018790139372825,15.008090975609756,9.00879512195122,1.7460376829268291,45.534,97.8011090544426,2.585849887397259,26.2284057421409,1,0,True,,0,3367.78125,3343.6923828125,0.0,3621.328125,2047.99609375,9033.85546875,1557.21484375,0.0,0.0,../../tmp/prestale025_order_crossed_3mode_v7_n3_artifacts_20260825/seed2_run1_adaptive.attempt1.memory.csv,0,287,,
seed2,2,sector,13,1,,strict-burst,cpp,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.52,5,5,0,0.48,True,241490,0,0.518,0.318,,,,,,,0,,,,,,,,,,,../../tmp/prestale025_order_crossed_3mode_v7_n3_artifacts_20260825/seed2_run2_sector.json,5335,4190,1.306,-0.731,1.265,-24.695,24.025,-25.049,24.026,219.623,7.0,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.6,1.2,1.5,2,0.2,449,449,0,0,/rog_map/commit_version,0.12,0.1,0,0,0,0,0,0,False,0,0,0,0,0,0,0,6000,0,0,100,6729399,2864806,42.571,False,0,False,0,0,False,0,0,1.5,0,1.5,1.5,0,0,0,,,,,,,,,0,0,,False,False,False,0,0,5,15,False,0,0,0,0,0,0,0,0,,,/planning/trajectory_guard_recovery_active,2.5,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,6668.791366906475,12.98812201438849,8.559392613908873,4.426974225419664,0.9144293741007193,42.571,105.29357667469587,2.513746283710734,29.04036787193108,1,0,True,,0,3296.578125,3272.4052734375,0.0,3700.59765625,2047.99609375,8960.9296875,1557.21484375,0.0,0.0,../../tmp/prestale025_order_crossed_3mode_v7_n3_artifacts_20260825/seed2_run2_sector.attempt1.memory.csv,0,417,,
seed2,2,adaptive,14,2,,strict-burst,cpp,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,5,5,0,0.389,True,241490,0,0.459,0.259,,,,,,,0,,,,,,,,,,,../../tmp/prestale025_order_crossed_3mode_v7_n3_artifacts_20260825/seed2_run2_adaptive.json,5999,4830,1.128,-0.943,1.616,-25.005,24.025,-25.647,24.272,221.376,7.0,0.0,1787588777.207478,3.353,3.494,1787588777.870579,4.539,5.016,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.6,1.2,1.5,2,1.5,488,310,178,5,/rog_map/commit_version,0.12,0.1,0.25,280,280,44,47,47,False,11,0.342089,0.557973,0.078149,0.641784,0.151391,0.950521,6000,719814,569783,63.525,7509597,3688306,49.115,False,0,False,48.566,52.433,False,0.6,1.4,1.5,0.2,3,2.8987,0,0,0,,,,,,,,,0,0,,True,True,False,0.6,1.4,3,15,False,21,21,16,16,19.057,360,230,8,1787588777.2,1787588777.2,/planning/trajectory_guard_recovery_active,2.5,0,False,False,23,11,5,5,11,36.475,59,119,43,79,12.09,24.385,1787588780.64,,,,,,,,,,,,,,,,,,,,,,,11983.575,24.13771832142857,15.005217321428571,9.130679535714286,1.7623013428571428,49.115,96.48928354435229,2.588475511579227,24.328900305268807,1,0,True,,0,3392.49609375,3368.19921875,0.0,3589.78515625,2047.99609375,9067.2890625,1557.21484375,0.0,0.0,../../tmp/prestale025_order_crossed_3mode_v7_n3_artifacts_20260825/seed2_run2_adaptive.attempt1.memory.csv,0,280,,
seed2,2,full,15,3,,strict-burst,direct,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.24,5,5,0,0.373,True,241490,0,0.443,0.243,,,,,,,0,,,,,,,,,,,../../tmp/prestale025_order_crossed_3mode_v7_n3_artifacts_20260825/seed2_run2_full.json,5697,4570,1.044,-0.995,1.404,-25.24,24.025,-25.028,24.801,220.636,7.0,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15499.42825607064,36.19783024282561,23.54969183222958,12.646029337748345,1.5803787505518765,,124.30264632940356,,28.310577169340316,1,0,True,,0,3430.72265625,3407.7568359375,0.0,3592.37109375,2047.99609375,9074.296875,1557.21484375,0.0,0.0,../../tmp/prestale025_order_crossed_3mode_v7_n3_artifacts_20260825/seed2_run2_full.attempt1.memory.csv,0,453,,
seed2,3,adaptive,16,1,,strict-burst,cpp,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.31,5,5,0,0.405,True,241490,0,0.422,0.222,,,,,,,0,,,,,,,,,,,../../tmp/prestale025_order_crossed_3mode_v7_n3_artifacts_20260825/seed2_run3_adaptive.json,6212,5010,1.073,-0.961,2.027,-25.154,24.025,-24.835,24.327,222.473,7.0,0.0,1787588914.269027,3.435,3.571,1787588920.623809,11.712,13.412,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.6,1.2,1.5,2,1.5,536,320,216,5,/rog_map/commit_version,0.12,0.1,0.25,297,297,37,33,33,False,5,0.33923,0.658573,0.078765,0.539357,0.139594,0.861642,6000,807652,622295,59.701,8236575,3744624,45.463,True,26.306,False,46.642,48.728,False,0.6,1.4,1.5,0.2,3,2.899374,1,0,0,1787588954.41,1787588954.41,1787588954.6,,,,,,15,1.059886,0,True,True,False,0.6,1.4,3,15,False,24,24,20,20,22.575,383,242,9,1787588914.27,1787588914.27,/planning/trajectory_guard_recovery_active,2.5,0,False,False,21,10,4,4,9,30.224,69,93,45,57,12.873,17.351,1787588914.59,,,,,,,,,,,,,,,,,,,,,,,11966.441077441077,24.01633835016835,14.864454814814815,9.149939966329967,1.7096629393939393,45.463,97.08229705343095,2.614045869937224,,1,0,True,,0,3398.703125,3374.60546875,0.0,3608.0234375,2047.99609375,9064.671875,1557.21484375,0.0,0.0,../../tmp/prestale025_order_crossed_3mode_v7_n3_artifacts_20260825/seed2_run3_adaptive.attempt1.memory.csv,0,297,,
seed2,3,full,17,2,,strict-burst,direct,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.98,5,5,0,0.532,True,241490,0,0.569,0.369,,,,,,,0,,,,,,,,,,,../../tmp/prestale025_order_crossed_3mode_v7_n3_artifacts_20260825/seed2_run3_full.json,5871,4800,0.737,-1.247,2.031,-25.188,24.025,-25.98,24.235,222.11,7.001,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16265.734553775743,34.6679180778032,22.458988787185355,12.207064393592677,1.5903854508009154,,116.61041911625917,,29.02351727314496,1,0,True,,0,3416.51953125,3393.533203125,0.0,3662.03515625,2047.98046875,9057.796875,1557.21484375,0.0,0.0,../../tmp/prestale025_order_crossed_3mode_v7_n3_artifacts_20260825/seed2_run3_full.attempt1.memory.csv,0,437,,
seed2,3,sector,18,3,,strict-burst,cpp,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.66,5,5,0,0.43,True,241490,0,0.508,0.308,,,,,,,0,,,,,,,,,,,../../tmp/prestale025_order_crossed_3mode_v7_n3_artifacts_20260825/seed2_run3_sector.json,6050,4830,1.067,-1.048,1.539,-24.721,24.025,-25.38,24.293,222.409,7.002,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.6,1.2,1.5,2,0.2,488,488,0,0,/rog_map/commit_version,0.12,0.1,0,0,0,0,0,0,False,0,0,0,0,0,0,0,6000,0,0,100,7254635,2945819,40.606,False,0,False,0,0,False,0,0,1.5,0,1.5,1.5,0,0,0,,,,,,,,,0,0,,False,False,False,0,0,5,15,False,0,0,0,0,0,0,0,0,,,/planning/trajectory_guard_recovery_active,2.5,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,6276.0942982456145,12.546254122807017,8.225148048245615,4.319426381578948,0.8524541776315789,40.606,97.8658820008406,2.3514940179177395,25.000505675256157,1,0,True,,0,3294.8125,3270.6884765625,0.0,3747.546875,2046.7109375,8967.65625,1557.21484375,0.0,0.0,../../tmp/prestale025_order_crossed_3mode_v7_n3_artifacts_20260825/seed2_run3_sector.attempt1.memory.csv,0,456,,
seed3,1,full,19,1,,strict-burst,direct,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,5,5,0,0.457,True,444850,0,0.5,0.3,,,,,,,0,,,,,,,,,,,../../tmp/prestale025_order_crossed_3mode_v7_n3_artifacts_20260825/seed3_run1_full.json,6998,5728,0.792,-1.268,1.85,-26.917,24.025,-25.391,25.806,224.686,7.0,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21604.56443298969,39.1974293814433,25.254175515463917,13.941153865979382,2.1184390798969073,,92.32614791977373,,23.563299030296342,1,0,True,,0,3451.30078125,3428.1826171875,0.0,3526.203125,2046.7109375,9187.828125,1557.21484375,0.0,0.0,../../tmp/prestale025_order_crossed_3mode_v7_n3_artifacts_20260825/seed3_run1_full.attempt1.memory.csv,0,388,,
seed3,1,sector,20,2,,strict-burst,cpp,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.19,5,5,0,0.451,True,444850,0,0.497,0.297,,,,,,,0,,,,,,,,,,,../../tmp/prestale025_order_crossed_3mode_v7_n3_artifacts_20260825/seed3_run1_sector.json,6018,4930,1.387,-0.488,1.625,-24.716,24.025,-24.121,25.038,221.575,7.0,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.6,1.2,1.5,2,0.2,438,438,0,0,/rog_map/commit_version,0.12,0.1,0,0,0,0,0,0,False,0,0,0,0,0,0,0,6000,0,0,100,9626970,4356197,45.25,False,0,False,0,0,False,0,0,1.5,0,1.5,1.5,0,0,0,,,,,,,,,0,0,,False,False,False,0,0,5,15,False,0,0,0,0,0,0,0,0,,,/planning/trajectory_guard_recovery_active,2.5,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,10316.36945812808,15.843968546798031,10.60096463054187,5.241234162561576,1.2052979778325124,45.25,96.71732172951376,2.58378073968107,25.228746530247502,1,0,True,,0,3302.1796875,3277.9091796875,0.0,3619.48828125,2046.7109375,9070.40234375,1557.21484375,0.0,0.0,../../tmp/prestale025_order_crossed_3mode_v7_n3_artifacts_20260825/seed3_run1_sector.attempt1.memory.csv,0,406,,
seed3,1,adaptive,21,3,,strict-burst,cpp,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.09,5,5,0,0.361,True,444850,0,0.463,0.263,,,,,,,0,,,,,,,,,,,../../tmp/prestale025_order_crossed_3mode_v7_n3_artifacts_20260825/seed3_run1_adaptive.json,8107,6737,0.752,-1.274,1.813,-25.385,24.025,-24.146,26.235,223.315,7.0,0.0,1787589277.111189,3.012,3.381,1787589290.838614,19.333,23.937,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.6,1.2,1.5,2,1.5,434,309,125,5,/rog_map/commit_version,0.12,0.1,0.25,261,261,27,68,68,False,17,0.353307,1.158726,0.147761,1.840832,0.232485,2.24044,6000,1447341,874470,71.198,9702109,5973752,61.572,False,0,True,83.871,86.383,False,0.6,1.4,1.5,0.2,3,2.899973,0,0,0,,,,,,,,,0,0,,True,True,False,0.6,1.4,3,15,False,24,24,7,6,18.894,344,205,8,1787589277.11,1787589277.11,/planning/trajectory_guard_recovery_active,2.5,0,False,True,71,35,7,6,35,80.876,131,220,109,151,30.184,50.691,1787589277.5,,,,,,,,,,,,,,,,,,,,,,,19009.885057471263,33.69225471264368,20.505487586206897,13.184896973180075,2.611723172413793,61.572,72.71596040794223,2.6111452603677363,24.496563293552963,1,0,True,,0,3405.65625,3381.4365234375,0.0,3512.87890625,2046.7109375,9179.39453125,1557.21484375,0.0,0.0,../../tmp/prestale025_order_crossed_3mode_v7_n3_artifacts_20260825/seed3_run1_adaptive.attempt1.memory.csv,0,261,,
seed3,2,sector,22,1,,strict-burst,cpp,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.25,5,5,0,0.357,True,444850,0,0.381,0.181,,,,,,,0,,,,,,,,,,,../../tmp/prestale025_order_crossed_3mode_v7_n3_artifacts_20260825/seed3_run2_sector.json,6524,5396,0.683,-1.304,1.653,-25.225,24.026,-24.113,25.025,226.08,7.0,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.6,1.2,1.5,2,0.2,401,401,0,0,/rog_map/commit_version,0.12,0.1,0,0,0,0,0,0,False,0,0,0,0,0,0,0,6000,0,0,100,9034282,4108470,45.476,False,0,False,0,0,False,0,0,1.5,0,1.5,1.5,0,0,0,,,,,,,,,0,0,,False,False,False,0,0,5,15,False,0,0,0,0,0,0,0,0,,,/planning/trajectory_guard_recovery_active,2.5,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,10295.171745152355,14.904299944598337,9.756241855955679,5.146260027700831,1.2668775013850415,45.476,87.53048277831196,2.491279370504221,24.98260924910263,1,0,True,,0,3300.7890625,3276.4462890625,0.0,3633.3125,2046.7109375,9041.40234375,1557.21484375,0.0,0.0,../../tmp/prestale025_order_crossed_3mode_v7_n3_artifacts_20260825/seed3_run2_sector.attempt1.memory.csv,0,361,,
seed3,2,adaptive,23,2,,strict-burst,cpp,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.79,5,5,0,0.407,True,444850,0,0.447,0.247,,,,,,,0,,,,,,,,,,,../../tmp/prestale025_order_crossed_3mode_v7_n3_artifacts_20260825/seed3_run2_adaptive.json,8177,7000,0.852,-1.231,1.586,-24.128,24.025,-25.921,26.094,225.69,7.0,0.0,1787589444.640759,3.138,3.53,1787589445.319806,3.942,4.449,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.6,1.2,1.5,2,1.5,459,325,134,5,/rog_map/commit_version,0.12,0.1,0.25,279,279,32,58,58,False,18,0.338309,0.856831,0.105262,0.656854,0.209902,2.064095,6000,1536129,983779,70.806,9939592,6159787,61.972,True,25.926,True,82.135,85.616,True,0.6,1.4,1.5,0.2,3,2.899953,1,1,0,1787589500.48,1787589500.48,1787589500.58,1787589507.64,1787589508.85,1.200097,,,5,1.200097,0,True,True,False,0.6,1.4,3,15,False,23,23,11,10,17.647,364,212,6,1787589444.64,1787589444.64,/planning/trajectory_guard_recovery_active,2.5,0,True,True,64,32,6,5,32,74.946,147,197,120,135,32.026,42.919,1787589445.55,,,,,,,,,,,,,,,,,,,,,,,18702.749103942653,32.311643620071685,19.827284695340502,12.482233261648744,2.4654994874551974,61.972,72.83251575152427,2.644272289145257,23.757998600066603,1,0,True,,0,3411.12109375,3386.912109375,0.0,3500.76171875,2046.7109375,9187.125,1557.21484375,0.0,0.0,../../tmp/prestale025_order_crossed_3mode_v7_n3_artifacts_20260825/seed3_run2_adaptive.attempt1.memory.csv,0,279,,
seed3,2,full,24,3,,strict-burst,direct,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.37,5,5,0,0.444,True,444850,0,0.512,0.312,,,,,,,0,,,,,,,,,,,../../tmp/prestale025_order_crossed_3mode_v7_n3_artifacts_20260825/seed3_run2_full.json,7134,6039,0.712,-1.238,1.861,-24.043,24.025,-25.159,24.475,221.614,7.018,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23394.276649746193,41.871208883248734,27.08009263959391,14.78909,2.2526296370558376,,99.64996429729302,,27.471285619060414,1,0,True,,0,3439.93359375,3416.939453125,0.0,3431.2109375,2047.99609375,9167.01953125,1557.21484375,0.0,0.0,../../tmp/prestale025_order_crossed_3mode_v7_n3_artifacts_20260825/seed3_run2_full.attempt1.memory.csv,0,394,,
