map,mode,n,complete,completion_pct,collision_runs,collision_events,run_valid_count,speed_limit_valid_count,resource_valid_count,first_attempt_count,retry_total,resource_abort_total,algorithm_cpu_scope,end_to_end_cpu_scope,mission_time_mean_all_s,mission_time_sd_all_s,mission_time_mean_success_s,mission_time_min_s,mission_time_max_s,clearance_mean_m,clearance_min_m,clearance_below_0p20_count,effective_full_open_total,effective_full_open_mean,system_available_min_mib,system_peak_swap_max_mib,psi_some_avg10_max,psi_full_avg10_max,preflight_wait_mean_s,mission_time_s,map_compute_ms_per_frame,algorithm_cores_mean,algorithm_core_s,algorithm_cores_p95_1s,algorithm_peak_pss_mib,end_to_end_cores_mean,end_to_end_core_s,end_to_end_cores_p95_1s,end_to_end_peak_pss_mib,planner_ingress_mib_s,dds_algorithm_mib_s
seed4,sector,10,10,100.0,0,0.0,10,10,10,10,0,0,planner_only,simulator+frontend+planner+mission,62.899,1.7166275076439854,62.899,59.44,65.11,0.2258,0.126,2,0,0.0,5214.84765625,6.5,0.0,0.0,5.006131146898406,62.899,10.07294438094293,1.050048663865012,67.7584613,1.228759347811642,3170.5361328125,1.2767735940053104,82.3899546,1.4546116551814738,3377.55048828125,2.366202167553175,2.366202167553175
seed4,adaptive,10,10,100.0,0,0.0,10,10,10,10,0,0,planner_only,simulator+frontend+planner+mission,64.606,5.080125107820781,64.606,59.02,75.39,0.247,0.124,1,159,15.9,5153.0546875,6.5,0.0,0.0,5.005648286798532,64.606,24.4806937015323,1.06863686587022,70.6668799,1.2895973331891915,3185.7732421875,1.3423032436692905,88.8275967,1.566518512849024,3426.21220703125,2.0385254588199286,2.0412509082424384
seed5,full,10,10,100.0,0,0.0,10,10,10,10,0,0,simulator+planner,simulator+frontend+planner+mission,60.491,2.224696983111782,60.491,57.3,63.79,0.2603,0.192,1,0,,5136.66015625,6.5,0.0,0.0,5.006039661700197,60.491,41.541237002789686,1.5711025917765795,97.72082520000001,1.767420560013192,3344.312890625,1.622576647968251,100.9249229,1.8223933146342763,3391.05546875,8.832744753096224,
seed5,sector,10,10,100.0,0,0.0,10,10,10,10,0,0,planner_only,simulator+frontend+planner+mission,58.491,2.5070454057847993,58.491,55.45,64.7,0.2704,0.222,0,0,0.0,5063.8046875,6.5,0.0,0.0,5.005848290299764,58.491,11.000101857373485,1.074678434362235,64.6807008,1.244481748172329,3170.9064453125,1.300550542286008,78.2832806,1.4735726197170667,3436.1509765625,2.4273275022623073,2.4273275022623073
seed5,adaptive,10,10,100.0,0,0.0,10,10,10,10,0,0,planner_only,simulator+frontend+planner+mission,59.748,3.1609028246162008,59.748,54.87,66.4,0.2603,0.201,0,190,19.0,5068.140625,6.5,0.0,0.0,5.006037628900231,59.748,23.87099377502472,1.0834920030146664,66.6442065,1.2754550783555698,3180.85224609375,1.3522372200676815,83.2049699,1.5484687466893388,3475.3341796875,2.040874267131847,2.043611683637361
seed6,full,10,10,100.0,0,0.0,10,10,10,10,0,0,simulator+planner,simulator+frontend+planner+mission,65.58,2.831674023926091,65.58,60.11,69.28,0.2462,0.204,0,0,,5028.1015625,10.0,0.0,0.0,5.005724795899004,65.58,38.10726305153128,1.5132671632675359,102.0791491,1.7409629223119356,3359.87255859375,1.5645171471018862,105.539609,1.7950378056086524,3406.56220703125,9.94398291624766,
seed6,sector,10,10,100.0,0,0.0,10,10,10,10,0,0,planner_only,simulator+frontend+planner+mission,63.952,1.7931771927069686,63.952,62.44,68.7,0.2514,0.189,1,0,0.0,4995.41796875,10.0,0.0,0.0,5.005875176499103,63.952,10.63254305576316,1.0714481577032484,70.3021163,1.2454675907268393,3175.95029296875,1.2996237740526453,85.2789636,1.471842245479091,3454.35458984375,2.989797532585099,2.989797532585099
seed6,adaptive,10,10,100.0,0,0.0,10,10,10,10,0,0,planner_only,simulator+frontend+planner+mission,63.385,1.462116046465989,63.385,61.29,65.56,0.2446,0.199,1,193,19.3,4969.515625,10.0,0.0,0.0,5.006468073600263,63.385,23.626388772872293,1.0913458077738367,71.0898327,1.2719851770625206,3184.261328125,1.3635763019459057,88.8232199,1.549472543631913,3484.91845703125,2.452554781875803,2.455294366561658
seed7,full,10,10,100.0,0,0.0,10,10,10,10,0,0,simulator+planner,simulator+frontend+planner+mission,68.629,3.5589775373147723,68.629,63.63,73.11,0.26280000000000003,0.194,1,0,,4941.72265625,91.75,0.0,0.0,5.005827157601016,68.629,39.390764398848404,1.5182165208380902,107.4032922,1.7642024904091371,3419.58046875,1.570819316908974,111.1271746,1.8176709185497744,3466.27861328125,11.705719285579304,
seed7,sector,10,10,100.0,0,0.0,10,10,10,10,0,0,planner_only,simulator+frontend+planner+mission,68.383,4.030023573132047,68.383,62.09,75.71,0.2627,0.214,0,0,0.0,4935.46875,91.75,0.0,0.0,5.005873848999909,68.383,10.993356553504228,1.022972062623508,71.7839796,1.2429507144975052,3185.432421875,1.2550583259335164,88.07966090000001,1.4722439254232407,3499.991796875,3.5635230467163046,3.5635230467163046
seed7,adaptive,10,10,100.0,0,0.0,10,10,10,10,0,0,planner_only,simulator+frontend+planner+mission,69.07,5.877565633642705,69.07,60.44,81.49,0.2552,0.217,0,211,21.1,4863.59765625,91.75,0.0,0.0,5.005592689701007,69.07,23.30987767945034,1.0546865338972504,74.6058931,1.2884064133905226,3192.9876953125,1.3371991287558187,94.6732904,1.5735974667838863,3543.65791015625,2.982027325516623,2.984739436494612
seed8,full,10,10,100.0,0,0.0,10,10,10,10,0,0,simulator+planner,simulator+frontend+planner+mission,64.105,3.7220163292972743,64.105,59.55,73.14,0.2547,0.194,1,0,,4976.5078125,92.75,0.0,0.0,5.006477534299483,64.105,41.17871360335937,1.5483638675520308,102.2561887,1.7825023357382859,3405.19931640625,1.5991436279890363,105.613888,1.8337487607617726,3451.85126953125,10.894366043145359,
seed8,sector,10,10,100.0,0,0.0,10,10,10,10,0,0,planner_only,simulator+frontend+planner+mission,62.263999999999996,3.0799610387146115,62.263999999999996,58.95,68.77,0.2703,0.219,0,0,0.0,4914.08984375,92.75,0.0,0.0,5.00593025249982,62.263999999999996,11.557069286045941,1.0601952176006413,67.9793868,1.2488886560454784,3168.7041015625,1.2876588816686385,82.5853738,1.4719889262472319,3493.0271484375,2.9868239757637163,2.9868239757637163
seed8,adaptive,10,10,100.0,0,0.0,10,10,10,10,0,0,planner_only,simulator+frontend+planner+mission,61.368,1.5804626608124022,61.368,58.89,63.94,0.2737,0.204,0,185,18.5,4887.875,92.75,0.0,0.0,5.005727273398224,61.368,24.62856551116894,1.0843427121374156,68.3806746,1.2874933727497695,3181.02568359375,1.3633384486749967,85.9841966,1.5687488602034945,3544.647265625,2.6652497224336926,2.667969081033921
seed9,full,10,10,100.0,0,0.0,10,10,10,10,0,0,simulator+planner,simulator+frontend+planner+mission,81.814,6.5309539885073455,81.814,73.51,92.67,0.2508,0.184,1,0,,4801.60546875,96.0,0.0,0.0,5.006271020699932,81.814,36.82272973468733,1.4505146171339005,121.0563202,1.741095761917212,3481.50751953125,1.5022680752068496,125.3773353,1.7960782567911169,3527.87900390625,13.447728018171395,
seed9,sector,10,10,100.0,0,0.0,9,9,10,10,0,0,planner_only,simulator+frontend+planner+mission,73.872,5.770601355144886,73.872,65.46,85.3,0.2404,0.197,1,0,0.0,4815.109375,96.0,0.0,0.0,5.006290478600567,73.872,10.741841383661582,1.0290252075645587,77.7456064,1.2440026960898882,3197.1171875,1.264427132532488,95.5679031,1.4782341739347369,3534.4134765625,4.391627169359408,4.391627169359408
seed9,adaptive,10,10,100.0,0,0.0,10,10,10,10,0,0,planner_only,simulator+frontend+planner+mission,72.085,5.380023234150573,72.085,63.84,80.51,0.25120000000000003,0.195,1,158,15.8,4750.8984375,96.0,0.0,0.0,5.005982017500355,72.085,25.17578963802999,1.0618416786346065,78.3722506,1.2933375569622074,3203.359765625,1.3497598237216113,99.6916786,1.587389011220213,3614.15439453125,3.5240845934239236,3.526787052881496
seed10,full,10,10,100.0,0,0.0,10,10,10,10,0,0,simulator+planner,simulator+frontend+planner+mission,79.043,6.5091987047391475,79.043,70.92,92.92,0.2505,0.215,0,0,,4812.796875,504.75,0.0,0.0,5.006096424999123,79.043,37.34918827366807,1.4726185931252966,118.9820443,1.7448804249472534,3487.22529296875,1.524398426862786,123.1753557,1.7976621054006368,3533.94521484375,13.406059963125118,
seed10,sector,10,10,100.0,0,0.0,10,10,10,10,0,0,planner_only,simulator+frontend+planner+mission,76.554,4.602569813581202,76.554,71.64,87.7,0.24880000000000002,0.143,2,0,0.0,4790.4765625,504.75,0.0,0.0,5.006003665600292,76.554,10.704235060857005,0.9992504613009511,78.1662935,1.2485352232302045,3192.44208984375,1.2366587162862055,96.7709618,1.480319129925062,3555.2298828125,4.193149941874419,4.193149941874419
seed10,adaptive,10,10,100.0,0,0.0,10,10,10,10,0,0,planner_only,simulator+frontend+planner+mission,77.071,7.255708021198818,77.071,66.87,89.44,0.232,0.189,1,210,21.0,4085.10546875,504.75,0.18,0.18,5.00559281679889,77.071,25.277141942728132,1.0322335794740163,81.2080612,1.295306916268997,3209.25498046875,1.3248221368924653,104.3441684,1.603599988899684,3610.6794921875,3.412823038525504,3.4155141609870343
all,full,100,100,100.0,0,0.0,100,100,100,100,0,0,simulator+planner,simulator+frontend+planner+mission,65.8645,8.850342728625904,65.8645,53.71,92.92,0.26661,0.173,5,0,,4635.50390625,504.75,0.0,0.0,5.006026208649746,65.8645,37.11198169172143,1.502536188649059,101.57963696,1.7376950919314185,3425.725888671875,1.5539494767799475,105.06457708,1.791323034814817,3472.328974609375,9.458136136504113,
all,sector,100,100,100.0,0,0.0,99,99,100,100,0,0,planner_only,simulator+frontend+planner+mission,63.8012,7.476289697193631,63.8012,51.58,87.7,0.25855,0.126,7,0,0.0,4790.4765625,504.75,0.0,0.0,5.005999794319796,63.8012,10.362063139743448,1.0483197653274745,68.49635431,1.2368611024957192,3172.2320703125,1.2764471691751096,83.47658449,1.4640650711486314,3439.52681640625,2.7583151370356185,2.7583151370356185
all,adaptive,100,100,100.0,0,0.0,100,100,100,100,0,0,planner_only,simulator+frontend+planner+mission,63.726,7.818611310730494,63.726,52.81,89.44,0.25739,0.124,6,1904,19.04,4085.10546875,504.75,0.18,0.18,6.087248074979725,63.726,22.787021342777358,1.0687703083358684,69.74864352,1.275596255450861,3183.12833984375,1.340922111523411,87.65161393,1.553976535685881,3483.71203125,2.3048028276091523,2.3075250686677893
