map,run,mode,campaign_sequence_index,mode_order_position,experiment_profile,filter_profile,filter_backend,success,run_valid,monitor_type,monitor_flight_cpu_pct,live_cloud_enabled,preflight_ready,preflight_cloud_messages,preflight_odom_messages,goal_messages,position_command_messages,trajectory_flag2_messages,trajectory_flag3_messages,guard_stop_detected,guard_stop_time_s,shadow_safe_candidates,shadow_unsafe_candidates,shadow_skipped_candidates,shadow_validated_candidates,shadow_geometric_unsafe,shadow_map_race,shadow_other_indeterminate,shadow_unsafe_exp,shadow_unsafe_appended_backup,shadow_unsafe_carry_backup,shadow_unsafe_stitch,shadow_validation_ms_mean,shadow_validation_ms_max,shadow_contact_events_with_epoch,shadow_contacts_with_prior_unsafe,shadow_contacts_without_prior_unsafe,shadow_geometric_unsafe_followed_by_contact,shadow_geometric_unsafe_not_followed_by_contact,shadow_nearest_prediction_error_s,shadow_correlated_segments,first_position_command_s,first_trajectory_flag2_s,first_trajectory_flag3_s,max_position_command_gap_s,first_motion_s,start_pose_error_m,start_pose_valid,odom_gap_limit_s,max_odom_gap_s,odom_gap_valid,mission_time_s,waypoints_reached,n_waypoints,collisions,min_clearance_m,static_pcd_enabled,static_pcd_point_count,static_pcd_collisions,static_pcd_min_distance_m,static_pcd_clearance_m,static_pcd_contact_r015,static_pcd_contact_r020,static_pcd_contact_r025,static_pcd_episodes_r015,static_pcd_episodes_r020,static_pcd_episodes_r025,contact_event_count,first_contact_kind,first_contact_time_s,first_contact_distance_m,first_contact_x,first_contact_y,first_contact_z,first_contact_speed_mps,first_contact_nearest_x,first_contact_nearest_y,first_contact_nearest_z,forensics_json,samples,clearance_samples,final_x,final_y,final_z,min_x,max_x,min_y,max_y,path_length_m,max_speed_mps,closest_final_goal_distance_m,observed_open_time_s,observed_open_x,observed_open_y,observed_close_time_s,observed_close_x,observed_close_y,trap_collisions,trap_min_surface_distance_m,trap_clearance_m,trap_x,trap_y,trigger_x,trigger_y,trigger_mismatch_deg,trap_count,trap_spacing_m,trap_start_offset_m,trap_first_distance_m,trap_last_distance_m,trigger_speed_mps,trap_input_time_s,trap_kept_time_s,trap_keep_delay_s,input_body_relative_deg,input_velocity_relative_deg,kept_body_relative_deg,kept_velocity_relative_deg,trigger_trap_distance_m,trigger_trap_body_relative_deg,trigger_trap_velocity_relative_deg,trigger_trap_angular_radius_deg,trigger_predicted_x,trigger_predicted_y,trigger_trap_nudge_deg,trigger_trap_nudge_lateral_m,event,valid_spawn,invalid_reasons,spawn_time_s,spawn_wall_time_s,trigger_evaluation_time_s,trigger_evaluation_wall_time_s,side,trigger_threshold_x,trigger_z,trigger_yaw_deg,trigger_velocity_yaw_deg,trigger_cruise_duration_s,trigger_cruise_qualified,min_trigger_speed_mps,min_cruise_s,max_trigger_abs_y_m,max_trigger_velocity_yaw_deg,trigger_abs_y_diagnostic_ok,trigger_velocity_yaw_diagnostic_ok,wall_x,blocker_x,blocker_y,wall_y_min,wall_y_max,short_endpoint_y,short_endpoint_x,long_endpoint_y,long_endpoint_x,short_endpoint_inner_edge_deg,long_endpoint_inner_edge_deg,barrier_frame,local_blocker_forward_m,local_short_endpoint_forward_m,local_short_endpoint_lateral_m,local_long_endpoint_forward_m,local_long_endpoint_lateral_m,wall_radius_m,wall_height_m,wall_cylinder_count,wall_center_spacing_m,wall_point_count,horizon_m,intensity,matched_prefix,filter_half_angle_deg,filter_stall_v,filter_stall_t,filter_resume_v,filter_resume_t,filter_velocity_yaw_update_v,filter_frames,filter_published_frames,filter_rate_limited_frames,filter_max_publish_hz,filter_publish_duty_pct,filter_input_points,filter_kept_points,filter_kept_pct,filter_armed,filter_armed_duty_pct,filter_open,filter_open_duty_pct,filter_open_point_duty_pct,filter_recovery_active,filter_open_burst_s,filter_open_cooldown_s,filter_near_field_radius_m,filter_near_field_speed_gain_s,filter_near_field_max_radius_m,filter_max_effective_near_field_radius_m,filter_arm_transitions,filter_open_transitions,filter_close_transitions,filter_first_transition_time_s,filter_first_arm_time_s,filter_first_stall_candidate_time_s,filter_first_open_stall_start_time_s,filter_first_open_time_s,filter_first_open_delay_s,filter_first_close_time_s,filter_first_open_duration_s,filter_stall_candidate_count,filter_max_stall_candidate_duration_s,filter_min_armed_closed_speed_mps,filter_replan_guard_en,filter_replan_guard_bounded,filter_replan_guard_active,filter_replan_guard_burst_s,filter_replan_guard_cooldown_s,filter_replan_fail_streak_open,filter_replan_ok_streak_close,filter_replan_guard_open,filter_replan_guard_open_transitions,filter_replan_guard_close_transitions,filter_effective_full_open_transitions,filter_effective_full_close_transitions,filter_replan_guard_open_duty_pct,filter_replan_status_count,filter_replan_fail_count,filter_max_replan_fail_streak,filter_first_replan_guard_open_time_s,filter_first_effective_full_open_time_s,recovery_triggered,recovery_reclosed,recovery_spawn_after_arm,recovery_open_after_spawn,recovery_open_during_hold,recovery_success,mission_driver_phase,mission_driver_start_delay_s,mission_driver_approach_radius_m,mission_driver_hold_low_speed_s,mission_driver_low_speed_v,mission_driver_approach_start_time_s,mission_driver_approach_start_wall_time_s,mission_driver_approach_start_speed_mps,mission_driver_hold_start_time_s,mission_driver_hold_start_wall_time_s,mission_driver_hold_start_speed_mps,mission_driver_hold_start_distance_m,mission_driver_release_time_s,mission_driver_release_wall_time_s,mission_driver_release_speed_mps,mission_driver_release_low_speed_duration_s,pts_mean,total_ms_mean,raycast_ms_mean,update_ms_mean,inflation_ms_mean,kept_pct,fsm_cpu_pct,filter_cpu_pct,monitor_cpu_pct,attempt_count,retry_count,first_attempt_success,retry_reasons,oom_kill_delta,fsm_peak_rss_mib,fsm_peak_pss_mib,fsm_peak_swap_mib,system_min_available_mib,system_peak_swap_used_mib,cgroup_peak_memory_mib,cgroup_peak_swap_mib,memory_psi_some_avg10_max,memory_psi_full_avg10_max,memory_trace_csv,perf_row_start,perf_row_end,input_distance_m,kept_distance_m
seed1,1,full,1,1,,strict-burst,direct,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.23,5,5,0,0.456,True,241490,0,0.529,0.329,,,,,,,0,,,,,,,,,,,../../tmp/order_crossed_3mode_strict_v7_n5_artifacts/seed1_run1_full.json,5523,4420,1.106,-0.976,1.713,-26.219,24.025,-25.495,24.025,223.068,7.0,0.045,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14512.116504854368,28.043416990291263,17.975456650485437,10.066442014563107,1.2988713932038836,,109.36324126365193,,22.04712221941238,1,0,True,,0,3431.3359375,3408.3701171875,0.0,5035.375,2047.66796875,9612.109375,1489.2890625,0.0,0.0,../../tmp/order_crossed_3mode_strict_v7_n5_artifacts/seed1_run1_full.attempt1.memory.csv,7,419,,
seed1,1,sector,2,2,,strict-burst,cpp,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.95,5,5,0,0.363,True,241490,0,0.479,0.279,,,,,,,0,,,,,,,,,,,../../tmp/order_crossed_3mode_strict_v7_n5_artifacts/seed1_run1_sector.json,5994,4780,1.159,-0.946,1.368,-25.564,24.052,-24.296,26.482,222.568,7.0,0.182,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.6,1.2,1.5,2,0.2,453,453,0,0,100,6894567,3107131,45.066,False,0,False,0,0,False,0,0,1.5,0,1.5,1.5,0,0,0,,,,,,,,,0,0,,False,False,False,0,0,5,15,False,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,7029.816037735849,11.60566445754717,7.788809811320754,3.815327787735849,0.770603396226415,45.066,90.57234855777324,2.26284134901566,21.642783632096215,1,0,True,,0,3296.2890625,3272.39453125,0.0,5108.3828125,2047.65234375,9530.16796875,1489.2890625,0.0,0.0,../../tmp/order_crossed_3mode_strict_v7_n5_artifacts/seed1_run1_sector.attempt1.memory.csv,5,429,,
seed1,1,adaptive,3,3,,strict-burst,cpp,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.77,5,5,0,0.403,True,241490,0,0.47,0.27,,,,,,,0,,,,,,,,,,,../../tmp/order_crossed_3mode_strict_v7_n5_artifacts/seed1_run1_adaptive.json,6576,5290,1.052,-1.015,1.367,-24.635,24.042,-24.047,28.36,229.314,7.0,0.0,1787470886.166667,2.736,1.077,1787470886.844948,3.793,2.035,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.6,1.2,1.5,2,1.5,506,296,210,5,58.498,7606554,3037401,39.931,False,0,False,22.332,22.542,False,0.6,1.4,1.5,0.2,3,2.899782,0,0,0,,,,,,,,,0,0,,True,True,False,0.6,1.4,3,15,False,25,25,25,25,22.332,457,274,10,1787470886.17,1787470886.17,,,,,,,,,,,,,,,,,,,,,,,10349.964028776978,16.457288992805754,10.355575611510792,6.100019928057554,1.3665556366906475,39.931,87.8438977058082,2.2244706843918425,21.261890409943973,1,0,True,,0,3354.80859375,3330.720703125,0.0,5083.8046875,2047.65234375,9555.69140625,1489.2890625,0.0,0.0,../../tmp/order_crossed_3mode_strict_v7_n5_artifacts/seed1_run1_adaptive.attempt1.memory.csv,3,281,,
seed1,2,sector,4,1,,strict-burst,cpp,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.68,5,5,0,0.399,True,241490,0,0.496,0.296,,,,,,,0,,,,,,,,,,,../../tmp/order_crossed_3mode_strict_v7_n5_artifacts/seed1_run2_sector.json,6168,4670,1.044,-1.018,1.547,-24.343,24.025,-24.712,26.439,222.805,7.0,0.277,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.6,1.2,1.5,2,0.2,455,455,0,0,100,6962933,3100294,44.526,False,0,False,0,0,False,0,0,1.5,0,1.5,1.5,0,0,0,,,,,,,,,0,0,,False,False,False,0,0,5,15,False,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,7045.096244131455,11.288667112676057,7.501608661971831,3.7855085492957747,0.7480031854460094,44.526,88.2348916508575,2.1653646319999145,22.69325795947356,1,0,True,,0,3301.265625,3277.4052734375,0.0,5133.28515625,2047.65234375,9509.87109375,1489.2890625,0.0,0.0,../../tmp/order_crossed_3mode_strict_v7_n5_artifacts/seed1_run2_sector.attempt1.memory.csv,6,432,,
seed1,2,adaptive,5,2,,strict-burst,cpp,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.93,5,5,0,0.377,True,241490,0,0.475,0.275,,,,,,,0,,,,,,,,,,,../../tmp/order_crossed_3mode_strict_v7_n5_artifacts/seed1_run2_adaptive.json,5893,4770,1.166,-0.854,1.455,-24.526,24.025,-25.851,24.816,221.54,7.0,0.0,1787471033.007801,1.486,1.529,1787471034.031654,3.183,3.667,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.6,1.2,1.5,2,1.5,478,284,194,5,59.414,7194271,2981320,41.44,True,58.368,False,21.339,21.721,False,0.6,1.4,1.5,0.2,3,2.898514,1,0,0,1787471054.98,1787471054.98,1787471055.65,,,,,,29,0.620113,0,True,True,False,0.6,1.4,3,15,False,23,23,23,23,21.339,424,245,9,1787471033.01,1787471033.01,,,,,,,,,,,,,,,,,,,,,,,10311.482625482626,16.293714980694983,10.180082934362934,6.1118976447876445,1.408220586872587,41.44,89.24083671657402,2.2537822053474383,21.138107797746663,1,0,True,,0,3323.44921875,3299.62109375,0.0,5093.34375,2047.65234375,9554.73046875,1489.2890625,0.0,0.0,../../tmp/order_crossed_3mode_strict_v7_n5_artifacts/seed1_run2_adaptive.attempt1.memory.csv,3,262,,
seed1,2,full,6,3,,strict-burst,direct,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.35,5,5,0,0.352,True,241490,0,0.419,0.219,,,,,,,0,,,,,,,,,,,../../tmp/order_crossed_3mode_strict_v7_n5_artifacts/seed1_run2_full.json,5934,4820,1.096,-0.988,1.904,-25.372,24.025,-24.124,24.025,223.452,7.0,0.474,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15944.18075117371,29.975157511737088,19.40227511737089,10.571151995305163,1.3820920352112676,,109.24636459767065,,,1,0,True,,0,3418.59375,3395.8115234375,0.0,5035.15625,2047.6328125,9609.7109375,1489.2890625,0.0,0.0,../../tmp/order_crossed_3mode_strict_v7_n5_artifacts/seed1_run2_full.attempt1.memory.csv,6,432,,
seed1,3,adaptive,7,1,,strict-burst,cpp,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.94,5,5,0,0.382,True,241490,0,0.461,0.261,,,,,,,0,,,,,,,,,,,../../tmp/order_crossed_3mode_strict_v7_n5_artifacts/seed1_run3_adaptive.json,6793,5440,1.109,-0.929,1.836,-25.151,24.025,-24.568,25.942,227.507,7.0,0.0,1787471170.584144,1.274,-0.677,1787471171.920723,3.765,2.722,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.6,1.2,1.5,2,1.5,522,292,230,5,55.939,8191882,3102692,37.875,True,45.594,False,21.839,21.598,False,0.6,1.4,1.5,0.2,3,2.896669,1,0,0,1787471208.56,1787471208.56,1787471208.76,,,,,,21,0.779992,0,True,True,False,0.6,1.4,3,15,False,26,26,26,26,21.839,449,266,9,1787471170.58,1787471170.58,,,,,,,,,,,,,,,,,,,,,,,10507.488721804511,16.510615187969925,10.465526992481202,6.043466578947369,1.3732181503759398,37.875,84.2884240808425,2.3466049169225176,22.294745469549074,1,0,True,,0,3330.04296875,3305.966796875,0.0,5090.88671875,2047.625,9555.20703125,1489.2890625,0.0,0.0,../../tmp/order_crossed_3mode_strict_v7_n5_artifacts/seed1_run3_adaptive.attempt1.memory.csv,3,269,,
seed1,3,full,8,2,,strict-burst,direct,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.08,5,5,0,0.385,True,241490,0,0.428,0.228,,,,,,,0,,,,,,,,,,,../../tmp/order_crossed_3mode_strict_v7_n5_artifacts/seed1_run3_full.json,6107,4840,1.073,-0.905,1.908,-24.787,24.025,-24.068,24.26,221.049,7.0,0.771,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15303.656612529003,30.33826519721578,19.627801160092808,10.70891487238979,1.3662032505800463,,108.27628361527945,,20.758624296771817,1,0,True,,0,3405.171875,3382.35546875,0.0,5049.12890625,2047.625,9605.87109375,1489.2890625,0.0,0.0,../../tmp/order_crossed_3mode_strict_v7_n5_artifacts/seed1_run3_full.attempt1.memory.csv,7,438,,
seed1,3,sector,9,3,,strict-burst,cpp,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.85,5,5,0,0.394,True,241490,0,0.465,0.265,,,,,,,0,,,,,,,,,,,../../tmp/order_crossed_3mode_strict_v7_n5_artifacts/seed1_run3_sector.json,5684,4690,0.852,-1.186,2.168,-26.437,24.025,-24.094,24.743,223.405,6.999,0.227,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.6,1.2,1.5,2,0.2,448,448,0,0,100,6528783,2779129,42.567,False,0,False,0,0,False,0,0,1.5,0,1.5,1.5,0,0,0,,,,,,,,,0,0,,False,False,False,0,0,5,15,False,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,6340.630071599046,11.521412147971361,7.556274940334129,3.9637085823389016,0.7960141097852029,42.567,93.35112000315766,2.231465673392684,20.989873265545764,1,0,True,,0,3297.48828125,3273.4921875,0.0,5019.5,2047.625,9513.51171875,1489.2890625,0.0,0.0,../../tmp/order_crossed_3mode_strict_v7_n5_artifacts/seed1_run3_sector.attempt1.memory.csv,5,424,,
seed1,4,full,10,1,,strict-burst,direct,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.02,5,5,0,0.451,True,241490,0,0.535,0.335,,,,,,,0,,,,,,,,,,,../../tmp/order_crossed_3mode_strict_v7_n5_artifacts/seed1_run4_full.json,5801,4686,0.839,-1.216,1.363,-24.796,24.025,-25.663,25.685,224.13,7.002,0.637,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15525.069037656904,30.206955648535565,19.732316945606694,10.472944309623431,1.3124943033472805,,117.7773841074613,,,1,0,True,,0,3431.078125,3408.2802734375,0.0,5091.9375,2047.625,9622.40234375,1489.2890625,0.0,0.0,../../tmp/order_crossed_3mode_strict_v7_n5_artifacts/seed1_run4_full.attempt1.memory.csv,6,484,,
