map,run,mode,success,mission_time_s,waypoints_reached,n_waypoints,collisions,min_clearance_m,samples,clearance_samples,final_x,final_y,final_z,min_x,max_x,min_y,max_y,path_length_m,max_speed_mps,closest_final_goal_distance_m,observed_open_time_s,observed_open_x,observed_open_y,observed_close_time_s,observed_close_x,observed_close_y,trap_collisions,trap_min_surface_distance_m,trap_clearance_m,trap_x,trap_y,trigger_x,trigger_y,trigger_mismatch_deg,trap_count,trap_spacing_m,trap_start_offset_m,trap_first_distance_m,trap_last_distance_m,trigger_speed_mps,trap_input_time_s,trap_kept_time_s,trap_keep_delay_s,input_body_relative_deg,input_velocity_relative_deg,kept_body_relative_deg,kept_velocity_relative_deg,trigger_trap_distance_m,trigger_trap_body_relative_deg,trigger_trap_velocity_relative_deg,trigger_trap_angular_radius_deg,trigger_predicted_x,trigger_predicted_y,trigger_trap_nudge_deg,trigger_trap_nudge_lateral_m,event,valid_spawn,invalid_reasons,spawn_time_s,spawn_wall_time_s,trigger_evaluation_time_s,trigger_evaluation_wall_time_s,side,trigger_threshold_x,trigger_z,trigger_yaw_deg,trigger_velocity_yaw_deg,trigger_cruise_duration_s,trigger_cruise_qualified,min_trigger_speed_mps,min_cruise_s,max_trigger_abs_y_m,max_trigger_velocity_yaw_deg,trigger_abs_y_diagnostic_ok,trigger_velocity_yaw_diagnostic_ok,wall_x,blocker_x,blocker_y,wall_y_min,wall_y_max,short_endpoint_y,short_endpoint_x,long_endpoint_y,long_endpoint_x,short_endpoint_inner_edge_deg,long_endpoint_inner_edge_deg,barrier_frame,local_blocker_forward_m,local_short_endpoint_forward_m,local_short_endpoint_lateral_m,local_long_endpoint_forward_m,local_long_endpoint_lateral_m,wall_radius_m,wall_height_m,wall_cylinder_count,wall_center_spacing_m,wall_point_count,horizon_m,intensity,matched_prefix,filter_half_angle_deg,filter_stall_v,filter_stall_t,filter_resume_v,filter_resume_t,filter_velocity_yaw_update_v,filter_frames,filter_input_points,filter_kept_points,filter_kept_pct,filter_armed,filter_armed_duty_pct,filter_open,filter_open_duty_pct,filter_open_point_duty_pct,filter_arm_transitions,filter_open_transitions,filter_close_transitions,filter_first_transition_time_s,filter_first_arm_time_s,filter_first_stall_candidate_time_s,filter_first_open_stall_start_time_s,filter_first_open_time_s,filter_first_open_delay_s,filter_first_close_time_s,filter_first_open_duration_s,filter_stall_candidate_count,filter_max_stall_candidate_duration_s,filter_min_armed_closed_speed_mps,recovery_triggered,recovery_reclosed,recovery_spawn_after_arm,recovery_open_after_spawn,recovery_open_during_hold,recovery_success,mission_driver_phase,mission_driver_start_delay_s,mission_driver_approach_radius_m,mission_driver_hold_low_speed_s,mission_driver_low_speed_v,mission_driver_approach_start_time_s,mission_driver_approach_start_wall_time_s,mission_driver_approach_start_speed_mps,mission_driver_hold_start_time_s,mission_driver_hold_start_wall_time_s,mission_driver_hold_start_speed_mps,mission_driver_hold_start_distance_m,mission_driver_release_time_s,mission_driver_release_wall_time_s,mission_driver_release_speed_mps,mission_driver_release_low_speed_duration_s,pts_mean,total_ms_mean,raycast_ms_mean,update_ms_mean,inflation_ms_mean,kept_pct,fsm_cpu_pct,filter_cpu_pct,perf_row_start,perf_row_end,input_distance_m,kept_distance_m
seed11,1,upstream,True,44.86,2,2,5,0.03,4480,4337,0.223,-48.033,1.049,-4.488,2.269,-48.033,50.025,212.532,7.998,1.979,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75752.8865248227,16.775483049645388,6.153226666666667,10.619988936170213,5.106773510638297,,112.5918574735822,,1,142,,
seed11,2,upstream,False,90.01,0,2,3,0.013,8993,8975,0.977,41.186,1.295,-0.757,2.947,-44.861,41.188,91.218,7.999,5.381,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83568.24680851064,9.013175574468084,5.67172870212766,3.3393867085106383,1.0331806808510637,,118.31206006123207,,2,472,,
seed11,3,upstream,True,38.81,2,2,1,0.013,3873,3859,0.522,-48.121,1.275,-2.794,3.41,-48.121,50.01,205.704,7.999,1.95,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71893.97727272728,16.538920738636364,6.1497667045454545,10.387043636363636,4.854602897727273,,114.84969684111306,,3,179,,
seed11,4,upstream,True,37.7,2,2,2,0.015,3762,3753,0.41,-48.089,1.297,-5.943,4.121,-48.089,50.003,207.076,7.996,1.954,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70311.0,16.670488773006134,5.930584417177914,10.737775153374233,5.093622760736197,,115.30518361811599,,3,166,,
seed11,5,upstream,True,39.13,2,2,3,0.007,3907,3700,0.424,-48.077,2.132,-2.376,2.532,-48.077,49.991,207.293,7.995,1.969,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72603.38333333333,15.798937666666665,5.997232555555556,9.799408444444444,4.522049222222223,,113.28373515194133,,3,183,,
seed11,6,upstream,False,90.01,0,2,2,0.011,8993,8958,0.368,44.167,2.629,0.368,7.168,-46.211,44.167,97.117,7.96,3.971,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100058.9363449692,6.625739178644764,3.8191526078028746,2.804443453798768,1.1877039363449693,,118.13168481835241,,1,488,,
seed11,7,upstream,True,38.68,2,2,4,0.006,3861,3811,0.379,-48.096,1.372,-4.503,1.351,-48.096,50.029,206.681,7.995,1.941,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73783.475,16.308879500000003,5.8562787499999995,10.4505071875,4.9430422499999995,,113.70192147172354,,3,163,,
seed11,8,upstream,True,39.42,2,2,9,0.019,3936,3924,0.458,-48.081,1.1,-3.938,3.512,-48.081,50.008,209.267,8.0,1.973,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73878.53246753247,16.57360616883117,5.852198441558442,10.719179675324675,5.093710779220779,,114.79975777613403,,2,156,,
seed11,9,upstream,True,37.06,2,2,3,0.02,3699,3663,0.492,-48.103,1.884,-6.067,1.672,-48.103,49.977,208.28,7.999,1.96,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70341.41414141415,18.065110101010102,5.892347474747475,12.17067818181818,6.059178181818182,,109.29048362501683,,3,102,,
seed11,10,upstream,False,90.0,0,2,2,0.006,8993,8967,-1.095,-20.873,2.241,-1.233,1.577,-45.061,-20.873,26.399,7.636,4.95,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95023.17613636363,5.547577462121213,4.063268352272727,1.4820698011363636,0.3082739621212121,,118.65524137161462,,5,533,,
