map,run,mode,success,mission_time_s,waypoints_reached,n_waypoints,collisions,min_clearance_m,samples,clearance_samples,final_x,final_y,final_z,min_x,max_x,min_y,max_y,path_length_m,max_speed_mps,closest_final_goal_distance_m,observed_open_time_s,observed_open_x,observed_open_y,observed_close_time_s,observed_close_x,observed_close_y,trap_collisions,trap_min_surface_distance_m,trap_clearance_m,trap_x,trap_y,trigger_x,trigger_y,trigger_mismatch_deg,trap_count,trap_spacing_m,trap_start_offset_m,trap_first_distance_m,trap_last_distance_m,trigger_speed_mps,trap_input_time_s,trap_kept_time_s,trap_keep_delay_s,input_body_relative_deg,input_velocity_relative_deg,kept_body_relative_deg,kept_velocity_relative_deg,trigger_trap_distance_m,trigger_trap_body_relative_deg,trigger_trap_velocity_relative_deg,trigger_trap_angular_radius_deg,trigger_predicted_x,trigger_predicted_y,trigger_trap_nudge_deg,trigger_trap_nudge_lateral_m,event,valid_spawn,invalid_reasons,spawn_time_s,spawn_wall_time_s,trigger_evaluation_time_s,trigger_evaluation_wall_time_s,side,trigger_threshold_x,trigger_z,trigger_yaw_deg,trigger_velocity_yaw_deg,trigger_cruise_duration_s,trigger_cruise_qualified,min_trigger_speed_mps,min_cruise_s,max_trigger_abs_y_m,max_trigger_velocity_yaw_deg,trigger_abs_y_diagnostic_ok,trigger_velocity_yaw_diagnostic_ok,wall_x,blocker_x,blocker_y,wall_y_min,wall_y_max,short_endpoint_y,short_endpoint_x,long_endpoint_y,long_endpoint_x,short_endpoint_inner_edge_deg,long_endpoint_inner_edge_deg,barrier_frame,local_blocker_forward_m,local_short_endpoint_forward_m,local_short_endpoint_lateral_m,local_long_endpoint_forward_m,local_long_endpoint_lateral_m,wall_radius_m,wall_height_m,wall_cylinder_count,wall_center_spacing_m,wall_point_count,horizon_m,intensity,matched_prefix,filter_half_angle_deg,filter_stall_v,filter_stall_t,filter_resume_v,filter_resume_t,filter_velocity_yaw_update_v,filter_frames,filter_input_points,filter_kept_points,filter_kept_pct,filter_armed,filter_armed_duty_pct,filter_open,filter_open_duty_pct,filter_open_point_duty_pct,filter_arm_transitions,filter_open_transitions,filter_close_transitions,filter_first_transition_time_s,filter_first_arm_time_s,filter_first_stall_candidate_time_s,filter_first_open_stall_start_time_s,filter_first_open_time_s,filter_first_open_delay_s,filter_first_close_time_s,filter_first_open_duration_s,filter_stall_candidate_count,filter_max_stall_candidate_duration_s,filter_min_armed_closed_speed_mps,recovery_triggered,recovery_reclosed,recovery_spawn_after_arm,recovery_open_after_spawn,recovery_open_during_hold,recovery_success,mission_driver_phase,mission_driver_start_delay_s,mission_driver_approach_radius_m,mission_driver_hold_low_speed_s,mission_driver_low_speed_v,mission_driver_approach_start_time_s,mission_driver_approach_start_wall_time_s,mission_driver_approach_start_speed_mps,mission_driver_hold_start_time_s,mission_driver_hold_start_wall_time_s,mission_driver_hold_start_speed_mps,mission_driver_hold_start_distance_m,mission_driver_release_time_s,mission_driver_release_wall_time_s,mission_driver_release_speed_mps,mission_driver_release_low_speed_duration_s,pts_mean,total_ms_mean,raycast_ms_mean,update_ms_mean,inflation_ms_mean,kept_pct,fsm_cpu_pct,filter_cpu_pct,perf_row_start,perf_row_end,input_distance_m,kept_distance_m
seed11,6,full,True,73.02,2,2,1,0.13,7294,7286,0.355,-48.052,1.636,-6.084,1.988,-48.052,50.113,212.459,3.001,1.98,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,228,15643911,15643911,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,69392.16666666667,15.03597326923077,5.209760769230769,9.824264423076924,4.6937503846153845,100.0,88.66419266757623,10.07595539520462,1,157,,
seed11,6,sector,True,74.18,2,2,0,0.32,7411,7350,0.313,-48.029,1.188,-6.13,2.321,-48.029,50.087,215.956,3.001,1.995,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,412,28652479,9348048,32.626,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,22196.053619302947,5.759595978552278,2.2049290616621984,3.5528539410187667,1.7111813324396783,32.626,88.7053085130434,13.050818875957388,2,375,,
seed11,6,adaptive,True,74.05,2,2,0,0.25,7399,7305,0.356,-48.043,1.703,-5.357,3.518,-48.043,50.027,211.571,3.002,1.989,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,275,18780764,6091593,32.435,True,96.727,False,0.0,0.0,1,0,0,1785834767.655523,1785834767.655523,1785834768.335648,,,,,,4,0.109932,0.043706,,,,,,,,,,,,,,,,,,,,,,,21705.798418972332,6.499865256916996,2.037347391304348,4.460752015810277,2.291078138339921,32.435,85.31231577408337,11.694765266652984,3,256,,
seed11,6,raw,True,72.74,2,2,0,0.289,7268,7173,0.341,-48.049,1.446,-3.158,2.635,-48.049,50.001,211.926,3.001,1.981,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67748.64341085272,13.230902790697675,5.431820697674419,7.797174224806202,3.3699134031007754,,90.96423320915319,,2,260,,
seed11,7,sector,True,73.74,2,2,0,0.295,7366,7309,0.331,-48.047,1.786,-6.225,1.956,-48.047,50.076,214.257,3.001,1.981,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,343,22826410,7348559,32.193,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,21145.90092879257,5.880118854489164,2.0491560371517026,3.8290368730650153,1.88396960371517,32.193,88.90420046464516,12.042033508132839,2,325,,
seed11,7,adaptive,True,73.5,2,2,0,0.295,7343,7314,0.272,-48.043,1.597,-4.306,3.007,-48.043,50.11,214.164,3.001,1.976,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,301,20770489,6741633,32.458,True,97.01,False,0.0,0.0,1,0,0,1785835015.7115,1785835015.7115,1785835051.361127,,,,,,1,0.100395,0.264143,,,,,,,,,,,,,,,,,,,,,,,22053.035335689045,6.156943745583039,2.038012367491166,4.11684335689046,2.066732070671378,32.458,88.08952048880755,12.16283977392601,2,285,,
seed11,7,raw,True,73.51,2,2,0,0.2,7345,7259,-1.708,-48.963,1.563,-7.477,1.38,-48.963,50.176,212.962,3.001,1.998,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63121.27272727273,12.689047012987013,4.989698441558442,7.697471774891775,3.4162270519480518,,89.31859887155446,,2,233,,
seed11,7,full,True,72.27,2,2,3,0.01,7221,7183,0.328,-48.029,1.409,-7.445,2.082,-48.029,50.006,210.859,3.001,1.998,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,219,13736286,13736286,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,61126.948905109486,14.40681109489051,4.931507080291971,9.473339562043796,4.58401299270073,100.0,89.25525157279938,9.735864810298148,2,139,,
seed11,8,adaptive,True,73.63,2,2,0,0.252,7357,7333,0.297,-48.031,1.216,-4.523,2.479,-48.031,50.031,211.849,3.001,1.992,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,234,16211489,5339100,32.934,True,97.009,False,0.0,0.0,1,0,0,1785835262.44881,1785835262.44881,1785835293.748279,,,,,,4,0.139866,0.024402,,,,,,,,,,,,,,,,,,,,,,,22206.18483412322,6.833778578199053,2.131308672985782,4.700634881516588,2.4160201895734597,32.934,86.35411434733446,11.374389796244742,1,212,,
seed11,8,raw,True,74.42,2,2,0,0.318,7437,7408,0.371,-48.065,1.242,-3.792,2.544,-48.065,50.075,213.549,3.001,1.971,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68467.8762886598,12.89105295532646,5.612199656357388,7.2768480412371135,3.0705596632302408,,89.90186217867348,,4,295,,
seed11,8,full,True,73.69,2,2,1,0.131,7362,7328,-1.702,-48.982,1.712,-4.77,3.534,-48.982,50.016,212.423,3.002,1.983,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,331,22164758,22164758,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,67441.29591836735,14.442560612244897,5.242986428571428,9.19748362244898,4.280148214285714,100.0,88.25727963739224,10.215927660040165,2,198,,
seed11,8,sector,True,74.75,2,2,0,0.293,7469,7458,0.343,-48.032,1.207,-3.235,2.006,-49.96,50.025,215.169,3.001,0.052,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,356,24474944,7942744,32.453,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,21836.079754601225,5.954385490797546,2.0337089263803683,3.918830214723926,1.9430499233128835,32.453,86.93294128668968,12.629426985439935,1,327,,
seed11,9,raw,True,74.2,2,2,0,0.282,7414,7339,0.593,-48.098,1.869,-6.205,2.971,-48.098,50.037,214.904,3.002,1.992,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66888.4412470024,11.890731247002398,5.414940959232614,6.473685923261391,2.601090170263789,,94.90659639447152,,8,425,,
seed11,9,full,True,73.44,2,2,0,0.278,7337,7227,-1.632,-48.877,1.64,-7.476,7.08,-48.877,50.032,213.277,3.001,1.981,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,349,21209514,21209514,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,61717.28372093023,13.640392139534883,4.9623156279069764,8.676078837209301,4.0671944651162795,100.0,89.6497298227822,10.257357517899791,1,216,,
seed11,9,sector,True,71.58,2,2,0,0.32,7152,7141,0.57,-48.106,1.918,-3.643,5.263,-48.106,50.121,209.053,3.004,1.978,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,289,18786651,6105422,32.499,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,20980.604982206405,6.216781209964412,1.983848256227758,4.231191779359431,2.112049587188612,32.499,83.01427543832429,11.580126404653644,1,282,,
seed11,9,adaptive,True,72.79,2,2,0,0.286,7273,7178,0.293,-48.032,1.789,-3.501,3.733,-48.032,50.015,211.84,3.001,1.99,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,372,25047424,8133658,32.473,True,94.624,False,0.0,0.0,1,0,0,1785835842.316859,1785835842.316859,1785835853.653871,,,,,,2,0.099894,0.011559,,,,,,,,,,,,,,,,,,,,,,,21618.444444444445,6.04939698005698,2.0594775185185186,3.9879352421652423,1.9414962051282052,32.473,86.53877337433649,11.72271769148995,1,352,,
seed11,10,full,False,90.0,1,2,0,0.254,8964,8950,0.266,-26.048,2.588,-2.254,3.919,-47.838,50.058,189.022,3.001,2.162,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,375,25436698,25436698,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,67753.63897763578,11.729400926517572,5.349743162939297,6.3484522683706075,2.649450750798722,100.0,97.55678607493965,10.536507469335584,0,313,,
seed11,10,sector,True,74.39,2,2,0,0.283,7433,7398,0.291,-48.046,1.794,-7.113,3.541,-50.0,50.059,213.954,3.002,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,285,19493737,6368363,32.669,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,22044.6,6.298490592592593,2.0294203703703704,4.267138925925925,2.1694874407407405,32.669,88.01720577524962,12.184092451021165,0,270,,
seed11,10,adaptive,True,74.04,2,2,0,0.267,7398,7364,0.614,-48.102,1.855,-6.466,2.647,-49.932,50.091,215.424,3.001,0.073,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,290,19034512,6274839,32.966,True,96.552,False,0.0,0.0,1,0,0,1785836108.345602,1785836108.345602,1785836143.185287,,,,,,1,0.080049,0.35508,,,,,,,,,,,,,,,,,,,,,,,21448.37992831541,6.152038207885305,2.1019295017921147,4.0480850465949825,2.0126585268817205,32.966,87.83249654780177,11.141444539551133,2,281,,
seed11,10,raw,True,72.96,2,2,0,0.29,7289,7143,0.336,-48.046,1.745,-3.239,3.273,-48.046,50.151,213.079,3.001,1.982,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65033.75,14.437920885416666,5.435371979166667,9.000378385416667,4.061744036458333,,87.30341189172435,,4,196,,
