map,run,mode,success,mission_time_s,waypoints_reached,n_waypoints,collisions,min_clearance_m,samples,pts_mean,total_ms_mean,raycast_ms_mean,update_ms_mean,inflation_ms_mean,kept_pct,fsm_cpu_pct,filter_cpu_pct,perf_row_start,perf_row_end
seed6,5,adaptive,True,28.31,5,5,0,0.461,2800,7776.081300813008,2.7831433983739835,0.6753163008130081,2.106053837398374,1.3146097560975611,31,95.72538789701045,11.075605510534373,0,123
seed7,1,full,True,29.23,5,5,0,0.471,2910,14509.301507537688,3.551443768844221,1.2541261055276383,2.295516155778895,1.10058240201005,,97.56698008989373,10.324543157098542,0,199
seed7,1,sector,True,27.28,5,5,0,0.498,2717,4741.635135135135,1.5941429369369369,0.43097293693693695,1.1613967522522524,0.6655246261261262,30,97.67953110847672,11.381636547853304,0,222
seed7,1,adaptive,True,27.03,5,5,0,0.493,2696,4972.637130801688,1.5717339493670888,0.4368633628691983,1.1331219156118144,0.6422174683544304,30,99.467805550525,12.05393595019614,0,237
seed7,2,full,True,28.48,5,5,0,0.52,2842,14854.480392156862,3.6843553921568626,1.3384478970588234,2.3439875980392157,1.1237969656862745,,100.79176146842619,10.966578080993354,0,204
seed7,2,sector,True,27.12,5,5,0,0.383,2704,4822.165898617512,1.5944572396313363,0.4256383133640553,1.167108935483871,0.6780359723502304,30,97.65536373614242,11.556550289880967,0,217
seed7,2,adaptive,True,27.35,5,5,0,0.544,2731,4632.843434343435,1.6601760656565656,0.42521113636363633,1.2334172828282828,0.7268342676767676,30,99.55109131843514,12.173014903577746,0,198
seed7,3,full,True,29.18,5,5,0,0.542,2906,14911.26511627907,3.5046550232558142,1.3144875813953487,2.1881816093023256,1.0362973534883722,,102.76640184442819,10.534277545429186,0,215
seed7,3,sector,True,26.97,5,5,0,0.501,2692,4668.919431279621,1.5785319668246447,0.42481969668246444,1.152109308056872,0.6690437251184834,30,99.80906582156224,11.510965773733552,0,211
seed7,3,adaptive,True,28.44,5,5,0,0.457,2838,4633.422222222222,1.5801615733333334,0.4178556488888889,1.1606766933333332,0.6722388844444445,30,96.19986419079824,11.554586643908113,0,225
seed7,4,full,True,27.61,5,5,0,0.537,2745,15004.297674418605,3.543241441860465,1.3193616,2.222034269767442,1.056317688372093,,101.72570856328602,10.669665714028962,0,215
seed7,4,sector,True,28.79,5,5,0,0.485,2871,4728.385281385282,1.5132455497835497,0.422387645021645,1.0891871168831169,0.6241186406926407,31,93.8865660494941,11.140590039686519,0,231
seed7,4,adaptive,True,27.9,5,5,0,0.54,2785,4689.394495412844,1.6123636100917431,0.4244191605504587,1.1862926100917432,0.6823542385321101,30,98.44646867919843,11.512358940842166,0,218
