map,run,mode,campaign_sequence_index,mode_order_position,experiment_profile,filter_profile,filter_backend,success,run_valid,monitor_type,monitor_flight_cpu_pct,live_cloud_enabled,preflight_ready,preflight_cloud_messages,preflight_odom_messages,goal_messages,position_command_messages,trajectory_flag2_messages,trajectory_flag3_messages,guard_stop_detected,guard_stop_time_s,full_refresh_ack_timeouts,full_refresh_recovery_gate_arms,full_refresh_recovery_targets,full_refresh_recovery_acks,full_refresh_ack_timeout_recoveries,guard_topology_reroute_arms,guard_topology_reroute_searches,guard_brake_successes,guard_brake_rejections,guard_brake_stationary_defers,trajectory_velocity_slowdowns,trajectory_velocity_rejections,guard_brake_main_pre_successes,guard_brake_retry_successes,guard_brake_ack_timeout_successes,guard_main_pre_map_stale,guard_recoveries,guard_recovery_active_duration_s,guard_recovery_active_duration_mean_s,guard_recovery_active_duration_max_s,shadow_safe_candidates,shadow_unsafe_candidates,shadow_skipped_candidates,shadow_validated_candidates,shadow_geometric_unsafe,shadow_map_race,shadow_other_indeterminate,shadow_unsafe_exp,shadow_unsafe_appended_backup,shadow_unsafe_carry_backup,shadow_unsafe_stitch,shadow_validation_ms_mean,shadow_validation_ms_max,shadow_contact_events_with_epoch,shadow_contacts_with_prior_unsafe,shadow_contacts_without_prior_unsafe,shadow_geometric_unsafe_followed_by_contact,shadow_geometric_unsafe_not_followed_by_contact,shadow_nearest_prediction_error_s,shadow_correlated_segments,first_position_command_s,first_trajectory_flag2_s,first_trajectory_flag3_s,max_position_command_gap_s,first_motion_s,start_pose_error_m,start_pose_valid,odom_gap_limit_s,max_odom_gap_s,odom_gap_valid,mission_time_s,waypoints_reached,n_waypoints,collisions,min_clearance_m,static_pcd_enabled,static_pcd_point_count,static_pcd_collisions,static_pcd_min_distance_m,static_pcd_clearance_m,static_pcd_contact_r015,static_pcd_contact_r020,static_pcd_contact_r025,static_pcd_episodes_r015,static_pcd_episodes_r020,static_pcd_episodes_r025,contact_event_count,first_contact_kind,first_contact_time_s,first_contact_distance_m,first_contact_x,first_contact_y,first_contact_z,first_contact_speed_mps,first_contact_nearest_x,first_contact_nearest_y,first_contact_nearest_z,forensics_json,samples,clearance_samples,final_x,final_y,final_z,min_x,max_x,min_y,max_y,path_length_m,max_speed_mps,max_odom_speed_3d_mps,max_command_speed_mps,max_command_horizontal_speed_mps,speed_limit_mps,speed_tolerance_mps,speed_limit_valid,speed_exceedance_count,command_speed_exceedance_count,odom_speed_exceedance_count,first_speed_exceedance_kind,first_speed_exceedance_time_s,first_speed_exceedance_mps,first_speed_exceedance_trajectory_id,first_speed_exceedance_trajectory_flag,closest_final_goal_distance_m,observed_open_time_s,observed_open_x,observed_open_y,observed_close_time_s,observed_close_x,observed_close_y,trap_collisions,trap_min_surface_distance_m,trap_clearance_m,trap_x,trap_y,trigger_x,trigger_y,trigger_mismatch_deg,trap_count,trap_spacing_m,trap_start_offset_m,trap_first_distance_m,trap_last_distance_m,trigger_speed_mps,trap_input_time_s,trap_kept_time_s,trap_keep_delay_s,input_body_relative_deg,input_velocity_relative_deg,kept_body_relative_deg,kept_velocity_relative_deg,trigger_trap_distance_m,trigger_trap_body_relative_deg,trigger_trap_velocity_relative_deg,trigger_trap_angular_radius_deg,trigger_predicted_x,trigger_predicted_y,trigger_trap_nudge_deg,trigger_trap_nudge_lateral_m,event,valid_spawn,invalid_reasons,spawn_time_s,spawn_wall_time_s,trigger_evaluation_time_s,trigger_evaluation_wall_time_s,side,trigger_threshold_x,trigger_z,trigger_yaw_deg,trigger_velocity_yaw_deg,trigger_cruise_duration_s,trigger_cruise_qualified,min_trigger_speed_mps,min_cruise_s,max_trigger_abs_y_m,max_trigger_velocity_yaw_deg,trigger_abs_y_diagnostic_ok,trigger_velocity_yaw_diagnostic_ok,wall_x,blocker_x,blocker_y,wall_y_min,wall_y_max,short_endpoint_y,short_endpoint_x,long_endpoint_y,long_endpoint_x,short_endpoint_inner_edge_deg,long_endpoint_inner_edge_deg,barrier_frame,local_blocker_forward_m,local_short_endpoint_forward_m,local_short_endpoint_lateral_m,local_long_endpoint_forward_m,local_long_endpoint_lateral_m,wall_radius_m,wall_height_m,wall_cylinder_count,wall_center_spacing_m,wall_point_count,horizon_m,intensity,matched_prefix,filter_half_angle_deg,filter_reliable_output,filter_stall_v,filter_stall_t,filter_resume_v,filter_resume_t,filter_velocity_yaw_update_v,filter_frames,filter_published_frames,filter_rate_limited_frames,filter_max_publish_hz,filter_map_commit_topic,filter_map_commit_refresh_age_s,filter_map_commit_refresh_min_interval_s,filter_map_commit_pre_stale_full_age_s,filter_map_commit_pre_stale_ack_retry_age_s,filter_full_refresh_generation_ack_en,filter_map_process_ack_topic,filter_full_refresh_request_topic,filter_map_commit_status_count,filter_map_commit_version,filter_commit_refresh_frames,filter_pre_stale_full_refresh_frames,filter_pre_stale_full_refresh_ack_count,filter_pre_stale_full_refresh_pending_ack,filter_pre_stale_full_refresh_pending_ack_count,filter_pre_stale_full_refresh_pending_ack_max,filter_pre_stale_full_refresh_ack_committed_count,filter_pre_stale_full_refresh_superseded_count,filter_pre_stale_full_refresh_ack_retry_frames,filter_pre_stale_full_refresh_ack_retry_suppressed_frames,filter_pre_stale_full_refresh_version_advance_count,filter_pre_stale_full_refresh_pending_version_advance,filter_full_refresh_request_count,filter_full_refresh_request_sequence,filter_full_refresh_duplicate_stamp_count,filter_map_process_ack_status_count,filter_map_process_ack_malformed_count,filter_last_map_process_ack_scan_seq,filter_last_map_process_ack_stamp_ns,filter_last_map_process_ack_version,filter_pre_stale_full_refresh_same_version_suppressed_frames,filter_pre_stale_full_refresh_trigger_age_mean_s,filter_pre_stale_full_refresh_trigger_age_max_s,filter_pre_stale_full_refresh_ack_latency_mean_s,filter_pre_stale_full_refresh_ack_latency_max_s,filter_map_commit_age_mean_s,filter_map_commit_age_max_s,filter_full_open_extra_max_points,filter_full_open_extra_candidates,filter_full_open_extra_kept,filter_publish_duty_pct,filter_input_points,filter_kept_points,filter_kept_pct,filter_armed,filter_armed_duty_pct,filter_open,filter_open_duty_pct,filter_open_point_duty_pct,filter_recovery_active,filter_open_burst_s,filter_open_cooldown_s,filter_near_field_radius_m,filter_near_field_speed_gain_s,filter_near_field_max_radius_m,filter_max_effective_near_field_radius_m,filter_arm_transitions,filter_open_transitions,filter_close_transitions,filter_first_transition_time_s,filter_first_arm_time_s,filter_first_stall_candidate_time_s,filter_first_open_stall_start_time_s,filter_first_open_time_s,filter_first_open_delay_s,filter_first_close_time_s,filter_first_open_duration_s,filter_stall_candidate_count,filter_max_stall_candidate_duration_s,filter_min_armed_closed_speed_mps,filter_replan_guard_en,filter_replan_guard_bounded,filter_replan_guard_active,filter_replan_guard_burst_s,filter_replan_guard_cooldown_s,filter_replan_fail_streak_open,filter_replan_ok_streak_close,filter_replan_guard_open,filter_replan_guard_open_transitions,filter_replan_guard_close_transitions,filter_effective_full_open_transitions,filter_effective_full_close_transitions,filter_replan_guard_open_duty_pct,filter_replan_status_count,filter_replan_fail_count,filter_max_replan_fail_streak,filter_first_replan_guard_open_time_s,filter_first_effective_full_open_time_s,filter_trajectory_guard_topic,filter_trajectory_guard_hold_s,filter_trajectory_guard_active_max_publish_hz,filter_trajectory_guard_active,filter_trajectory_guard_open,filter_trajectory_guard_status_count,filter_trajectory_guard_active_count,filter_trajectory_guard_open_transitions,filter_trajectory_guard_close_transitions,filter_trajectory_guard_refresh_frames,filter_trajectory_guard_open_duty_pct,filter_trajectory_guard_active_frames,filter_trajectory_guard_hold_only_frames,filter_trajectory_guard_active_published_frames,filter_trajectory_guard_hold_only_published_frames,filter_trajectory_guard_active_duty_pct,filter_trajectory_guard_hold_only_duty_pct,filter_first_trajectory_guard_open_time_s,recovery_triggered,recovery_reclosed,recovery_spawn_after_arm,recovery_open_after_spawn,recovery_open_during_hold,recovery_success,mission_driver_phase,mission_driver_start_delay_s,mission_driver_approach_radius_m,mission_driver_hold_low_speed_s,mission_driver_low_speed_v,mission_driver_approach_start_time_s,mission_driver_approach_start_wall_time_s,mission_driver_approach_start_speed_mps,mission_driver_hold_start_time_s,mission_driver_hold_start_wall_time_s,mission_driver_hold_start_speed_mps,mission_driver_hold_start_distance_m,mission_driver_release_time_s,mission_driver_release_wall_time_s,mission_driver_release_speed_mps,mission_driver_release_low_speed_duration_s,pts_mean,total_ms_mean,raycast_ms_mean,update_ms_mean,inflation_ms_mean,kept_pct,fsm_cpu_pct,filter_cpu_pct,monitor_cpu_pct,attempt_count,retry_count,first_attempt_success,retry_reasons,oom_kill_delta,fsm_peak_rss_mib,fsm_peak_pss_mib,fsm_peak_swap_mib,system_min_available_mib,system_peak_swap_used_mib,cgroup_peak_memory_mib,cgroup_peak_swap_mib,memory_psi_some_avg10_max,memory_psi_full_avg10_max,memory_trace_csv,perf_row_start,perf_row_end,input_distance_m,kept_distance_m
seed6,1,full,1,1,,strict-burst,direct,True,True,,,,,,,,,,,,,0,0,0,0,0,6,7,13,41,0,0,0,5,8,0,10,13,17.914036512374878,1.3780028086442213,4.9957115650177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.71,5,5,0,0.419,True,635500,0,0.472,0.272,,,,,,,0,,,,,,,,,,,../../tmp/velocity_guard_3mode_seed6_10_n2_artifacts/seed6_run1_full.json,6970,6060,0.746,-1.26,1.833,-25.561,24.025,-25.285,25.634,232.076,7.0,7.002409,7.002409,6.999857,7.0,0.01,True,0,0,0,,,,,,1.464,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31343.507306889354,40.5929617954071,27.206422338204593,13.384722066805846,2.203706835073069,,116.05847346452965,,26.213077731176945,1,0,True,,0,3466.51171875,3443.4296875,0.0,3596.1875,2047.984375,9398.45703125,1559.63671875,0.0,0.0,../../tmp/velocity_guard_3mode_seed6_10_n2_artifacts/seed6_run1_full.attempt1.memory.csv,4,483,,
seed6,1,sector,2,2,,strict-burst,cpp,True,True,,,,,,,,,,,,,0,0,0,0,0,6,9,19,42,0,0,0,10,9,0,15,19,21.90623688697815,1.1529598361567448,3.319955587387085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.98,5,5,0,0.333,True,635500,0,0.413,0.213,,,,,,,0,,,,,,,,,,,../../tmp/velocity_guard_3mode_seed6_10_n2_artifacts/seed6_run1_sector.json,6995,6231,0.836,-1.24,1.867,-27.189,24.025,-24.868,25.835,226.335,7.0,7.001857,7.001858,6.999781,7.0,0.01,True,0,0,0,,,,,,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,True,0.6,1.2,1.5,2,0.2,424,424,0,0,/rog_map/commit_version,0.12,0.1,0,0,False,/rog_map/cloud_process_ack,/sector/full_refresh_request,0,0,0,0,0,False,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,100,12462472,6455790,51.802,False,0,False,0,0,False,0,0,1.5,0,1.5,1.5,0,0,0,,,,,,,,,0,0,,False,False,False,0,0,5,15,False,0,0,0,0,0,0,0,0,,,/planning/trajectory_guard_recovery_active,2.5,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,15842.553884711779,15.227744536340852,10.17877380952381,5.046944636591479,1.3120733308270678,51.802,85.7663442447784,2.8203091896556147,26.49679684448634,1,0,True,,0,3314.9140625,3290.8251953125,0.0,3759.3125,2047.984375,9203.28125,1559.63671875,0.0,0.0,../../tmp/velocity_guard_3mode_seed6_10_n2_artifacts/seed6_run1_sector.attempt1.memory.csv,0,399,,
seed6,1,adaptive,3,3,,strict-burst,cpp,True,True,,,,,,,,,,,,,0,18,18,18,0,7,14,18,51,0,2,0,7,11,0,13,18,21.919768810272217,1.217764933904012,4.0893919467926025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.98,5,5,0,0.384,True,635500,0,0.488,0.288,,,,,,,0,,,,,,,,,,,../../tmp/velocity_guard_3mode_seed6_10_n2_artifacts/seed6_run1_adaptive.json,7396,6538,0.967,-1.078,2.152,-24.322,24.025,-24.623,28.85,228.613,7.0,7.000922,7.000922,7.000216,7.0,0.01,True,0,0,0,,,,,,0.0,1787710648.547883,2.734,3.837,1787710661.536717,19.86,16.414,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,True,0.6,1.2,1.5,2,1.5,507,339,168,5,/rog_map/commit_version,0.12,0.1,0.25,0,True,/rog_map/cloud_process_ack,/sector/full_refresh_request,326,326,35,58,58,False,0,1,58,0,0,0,58,False,76,76,0,326,0,326,1787710721745859152,326,1,0.34336,0.759829,0.053788,0.135854,0.147929,0.8713,6000,1799548,952885,66.864,15240284,8489792,55.706,True,70.217,True,69.822,74.044,False,0.6,1.4,1.5,0.2,3,2.900043,1,0,0,1787710666.69,1787710666.69,1787710666.84,,,,,,40,1.160333,0,True,True,False,0.6,1.4,3,15,False,26,26,16,15,20.513,438,260,11,1787710648.55,1787710648.55,/planning/trajectory_guard_recovery_active,2.5,0,False,True,37,18,9,8,18,62.327,130,186,97,126,25.641,36.686,1787710648.77,,,,,,,,,,,,,,,,,,,,,,,25827.613496932514,31.751686349693255,19.987287699386503,11.762344263803682,2.6549631840490795,55.706,91.53146352314025,3.12171485063637,25.691711908847182,1,0,True,,0,3417.37109375,3393.4140625,0.0,3536.66015625,2047.984375,9308.8984375,1559.63671875,0.0,0.0,../../tmp/velocity_guard_3mode_seed6_10_n2_artifacts/seed6_run1_adaptive.attempt1.memory.csv,0,326,,
seed6,2,sector,4,1,,strict-burst,cpp,True,True,,,,,,,,,,,,,0,0,0,0,0,8,10,14,41,0,0,0,6,8,0,7,14,18.18757390975952,1.29911242212568,7.782220125198364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.87,5,5,0,0.404,True,635500,0,0.45,0.25,,,,,,,0,,,,,,,,,,,../../tmp/velocity_guard_3mode_seed6_10_n2_artifacts/seed6_run2_sector.json,7085,6150,0.879,-1.202,1.848,-24.701,24.025,-27.719,29.448,235.358,7.0,7.001072,7.001072,6.999526,7.0,0.01,True,0,0,0,,,,,,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,True,0.6,1.2,1.5,2,0.2,495,495,0,0,/rog_map/commit_version,0.12,0.1,0,0,False,/rog_map/cloud_process_ack,/sector/full_refresh_request,0,0,0,0,0,False,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,100,14878875,8040038,54.037,False,0,False,0,0,False,0,0,1.5,0,1.5,1.5,0,0,0,,,,,,,,,0,0,,False,False,False,0,0,5,15,False,0,0,0,0,0,0,0,0,,,/planning/trajectory_guard_recovery_active,2.5,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,16844.39658848614,15.33180501066098,10.372392068230276,4.957513260127931,1.2681435309168443,54.037,95.56508241696535,2.9349763007760226,25.219696539248105,1,0,True,,0,3310.6484375,3286.5859375,0.0,3705.78515625,2047.984375,9200.12109375,1559.63671875,0.0,0.0,../../tmp/velocity_guard_3mode_seed6_10_n2_artifacts/seed6_run2_sector.attempt1.memory.csv,0,469,,
seed6,2,adaptive,5,2,,strict-burst,cpp,True,True,,,,,,,,,,,,,0,25,25,25,0,3,8,25,61,0,0,0,10,14,0,22,25,23.778212785720825,0.951128511428833,3.4820237159729004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.16,5,5,0,0.405,True,635500,0,0.477,0.277,,,,,,,0,,,,,,,,,,,../../tmp/velocity_guard_3mode_seed6_10_n2_artifacts/seed6_run2_adaptive.json,7414,6570,0.807,-1.253,1.631,-25.731,24.025,-27.742,25.278,227.528,7.004,7.004195,7.004196,7.003791,7.0,0.01,True,0,0,0,,,,,,0.0,1787710813.636218,2.575,2.79,1787710818.262604,10.062,11.945,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,True,0.6,1.2,1.5,2,1.5,437,307,130,5,/rog_map/commit_version,0.12,0.1,0.25,0,True,/rog_map/cloud_process_ack,/sector/full_refresh_request,296,296,32,74,74,False,0,1,74,0,0,0,74,False,99,99,0,296,0,296,1787710887372440732,296,0,0.343419,0.550888,0.047818,0.11188,0.174892,0.96672,6000,1297702,697281,70.252,12707513,7557988,59.477,True,45.08,True,69.794,73.868,True,0.6,1.4,1.5,0.2,3,2.899246,1,1,0,1787710846.54,1787710846.54,1787710847.21,1787710866.96,1787710868.16,1.200397,,,16,1.200397,0,True,True,False,0.6,1.4,3,15,False,27,27,11,10,21.053,432,239,8,1787710813.64,1787710813.64,/planning/trajectory_guard_recovery_active,2.5,0,False,True,51,25,7,6,25,63.387,115,162,94,115,26.316,37.071,1787710813.89,,,,,,,,,,,,,,,,,,,,,,,25333.79391891892,29.595940912162163,18.70763847972973,10.886492804054054,2.5694889662162166,59.477,82.94285651426071,2.916026010950286,24.608183938080376,1,0,True,,0,3410.77734375,3386.533203125,0.0,3650.39453125,2047.984375,9304.20703125,1559.63671875,0.0,0.0,../../tmp/velocity_guard_3mode_seed6_10_n2_artifacts/seed6_run2_adaptive.attempt1.memory.csv,0,296,,
seed6,2,full,6,3,,strict-burst,direct,True,True,,,,,,,,,,,,,0,0,0,0,0,6,7,24,61,0,0,0,11,12,0,17,23,22.412277460098267,0.974446846091229,2.0183277130126953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.42,5,5,0,0.424,True,635500,0,0.486,0.286,,,,,,,0,,,,,,,,,,,../../tmp/velocity_guard_3mode_seed6_10_n2_artifacts/seed6_run2_full.json,7840,6815,0.807,-1.256,1.659,-25.776,24.025,-26.544,29.588,230.693,7.001,7.002978,7.002978,7.000519,7.0,0.01,True,0,0,0,,,,,,1.493,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30517.727710843374,37.11976891566265,24.40279951807229,12.715070746987953,2.2624564072289153,,94.07546685025994,,21.234490104952854,1,0,True,,0,3433.515625,3410.5400390625,0.0,3568.1875,2047.984375,9381.43359375,1559.63671875,0.0,0.0,../../tmp/velocity_guard_3mode_seed6_10_n2_artifacts/seed6_run2_full.attempt1.memory.csv,6,421,,
seed7,1,adaptive,7,1,,strict-burst,cpp,True,True,,,,,,,,,,,,,0,23,23,23,0,14,27,23,60,0,0,0,10,12,0,13,23,30.085540056228638,1.3080669589664624,5.914775371551514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.19,5,5,0,0.358,True,838860,0,0.433,0.233,,,,,,,0,,,,,,,,,,,../../tmp/velocity_guard_3mode_seed6_10_n2_artifacts/seed7_run1_adaptive.json,8817,8030,0.978,-1.131,1.843,-25.777,24.025,-24.214,27.962,243.698,7.0,7.006447,7.006447,7.000146,7.0,0.01,True,0,0,0,,,,,,0.0,1787710987.055636,1.712,1.847,1787710992.582785,11.781,13.599,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,True,0.6,1.2,1.5,2,1.5,510,374,136,5,/rog_map/commit_version,0.12,0.1,0.25,0,True,/rog_map/cloud_process_ack,/sector/full_refresh_request,369,369,42,86,86,False,0,1,86,0,0,0,86,False,109,109,0,369,0,369,1787711074090541823,369,1,0.341939,0.876945,0.053865,0.129302,0.163043,0.969921,6000,2273596,1032000,73.333,19379824,11965111,61.74,False,0,True,76.078,77.79,False,0.6,1.4,1.5,0.2,3,2.899703,0,0,0,,,,,,,,,0,0,,True,True,False,0.6,1.4,3,15,False,33,33,16,15,21.373,484,320,10,1787710988.91,1787710987.06,/planning/trajectory_guard_recovery_active,2.5,0,False,True,47,23,8,7,23,69.02,184,168,135,126,36.078,32.941,1787710987.06,,,,,,,,,,,,,,,,,,,,,,,32345.653116531164,32.529434146341465,20.957260433604336,11.57021295392954,2.7174806097560977,61.74,87.6936554019227,3.268378731074665,28.150506659368688,1,0,True,,0,3426.60546875,3402.2587890625,0.0,3383.00390625,2047.98046875,9422.8125,1559.6328125,0.0,0.0,../../tmp/velocity_guard_3mode_seed6_10_n2_artifacts/seed7_run1_adaptive.attempt1.memory.csv,0,369,,
seed7,1,full,8,2,,strict-burst,direct,True,True,,,,,,,,,,,,,0,0,0,0,0,6,9,16,40,0,2,0,6,9,0,11,16,15.775727987289429,0.9859829992055893,2.3021066188812256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.49,5,5,0,0.424,True,838860,0,0.453,0.253,,,,,,,0,,,,,,,,,,,../../tmp/velocity_guard_3mode_seed6_10_n2_artifacts/seed7_run1_full.json,7247,6446,0.562,-1.326,1.276,-25.699,24.025,-27.541,25.904,233.188,7.0,7.001244,7.002568,7.000165,7.0,0.01,True,0,0,0,,,,,,1.44,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36296.388286334055,44.39874186550976,30.111316052060737,14.285396203904556,2.727921859002169,,114.2238825412229,,25.649090614903038,1,0,True,,0,3444.88671875,3421.828125,0.0,3455.23828125,2047.9765625,9316.2890625,1559.6328125,0.0,0.0,../../tmp/velocity_guard_3mode_seed6_10_n2_artifacts/seed7_run1_full.attempt1.memory.csv,0,461,,
seed7,1,sector,9,3,,strict-burst,cpp,True,True,,,,,,,,,,,,,0,0,0,0,0,2,2,14,24,0,0,0,8,5,0,11,14,21.517108917236328,1.5369363512311662,11.196389198303223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.71,5,5,0,0.389,True,838860,0,0.463,0.263,,,,,,,0,,,,,,,,,,,../../tmp/velocity_guard_3mode_seed6_10_n2_artifacts/seed7_run1_sector.json,6570,5774,0.788,-1.255,1.392,-28.053,24.167,-27.611,24.423,225.745,7.0,7.000741,7.000742,6.999947,7.0,0.01,True,0,0,0,,,,,,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,True,0.6,1.2,1.5,2,0.2,395,395,0,0,/rog_map/commit_version,0.12,0.1,0,0,False,/rog_map/cloud_process_ack,/sector/full_refresh_request,0,0,0,0,0,False,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,100,14410041,7478754,51.9,False,0,False,0,0,False,0,0,1.5,0,1.5,1.5,0,0,0,,,,,,,,,0,0,,False,False,False,0,0,5,15,False,0,0,0,0,0,0,0,0,,,/planning/trajectory_guard_recovery_active,2.5,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,19237.183937823833,16.73993445595855,11.214675259067358,5.523390803108808,1.5900568730569948,51.9,93.38232594585155,3.0270299842745034,27.75624176275793,1,0,True,,0,3322.6796875,3298.6728515625,0.0,3599.52734375,2047.9765625,9322.43359375,1559.6328125,0.0,0.0,../../tmp/velocity_guard_3mode_seed6_10_n2_artifacts/seed7_run1_sector.attempt1.memory.csv,0,386,,
seed7,2,full,10,1,,strict-burst,direct,True,True,,,,,,,,,,,,,0,0,0,0,0,6,6,11,37,0,0,0,3,7,0,5,11,12.723467588424683,1.1566788716749712,4.485631942749023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.93,5,5,0,0.356,True,838860,0,0.363,0.163,,,,,,,0,,,,,,,,,,,../../tmp/velocity_guard_3mode_seed6_10_n2_artifacts/seed7_run2_full.json,6991,6262,0.663,-1.288,1.615,-25.926,24.031,-27.681,25.908,236.938,7.0,7.001969,7.001969,6.999704,7.0,0.01,True,0,0,0,,,,,,1.449,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38160.26501035197,44.66375817805383,30.362365217391304,14.299145776397514,2.7295257929606622,,120.46628395746596,,26.257118917942922,1,0,True,,0,3469.00390625,3445.8046875,0.0,3426.5859375,2047.9765625,9395.44140625,1559.6328125,0.0,0.0,../../tmp/velocity_guard_3mode_seed6_10_n2_artifacts/seed7_run2_full.attempt1.memory.csv,0,483,,
