map,metric,full,sector,adaptive,sector_vs_full_comparison_valid,sector_vs_full_reduction_pct,adaptive_vs_full_comparison_valid,adaptive_vs_full_reduction_pct,adaptive_vs_sector_comparison_valid,adaptive_vs_sector_reduction_pct
seed2,end_to_end_core_s,88.60892419999999,71.71801529999999,74.4236195,True,19.062311220340945,True,16.00888942967213,True,-3.772558664210568
seed2,end_to_end_cores_p95_1s,1.752253325086665,1.4404421023468792,1.5102220562980244,True,17.794871225275823,True,13.812572949557387,True,-4.844342847064408
seed2,end_to_end_peak_pss_mib,3462.8806640625,3340.16787109375,3368.86318359375,True,3.543662195531412,True,2.715007809667132,True,-0.859097913860348
seed2,planner_ingress_mib_s,5.267285030859934,1.2918354840231137,1.1665133044832854,True,75.4743577297504,True,77.8536134336964,True,9.701094380032217
seed2,dds_algorithm_mib_s,,1.2918354840231137,1.1692512464337477,False,,False,,True,9.489152380890374
seed3,mission_time_s,59.769,58.453,57.269999999999996,True,2.2018103029998755,True,4.1810972243136115,True,2.0238482199373973
seed3,map_compute_ms_per_frame,37.55064992550042,10.41945480898685,19.07627221388435,True,72.25226506156672,True,49.19855647843323,True,-83.083208897177
seed3,algorithm_cores_mean,1.5308386780043899,1.0715393456647755,1.0702119164984363,False,,False,,True,0.1238805809333752
seed3,algorithm_core_s,94.12123940000001,64.3764605,62.9287686,False,,False,,True,2.2487907672401395
seed3,algorithm_cores_p95_1s,1.7565059085646073,1.2355201108849783,1.2586713067643827,False,,False,,True,-1.8738016221218494
seed3,algorithm_peak_pss_mib,3458.82626953125,3156.39140625,3168.753515625,False,,False,,True,-0.39165324523827894
seed3,end_to_end_cores_mean,1.5819514988448136,1.29415646952231,1.3290795330639131,True,18.192405363417258,True,15.984811542297903,True,-2.698519411218775
seed3,end_to_end_core_s,97.2641171,77.7547908,78.1526408,True,20.058092214975762,True,19.649051335500175,True,-0.5116726518155655
seed3,end_to_end_cores_p95_1s,1.8085145364424977,1.4601061481680018,1.5214537359917282,True,19.26489288606134,True,15.872739459171978,True,-4.201584104052938
seed3,end_to_end_peak_pss_mib,3505.480859375,3361.79970703125,3400.3341796875,True,4.0987572920129205,True,2.999493761499145,True,-1.146245345183858
seed3,planner_ingress_mib_s,7.587077439898792,1.958266480923775,1.5510374916929037,True,74.18944914644369,True,79.55685171293581,True,20.795381690788517
seed3,dds_algorithm_mib_s,,1.958266480923775,1.5537649490541596,False,,False,,True,20.656102517712476
seed4,mission_time_s,63.521,62.899,64.606,True,0.979203727901009,True,-1.708096535004162,True,-2.713874624397834
seed4,map_compute_ms_per_frame,36.259647340122605,10.07294438094293,24.4806937015323,True,72.21996042472026,True,32.48501985720217,True,-143.03413952972366
seed4,algorithm_cores_mean,1.5009350016385152,1.050048663865012,1.06863686587022,False,,False,,True,-1.770222909173451
seed4,algorithm_core_s,98.2586342,67.7584613,70.6668799,False,,False,,True,-4.292332712696952
seed4,algorithm_cores_p95_1s,1.7122994932119986,1.228759347811642,1.2895973331891915,False,,False,,True,-4.951171723405297
seed4,algorithm_peak_pss_mib,3464.18154296875,3170.5361328125,3185.7732421875,False,,False,,True,-0.48058463101265386
seed4,end_to_end_cores_mean,1.5529529979853802,1.2767735940053104,1.3423032436692905,True,17.78414442280949,True,13.564464255477278,True,-5.132440862785228
seed4,end_to_end_core_s,101.6647033,82.3899546,88.8275967,True,18.95913534820694,True,12.626906077834388,True,-7.813625011998739
seed4,end_to_end_cores_p95_1s,1.7666510566927025,1.4546116551814738,1.566518512849024,True,17.662763697964714,True,11.328357294186945,True,-7.693246322406851
seed4,end_to_end_peak_pss_mib,3510.4025390625,3377.55048828125,3426.21220703125,True,3.7845246892035895,True,2.3983099115959083,True,-1.4407399362004016
seed4,planner_ingress_mib_s,8.243384261730073,2.366202167553175,2.0385254588199286,True,71.29574344194687,True,75.2707699399167,True,13.848212685566413
seed4,dds_algorithm_mib_s,,2.366202167553175,2.0412509082424384,False,,False,,True,13.733030244273662
seed5,mission_time_s,60.491,58.491,59.748,True,3.306276966821511,True,1.2282818931741948,True,-2.1490485715751104
seed5,map_compute_ms_per_frame,41.541237002789686,11.000101857373485,23.87099377502472,True,73.5200426105877,True,42.53663227837517,True,-117.00702488517175
