seed,run,mode,world,success,mission_time_s,frames,active_frames,pts_mean,total_ms_mean,total_ms_active_mean,raycast_ms_mean,raycast_ms_active_mean,update_ms_mean,inflation_ms_mean,cache_mean,fsm_cpu_pct,cpp_cpu_pct,collisions,min_clearance_m,corners_reached,timeouts,perf_row_start,perf_row_end,mission_rc,samples
9,1,full,default_seed9,False,220.05,1859,1859,6996.20979020979,3.392822001075847,3.392822001075847,1.1976262076385153,1.1976262076385153,2.193424871436256,0.8943016169983862,6010.810112963959,98.56272798813345,6.0792318470477325,8,-0.168,3,3,214,2073,-9,33849
9,1,sector,default_seed9,False,220.05,1891,1891,2482.826546800635,1.6879706372289796,1.6879706372289796,0.37864692755156004,0.37864692755156004,1.3074453516657851,0.6919978529878371,1736.9275515600211,97.99608953877667,5.4968988616285195,21,-0.196,3,2,210,2101,-9,33888
9,1,adaptive,default_seed9,True,123.75,1032,1032,3340.2538759689924,1.9429856269379846,1.9429856269379846,0.48004677713178295,0.48004677713178295,1.4612039389534883,0.7113194437984496,2355.8992248062013,34.49577378000492,4.543993237669348,4,0.18,4,0,190,1222,-9,33896
