map,run,mode,success,mission_time_s,waypoints_reached,n_waypoints,collisions,min_clearance_m,static_pcd_collisions,static_pcd_min_distance_m,static_pcd_clearance_m,contact_event_count,first_contact_kind,first_contact_time_s,first_contact_distance_m,first_contact_x,first_contact_y,first_contact_z,first_contact_speed_mps,first_contact_nearest_x,first_contact_nearest_y,first_contact_nearest_z,forensics_json,samples,clearance_samples,final_x,final_y,final_z,min_x,max_x,min_y,max_y,path_length_m,max_speed_mps,closest_final_goal_distance_m,observed_open_time_s,observed_open_x,observed_open_y,observed_close_time_s,observed_close_x,observed_close_y,trap_collisions,trap_min_surface_distance_m,trap_clearance_m,trap_x,trap_y,trigger_x,trigger_y,trigger_mismatch_deg,trap_count,trap_spacing_m,trap_start_offset_m,trap_first_distance_m,trap_last_distance_m,trigger_speed_mps,trap_input_time_s,trap_kept_time_s,trap_keep_delay_s,input_body_relative_deg,input_velocity_relative_deg,kept_body_relative_deg,kept_velocity_relative_deg,trigger_trap_distance_m,trigger_trap_body_relative_deg,trigger_trap_velocity_relative_deg,trigger_trap_angular_radius_deg,trigger_predicted_x,trigger_predicted_y,trigger_trap_nudge_deg,trigger_trap_nudge_lateral_m,event,valid_spawn,invalid_reasons,spawn_time_s,spawn_wall_time_s,trigger_evaluation_time_s,trigger_evaluation_wall_time_s,side,trigger_threshold_x,trigger_z,trigger_yaw_deg,trigger_velocity_yaw_deg,trigger_cruise_duration_s,trigger_cruise_qualified,min_trigger_speed_mps,min_cruise_s,max_trigger_abs_y_m,max_trigger_velocity_yaw_deg,trigger_abs_y_diagnostic_ok,trigger_velocity_yaw_diagnostic_ok,wall_x,blocker_x,blocker_y,wall_y_min,wall_y_max,short_endpoint_y,short_endpoint_x,long_endpoint_y,long_endpoint_x,short_endpoint_inner_edge_deg,long_endpoint_inner_edge_deg,barrier_frame,local_blocker_forward_m,local_short_endpoint_forward_m,local_short_endpoint_lateral_m,local_long_endpoint_forward_m,local_long_endpoint_lateral_m,wall_radius_m,wall_height_m,wall_cylinder_count,wall_center_spacing_m,wall_point_count,horizon_m,intensity,matched_prefix,filter_half_angle_deg,filter_stall_v,filter_stall_t,filter_resume_v,filter_resume_t,filter_velocity_yaw_update_v,filter_frames,filter_input_points,filter_kept_points,filter_kept_pct,filter_armed,filter_armed_duty_pct,filter_open,filter_open_duty_pct,filter_open_point_duty_pct,filter_arm_transitions,filter_open_transitions,filter_close_transitions,filter_first_transition_time_s,filter_first_arm_time_s,filter_first_stall_candidate_time_s,filter_first_open_stall_start_time_s,filter_first_open_time_s,filter_first_open_delay_s,filter_first_close_time_s,filter_first_open_duration_s,filter_stall_candidate_count,filter_max_stall_candidate_duration_s,filter_min_armed_closed_speed_mps,recovery_triggered,recovery_reclosed,recovery_spawn_after_arm,recovery_open_after_spawn,recovery_open_during_hold,recovery_success,mission_driver_phase,mission_driver_start_delay_s,mission_driver_approach_radius_m,mission_driver_hold_low_speed_s,mission_driver_low_speed_v,mission_driver_approach_start_time_s,mission_driver_approach_start_wall_time_s,mission_driver_approach_start_speed_mps,mission_driver_hold_start_time_s,mission_driver_hold_start_wall_time_s,mission_driver_hold_start_speed_mps,mission_driver_hold_start_distance_m,mission_driver_release_time_s,mission_driver_release_wall_time_s,mission_driver_release_speed_mps,mission_driver_release_low_speed_duration_s,pts_mean,total_ms_mean,raycast_ms_mean,update_ms_mean,inflation_ms_mean,kept_pct,fsm_cpu_pct,filter_cpu_pct,monitor_cpu_pct,perf_row_start,perf_row_end,input_distance_m,kept_distance_m
seed11,17,adaptive,True,76.77,2,2,0,0.27,0,0.333,0.133,0,,,,,,,,,,,results/native_seed11_raw_adaptive_n30_pre_occupancy_capture_forensics/seed11_run17_adaptive.json,7653,7600,0.608,-48.111,1.915,-6.871,4.019,-48.111,50.05,217.019,3.001,1.985,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,455,31113010,10138379,32.586,True,95.165,False,0.0,0.0,1,0,0,1785898243.422114,1785898243.422114,1785898247.602004,,,,,,5,0.256621,0.0,,,,,,,,,,,,,,,,,,,,,,,21914.128878281623,6.439579116945107,2.284967794749403,4.152618496420048,2.046308245823389,32.586,98.28434864240754,14.541573499709445,58.69940167818595,1,420,,
seed11,18,adaptive,True,72.76,2,2,0,0.277,0,0.348,0.148,0,,,,,,,,,,,results/native_seed11_raw_adaptive_n30_pre_occupancy_capture_forensics/seed11_run18_adaptive.json,7267,7225,0.599,-48.103,1.901,-3.306,3.233,-48.103,50.06,210.028,3.001,1.989,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,286,19069863,6186747,32.443,True,97.203,False,0.0,0.0,1,0,0,1785898330.714132,1785898330.714132,1785898335.314037,,,,,,2,0.19995,0.047219,,,,,,,,,,,,,,,,,,,,,,,21414.978494623654,7.081617096774194,2.237905627240143,4.841447383512545,2.475732093189964,32.443,94.94816910971196,13.323918015069038,56.44329020335811,1,280,,
seed11,18,raw,True,72.5,2,2,0,0.302,0,0.377,0.177,0,,,,,,,,,,,results/native_seed11_raw_adaptive_n30_pre_occupancy_capture_forensics/seed11_run18_raw.json,7243,7201,0.309,-48.049,1.472,-6.113,5.349,-48.049,50.029,211.887,3.0,1.976,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66833.68060836502,14.381365969581749,5.795425893536121,8.583864600760457,3.846245224334601,,97.72840466853941,,56.776250545213955,4,267,,
seed11,19,raw,True,73.07,2,2,0,0.314,0,0.428,0.228,0,,,,,,,,,,,results/native_seed11_raw_adaptive_n30_pre_occupancy_capture_forensics/seed11_run19_raw.json,7296,7155,0.322,-48.045,1.248,-6.12,4.058,-48.045,50.014,212.463,3.002,1.982,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67820.67844522969,13.804588621908128,5.727820883392226,8.074667349823322,3.5156355689045937,,94.40553567051298,,55.22253708782945,2,285,,
seed11,19,adaptive,True,74.29,2,2,0,0.286,0,0.376,0.176,0,,,,,,,,,,,results/native_seed11_raw_adaptive_n30_pre_occupancy_capture_forensics/seed11_run19_adaptive.json,7405,7356,0.28,-48.04,1.746,-7.475,2.941,-48.04,50.044,213.506,3.001,1.98,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,329,21672218,6998418,32.292,True,96.657,False,0.0,0.0,1,0,0,1785898578.465683,1785898578.465683,1785898613.555597,,,,,,2,0.249902,0.021739,,,,,,,,,,,,,,,,,,,,,,,20897.227272727272,6.686146201298701,2.1450278051948053,4.539216233766234,2.3182820357142857,32.292,97.02371719078175,12.802293106768518,57.06025904890522,3,311,,
seed11,20,adaptive,True,73.65,2,2,0,0.324,0,0.382,0.182,0,,,,,,,,,,,results/native_seed11_raw_adaptive_n30_pre_occupancy_capture_forensics/seed11_run20_adaptive.json,7343,7297,0.345,-48.031,1.423,-3.445,4.154,-48.031,50.06,213.998,3.001,1.999,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,288,19670776,6299799,32.026,True,95.833,False,0.0,0.0,1,0,0,1785898662.76331,1785898662.76331,1785898699.103117,,,,,,1,0.130044,0.024219,,,,,,,,,,,,,,,,,,,,,,,21662.11808118081,7.044691365313653,2.230210996309963,4.812497712177121,2.4634697933579335,32.026,95.06737692953426,12.240432879401295,59.02000133766248,3,274,,
seed11,20,raw,True,71.78,2,2,0,0.347,0,0.403,0.203,0,,,,,,,,,,,results/native_seed11_raw_adaptive_n30_pre_occupancy_capture_forensics/seed11_run20_raw.json,7163,7135,0.597,-48.097,1.95,-4.308,2.367,-48.097,50.005,210.218,3.001,1.994,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68954.69314079422,13.694840144404331,5.879517436823105,7.813241624548736,3.411314072202166,,96.87069739504902,,57.58992697448656,2,279,,
seed11,21,raw,True,72.41,2,2,0,0.281,0,0.391,0.191,0,,,,,,,,,,,results/native_seed11_raw_adaptive_n30_pre_occupancy_capture_forensics/seed11_run21_raw.json,7232,7217,0.319,-48.036,1.707,-3.528,5.196,-48.036,50.041,212.108,3.001,1.99,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65063.99356913183,13.817533408360129,5.9372410289389075,7.877918102893891,3.33895291318328,,95.53410389875876,,55.80746873222851,3,314,,
seed11,21,adaptive,True,72.87,2,2,0,0.297,0,0.32,0.12,0,,,,,,,,,,,results/native_seed11_raw_adaptive_n30_pre_occupancy_capture_forensics/seed11_run21_adaptive.json,7277,7133,0.303,-48.026,1.248,-3.177,3.778,-48.026,50.037,211.673,3.002,1.997,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,443,29821221,9590537,32.16,True,98.194,False,0.0,0.0,1,0,0,1785898910.467337,1785898910.467337,1785898910.976974,,,,,,3,0.239394,0.0,,,,,,,,,,,,,,,,,,,,,,,21368.45107398568,6.192121551312649,2.215136897374702,3.9750791169451074,1.9328244677804296,32.16,96.13277243637425,15.03752573939465,58.87346398706856,3,422,,
seed11,22,adaptive,True,73.56,2,2,0,0.283,0,0.394,0.194,0,,,,,,,,,,,results/native_seed11_raw_adaptive_n30_pre_occupancy_capture_forensics/seed11_run22_adaptive.json,7331,7260,0.335,-48.071,1.639,-6.22,5.171,-48.071,50.092,213.687,3.001,1.958,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,277,19378043,6261627,32.313,True,98.556,False,0.0,0.0,1,0,0,1785898993.800346,1785898993.800346,1785899030.110091,,,,,,1,0.110148,0.025021,,,,,,,,,,,,,,,,,,,,,,,22334.980916030534,7.137564427480916,2.2464530916030534,4.889138778625954,2.5896961526717557,32.313,95.72224462943468,12.919895603296338,59.913161871220865,1,263,,
seed11,22,raw,True,74.0,2,2,5,0.005,3,0.019,-0.181,8,live_cloud,13.9478,0.18883,2.3130600452423096,-10.187430381774902,2.7705399990081787,2.94014,2.1398000717163086,-10.176259994506836,2.6963000297546387,results/native_seed11_raw_adaptive_n30_pre_occupancy_capture_forensics/seed11_run22_raw.json,7389,7352,0.377,-48.086,1.811,-6.982,3.317,-48.086,50.096,213.394,3.001,1.95,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66624.02265372168,13.726832200647248,5.8121184789644005,7.912465404530744,3.3805052330097087,,97.05480842254262,,56.32408622848012,3,312,,
seed11,23,raw,False,101.3,0,2,0,0.224,0,0.326,0.126,0,,,,,,,,,,,results/native_seed11_raw_adaptive_n30_pre_occupancy_capture_forensics/seed11_run23_raw.json,5319,5251,1.756,22.97,2.103,-0.259,3.284,-47.01,22.97,75.171,3.001,3.119,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68471.57638888889,13.559232638888888,6.049137013888889,7.507585833333334,3.319732708333333,,89.50486864450627,,40.70703575731942,1,145,,
seed11,23,adaptive,True,74.37,2,2,0,0.267,0,0.331,0.131,0,,,,,,,,,,,results/native_seed11_raw_adaptive_n30_pre_occupancy_capture_forensics/seed11_run23_adaptive.json,7432,7405,0.346,-48.032,1.412,-4.854,4.024,-48.032,50.053,214.715,3.004,1.998,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,451,30407088,9869043,32.456,True,96.896,False,0.0,0.0,1,0,0,1785899272.539972,1785899272.539972,1785899308.399962,,,,,,2,0.099791,0.166494,,,,,,,,,,,,,,,,,,,,,,,21693.823798627003,5.764713913043478,2.087119176201373,3.6756866819221967,1.7528089908466817,32.456,87.50129085014807,12.025839697963923,51.98248453238435,1,438,,
seed11,24,adaptive,True,73.63,2,2,0,0.216,0,0.334,0.134,0,,,,,,,,,,,results/native_seed11_raw_adaptive_n30_pre_occupancy_capture_forensics/seed11_run24_adaptive.json,7358,7339,0.307,-48.026,1.232,-3.699,3.271,-48.026,49.997,212.308,3.001,1.998,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,319,21427178,6899911,32.202,True,97.492,False,0.0,0.0,1,0,0,1785899356.652972,1785899356.652972,1785899376.352631,,,,,,2,0.199913,0.040679,,,,,,,,,,,,,,,,,,,,,,,21170.054237288135,6.2993982711864405,2.031108013559322,4.266456983050848,2.1361745254237285,32.202,83.38753733278283,10.095899899436114,49.81505216330878,2,297,,
seed11,24,raw,False,90.01,0,2,0,0.36,0,0.461,0.261,0,,,,,,,,,,,results/native_seed11_raw_adaptive_n30_pre_occupancy_capture_forensics/seed11_run24_raw.json,8998,8893,-4.103,-20.74,2.877,-4.315,1.418,-47.586,-20.74,30.103,3.0,2.527,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61928.414414414416,6.57117981981982,4.399573153153153,2.1698294324324325,0.4750825615615616,,108.22879610324136,,19.98874100242308,5,338,,
seed11,25,raw,True,74.89,2,2,0,0.313,0,0.357,0.157,0,,,,,,,,,,,results/native_seed11_raw_adaptive_n30_pre_occupancy_capture_forensics/seed11_run25_raw.json,7484,7390,0.298,-48.029,1.52,-6.238,4.059,-48.029,50.042,215.006,3.003,1.993,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71978.66666666667,13.6826441314554,5.560428028169014,8.12027295774648,3.6774708920187793,,85.65825237164138,,49.65874985719578,2,215,,
seed11,25,adaptive,True,73.28,2,2,0,0.283,0,0.4,0.2,0,,,,,,,,,,,results/native_seed11_raw_adaptive_n30_pre_occupancy_capture_forensics/seed11_run25_adaptive.json,7323,7272,0.364,-48.04,1.498,-6.213,3.756,-48.04,50.025,211.999,3.001,1.993,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,300,19823874,6448267,32.528,True,96.0,False,0.0,0.0,1,0,0,1785899623.43048,1785899623.43048,1785899658.51979,,,,,,2,0.359388,0.0,,,,,,,,,,,,,,,,,,,,,,,21202.779359430606,6.167777153024911,2.0495557580071173,4.1163851779359435,2.060161149466192,32.528,79.34211788371879,9.949798329181986,47.99230226718452,2,283,,
seed11,26,adaptive,True,76.89,2,2,1,0.073,1,0.175,-0.025,2,live_cloud,9.8809,0.19056,7.272449970245361,-26.18644905090332,0.695169985294342,2.99267,7.265580177307129,-26.00745964050293,0.7601799964904785,results/native_seed11_raw_adaptive_n30_pre_occupancy_capture_forensics/seed11_run26_adaptive.json,7683,7636,0.643,-48.118,1.943,-3.022,7.278,-48.118,50.03,220.932,3.007,1.989,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,375,25461672,8380693,32.915,True,98.133,False,0.0,0.0,1,0,0,1785899706.727555,1785899706.727555,1785899712.667942,,,,,,4,0.269842,0.0,,,,,,,,,,,,,,,,,,,,,,,21873.936781609194,6.116954741379311,2.1070625890804595,4.008116379310345,1.967917775862069,32.915,85.3687080381672,10.565874042987547,52.48519212425151,1,349,,
seed11,26,raw,True,72.57,2,2,0,0.205,0,0.31,0.11,0,,,,,,,,,,,results/native_seed11_raw_adaptive_n30_pre_occupancy_capture_forensics/seed11_run26_raw.json,7252,7225,0.355,-48.047,1.163,-3.237,3.523,-48.047,50.005,211.592,3.002,1.985,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69103.7023255814,13.952523906976744,5.576687906976744,8.373904511627906,3.7282730465116276,,86.40820301924991,,48.16659280829836,3,218,,
seed11,27,raw,True,75.94,2,2,0,0.29,0,0.386,0.186,0,,,,,,,,,,,results/native_seed11_raw_adaptive_n30_pre_occupancy_capture_forensics/seed11_run27_raw.json,7591,7565,0.322,-48.029,1.296,-6.191,3.261,-48.029,50.105,217.297,3.001,1.997,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68177.28834355828,12.182350398773005,5.406465398773006,6.774056012269938,2.7983478619631903,,87.42959756757446,,49.02909237532078,4,330,,
seed11,27,adaptive,True,73.56,2,2,3,0.005,2,0.048,-0.152,5,live_cloud,1.976,0.18272,-0.027319999411702156,-42.14453887939453,1.720579981803894,2.97294,-0.15307000279426575,-42.022281646728516,1.7718499898910522,results/native_seed11_raw_adaptive_n30_pre_occupancy_capture_forensics/seed11_run27_adaptive.json,7350,7282,0.627,-48.103,1.813,-3.442,3.27,-48.103,49.999,212.327,3.002,1.998,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,312,20269555,6509218,32.113,True,97.756,False,0.0,0.0,1,0,0,1785899960.432117,1785899960.432117,1785899961.711945,,,,,,2,0.159915,0.002431,,,,,,,,,,,,,,,,,,,,,,,20712.417218543047,6.362245562913907,2.0566399536423843,4.303780894039734,2.146487367549669,32.113,83.70602321648474,10.868187304212663,49.561012010061084,3,305,,
seed11,28,adaptive,True,76.29,2,2,0,0.279,0,0.357,0.157,0,,,,,,,,,,,results/native_seed11_raw_adaptive_n30_pre_occupancy_capture_forensics/seed11_run28_adaptive.json,7623,7533,-1.709,-48.97,1.74,-6.089,5.208,-48.97,50.106,217.784,3.001,1.995,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,282,19772190,6389930,32.318,True,93.617,False,0.0,0.0,1,0,0,1785900043.797732,1785900043.797732,1785900048.318021,,,,,,2,0.119833,0.134623,,,,,,,,,,,,,,,,,,,,,,,22107.835341365462,6.522649036144578,2.038266064257028,4.482447269076305,2.3213962971887554,32.318,85.63066149803154,10.334535491313389,51.31564306470233,2,251,,
seed11,28,raw,True,73.24,2,2,0,0.312,0,0.373,0.173,0,,,,,,,,,,,results/native_seed11_raw_adaptive_n30_pre_occupancy_capture_forensics/seed11_run28_raw.json,7319,7273,0.339,-48.048,1.418,-2.318,3.683,-48.048,50.0,212.321,3.001,1.981,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67700.21666666666,14.324064555555555,5.468516111111112,8.8537005,4.006727788888889,,85.19789233883235,,46.84307735486778,3,183,,
seed11,29,raw,True,72.41,2,2,1,0.147,0,0.228,0.028,1,live_cloud,7.1855,0.19761,2.7097299098968506,-28.956899642944336,1.8400299549102783,2.94676,2.895819902420044,-28.93083953857422,1.9012199640274048,results/native_seed11_raw_adaptive_n30_pre_occupancy_capture_forensics/seed11_run29_raw.json,7238,7038,0.343,-48.033,1.581,-2.228,5.219,-48.033,50.026,212.246,3.001,1.996,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68294.14741035856,13.498199003984064,5.634624860557769,7.861699243027889,3.391688529880478,,86.8352999726318,,48.89278584990889,4,255,,
seed11,29,adaptive,True,73.63,2,2,0,0.286,0,0.335,0.135,0,,,,,,,,,,,results/native_seed11_raw_adaptive_n30_pre_occupancy_capture_forensics/seed11_run29_adaptive.json,7356,7278,0.319,-48.029,1.331,-4.454,1.447,-48.125,50.025,213.2,3.001,1.962,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,364,24561759,7998464,32.565,True,97.253,False,0.0,0.0,1,0,0,1785900297.149105,1785900297.149105,1785900331.520949,,,,,,1,0.349541,0.0,,,,,,,,,,,,,,,,,,,,,,,21622.942028985508,6.1229232463768115,2.130990579710145,3.9902110434782605,1.9453264927536231,32.565,87.37920606496438,11.480605292201135,51.99725524644164,0,345,,
seed11,30,adaptive,True,74.88,2,2,0,0.28,0,0.331,0.131,0,,,,,,,,,,,results/native_seed11_raw_adaptive_n30_pre_occupancy_capture_forensics/seed11_run30_adaptive.json,7484,7449,0.625,-48.118,1.81,-3.677,2.804,-48.118,50.004,215.187,3.001,1.983,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,272,19606900,6375600,32.517,True,95.221,False,0.0,0.0,1,0,0,1785900378.87098,1785900378.87098,1785900379.441163,,,,,,4,0.139904,0.034816,,,,,,,,,,,,,,,,,,,,,,,22690.3,6.490698434782609,2.034323356521739,4.454619478260869,2.291836082608696,32.517,84.65342909751031,10.541000329090567,52.23358273495399,5,235,,
seed11,30,raw,True,73.1,2,2,0,0.296,0,0.403,0.203,0,,,,,,,,,,,results/native_seed11_raw_adaptive_n30_pre_occupancy_capture_forensics/seed11_run30_raw.json,7308,7232,0.28,-48.043,1.454,-7.428,3.805,-48.043,50.044,212.36,3.001,1.977,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62186.70434782609,13.474430347826086,5.162461695652174,8.310142304347826,3.753934608695652,,87.63269041186697,,48.906615855501265,3,233,,
