map,run,mode,experiment_profile,filter_profile,success,run_valid,monitor_type,monitor_flight_cpu_pct,live_cloud_enabled,preflight_ready,preflight_cloud_messages,preflight_odom_messages,goal_messages,position_command_messages,trajectory_flag2_messages,trajectory_flag3_messages,guard_stop_detected,guard_stop_time_s,shadow_safe_candidates,shadow_unsafe_candidates,shadow_skipped_candidates,shadow_validated_candidates,shadow_geometric_unsafe,shadow_map_race,shadow_other_indeterminate,shadow_unsafe_exp,shadow_unsafe_appended_backup,shadow_unsafe_carry_backup,shadow_unsafe_stitch,shadow_validation_ms_mean,shadow_validation_ms_max,shadow_contact_events_with_epoch,shadow_contacts_with_prior_unsafe,shadow_contacts_without_prior_unsafe,shadow_geometric_unsafe_followed_by_contact,shadow_geometric_unsafe_not_followed_by_contact,shadow_nearest_prediction_error_s,shadow_correlated_segments,first_position_command_s,first_trajectory_flag2_s,first_trajectory_flag3_s,max_position_command_gap_s,first_motion_s,start_pose_error_m,start_pose_valid,odom_gap_limit_s,max_odom_gap_s,odom_gap_valid,mission_time_s,waypoints_reached,n_waypoints,collisions,min_clearance_m,static_pcd_enabled,static_pcd_point_count,static_pcd_collisions,static_pcd_min_distance_m,static_pcd_clearance_m,static_pcd_contact_r015,static_pcd_contact_r020,static_pcd_contact_r025,static_pcd_episodes_r015,static_pcd_episodes_r020,static_pcd_episodes_r025,contact_event_count,first_contact_kind,first_contact_time_s,first_contact_distance_m,first_contact_x,first_contact_y,first_contact_z,first_contact_speed_mps,first_contact_nearest_x,first_contact_nearest_y,first_contact_nearest_z,forensics_json,samples,clearance_samples,final_x,final_y,final_z,min_x,max_x,min_y,max_y,path_length_m,max_speed_mps,closest_final_goal_distance_m,observed_open_time_s,observed_open_x,observed_open_y,observed_close_time_s,observed_close_x,observed_close_y,trap_collisions,trap_min_surface_distance_m,trap_clearance_m,trap_x,trap_y,trigger_x,trigger_y,trigger_mismatch_deg,trap_count,trap_spacing_m,trap_start_offset_m,trap_first_distance_m,trap_last_distance_m,trigger_speed_mps,trap_input_time_s,trap_kept_time_s,trap_keep_delay_s,input_body_relative_deg,input_velocity_relative_deg,kept_body_relative_deg,kept_velocity_relative_deg,trigger_trap_distance_m,trigger_trap_body_relative_deg,trigger_trap_velocity_relative_deg,trigger_trap_angular_radius_deg,trigger_predicted_x,trigger_predicted_y,trigger_trap_nudge_deg,trigger_trap_nudge_lateral_m,event,valid_spawn,invalid_reasons,spawn_time_s,spawn_wall_time_s,trigger_evaluation_time_s,trigger_evaluation_wall_time_s,side,trigger_threshold_x,trigger_z,trigger_yaw_deg,trigger_velocity_yaw_deg,trigger_cruise_duration_s,trigger_cruise_qualified,min_trigger_speed_mps,min_cruise_s,max_trigger_abs_y_m,max_trigger_velocity_yaw_deg,trigger_abs_y_diagnostic_ok,trigger_velocity_yaw_diagnostic_ok,wall_x,blocker_x,blocker_y,wall_y_min,wall_y_max,short_endpoint_y,short_endpoint_x,long_endpoint_y,long_endpoint_x,short_endpoint_inner_edge_deg,long_endpoint_inner_edge_deg,barrier_frame,local_blocker_forward_m,local_short_endpoint_forward_m,local_short_endpoint_lateral_m,local_long_endpoint_forward_m,local_long_endpoint_lateral_m,wall_radius_m,wall_height_m,wall_cylinder_count,wall_center_spacing_m,wall_point_count,horizon_m,intensity,matched_prefix,filter_half_angle_deg,filter_stall_v,filter_stall_t,filter_resume_v,filter_resume_t,filter_velocity_yaw_update_v,filter_frames,filter_input_points,filter_kept_points,filter_kept_pct,filter_armed,filter_armed_duty_pct,filter_open,filter_open_duty_pct,filter_open_point_duty_pct,filter_recovery_active,filter_open_burst_s,filter_open_cooldown_s,filter_near_field_radius_m,filter_near_field_speed_gain_s,filter_near_field_max_radius_m,filter_max_effective_near_field_radius_m,filter_arm_transitions,filter_open_transitions,filter_close_transitions,filter_first_transition_time_s,filter_first_arm_time_s,filter_first_stall_candidate_time_s,filter_first_open_stall_start_time_s,filter_first_open_time_s,filter_first_open_delay_s,filter_first_close_time_s,filter_first_open_duration_s,filter_stall_candidate_count,filter_max_stall_candidate_duration_s,filter_min_armed_closed_speed_mps,filter_replan_guard_en,filter_replan_guard_bounded,filter_replan_guard_active,filter_replan_guard_burst_s,filter_replan_guard_cooldown_s,filter_replan_fail_streak_open,filter_replan_ok_streak_close,filter_replan_guard_open,filter_replan_guard_open_transitions,filter_replan_guard_close_transitions,filter_replan_guard_open_duty_pct,filter_replan_status_count,filter_replan_fail_count,filter_max_replan_fail_streak,filter_first_replan_guard_open_time_s,recovery_triggered,recovery_reclosed,recovery_spawn_after_arm,recovery_open_after_spawn,recovery_open_during_hold,recovery_success,mission_driver_phase,mission_driver_start_delay_s,mission_driver_approach_radius_m,mission_driver_hold_low_speed_s,mission_driver_low_speed_v,mission_driver_approach_start_time_s,mission_driver_approach_start_wall_time_s,mission_driver_approach_start_speed_mps,mission_driver_hold_start_time_s,mission_driver_hold_start_wall_time_s,mission_driver_hold_start_speed_mps,mission_driver_hold_start_distance_m,mission_driver_release_time_s,mission_driver_release_wall_time_s,mission_driver_release_speed_mps,mission_driver_release_low_speed_duration_s,pts_mean,total_ms_mean,raycast_ms_mean,update_ms_mean,inflation_ms_mean,kept_pct,fsm_cpu_pct,filter_cpu_pct,monitor_cpu_pct,perf_row_start,perf_row_end,input_distance_m,kept_distance_m
seed3,1,adaptive,,strict-burst,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.1,5,5,0,0.434,True,444850,0,0.491,0.291,,,,,,,0,,,,,,,,,,,../../tmp/adaptive_replan025_strict_v7_seed1_10_n5_20260822_artifacts/seed3_run1_adaptive.json,7308,6303,0.621,-1.133,2.063,-26.511,24.025,-25.682,26.741,225.528,7.0,0.0,1787396841.61097,3.012,3.381,1787396842.035577,3.895,4.403,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,453,10052240,6050053,60.186,False,0.0,False,6.843,6.547,False,0.6,1.4,1.5,0.2,3.0,2.897492,0,0,0,,,,,,,,,0,0.0,,True,True,False,0.25,1.75,3,15,False,26,26,6.843,330,227,10,1787396841.609726,,,,,,,,,,,,,,,,,,,,,,,12891.533834586466,12.806884761904762,8.222315614035088,4.58296701754386,1.2497847042606516,60.186,73.32744539087173,11.214255910886788,25.441294100732282,0,399,,
seed3,2,adaptive,,strict-burst,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.54,5,5,0,0.344,True,444850,0,0.406,0.206,,,,,,,0,,,,,,,,,,,../../tmp/adaptive_replan025_strict_v7_seed1_10_n5_20260822_artifacts/seed3_run2_adaptive.json,6252,5239,1.423,-0.219,1.484,-24.094,24.025,-24.311,24.84,223.102,7.0,0.0,1787396924.941321,2.789,3.12,1787396925.402457,3.877,4.383,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,464,10543646,6388707,60.593,True,61.638,False,9.267,9.291,False,0.6,1.4,1.5,0.2,3.0,2.898307,1,0,0,1787396946.39629,1787396946.39629,1787396947.296307,,,,,,28,0.679892,0.0,True,True,False,0.25,1.75,3,15,False,26,26,9.267,380,271,13,1787396924.940249,,,,,,,,,,,,,,,,,,,,,,,13448.524154589371,13.329295241545895,8.478076473429951,4.849589299516908,1.3537704782608695,60.593,92.46724716405697,11.159286750623325,24.225599091384076,0,414,,
seed3,3,adaptive,,strict-burst,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.58,5,5,0,0.438,True,444850,0,0.478,0.278,,,,,,,0,,,,,,,,,,,../../tmp/adaptive_replan025_strict_v7_seed1_10_n5_20260822_artifacts/seed3_run3_adaptive.json,5856,4813,1.407,-0.462,1.672,-26.481,24.025,-24.817,26.058,224.552,7.0,0.0,1787396997.376222,2.699,3.015,1787396997.76064,3.862,4.359,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,522,11940264,7413521,62.088,True,17.241,False,9.004,9.126,False,0.6,1.4,1.5,0.2,3.0,2.89842,1,0,0,1787397043.724336,1787397043.724336,1787397043.843998,,,,,,9,0.740074,0.0,True,True,False,0.25,1.75,3,15,False,24,24,9.004,388,259,12,1787396997.374052,,,,,,,,,,,,,,,,,,,,,,,13982.778723404255,13.502370489361702,8.748294106382978,4.752285472340426,1.2985024936170213,62.088,100.14217811149877,11.806402162397735,,0,470,,
seed3,4,adaptive,,strict-burst,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.41,5,5,0,0.411,True,444850,0,0.443,0.243,,,,,,,0,,,,,,,,,,,../../tmp/adaptive_replan025_strict_v7_seed1_10_n5_20260822_artifacts/seed3_run4_adaptive.json,6540,5454,0.517,-1.377,1.99,-23.995,24.025,-24.156,25.86,224.342,7.002,0.0,1787397067.047132,3.084,3.471,1787397067.345228,3.811,4.322,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,423,9752751,5985428,61.372,True,65.957,False,8.274,8.325,False,0.6,1.4,1.5,0.2,3.0,2.899398,1,0,0,1787397085.1954,1787397085.1954,1787397085.455468,,,,,,32,0.779573,0.0,True,True,False,0.25,1.75,3,15,False,27,27,8.274,366,244,12,1787397067.044732,,,,,,,,,,,,,,,,,,,,,,,14112.283819628647,13.121400901856765,8.361405835543767,4.7584026259946945,1.378196281167109,61.372,84.57716624230191,11.539944312296727,,0,377,,
seed3,5,adaptive,,strict-burst,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.36,5,5,0,0.45,True,444850,0,0.522,0.322,,,,,,,0,,,,,,,,,,,../../tmp/adaptive_replan025_strict_v7_seed1_10_n5_20260822_artifacts/seed3_run5_adaptive.json,7634,6701,0.806,-1.264,1.259,-24.987,24.622,-26.642,24.275,227.448,7.001,0.0,1787397142.121849,2.833,3.172,1787397142.773891,3.831,4.334,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,431,9423806,5578740,59.198,False,0.0,False,9.049,9.552,False,0.6,1.4,1.5,0.2,3.0,2.899873,0,0,0,,,,,,,,,0,0.0,,True,True,False,0.25,1.75,3,15,False,29,29,9.049,314,216,12,1787397142.120806,,,,,,,,,,,,,,,,,,,,,,,12626.415789473684,12.733979578947368,8.201515710526316,4.530868184210527,1.2606455684210525,59.198,66.84593501646785,11.461886949382267,,0,380,,
seed4,1,adaptive,,strict-burst,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.34,5,5,0,0.426,True,444850,0,0.487,0.287,,,,,,,0,,,,,,,,,,,../../tmp/adaptive_replan025_strict_v7_seed1_10_n5_20260822_artifacts/seed4_run1_adaptive.json,7427,6520,1.0,-1.032,1.586,-24.9,24.025,-24.457,30.764,229.156,6.999,0.0,1787397228.287595,1.443,2.141,1787397228.788063,3.382,4.125,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,506,11291358,7391383,65.461,True,52.372,True,16.206,14.26,True,0.6,1.4,1.5,0.2,3.0,2.899778,1,1,0,1787397261.800107,1787397261.800107,1787397261.980203,1787397282.100679,1787397283.300714,1.200035,,,17,1.200035,0.0,True,True,False,0.25,1.75,3,15,False,24,24,8.103,383,225,10,1787397228.286673,,,,,,,,,,,,,,,,,,,,,,,13959.653579676675,13.695632448036953,8.875771339491916,4.818208554272518,1.2721315912240185,65.461,77.39554066248235,11.447759059305522,23.252640291441267,0,433,,
seed4,2,adaptive,,strict-burst,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.11,5,5,0,0.388,True,444850,0,0.453,0.253,,,,,,,0,,,,,,,,,,,../../tmp/adaptive_replan025_strict_v7_seed1_10_n5_20260822_artifacts/seed4_run2_adaptive.json,7204,6400,1.211,-0.857,1.689,-25.896,24.025,-24.603,24.667,230.491,7.0,0.0,1787397312.842918,2.002,3.116,1787397313.173534,3.382,4.176,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,482,11223292,7827094,69.74,True,51.867,False,21.784,20.838,True,0.6,1.4,1.5,0.2,3.0,2.899538,1,2,1,1787397341.546594,1787397341.546594,1787397341.926596,1787397341.926596,1787397343.126899,1.200304,1787397346.526743,3.399844,5,1.200304,0.0,True,True,False,0.25,1.75,3,15,False,27,27,7.261,383,236,12,1787397312.841391,,,,,,,,,,,,,,,,,,,,,,,16062.47469879518,15.137315493975903,9.615897590361445,5.519801325301205,1.462755734939759,69.74,83.96960147564877,11.284845258451925,24.083937845090578,0,415,,
seed4,3,adaptive,,strict-burst,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.08,5,5,0,0.393,True,444850,0,0.41,0.21,,,,,,,0,,,,,,,,,,,../../tmp/adaptive_replan025_strict_v7_seed1_10_n5_20260822_artifacts/seed4_run3_adaptive.json,8003,6540,0.989,-1.114,1.304,-26.128,24.025,-24.275,26.452,232.849,7.006,0.0,1787397395.127535,2.229,3.35,1787397395.500779,3.496,4.233,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,580,13676860,9379612,68.58,True,84.828,True,20.345,21.307,True,0.6,1.4,1.5,0.2,3.0,2.897518,1,2,1,1787397402.409312,1787397402.409312,1787397402.844192,1787397404.234359,1787397405.434553,1.200194,1787397419.654504,14.219951,29,1.200516,0.0,True,True,False,0.25,1.75,3,15,False,27,27,7.586,441,254,11,1787397395.126255,,,,,,,,,,,,,,,,,,,,,,,15202.00804828974,13.789762736418512,8.951427283702213,4.836739573440644,1.2105649979879276,68.58,79.66081090489875,11.87670030429263,22.330211721718964,0,497,,
seed4,4,adaptive,,strict-burst,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.81,5,5,0,0.441,True,444850,0,0.513,0.313,,,,,,,0,,,,,,,,,,,../../tmp/adaptive_replan025_strict_v7_seed1_10_n5_20260822_artifacts/seed4_run4_adaptive.json,8380,7727,1.406,-0.439,1.65,-24.388,24.037,-25.375,24.025,232.112,7.0,0.0,1787397485.488469,1.961,3.066,1787397485.832477,3.334,4.135,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,530,12019283,7283333,60.597,True,53.774,False,6.038,6.722,False,0.6,1.4,1.5,0.2,3.0,2.90001,1,0,0,1787397521.018739,1787397521.018739,1787397521.088475,,,,,,35,1.199745,0.0,True,True,False,0.25,1.75,3,15,False,27,27,6.038,344,231,17,1787397485.487618,,,,,,,,,,,,,,,,,,,,,,,13352.534188034188,11.677931944444445,7.643142200854701,4.0331901047008545,1.0770571346153845,60.597,64.09965921492609,11.940172822199704,26.554138774124972,0,468,,
seed4,5,adaptive,,strict-burst,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.71,5,5,0,0.415,True,444850,0,0.432,0.232,,,,,,,0,,,,,,,,,,,../../tmp/adaptive_replan025_strict_v7_seed1_10_n5_20260822_artifacts/seed4_run5_adaptive.json,7166,6180,1.084,-0.98,1.23,-23.987,24.025,-24.622,26.032,232.486,7.0,0.0,1787397579.815027,2.134,3.26,1787397580.216028,3.456,4.206,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,482,11558553,7588335,65.651,True,25.934,False,13.071,13.133,True,0.6,1.4,1.5,0.2,3.0,2.899287,1,1,0,1787397630.999619,1787397630.999619,1787397631.429032,1787397641.709514,1787397642.9098,1.200287,,,7,1.200287,0.0,True,True,False,0.25,1.75,3,15,False,26,26,9.544,362,231,15,1787397579.813417,,,,,,,,,,,,,,,,,,,,,,,14553.476885644768,13.521184939172748,8.606340000000001,4.913311119221412,1.3419054549878344,65.651,81.26858258657786,11.397412220264346,24.453082492154454,0,411,,
seed5,1,adaptive,,strict-burst,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.78,5,5,0,0.381,True,635500,0,0.389,0.189,,,,,,,0,,,,,,,,,,,../../tmp/adaptive_replan025_strict_v7_seed1_10_n5_20260822_artifacts/seed5_run1_adaptive.json,7377,6140,1.244,-0.81,1.993,-23.975,24.025,-28.378,25.307,228.299,7.0,0.341,1787397661.191879,3.067,3.081,1787397661.530457,4.478,4.385,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,469,12305042,7633324,62.034,True,25.586,False,11.087,11.075,True,0.6,1.4,1.5,0.2,3.0,2.899992,1,1,0,1787397712.314371,1787397712.314371,1787397713.264025,1787397724.86395,1787397726.064188,1.200239,,,10,1.200239,0.0,True,True,False,0.25,1.75,3,15,False,27,27,7.889,369,237,11,1787397661.190961,,,,,,,,,,,,,,,,,,,,,,,14976.406091370558,14.326745583756345,8.942128705583757,5.38295997461929,1.513146040609137,62.034,77.83148298489061,11.382260696975669,22.70103310661539,0,394,,
seed5,2,adaptive,,strict-burst,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.59,5,5,0,0.378,True,635500,0,0.426,0.226,,,,,,,0,,,,,,,,,,,../../tmp/adaptive_replan025_strict_v7_seed1_10_n5_20260822_artifacts/seed5_run2_adaptive.json,7858,6670,1.007,-1.111,1.52,-25.747,24.059,-24.729,25.865,230.191,7.0,0.0,1787397745.59093,3.3,3.332,1787397745.884774,4.491,4.29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,464,13286135,8617246,64.859,True,37.284,False,7.974,7.539,False,0.6,1.4,1.5,0.2,3.0,2.899402,1,0,0,1787397788.866606,1787397788.866606,1787397788.945917,,,,,,25,0.709535,0.0,True,True,False,0.25,1.75,3,15,False,25,25,7.974,369,231,10,1787397745.589975,,,,,,,,,,,,,,,,,,,,,,,16901.719676549867,14.207181698113207,8.98824935309973,5.217096064690026,1.575034819407008,64.859,73.18786189198026,11.924007431156959,24.112522151694836,0,371,,
seed5,3,adaptive,,strict-burst,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.45,5,5,0,0.36,True,635500,0,0.478,0.278,,,,,,,0,,,,,,,,,,,../../tmp/adaptive_replan025_strict_v7_seed1_10_n5_20260822_artifacts/seed5_run3_adaptive.json,9744,7990,0.987,-1.119,1.8,-24.232,24.085,-26.193,25.414,230.916,7.0,0.0,1787397834.11713,3.161,3.181,1787397834.527938,4.756,4.364,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,483,13011535,8924397,68.588,True,86.335,False,22.774,22.576,True,0.6,1.4,1.5,0.2,3.0,2.89801,1,1,0,1787397839.81029,1787397839.81029,1787397840.240003,1787397884.970419,1787397886.180381,1.209961,,,35,1.209961,0.0,True,True,False,0.25,1.75,3,15,False,28,28,6.418,357,203,12,1787397834.116244,,,,,,,,,,,,,,,,,,,,,,,16309.622222222222,15.80666263888889,9.976490805555555,5.828388055555555,1.6736846944444443,68.588,59.99124302589122,11.462029123651396,23.662493422569547,0,360,,
seed5,4,adaptive,,strict-burst,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.54,5,5,0,0.393,True,635500,0,0.474,0.274,,,,,,,0,,,,,,,,,,,../../tmp/adaptive_replan025_strict_v7_seed1_10_n5_20260822_artifacts/seed5_run4_adaptive.json,6853,5410,1.158,-0.944,1.295,-25.808,24.025,-25.946,26.07,226.334,7.001,0.0,1787397941.355004,2.832,2.831,1787397941.8449,4.77,4.525,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,472,12585867,8064758,64.078,True,30.932,False,12.712,12.679,True,0.6,1.4,1.5,0.2,3.0,2.89876,1,1,0,1787397990.623375,1787397990.623375,1787397990.793344,1787397997.223055,1787397998.432866,1.209811,,,6,1.209811,0.0,True,True,False,0.25,1.75,3,15,False,27,27,8.475,338,230,12,1787397941.353376,,,,,,,,,,,,,,,,,,,,,,,15611.875,14.191847864583332,9.053729166666667,5.136466380208334,1.4949174739583335,64.078,74.79812171646994,11.592615818478782,23.666116360857558,0,384,,
seed5,5,adaptive,,strict-burst,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.91,5,5,0,0.398,True,635500,0,0.487,0.287,,,,,,,0,,,,,,,,,,,../../tmp/adaptive_replan025_strict_v7_seed1_10_n5_20260822_artifacts/seed5_run5_adaptive.json,8790,7240,0.905,-1.163,1.901,-24.584,24.025,-25.069,24.889,231.611,7.001,0.341,1787398020.658331,3.161,3.182,1787398021.171869,4.882,4.479,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,497,13625310,9497157,69.702,True,87.928,False,29.577,29.678,True,0.6,1.4,1.5,0.2,3.0,2.899726,1,1,0,1787398024.492703,1787398024.492703,1787398025.71314,1787398043.333242,1787398044.542976,1.209734,,,14,1.209734,0.0,True,True,False,0.25,1.75,3,15,False,29,29,7.646,371,212,11,1787398020.657299,,,,,,,,,,,,,,,,,,,,,,,17586.02195121951,17.248844926829268,10.996174585365853,6.251118404878048,1.658746343902439,69.702,62.88095758598947,11.598044086689352,24.230312565589497,0,410,,
seed6,1,adaptive,,strict-burst,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.01,5,5,0,0.449,True,635500,0,0.477,0.277,,,,,,,0,,,,,,,,,,,../../tmp/adaptive_replan025_strict_v7_seed1_10_n5_20260822_artifacts/seed6_run1_adaptive.json,7000,6157,0.758,-1.275,1.708,-25.196,24.025,-26.586,25.069,230.211,7.0,0.0,1787398119.251457,2.893,3.63,1787398119.741587,3.498,4.876,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,465,13588479,8814759,64.869,True,44.086,False,8.387,8.356,False,0.6,1.4,1.5,0.2,3.0,2.899452,1,0,0,1787398158.309848,1787398158.309848,1787398158.499939,,,,,,19,1.04977,0.0,True,True,False,0.25,1.75,3,15,False,26,26,8.387,398,237,13,1787398119.25046,,,,,,,,,,,,,,,,,,,,,,,17400.032432432432,14.511793405405406,9.317263648648648,5.192790310810811,1.6180336054054054,64.869,81.48499195558124,11.75031852857293,24.29416720642669,0,370,,
seed6,2,adaptive,,strict-burst,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.21,5,5,0,0.444,True,635500,0,0.514,0.314,,,,,,,0,,,,,,,,,,,../../tmp/adaptive_replan025_strict_v7_seed1_10_n5_20260822_artifacts/seed6_run2_adaptive.json,9420,8027,0.871,-1.166,2.132,-24.45,24.025,-26.461,25.732,232.753,7.002,0.0,1787398199.570565,2.602,2.853,1787398199.981584,3.421,4.862,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,580,16737504,12429679,74.262,True,76.724,True,29.655,29.689,True,0.6,1.4,1.5,0.2,3.0,2.899145,1,1,0,1787398215.698319,1787398215.698319,1787398216.488113,1787398220.098507,1787398221.307991,1.209483,,,3,1.209483,0.0,True,True,False,0.25,1.75,3,15,False,31,31,6.034,345,220,11,1787398199.569374,,,,,,,,,,,,,,,,,,,,,,,18892.904176904176,16.25316547911548,10.540218206388206,5.71126660933661,1.6145428746928747,74.262,62.92075905265639,11.841672734640035,25.42265798930186,0,407,,
seed6,3,adaptive,,strict-burst,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.78,5,5,0,0.433,True,635500,0,0.479,0.279,,,,,,,0,,,,,,,,,,,../../tmp/adaptive_replan025_strict_v7_seed1_10_n5_20260822_artifacts/seed6_run3_adaptive.json,6877,5999,0.689,-1.285,1.997,-24.747,24.025,-26.689,27.251,227.465,7.0,0.355,1787398303.725076,2.679,3.047,1787398304.296946,3.626,5.083,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,450,13597764,9127429,67.124,True,44.667,False,7.333,8.082,False,0.6,1.4,1.5,0.2,3.0,2.899757,1,0,0,1787398334.877733,1787398334.877733,1787398335.867875,,,,,,25,0.709834,0.0,True,True,False,0.25,1.75,3,15,False,26,26,7.333,388,222,10,1787398303.72407,,,,,,,,,,,,,,,,,,,,,,,18595.0395480226,13.798250395480226,8.735553305084746,5.060993666666667,1.6447394745762711,67.124,79.43004784555751,11.773840360890997,24.36617016007976,0,354,,
seed6,4,adaptive,,strict-burst,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.77,5,5,0,0.385,True,635500,0,0.506,0.306,,,,,,,0,,,,,,,,,,,../../tmp/adaptive_replan025_strict_v7_seed1_10_n5_20260822_artifacts/seed6_run4_adaptive.json,6877,6013,0.977,-1.117,1.885,-24.077,24.025,-26.621,25.428,229.54,7.0,0.191,1787398383.064717,2.489,2.6,1787398383.405102,3.252,4.472,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,473,13879441,9004663,64.878,False,0.0,False,8.457,8.435,False,0.6,1.4,1.5,0.2,3.0,2.898298,0,0,0,,,,,,,,,0,0.0,,True,True,False,0.25,1.75,3,15,False,26,26,8.457,364,257,9,1787398383.063766,,,,,,,,,,,,,,,,,,,,,,,17480.992042440317,14.29635952254642,9.084208594164457,5.210674323607426,1.6477403554376657,64.878,83.50824290337084,11.831916338833128,26.972797286006447,0,377,,
