map,run,mode,campaign_sequence_index,mode_order_position,experiment_profile,filter_profile,filter_backend,success,run_valid,monitor_type,monitor_flight_cpu_pct,live_cloud_enabled,preflight_ready,preflight_cloud_messages,preflight_odom_messages,goal_messages,position_command_messages,trajectory_flag2_messages,trajectory_flag3_messages,guard_stop_detected,guard_stop_time_s,full_refresh_ack_timeouts,full_refresh_recovery_gate_arms,full_refresh_recovery_targets,full_refresh_recovery_acks,full_refresh_ack_timeout_recoveries,guard_topology_reroute_arms,guard_topology_reroute_searches,guard_local_escape_test_injections,guard_local_escape_direction_skips,guard_local_escape_direction_rejections,guard_local_escape_commits,guard_local_escape_rejections,guard_initial_footprint_egress_commits,guard_initial_footprint_test_injections,guard_brake_successes,guard_brake_rejections,guard_brake_stationary_defers,trajectory_velocity_slowdowns,trajectory_velocity_rejections,guard_brake_main_pre_successes,guard_brake_retry_successes,guard_brake_ack_timeout_successes,guard_main_pre_map_stale,guard_recoveries,guard_recovery_active_duration_s,guard_recovery_active_duration_mean_s,guard_recovery_active_duration_max_s,shadow_safe_candidates,shadow_unsafe_candidates,shadow_skipped_candidates,shadow_validated_candidates,shadow_geometric_unsafe,shadow_map_race,shadow_other_indeterminate,shadow_unsafe_exp,shadow_unsafe_appended_backup,shadow_unsafe_carry_backup,shadow_unsafe_stitch,shadow_validation_ms_mean,shadow_validation_ms_max,shadow_contact_events_with_epoch,shadow_contacts_with_prior_unsafe,shadow_contacts_without_prior_unsafe,shadow_geometric_unsafe_followed_by_contact,shadow_geometric_unsafe_not_followed_by_contact,shadow_nearest_prediction_error_s,shadow_correlated_segments,first_position_command_s,first_trajectory_flag2_s,first_trajectory_flag3_s,max_position_command_gap_s,first_motion_s,start_pose_error_m,start_pose_valid,odom_gap_limit_s,max_odom_gap_s,odom_gap_valid,mission_time_s,waypoints_reached,n_waypoints,collisions,min_clearance_m,static_pcd_enabled,static_pcd_point_count,static_pcd_collisions,static_pcd_min_distance_m,static_pcd_clearance_m,static_pcd_contact_r015,static_pcd_contact_r020,static_pcd_contact_r025,static_pcd_episodes_r015,static_pcd_episodes_r020,static_pcd_episodes_r025,contact_event_count,first_contact_kind,first_contact_time_s,first_contact_distance_m,first_contact_x,first_contact_y,first_contact_z,first_contact_speed_mps,first_contact_nearest_x,first_contact_nearest_y,first_contact_nearest_z,forensics_json,samples,clearance_samples,final_x,final_y,final_z,min_x,max_x,min_y,max_y,path_length_m,max_speed_mps,max_odom_speed_3d_mps,max_command_speed_mps,max_command_horizontal_speed_mps,speed_limit_mps,speed_tolerance_mps,speed_limit_valid,speed_exceedance_count,command_speed_exceedance_count,odom_speed_exceedance_count,first_speed_exceedance_kind,first_speed_exceedance_time_s,first_speed_exceedance_mps,first_speed_exceedance_trajectory_id,first_speed_exceedance_trajectory_flag,closest_final_goal_distance_m,observed_open_time_s,observed_open_x,observed_open_y,observed_close_time_s,observed_close_x,observed_close_y,trap_collisions,trap_min_surface_distance_m,trap_clearance_m,trap_x,trap_y,trigger_x,trigger_y,trigger_mismatch_deg,trap_count,trap_spacing_m,trap_start_offset_m,trap_first_distance_m,trap_last_distance_m,trigger_speed_mps,trap_input_time_s,trap_kept_time_s,trap_keep_delay_s,input_body_relative_deg,input_velocity_relative_deg,kept_body_relative_deg,kept_velocity_relative_deg,trigger_trap_distance_m,trigger_trap_body_relative_deg,trigger_trap_velocity_relative_deg,trigger_trap_angular_radius_deg,trigger_predicted_x,trigger_predicted_y,trigger_trap_nudge_deg,trigger_trap_nudge_lateral_m,event,valid_spawn,invalid_reasons,spawn_time_s,spawn_wall_time_s,trigger_evaluation_time_s,trigger_evaluation_wall_time_s,side,trigger_threshold_x,trigger_z,trigger_yaw_deg,trigger_velocity_yaw_deg,trigger_cruise_duration_s,trigger_cruise_qualified,min_trigger_speed_mps,min_cruise_s,max_trigger_abs_y_m,max_trigger_velocity_yaw_deg,trigger_abs_y_diagnostic_ok,trigger_velocity_yaw_diagnostic_ok,wall_x,blocker_x,blocker_y,wall_y_min,wall_y_max,short_endpoint_y,short_endpoint_x,long_endpoint_y,long_endpoint_x,short_endpoint_inner_edge_deg,long_endpoint_inner_edge_deg,barrier_frame,local_blocker_forward_m,local_short_endpoint_forward_m,local_short_endpoint_lateral_m,local_long_endpoint_forward_m,local_long_endpoint_lateral_m,wall_radius_m,wall_height_m,wall_cylinder_count,wall_center_spacing_m,wall_point_count,horizon_m,intensity,matched_prefix,filter_half_angle_deg,filter_reliable_output,filter_stall_v,filter_stall_t,filter_resume_v,filter_resume_t,filter_velocity_yaw_update_v,filter_frames,filter_published_frames,filter_rate_limited_frames,filter_max_publish_hz,filter_map_commit_topic,filter_map_commit_refresh_age_s,filter_map_commit_refresh_min_interval_s,filter_map_commit_pre_stale_full_age_s,filter_map_commit_pre_stale_ack_retry_age_s,filter_full_refresh_generation_ack_en,filter_map_process_ack_topic,filter_full_refresh_request_topic,filter_map_commit_status_count,filter_map_commit_version,filter_commit_refresh_frames,filter_pre_stale_full_refresh_frames,filter_pre_stale_full_refresh_ack_count,filter_pre_stale_full_refresh_pending_ack,filter_pre_stale_full_refresh_pending_ack_count,filter_pre_stale_full_refresh_pending_ack_max,filter_pre_stale_full_refresh_ack_committed_count,filter_pre_stale_full_refresh_superseded_count,filter_pre_stale_full_refresh_ack_retry_frames,filter_pre_stale_full_refresh_ack_retry_suppressed_frames,filter_pre_stale_full_refresh_version_advance_count,filter_pre_stale_full_refresh_pending_version_advance,filter_full_refresh_request_count,filter_full_refresh_request_sequence,filter_full_refresh_duplicate_stamp_count,filter_map_process_ack_status_count,filter_map_process_ack_malformed_count,filter_last_map_process_ack_scan_seq,filter_last_map_process_ack_stamp_ns,filter_last_map_process_ack_version,filter_pre_stale_full_refresh_same_version_suppressed_frames,filter_pre_stale_full_refresh_trigger_age_mean_s,filter_pre_stale_full_refresh_trigger_age_max_s,filter_pre_stale_full_refresh_ack_latency_mean_s,filter_pre_stale_full_refresh_ack_latency_max_s,filter_map_commit_age_mean_s,filter_map_commit_age_max_s,filter_full_open_extra_max_points,filter_full_open_extra_candidates,filter_full_open_extra_kept,filter_publish_duty_pct,filter_input_points,filter_kept_points,filter_kept_pct,filter_armed,filter_armed_duty_pct,filter_open,filter_open_duty_pct,filter_open_point_duty_pct,filter_recovery_active,filter_open_burst_s,filter_open_cooldown_s,filter_near_field_radius_m,filter_near_field_speed_gain_s,filter_near_field_max_radius_m,filter_max_effective_near_field_radius_m,filter_arm_transitions,filter_open_transitions,filter_close_transitions,filter_first_transition_time_s,filter_first_arm_time_s,filter_first_stall_candidate_time_s,filter_first_open_stall_start_time_s,filter_first_open_time_s,filter_first_open_delay_s,filter_first_close_time_s,filter_first_open_duration_s,filter_stall_candidate_count,filter_max_stall_candidate_duration_s,filter_min_armed_closed_speed_mps,filter_replan_guard_en,filter_replan_guard_bounded,filter_replan_guard_active,filter_replan_guard_burst_s,filter_replan_guard_cooldown_s,filter_replan_fail_streak_open,filter_replan_ok_streak_close,filter_replan_guard_open,filter_replan_guard_open_transitions,filter_replan_guard_close_transitions,filter_effective_full_open_transitions,filter_effective_full_close_transitions,filter_replan_guard_open_duty_pct,filter_replan_status_count,filter_replan_fail_count,filter_max_replan_fail_streak,filter_first_replan_guard_open_time_s,filter_first_effective_full_open_time_s,filter_trajectory_guard_topic,filter_trajectory_guard_hold_s,filter_trajectory_guard_active_max_publish_hz,filter_trajectory_guard_ack_retry_age_s,filter_trajectory_guard_active,filter_trajectory_guard_open,filter_trajectory_guard_status_count,filter_trajectory_guard_active_count,filter_trajectory_guard_open_transitions,filter_trajectory_guard_close_transitions,filter_trajectory_guard_refresh_frames,filter_trajectory_guard_full_refresh_pending_ack,filter_trajectory_guard_full_refresh_pending_ack_max,filter_trajectory_guard_full_refresh_ack_count,filter_trajectory_guard_full_refresh_ack_committed_count,filter_trajectory_guard_full_refresh_superseded_count,filter_trajectory_guard_full_refresh_ack_retry_frames,filter_trajectory_guard_full_refresh_abandoned_count,filter_trajectory_guard_full_refresh_ack_latency_mean_s,filter_trajectory_guard_full_refresh_ack_latency_max_s,filter_test_drop_first_trajectory_guard_full_cloud,filter_test_dropped_trajectory_guard_full_clouds,filter_trajectory_guard_open_duty_pct,filter_trajectory_guard_active_frames,filter_trajectory_guard_hold_only_frames,filter_trajectory_guard_active_published_frames,filter_trajectory_guard_hold_only_published_frames,filter_trajectory_guard_active_duty_pct,filter_trajectory_guard_hold_only_duty_pct,filter_first_trajectory_guard_open_time_s,recovery_triggered,recovery_reclosed,recovery_spawn_after_arm,recovery_open_after_spawn,recovery_open_during_hold,recovery_success,mission_driver_phase,mission_driver_start_delay_s,mission_driver_approach_radius_m,mission_driver_hold_low_speed_s,mission_driver_low_speed_v,mission_driver_approach_start_time_s,mission_driver_approach_start_wall_time_s,mission_driver_approach_start_speed_mps,mission_driver_hold_start_time_s,mission_driver_hold_start_wall_time_s,mission_driver_hold_start_speed_mps,mission_driver_hold_start_distance_m,mission_driver_release_time_s,mission_driver_release_wall_time_s,mission_driver_release_speed_mps,mission_driver_release_low_speed_duration_s,pts_mean,total_ms_mean,raycast_ms_mean,update_ms_mean,inflation_ms_mean,kept_pct,fsm_cpu_pct,filter_cpu_pct,monitor_cpu_pct,attempt_count,retry_count,first_attempt_success,retry_reasons,oom_kill_delta,fsm_peak_rss_mib,fsm_peak_pss_mib,fsm_peak_swap_mib,system_min_available_mib,system_peak_swap_used_mib,cgroup_peak_memory_mib,cgroup_peak_swap_mib,memory_psi_some_avg10_max,memory_psi_full_avg10_max,memory_trace_csv,perf_row_start,perf_row_end,input_distance_m,kept_distance_m
seed8,1,full,1,1,,strict-burst,direct,True,True,,,,,,,,,,,,,0,0,0,0,0,7,7,0,0,0,0,0,0,0,13,34,0,0,0,5,8,0,8,13,11.536864995956421,0.8874511535351093,1.9087631702423096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.41,5,5,0,0.406,True,838860,0,0.453,0.253,,,,,,,0,,,,,,,,,,,../../tmp/dda_projection_dense_full_adaptive_n3_artifacts_20260826/seed8_run1_full.json,7141,6230,1.408,-0.393,1.576,-27.308,24.025,-24.551,24.2,238.032,7.0,7.00119,7.00119,7.000295,7.0,0.01,True,0,0,0,,,,,,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35795.181818181816,41.69783787878788,28.01211688311688,13.683569848484847,2.456947170995671,,111.76463760615336,,26.638502503108814,1,0,True,,0,3450.59765625,3427.7841796875,0.0,5272.56640625,1256.1875,6588.6328125,201.04296875,0.0,0.0,../../tmp/dda_projection_dense_full_adaptive_n3_artifacts_20260826/seed8_run1_full.attempt1.memory.csv,1,463,,
seed8,1,adaptive,2,2,,strict-burst,cpp,True,True,,,,,,,,,,,,,0,34,34,34,0,2,2,0,0,0,0,0,0,0,34,39,0,1,0,24,9,0,32,34,34.49200081825256,1.014470612301546,1.981999158859253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.02,5,5,0,0.413,True,838860,0,0.456,0.256,,,,,,,0,,,,,,,,,,,../../tmp/dda_projection_dense_full_adaptive_n3_artifacts_20260826/seed8_run1_adaptive.json,8001,6760,1.135,-0.354,1.675,-27.241,24.025,-24.514,24.216,229.725,7.001,7.001645,7.001645,7.000616,7.0,0.01,True,0,0,0,,,,,,0.0,1787739747.119337,1.212,1.145,1787739750.843918,9.067,10.441,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,True,0.6,1.2,1.5,2,1.5,377,281,96,5,/rog_map/commit_version,0.12,0.1,0.25,0,True,/rog_map/cloud_process_ack,/sector/full_refresh_request,280,280,28,77,77,False,0,1,77,0,0,0,77,False,111,111,0,280,0,280,1787739826443995634,280,1,0.359587,1.251731,0.052589,0.108027,0.198849,1.87899,6000,1573264,755635,74.536,12578722,7998389,63.587,True,41.379,False,90.981,92.767,True,0.6,1.4,1.5,0.2,3,2.893472,1,1,0,1787739796.73,1787739796.73,1787739796.92,1787739817.24,1787739818.45,1.209867,,,16,1.209867,0,True,True,False,0.6,1.4,3,15,False,23,23,6,6,19.098,380,221,10,1787739748.78,1787739747.12,/planning/trajectory_guard_recovery_active,2.5,0,0,False,False,69,34,3,3,34,False,1,34,34,0,0,0,0.049514,0.088757,False,0,87.533,156,174,123,125,41.379,46.154,1787739747.12,,,,,,,,,,,,,,,,,,,,,,,28549.035714285714,33.59934321428571,21.008236571428572,12.589187357142857,2.9775776857142855,63.587,73.06964543267304,2.979115286046486,23.82509065214557,1,0,True,,0,3425.84375,3401.791015625,0.0,5185.43359375,1255.9375,6647.953125,201.04296875,0.0,0.0,../../tmp/dda_projection_dense_full_adaptive_n3_artifacts_20260826/seed8_run1_adaptive.attempt1.memory.csv,0,280,,
seed8,2,adaptive,3,1,,strict-burst,cpp,True,True,,,,,,,,,,,,,0,40,40,40,0,9,11,0,0,0,0,0,0,0,40,48,0,1,0,28,11,0,35,40,40.54879117012024,1.013719779253006,2.249668598175049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.03,5,5,0,0.437,True,838860,0,0.464,0.264,,,,,,,0,,,,,,,,,,,../../tmp/dda_projection_dense_full_adaptive_n3_artifacts_20260826/seed8_run2_adaptive.json,8702,7869,0.976,-1.138,1.822,-27.238,24.025,-26.296,27.019,234.348,6.999,7.00217,7.00217,6.9992,7.0,0.01,True,0,0,0,,,,,,0.0,1787739838.351298,3.203,4.251,1787739839.017673,4.25,5.15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,True,0.6,1.2,1.5,2,1.5,448,330,118,5,/rog_map/commit_version,0.12,0.1,0.25,0,True,/rog_map/cloud_process_ack,/sector/full_refresh_request,322,322,31,88,87,True,1,1,87,0,0,0,87,True,128,128,0,322,0,322,1787739923618018310,322,0,0.356677,0.762723,0.047633,0.106898,0.189253,1.068236,6000,1598225,736838,73.661,15585114,9544307,61.24,False,0,True,78.795,79.667,False,0.6,1.4,1.5,0.2,3,2.895564,0,0,0,,,,,,,,,0,0,,True,True,False,0.6,1.4,3,15,False,24,24,10,9,16.741,388,205,8,1787739838.35,1787739838.35,/planning/trajectory_guard_recovery_active,2.5,0,0,False,True,81,40,4,3,40,False,1,40,40,0,0,0,0.046807,0.071996,False,0,72.768,193,133,148,102,43.08,29.688,1787739839.54,,,,,,,,,,,,,,,,,,,,,,,29488.155279503106,30.59912394409938,19.483552360248446,11.113676832298136,2.580757748447205,61.24,66.84975497845498,3.1349107124896363,26.319711181979905,1,0,True,,0,3425.28515625,3401.2587890625,0.0,5187.12109375,1255.9375,6650.69140625,201.04296875,0.0,0.0,../../tmp/dda_projection_dense_full_adaptive_n3_artifacts_20260826/seed8_run2_adaptive.attempt1.memory.csv,0,322,,
seed8,2,full,4,2,,strict-burst,direct,True,True,,,,,,,,,,,,,0,0,0,0,0,6,7,0,0,0,0,0,0,0,16,24,0,2,0,7,5,0,7,16,15.449830293655396,0.9656143933534622,2.19663143157959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.63,5,5,0,0.407,True,838860,0,0.47,0.27,,,,,,,0,,,,,,,,,,,../../tmp/dda_projection_dense_full_adaptive_n3_artifacts_20260826/seed8_run2_full.json,6762,5990,1.095,-1.003,1.482,-27.287,24.025,-25.926,24.149,228.361,7.0,7.001091,7.001091,6.999538,7.0,0.01,True,0,0,0,,,,,,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34027.05630630631,41.655970945945946,27.64743626126126,14.006626824324323,2.571771331081081,,108.1642736040849,,26.711363066950003,1,0,True,,0,3448.85546875,3425.9326171875,0.0,5171.5859375,1255.4375,6649.03125,201.04296875,0.0,0.0,../../tmp/dda_projection_dense_full_adaptive_n3_artifacts_20260826/seed8_run2_full.attempt1.memory.csv,0,444,,
seed8,3,full,5,1,,strict-burst,direct,True,True,,,,,,,,,,,,,0,0,0,0,0,4,5,0,0,0,0,0,0,0,22,47,0,2,0,12,9,0,19,22,22.154056549072266,1.0070025704123757,2.7126777172088623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.08,5,5,0,0.398,True,838860,0,0.444,0.244,,,,,,,0,,,,,,,,,,,../../tmp/dda_projection_dense_full_adaptive_n3_artifacts_20260826/seed8_run3_full.json,7107,6400,0.783,-1.258,1.849,-27.925,24.325,-25.771,24.411,226.427,7.002,7.00178,7.00178,7.001691,7.0,0.01,True,0,0,0,,,,,,0.873,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33719.121212121216,40.81261878787878,26.49099424242424,14.319675636363636,2.9388493606060604,,89.6269557365822,,,1,0,True,,0,3453.890625,3430.9658203125,0.0,5177.08203125,1255.4375,6661.390625,201.04296875,0.0,0.0,../../tmp/dda_projection_dense_full_adaptive_n3_artifacts_20260826/seed8_run3_full.attempt1.memory.csv,1,331,,
seed8,3,adaptive,6,2,,strict-burst,cpp,True,True,,,,,,,,,,,,,0,27,27,27,0,6,6,0,0,0,0,0,0,0,27,43,0,1,0,18,9,0,26,27,28.121869564056396,1.0415507245946813,2.040363311767578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.83,5,5,0,0.412,True,838860,0,0.476,0.276,,,,,,,0,,,,,,,,,,,../../tmp/dda_projection_dense_full_adaptive_n3_artifacts_20260826/seed8_run3_adaptive.json,7682,6800,1.001,-1.049,1.712,-27.225,24.025,-26.976,24.278,234.719,7.002,7.001822,7.001822,7.001721,7.0,0.01,True,0,0,0,,,,,,0.318,1787740103.230412,20.13,21.115,1787740102.532044,18.615,17.837,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,True,0.6,1.2,1.5,2,1.5,380,294,86,5,/rog_map/commit_version,0.12,0.1,0.25,0,True,/rog_map/cloud_process_ack,/sector/full_refresh_request,289,289,32,84,84,False,0,1,84,0,0,0,84,False,111,111,0,289,0,289,1787740169828396216,289,1,0.358964,1.157495,0.052783,0.120477,0.192961,1.157495,6000,1334374,616878,77.368,12502285,8007095,64.045,True,20.789,True,71.053,71.495,False,0.6,1.4,1.5,0.2,3,2.896382,1,0,0,1787740158.1,1787740158.1,1787740158.84,,,,,,9,0.599793,0,True,True,False,0.6,1.4,3,15,False,23,23,13,12,17.632,405,225,8,1787740097.37,1787740093,/planning/trajectory_guard_recovery_active,2.5,0,0,False,True,55,27,5,4,27,False,1,27,27,0,0,0,0.04989,0.11535,False,0,63.421,130,111,102,86,34.211,29.211,1787740093,,,,,,,,,,,,,,,,,,,,,,,27625.59169550173,32.296992456747404,20.260114809688584,12.035045121107267,2.956976411764706,64.045,77.88339129701563,2.9630044287278254,25.700223911017897,1,0,True,,0,3403.31640625,3379.0029296875,0.0,5122.546875,1255.1875,6636.703125,201.04296875,0.0,0.0,../../tmp/dda_projection_dense_full_adaptive_n3_artifacts_20260826/seed8_run3_adaptive.attempt1.memory.csv,0,289,,
seed9,1,adaptive,7,1,,strict-burst,cpp,True,True,,,,,,,,,,,,,0,33,33,33,0,10,19,0,0,0,0,0,0,0,33,70,0,0,0,15,15,0,28,33,36.38763689994812,1.1026556636347915,2.8609836101531982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.83,5,5,0,0.398,True,1042220,0,0.474,0.274,,,,,,,0,,,,,,,,,,,../../tmp/dda_projection_dense_full_adaptive_n3_artifacts_20260826/seed9_run1_adaptive.json,9082,8480,1.14,-0.699,1.619,-27.438,24.025,-26.68,24.632,239.361,6.995,7.000351,7.000351,6.995259,7.0,0.01,True,0,0,0,,,,,,0.0,1787740197.975599,20.347,23.543,1787740197.238293,24.025,24.025,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,True,0.6,1.2,1.5,2,1.5,446,330,116,5,/rog_map/commit_version,0.12,0.1,0.25,0,True,/rog_map/cloud_process_ack,/sector/full_refresh_request,327,327,27,87,87,False,0,1,87,0,0,0,87,False,120,120,0,327,0,327,1787740271738069545,327,0,0.353361,1.051127,0.046844,0.131272,0.194267,1.97826,6000,2213807,958991,73.991,18686516,11764060,62.955,True,81.166,True,86.547,88.368,True,0.6,1.4,1.5,0.2,3,2.896976,1,3,2,1787740196.63,1787740196.63,1787740196.99,1787740200.16,1787740201.36,1.200019,1787740205.25,3.890054,10,1.209934,0,True,True,False,0.6,1.4,3,15,False,28,28,13,12,21.076,486,259,8,1787740182.27,1787740180.28,/planning/trajectory_guard_recovery_active,2.5,0,0,False,True,67,33,10,9,33,False,1,33,33,0,0,0,0.050705,0.079062,False,0,78.027,155,193,130,136,34.753,43.274,1787740180.28,,,,,,,,,,,,,,,,,,,,,,,35915.68501529052,30.84069412844037,19.680763822629967,11.158120581039755,2.917871085626911,62.955,75.5677316437638,3.1667104980545404,26.611019645455947,1,0,True,,0,3431.6171875,3407.59765625,0.0,5134.3359375,1254.9375,6729.09375,201.04296875,0.0,0.0,../../tmp/dda_projection_dense_full_adaptive_n3_artifacts_20260826/seed9_run1_adaptive.attempt1.memory.csv,0,327,,
seed9,1,full,8,2,,strict-burst,direct,True,True,,,,,,,,,,,,,0,0,0,0,0,12,23,0,0,0,0,0,0,0,40,63,0,1,0,24,13,0,35,40,49.431005239486694,1.2357751309871674,5.117477893829346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.79,5,5,0,0.414,True,1042220,0,0.404,0.204,,,,,,,0,,,,,,,,,,,../../tmp/dda_projection_dense_full_adaptive_n3_artifacts_20260826/seed9_run1_full.json,10179,9467,1.037,-0.894,1.67,-23.975,24.141,-26.875,25.288,242.97,6.999,7.000595,7.000595,6.998755,7.0,0.01,True,0,0,0,,,,,,1.369,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40897.47441860465,35.279446744186046,23.966663255813952,11.310720418604651,2.3879436116279074,,73.34600381004601,,24.695507888127608,1,0,True,,0,3447.42578125,3424.3994140625,0.0,5150.6953125,1253.4375,6717.0078125,201.04296875,0.0,0.0,../../tmp/dda_projection_dense_full_adaptive_n3_artifacts_20260826/seed9_run1_full.attempt1.memory.csv,1,431,,
seed9,2,full,9,1,,strict-burst,direct,True,True,,,,,,,,,,,,,0,0,0,0,0,9,11,0,0,0,0,0,0,0,38,80,0,0,0,20,18,0,32,38,33.61521768569946,0.8846109917289332,2.0126476287841797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.37,5,5,0,0.398,True,1042220,0,0.441,0.241,,,,,,,0,,,,,,,,,,,../../tmp/dda_projection_dense_full_adaptive_n3_artifacts_20260826/seed9_run2_full.json,8636,8046,1.373,-0.519,2.1,-23.975,24.025,-25.754,24.925,235.468,7.001,7.000903,7.000903,7.000895,7.0,0.01,True,0,0,0,,,,,,1.468,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43733.53771289538,36.95382822384428,24.948323600973236,12.003520535279804,2.570220810218978,,83.46656266603405,,26.886030424683625,1,0,True,,0,3458.2734375,3435.1728515625,0.0,5254.484375,1253.4375,6663.8125,201.04296875,0.0,0.0,../../tmp/dda_projection_dense_full_adaptive_n3_artifacts_20260826/seed9_run2_full.attempt1.memory.csv,2,413,,
seed9,2,adaptive,10,2,,strict-burst,cpp,True,True,,,,,,,,,,,,,0,28,28,28,0,5,5,0,0,0,0,0,0,0,28,53,0,0,0,14,12,0,23,27,29.000645875930786,1.074097995404844,5.128298997879028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.76,5,5,0,0.365,True,1042220,0,0.397,0.197,,,,,,,0,,,,,,,,,,,../../tmp/dda_projection_dense_full_adaptive_n3_artifacts_20260826/seed9_run2_adaptive.json,7975,7540,1.169,-0.923,1.562,-24.179,24.025,-26.122,24.025,235.268,7.0,7.000125,7.000125,6.999793,7.0,0.01,True,0,0,0,,,,,,0.0,1787740490.999744,2.829,1.862,1787740511.271322,-0.375,22.983,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,True,0.6,1.2,1.5,2,1.5,443,306,137,5,/rog_map/commit_version,0.12,0.1,0.25,0,True,/rog_map/cloud_process_ack,/sector/full_refresh_request,306,306,22,69,69,False,0,1,69,0,0,0,69,False,97,97,0,306,0,306,1787740570866753490,306,0,0.363505,1.057502,0.05262,0.10925,0.172939,1.057502,6000,2103697,876000,69.074,19537779,11576345,59.251,False,0,True,77.652,78.427,False,0.6,1.4,1.5,0.2,3,2.899501,0,0,0,,,,,,,,,0,0,,True,True,False,0.6,1.4,3,15,False,24,24,10,9,18.736,470,255,11,1787740491,1787740491,/planning/trajectory_guard_recovery_active,2.5,0,0,True,True,56,28,5,4,28,False,1,28,28,0,0,0,0.052169,0.079661,False,0,71.332,157,159,122,105,35.44,35.892,1787740491.34,,,,,,,,,,,,,,,,,,,,,,,37831.19281045752,31.477634999999996,20.186714411764708,11.288975751633988,3.117078934640523,59.251,82.08089028644663,3.2023329176104283,27.034560915597496,1,0,True,,0,3428.50390625,3404.4736328125,0.0,5185.10546875,1252.9375,6732.1640625,201.04296875,0.0,0.0,../../tmp/dda_projection_dense_full_adaptive_n3_artifacts_20260826/seed9_run2_adaptive.attempt1.memory.csv,0,306,,
