map,run,order,control_mission_time_s,shadow_mission_time_s,delta_mission_time_s,control_path_length_m,shadow_path_length_m,delta_path_length_m,control_fsm_cpu_pct,shadow_fsm_cpu_pct,delta_fsm_cpu_pct,control_monitor_cpu_pct,shadow_monitor_cpu_pct,delta_monitor_cpu_pct,control_total_ms_mean,shadow_total_ms_mean,delta_total_ms_mean,control_raycast_ms_mean,shadow_raycast_ms_mean,delta_raycast_ms_mean,control_update_ms_mean,shadow_update_ms_mean,delta_update_ms_mean,control_inflation_ms_mean,shadow_inflation_ms_mean,delta_inflation_ms_mean,control_success,shadow_success,delta_success,control_contact_event_count,shadow_contact_event_count,delta_contact_event_count
seed2,1,control_shadow,26.02,26.78,0.7600000000000016,224.212,223.49,-0.72199999999998,77.24092549922158,105.95507038662129,28.714144887399712,20.373293037962494,24.938614809464546,4.565321771502052,3.509088507853403,4.2871853578431365,0.7780968499897334,0.9261212879581152,1.0856549656862746,0.1595336777281594,2.5815006544502617,3.2001445784313725,0.6186439239811108,1.407501565445026,1.783022862745098,0.3755212973000719,True,True,0,0,0,0
seed2,2,shadow_control,25.94,27.8,1.8599999999999994,221.576,221.692,0.11600000000001387,104.20566010335199,106.09088763004685,1.8852275266948624,26.194654114546704,25.731747383891115,-0.4629067306555896,4.59945550802139,4.290187324742268,-0.309268183279122,1.1139571550802139,1.0801557422680412,-0.03380141281217264,3.484038919786096,3.2086818917525775,-0.2753570280335187,1.9931424224598928,1.8112677989690722,-0.18187462349082062,True,True,0,0,0,0
seed2,3,control_shadow,26.06,27.02,0.9600000000000009,218.377,218.348,-0.028999999999996362,104.16389201501319,101.98984241454059,-2.1740496004725998,25.08107778530852,25.35428203387023,0.27320424856171144,4.425114573991031,4.162560297297297,-0.2625542766937343,1.1459831793721973,1.0674929954954955,-0.07849018387670181,3.2778077578475338,3.0937477477477477,-0.184060010099786,1.8517113497757847,1.7470913108108108,-0.10462003896497385,True,True,0,0,0,0
seed2,4,shadow_control,26.7,26.5,-0.1999999999999993,221.347,223.594,2.2469999999999857,104.24455694758123,107.69260240945869,3.448045461877456,,24.225632552401084,,4.438753598039216,4.51271325,0.07395965196078436,1.1524105098039215,1.13782979,-0.014580719803921394,3.284923058823529,3.3735489850000002,0.08862592617647103,1.8480982549019607,1.9287839199999999,0.0806856650980392,True,True,0,0,0,0
