map,metric,full,sector,adaptive,sector_vs_full_comparison_valid,sector_vs_full_reduction_pct,adaptive_vs_full_comparison_valid,adaptive_vs_full_reduction_pct,adaptive_vs_sector_comparison_valid,adaptive_vs_sector_reduction_pct
occ_c_r1_nom,mission_time_s,60.15,58.53,57.44,True,2.6932668329177014,True,4.505403158769744,True,1.862292841277983
occ_c_r1_nom,map_compute_ms_per_frame,34.36015986949429,10.790158,20.42780674267101,True,68.59689232825794,True,40.547986911995515,True,-89.318884326541
occ_c_r1_nom,algorithm_cores_mean,1.5026305166242988,1.0637263436282438,1.1077057477741845,False,,False,,True,-4.1344660127464925
occ_c_r1_nom,algorithm_core_s,92.710294,64.194689,65.77617,False,,False,,True,-2.4635698445396264
occ_c_r1_nom,algorithm_cores_p95_1s,1.7994206943466002,1.2653987979828374,1.2594814221335304,False,,False,,True,0.4676293243473761
occ_c_r1_nom,algorithm_peak_pss_mib,3528.349609375,3155.2255859375,3165.212890625,False,,False,,True,-0.31653219129599924
occ_c_r1_nom,end_to_end_cores_mean,1.5579277439694164,1.3105550343336896,1.4107090171819545,True,15.878317245025128,True,9.449650496136995,True,-7.642104316449791
occ_c_r1_nom,end_to_end_core_s,96.122059,79.090523,83.768669,True,17.718654986364772,True,12.85177422177358,True,-5.914926115737025
occ_c_r1_nom,end_to_end_cores_p95_1s,1.8591465393983113,1.539362792823817,1.5686598618116525,True,17.200567023511134,True,15.624732716371623,True,-1.9031945636475234
occ_c_r1_nom,end_to_end_peak_pss_mib,3576.5859375,3370.0029296875,3395.755859375,True,5.775983337811242,True,5.055941092566016,True,-0.7641812255008356
occ_c_r1_nom,planner_ingress_mib_s,7.115272433185023,1.9911158783464742,1.5508647084568206,True,72.01630862284232,True,78.20371991346782,True,22.11077590598399
occ_c_r1_nom,dds_algorithm_mib_s,,1.9911158783464742,1.5536111709467217,False,,False,,True,21.972840062080113
occ_c_r1_occ,mission_time_s,61.2,60.75,59.87,True,0.7352941176470634,True,2.1732026143790937,True,1.4485596707818973
occ_c_r1_occ,map_compute_ms_per_frame,38.818753503184716,10.819290477707007,18.61976643678161,True,72.12870197694681,True,52.034094976145916,True,-72.09785128837582
occ_c_r1_occ,algorithm_cores_mean,1.5585836036691918,1.0611032744517759,1.061942296020194,False,,False,,True,-0.07907067941635382
occ_c_r1_occ,algorithm_core_s,98.195744,66.598827,65.428494,False,,False,,True,1.7572877071843913
occ_c_r1_occ,algorithm_cores_p95_1s,1.7884463320582566,1.2631832443208426,1.2957633497796572,False,,False,,True,-2.579206588220025
occ_c_r1_occ,algorithm_peak_pss_mib,3499.6865234375,3154.509765625,3164.69140625,False,,False,,True,-0.3227645935970885
occ_c_r1_occ,end_to_end_cores_mean,1.6193386670508754,1.3316643766612322,1.3709030727588747,True,17.764924425200874,True,15.341793495516866,True,-2.94659050623719
occ_c_r1_occ,end_to_end_core_s,102.023507,83.580258,84.464216,True,18.07745052324068,True,17.211024710217032,True,-1.057615782904131
occ_c_r1_occ,end_to_end_cores_p95_1s,1.8524141883740177,1.5305859987862864,1.5995369769448797,True,17.373446587030323,True,13.651224062967499,True,-4.504874486848147
occ_c_r1_occ,end_to_end_peak_pss_mib,3548.0283203125,3379.4013671875,3411.4892578125,True,4.752694677198852,True,3.8483081354878825,True,-0.9495140451962675
occ_c_r1_occ,planner_ingress_mib_s,7.211452590094672,1.9023804213284465,1.7037862367058152,True,73.62001070434171,True,76.37388285619379,True,10.439246661503779
occ_c_r1_occ,dds_algorithm_mib_s,,1.9023804213284465,1.7065273136453039,False,,False,,True,10.295159973649065
occ_c_r2_nom,mission_time_s,60.49,62.36,56.96,True,-3.0914200694329597,True,5.83567531823442,True,8.659397049390634
occ_c_r2_nom,map_compute_ms_per_frame,43.936927126805784,11.578217089201878,22.26412455882353,True,73.64809547152413,True,49.32707857659838,True,-92.29320358475212
occ_c_r2_nom,algorithm_cores_mean,1.6309453905211766,1.0900019636485638,1.1250798967014237,False,,False,,True,-3.2181531981321863
occ_c_r2_nom,algorithm_core_s,102.6962,69.544827,65.751459,False,,False,,True,5.454565297861768
occ_c_r2_nom,algorithm_cores_p95_1s,1.8509732581838283,1.2556388330365462,1.3260996486129741,False,,False,,True,-5.611551166033196
occ_c_r2_nom,algorithm_peak_pss_mib,3346.123046875,3163.392578125,3177.6552734375,False,,False,,True,-0.4508670662986052
occ_c_r2_nom,end_to_end_cores_mean,1.6902310357130863,1.3539385905593,1.4432189091515666,True,19.89624128584936,True,14.614104305409855,True,-6.594118759506345
occ_c_r2_nom,end_to_end_core_s,106.429256,86.384638,84.344009,True,18.833748119032233,True,20.751105316380297,True,2.3622591322313533
occ_c_r2_nom,end_to_end_cores_p95_1s,1.9161848423161367,1.5204363178776354,1.6621742264870059,True,20.652940974115573,True,13.256060178521317,True,-9.32218646337133
occ_c_r2_nom,end_to_end_peak_pss_mib,3394.359375,3402.1083984375,3457.7353515625,True,-0.22829119080828028,True,-1.8670968380447341,True,-1.6350729197972649
occ_c_r2_nom,planner_ingress_mib_s,9.33216733171006,2.618918134433631,2.342982372541106,True,71.93665692711352,True,74.89348091112967,True,10.536249998215355
occ_c_r2_nom,dds_algorithm_mib_s,,2.618918134433631,2.345703759889924,False,,False,,True,10.432337343862509
occ_c_r2_occ,mission_time_s,70.72,61.67,66.02,True,12.796945701357464,True,6.645927601809959,True,-7.053672774444615
occ_c_r2_occ,map_compute_ms_per_frame,42.6071721448468,11.879087433489827,23.773624264705884,True,72.11951219596119,True,44.20276430483259,True,-100.13005542566067
occ_c_r2_occ,algorithm_cores_mean,1.5673111106702937,1.0973646750947244,1.122737823610362,False,,False,,True,-2.3121892923560208
occ_c_r2_occ,algorithm_core_s,113.457038,70.042381,76.248397,False,,False,,True,-8.860372693498226
occ_c_r2_occ,algorithm_cores_p95_1s,1.828353998006316,1.2748922535446405,1.3479604015973148,False,,False,,True,-5.731319478137825
occ_c_r2_occ,algorithm_peak_pss_mib,3397.390625,3161.833984375,3177.9375,False,,False,,True,-0.5093093345374736
occ_c_r2_occ,end_to_end_cores_mean,1.627895897344054,1.3663872019714616,1.4430819642551356,True,16.064214904604732,True,11.352933156871163,True,-5.612959648115604
occ_c_r2_occ,end_to_end_core_s,117.842747,87.213499,98.003901,True,25.991627639162214,True,16.835016583583208,True,-12.37239891040262
occ_c_r2_occ,end_to_end_cores_p95_1s,1.887897510059543,1.5432675827352387,1.669783460215198,True,18.254694732524698,True,11.553278113993903,True,-8.197922310771704
occ_c_r2_occ,end_to_end_peak_pss_mib,3445.5654296875,3432.6484375,3484.169921875,True,0.37488744448749367,True,-1.120410944888116,True,-1.5009251693867935
occ_c_r2_occ,planner_ingress_mib_s,9.735324830491079,2.883261329102829,2.4254512295727295,True,70.38351180566218,True,75.08607805282259,True,15.878203439594364
occ_c_r2_occ,dds_algorithm_mib_s,,2.883261329102829,2.4281891791324335,False,,False,,True,15.783243279997732
occ_c_r3_nom,mission_time_s,65.15,61.82,60.94,True,5.111281657712978,True,6.462010744435929,True,1.4234875444839898
occ_c_r3_nom,map_compute_ms_per_frame,47.21365269461078,12.217141347962382,23.66448481792717,True,74.12371072624738,True,49.87787754742314,True,-93.69903436431974
occ_c_r3_nom,algorithm_cores_mean,1.6607262631271063,1.0892986035794507,1.0979908238740992,False,,False,,True,-0.7979648799774172
occ_c_r3_nom,algorithm_core_s,112.032859,69.400137,68.797862,False,,False,,True,0.8678296989529083
occ_c_r3_nom,algorithm_cores_p95_1s,1.8921617635968135,1.2871395033032644,1.3099445621939003,False,,False,,True,-1.7717627989903098
occ_c_r3_nom,algorithm_peak_pss_mib,3492.8994140625,3160.943359375,3174.7255859375,False,,False,,True,-0.4360162456446262
occ_c_r3_nom,end_to_end_cores_mean,1.7224428231806148,1.352683454203075,1.4349982840346989,True,21.46714909785815,True,16.688190474452377,True,-6.085298787077952
occ_c_r3_nom,end_to_end_core_s,116.196268,86.180609,89.914061,True,25.831861484570226,True,22.618804762300968,True,-4.332125339239596
occ_c_r3_nom,end_to_end_cores_p95_1s,1.9579527603575688,1.5594809289581173,1.6509411822346312,True,20.351452775943432,True,15.680234188432106,True,-5.8647881854905455
occ_c_r3_nom,end_to_end_peak_pss_mib,3541.1513671875,3499.7841796875,3559.6298828125,True,1.168184672457399,True,-0.5218222467478494,True,-1.7099826747129216
occ_c_r3_nom,planner_ingress_mib_s,10.97061206996212,2.958481923464007,2.4720415115982424,True,73.03266304015595,True,77.46669469457616,True,16.442230321157567
occ_c_r3_nom,dds_algorithm_mib_s,,2.958481923464007,2.474745727579125,False,,False,,True,16.350824794578713
occ_c_r3_occ,mission_time_s,65.47,67.53,66.02,True,-3.146479303497789,True,-0.8400794256911519,True,2.2360432400414707
occ_c_r3_occ,map_compute_ms_per_frame,45.52902360902256,12.702634782608696,23.443379365482237,True,72.09991830334047,True,48.5089345056009,True,-84.55524988861997
occ_c_r3_occ,algorithm_cores_mean,1.6374786480305643,1.1187530548970246,1.0957132013575483,False,,False,,True,2.0594226258087796
occ_c_r3_occ,algorithm_core_s,109.919642,77.118768,74.46827,False,,False,,True,3.4369039712875065
occ_c_r3_occ,algorithm_cores_p95_1s,1.862225490994256,1.3063593086222356,1.3559330703586996,False,,False,,True,-3.794802961885535
occ_c_r3_occ,algorithm_peak_pss_mib,3459.759765625,3156.955078125,3178.0439453125,False,,False,,True,-0.6680129005834712
occ_c_r3_occ,end_to_end_cores_mean,1.6995021078747394,1.3940376668107082,1.413081550890963,True,17.973760647229824,True,16.85320398583976,True,-1.366095374153246
occ_c_r3_occ,end_to_end_core_s,114.083114,96.094904,96.037666,True,15.76763586590036,True,15.817808058780718,True,0.059564032656714165
occ_c_r3_occ,end_to_end_cores_p95_1s,1.9314116279566642,1.581830017003361,1.6833882478538993,True,18.09979840098316,True,12.841559847351707,True,-6.420299890561661
occ_c_r3_occ,end_to_end_peak_pss_mib,3507.8759765625,3456.9619140625,3561.720703125,True,1.4514213968845218,True,-1.5349666556702064,True,-3.030371513100969
occ_c_r3_occ,planner_ingress_mib_s,10.812921117640132,3.219128008085093,2.5244699539975013,True,70.22887734903173,True,76.6532102978251,True,21.57907521362628
occ_c_r3_occ,dds_algorithm_mib_s,,3.219128008085093,2.527200103131109,False,,False,,True,21.494265006428844
occ_c_r4_nom,mission_time_s,80.09,73.49,60.45,True,8.24072917967288,True,24.52241228617805,True,17.743910736154568
occ_c_r4_nom,map_compute_ms_per_frame,46.59055985221675,13.329827933774833,30.819314197530865,True,71.3894231448249,True,33.850732218525806,True,-131.2056415930287
occ_c_r4_nom,algorithm_cores_mean,1.584098626228955,1.0298774844807626,1.142915753854763,False,,False,,True,-10.975894810535776
occ_c_r4_nom,algorithm_core_s,129.961002,77.678955,71.596103,False,,False,,True,7.83075930926208
occ_c_r4_nom,algorithm_cores_p95_1s,1.9835805605946515,1.3000268330130336,1.3929867390591382,False,,False,,True,-7.150614409292936
occ_c_r4_nom,algorithm_peak_pss_mib,3490.0224609375,3187.26171875,3175.18359375,False,,False,,True,0.3789498969898485
occ_c_r4_nom,end_to_end_cores_mean,1.6451902790351822,1.3011167235541992,1.465851885539034,True,20.91390642563024,True,10.900769095312238,True,-12.661059457819853
occ_c_r4_nom,end_to_end_core_s,134.973021,98.137292,91.825913,True,27.291179175725784,True,31.96720920990573,True,6.4311729734706775
occ_c_r4_nom,end_to_end_cores_p95_1s,2.0464968664777587,1.5894834458921132,1.7087874257765456,True,22.33149867325303,True,16.50183033421631,True,-7.505833432412497
occ_c_r4_nom,end_to_end_peak_pss_mib,3538.16796875,3509.1767578125,3540.4970703125,True,0.8193848113927251,True,-0.06582789689667698,True,-0.8925259301991959
occ_c_r4_nom,planner_ingress_mib_s,11.648829061598914,3.5634665671522594,2.568667548268762,True,69.40922947440745,True,77.94913519044988,True,27.916608733009387
occ_c_r4_nom,dds_algorithm_mib_s,,3.5634665671522594,2.571388004829905,False,,False,,True,27.840265753220546
occ_c_r4_occ,mission_time_s,64.28,68.07,66.17,True,-5.896079651524568,True,-2.9402613565650286,True,2.7912443073306767
occ_c_r4_occ,map_compute_ms_per_frame,48.99180688073394,12.851991726105563,30.131393542234335,True,73.76705913829112,True,38.497076428337394,True,-134.44921366569235
occ_c_r4_occ,algorithm_cores_mean,1.6892598289137253,1.0675223902322397,1.1070166723997574,False,,False,,True,-3.699620966163129
occ_c_r4_occ,algorithm_core_s,111.929138,74.739111,75.246531,False,,False,,True,-0.6789216425119246
occ_c_r4_occ,algorithm_cores_p95_1s,1.953894357895129,1.295968548840977,1.3518939807124697,False,,False,,True,-4.315338664777673
occ_c_r4_occ,algorithm_peak_pss_mib,3441.8818359375,3180.2392578125,3174.453125,False,,False,,True,0.18194017315791333
occ_c_r4_occ,end_to_end_cores_mean,1.7470013266820663,1.3412340589763234,1.4301116097505226,True,23.226500261243807,True,18.139065614414033,True,-6.62655039061815
occ_c_r4_occ,end_to_end_core_s,115.755048,93.902144,97.208055,True,18.87857538618963,True,16.022621320151842,True,-3.5205916065132596
occ_c_r4_occ,end_to_end_cores_p95_1s,2.016777876949613,1.578089095470548,1.7308767216592431,True,21.751963193020753,True,14.17613503985858,True,-9.681812429173243
occ_c_r4_occ,end_to_end_peak_pss_mib,3489.76953125,3558.265625,3590.6513671875,True,-1.962768404521699,True,-2.8907879169133888,True,-0.91015527227538
occ_c_r4_occ,planner_ingress_mib_s,11.747498058278737,3.244354070957947,2.7234984719719035,True,72.38259538445656,True,76.81635307824043,True,16.054215649534598
occ_c_r4_occ,dds_algorithm_mib_s,,3.244354070957947,2.726217243666733,False,,False,,True,15.970415557578947
occ_c_r5_nom,mission_time_s,85.35,71.52,73.5,True,16.20386643233743,True,13.884007029876972,True,-2.768456375838932
occ_c_r5_nom,map_compute_ms_per_frame,46.72203174971031,12.845273091655267,26.237406960556843,True,72.50703231300528,True,43.84360872594218,True,-104.25729194968667
occ_c_r5_nom,algorithm_cores_mean,1.540391926224728,1.0751480827519917,1.0463094398525363,False,,False,,True,2.682294965884033
occ_c_r5_nom,algorithm_core_s,134.392182,78.542918,78.823392,False,,False,,True,-0.3570964857709999
occ_c_r5_nom,algorithm_cores_p95_1s,1.8622633035728058,1.2882340008016562,1.361648172071031,False,,False,,True,-5.698822669149378
occ_c_r5_nom,algorithm_peak_pss_mib,3437.4365234375,3219.8310546875,3189.5947265625,False,,False,,True,0.9390656718147151
occ_c_r5_nom,end_to_end_cores_mean,1.5990909779476938,1.3581232798184844,1.4006870419041604,True,15.069042440504065,True,12.407295068237401,True,-3.1340131428543625
occ_c_r5_nom,end_to_end_core_s,139.513407,99.215138,105.520317,True,28.88487197506402,True,24.365464747054734,True,-6.355057430852951
