map,run,mode,experiment_profile,filter_profile,success,run_valid,monitor_type,monitor_flight_cpu_pct,live_cloud_enabled,preflight_ready,preflight_cloud_messages,preflight_odom_messages,goal_messages,position_command_messages,trajectory_flag2_messages,trajectory_flag3_messages,guard_stop_detected,guard_stop_time_s,shadow_safe_candidates,shadow_unsafe_candidates,shadow_skipped_candidates,shadow_validated_candidates,shadow_geometric_unsafe,shadow_map_race,shadow_other_indeterminate,shadow_unsafe_exp,shadow_unsafe_appended_backup,shadow_unsafe_carry_backup,shadow_unsafe_stitch,shadow_validation_ms_mean,shadow_validation_ms_max,shadow_contact_events_with_epoch,shadow_contacts_with_prior_unsafe,shadow_contacts_without_prior_unsafe,shadow_geometric_unsafe_followed_by_contact,shadow_geometric_unsafe_not_followed_by_contact,shadow_nearest_prediction_error_s,shadow_correlated_segments,first_position_command_s,first_trajectory_flag2_s,first_trajectory_flag3_s,max_position_command_gap_s,first_motion_s,start_pose_error_m,start_pose_valid,odom_gap_limit_s,max_odom_gap_s,odom_gap_valid,mission_time_s,waypoints_reached,n_waypoints,collisions,min_clearance_m,static_pcd_enabled,static_pcd_point_count,static_pcd_collisions,static_pcd_min_distance_m,static_pcd_clearance_m,static_pcd_contact_r015,static_pcd_contact_r020,static_pcd_contact_r025,static_pcd_episodes_r015,static_pcd_episodes_r020,static_pcd_episodes_r025,contact_event_count,first_contact_kind,first_contact_time_s,first_contact_distance_m,first_contact_x,first_contact_y,first_contact_z,first_contact_speed_mps,first_contact_nearest_x,first_contact_nearest_y,first_contact_nearest_z,forensics_json,samples,clearance_samples,final_x,final_y,final_z,min_x,max_x,min_y,max_y,path_length_m,max_speed_mps,closest_final_goal_distance_m,observed_open_time_s,observed_open_x,observed_open_y,observed_close_time_s,observed_close_x,observed_close_y,trap_collisions,trap_min_surface_distance_m,trap_clearance_m,trap_x,trap_y,trigger_x,trigger_y,trigger_mismatch_deg,trap_count,trap_spacing_m,trap_start_offset_m,trap_first_distance_m,trap_last_distance_m,trigger_speed_mps,trap_input_time_s,trap_kept_time_s,trap_keep_delay_s,input_body_relative_deg,input_velocity_relative_deg,kept_body_relative_deg,kept_velocity_relative_deg,trigger_trap_distance_m,trigger_trap_body_relative_deg,trigger_trap_velocity_relative_deg,trigger_trap_angular_radius_deg,trigger_predicted_x,trigger_predicted_y,trigger_trap_nudge_deg,trigger_trap_nudge_lateral_m,event,valid_spawn,invalid_reasons,spawn_time_s,spawn_wall_time_s,trigger_evaluation_time_s,trigger_evaluation_wall_time_s,side,trigger_threshold_x,trigger_z,trigger_yaw_deg,trigger_velocity_yaw_deg,trigger_cruise_duration_s,trigger_cruise_qualified,min_trigger_speed_mps,min_cruise_s,max_trigger_abs_y_m,max_trigger_velocity_yaw_deg,trigger_abs_y_diagnostic_ok,trigger_velocity_yaw_diagnostic_ok,wall_x,blocker_x,blocker_y,wall_y_min,wall_y_max,short_endpoint_y,short_endpoint_x,long_endpoint_y,long_endpoint_x,short_endpoint_inner_edge_deg,long_endpoint_inner_edge_deg,barrier_frame,local_blocker_forward_m,local_short_endpoint_forward_m,local_short_endpoint_lateral_m,local_long_endpoint_forward_m,local_long_endpoint_lateral_m,wall_radius_m,wall_height_m,wall_cylinder_count,wall_center_spacing_m,wall_point_count,horizon_m,intensity,matched_prefix,filter_half_angle_deg,filter_stall_v,filter_stall_t,filter_resume_v,filter_resume_t,filter_velocity_yaw_update_v,filter_frames,filter_input_points,filter_kept_points,filter_kept_pct,filter_armed,filter_armed_duty_pct,filter_open,filter_open_duty_pct,filter_open_point_duty_pct,filter_recovery_active,filter_open_burst_s,filter_open_cooldown_s,filter_near_field_radius_m,filter_near_field_speed_gain_s,filter_near_field_max_radius_m,filter_max_effective_near_field_radius_m,filter_arm_transitions,filter_open_transitions,filter_close_transitions,filter_first_transition_time_s,filter_first_arm_time_s,filter_first_stall_candidate_time_s,filter_first_open_stall_start_time_s,filter_first_open_time_s,filter_first_open_delay_s,filter_first_close_time_s,filter_first_open_duration_s,filter_stall_candidate_count,filter_max_stall_candidate_duration_s,filter_min_armed_closed_speed_mps,filter_replan_guard_en,filter_replan_fail_streak_open,filter_replan_ok_streak_close,filter_replan_guard_open,filter_replan_guard_open_transitions,filter_replan_guard_close_transitions,filter_replan_guard_open_duty_pct,filter_replan_status_count,filter_replan_fail_count,filter_max_replan_fail_streak,filter_first_replan_guard_open_time_s,recovery_triggered,recovery_reclosed,recovery_spawn_after_arm,recovery_open_after_spawn,recovery_open_during_hold,recovery_success,mission_driver_phase,mission_driver_start_delay_s,mission_driver_approach_radius_m,mission_driver_hold_low_speed_s,mission_driver_low_speed_v,mission_driver_approach_start_time_s,mission_driver_approach_start_wall_time_s,mission_driver_approach_start_speed_mps,mission_driver_hold_start_time_s,mission_driver_hold_start_wall_time_s,mission_driver_hold_start_speed_mps,mission_driver_hold_start_distance_m,mission_driver_release_time_s,mission_driver_release_wall_time_s,mission_driver_release_speed_mps,mission_driver_release_low_speed_duration_s,pts_mean,total_ms_mean,raycast_ms_mean,update_ms_mean,inflation_ms_mean,kept_pct,fsm_cpu_pct,filter_cpu_pct,monitor_cpu_pct,perf_row_start,perf_row_end,input_distance_m,kept_distance_m
seed2,1,sector,,strict-burst,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.82,5,5,0,0.488,True,241490,0,0.529,0.329,,,,,,,0,,,,,,,,,,,../../tmp/final_strict_sector_adaptive_tight_v7_t240_seed1_10_n5_20260822_artifacts/seed2_run1_sector.json,6182,5170,1.192,-0.852,1.734,-25.117,24.025,-25.024,24.6,222.64,7.0,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,485,7364757,3128918,42.485,False,0.0,False,0.0,0.0,False,0.0,0.0,1.5,0.0,1.5,1.5,0,0,0,,,,,,,,,0,0.0,,False,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,6685.277899343545,8.14309216630197,5.10339818380744,3.0385205514223195,0.7307737221006565,42.485,85.54245620802358,9.132041195442666,22.690132901283263,4,461,,
seed2,1,adaptive,,strict-burst,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.29,5,5,0,0.45,True,241490,0,0.487,0.287,,,,,,,0,,,,,,,,,,,../../tmp/final_strict_sector_adaptive_tight_v7_t240_seed1_10_n5_20260822_artifacts/seed2_run1_adaptive.json,6729,5830,1.236,-0.825,1.972,-25.063,24.025,-25.583,24.263,223.224,7.009,0.0,1787363063.891422,-2.828,-23.405,1787363065.06275,-2.753,-23.564,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,420,6310995,3556544,56.355,True,46.429,False,4.048,4.364,True,0.6,1.4,1.5,0.2,3.0,2.89967,1,2,1,1787363049.730615,1787363049.730615,1787363050.900497,1787363062.681237,1787363063.890515,1.209278,1787363071.830796,7.940281,18,1.210218,0.0,False,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,8767.930591259641,9.737555706940874,6.119324961439588,3.6169585475578407,0.9013690128534704,56.355,74.82629667612338,10.204513300369854,21.411157216538896,5,394,,
seed2,2,adaptive,,strict-burst,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.74,5,5,0,0.444,True,241490,0,0.481,0.281,,,,,,,0,,,,,,,,,,,../../tmp/final_strict_sector_adaptive_tight_v7_t240_seed1_10_n5_20260822_artifacts/seed2_run2_adaptive.json,6173,4980,1.222,-0.868,1.732,-25.016,24.025,-25.057,25.269,223.014,7.002,0.506,1787363155.421668,5.226,-5.49,1787363156.026144,5.226,-5.49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,446,6346984,3253478,51.26,True,58.296,True,2.242,1.948,True,0.6,1.4,1.5,0.2,3.0,2.899754,1,1,0,1787363120.899719,1787363120.899719,1787363122.589626,1787363154.21956,1787363155.420122,1.200562,,,23,1.200562,0.0,False,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,7607.014354066986,9.216952583732057,5.841324162679426,3.3744579162679424,0.8099969928229666,51.26,84.85183530550212,8.276389231172127,20.360113251739687,4,422,,
seed2,2,sector,,strict-burst,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.64,5,5,0,0.446,True,241490,0,0.511,0.311,,,,,,,0,,,,,,,,,,,../../tmp/final_strict_sector_adaptive_tight_v7_t240_seed1_10_n5_20260822_artifacts/seed2_run2_sector.json,7064,5920,1.485,0.111,1.612,-25.955,24.025,-25.553,24.896,223.266,7.0,0.636,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,434,6173339,2508727,40.638,False,0.0,False,0.0,0.0,False,0.0,0.0,1.5,0.0,1.5,1.5,0,0,0,,,,,,,,,0,0.0,,False,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,5997.490147783251,8.384475073891625,5.321273226600985,3.06173152955665,0.7487725123152709,40.638,68.96831160247261,9.780124923186998,22.91996206944349,5,411,,
seed2,3,sector,,strict-burst,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.19,5,5,0,0.503,True,241490,0,0.471,0.271,,,,,,,0,,,,,,,,,,,../../tmp/final_strict_sector_adaptive_tight_v7_t240_seed1_10_n5_20260822_artifacts/seed2_run3_sector.json,6518,5140,1.2,-0.862,1.348,-25.023,24.025,-25.213,24.424,222.969,7.0,0.683,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,421,5991693,2487140,41.51,False,0.0,False,0.0,0.0,False,0.0,0.0,1.5,0.0,1.5,1.5,0,0,0,,,,,,,,,0,0.0,,False,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,6140.95165394402,8.220925750636132,5.105693791348601,3.114088190839695,0.7631603002544529,41.51,72.37177167291874,8.303758142000508,,5,398,,
seed2,3,adaptive,,strict-burst,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.41,5,5,0,0.482,True,241490,0,0.578,0.378,,,,,,,0,,,,,,,,,,,../../tmp/final_strict_sector_adaptive_tight_v7_t240_seed1_10_n5_20260822_artifacts/seed2_run3_adaptive.json,7340,6449,1.142,-0.916,1.467,-25.883,24.025,-24.365,24.834,220.421,7.0,0.268,1787363393.368225,6.969,-6.016,1787363394.740496,6.751,-6.023,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,393,5714195,2992573,52.371,True,27.735,False,2.036,2.073,True,0.6,1.4,1.5,0.2,3.0,2.8998,1,1,0,1787363373.616636,1787363373.616636,1787363374.646286,1787363392.158107,1787363393.367723,1.209616,,,15,1.209616,0.0,False,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,7877.322314049587,8.924162121212122,5.52773173553719,3.3952651955922866,0.8422019834710743,52.371,63.76779520350637,9.081884261722138,22.774150045817503,3,366,,
seed2,4,adaptive,,strict-burst,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.87,5,5,0,0.479,True,241490,0,0.538,0.338,,,,,,,0,,,,,,,,,,,../../tmp/final_strict_sector_adaptive_tight_v7_t240_seed1_10_n5_20260822_artifacts/seed2_run4_adaptive.json,6986,5890,1.044,-1.032,1.637,-25.816,24.025,-24.735,24.542,221.283,7.0,0.683,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,440,6621130,3583417,54.121,False,0.0,False,0.0,0.0,False,0.6,1.4,1.5,0.2,3.0,2.898721,0,0,0,,,,,,,,,0,0.0,,False,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,8518.618932038835,8.934943665048543,5.614744611650485,3.3188990582524274,0.8103177233009708,54.121,75.21492126134618,9.495711418724364,22.04631758694829,5,417,,
seed2,4,sector,,strict-burst,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.09,5,5,0,0.464,True,241490,0,0.54,0.34,,,,,,,0,,,,,,,,,,,../../tmp/final_strict_sector_adaptive_tight_v7_t240_seed1_10_n5_20260822_artifacts/seed2_run4_sector.json,5409,4390,1.011,-1.031,1.787,-25.06,24.025,-25.11,24.33,220.6,7.0,0.548,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,454,6908937,2801801,40.553,False,0.0,False,0.0,0.0,False,0.0,0.0,1.5,0.0,1.5,1.5,0,0,0,,,,,,,,,0,0.0,,False,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,6355.56,8.204144470588234,5.115384517647058,3.0873610447058826,0.7820366305882354,40.553,92.43030768208635,8.257554510387447,20.70976410071168,5,430,,
seed2,5,sector,,strict-burst,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.51,5,5,0,0.437,True,241490,0,0.521,0.321,,,,,,,0,,,,,,,,,,,../../tmp/final_strict_sector_adaptive_tight_v7_t240_seed1_10_n5_20260822_artifacts/seed2_run5_sector.json,6350,5160,0.992,-1.067,1.912,-25.095,24.025,-25.064,24.611,221.619,7.0,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,444,6629292,2822484,42.576,False,0.0,False,0.0,0.0,False,0.0,0.0,1.5,0.0,1.5,1.5,0,0,0,,,,,,,,,0,0.0,,False,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,6607.5432692307695,8.568157572115384,5.437033317307693,3.129820360576923,0.7792794879807692,42.576,80.4387398958071,9.097277195819741,,5,421,,
seed2,5,adaptive,,strict-burst,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.06,5,5,0,0.448,True,241490,0,0.506,0.306,,,,,,,0,,,,,,,,,,,../../tmp/final_strict_sector_adaptive_tight_v7_t240_seed1_10_n5_20260822_artifacts/seed2_run5_adaptive.json,6905,5800,1.116,-0.965,1.803,-25.782,24.025,-25.045,24.618,221.918,7.0,0.0,1787363684.627563,12.154,-11.479,1787363685.305552,9.381,-10.033,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,496,7371570,3954065,53.639,True,66.935,False,4.032,4.297,True,0.6,1.4,1.5,0.2,3.0,2.900034,1,1,0,1787363644.765322,1787363644.765322,1787363644.894788,1787363683.416811,1787363684.626655,1.209844,,,29,1.209844,0.0,False,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,8169.075431034483,9.433217543103448,6.034143771551724,3.3978999375,0.758319161637931,53.639,76.43427131778547,9.603211062202694,,3,467,,
seed3,1,sector,,strict-burst,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.36,5,5,0,0.426,True,444850,0,0.428,0.228,,,,,,,0,,,,,,,,,,,../../tmp/final_strict_sector_adaptive_tight_v7_t240_seed1_10_n5_20260822_artifacts/seed3_run1_sector.json,9634,8569,0.754,-1.198,1.791,-26.898,24.236,-25.282,24.313,230.71,7.0,0.514,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,397,8856378,4085213,46.127,False,0.0,False,0.0,0.0,False,0.0,0.0,1.5,0.0,1.5,1.5,0,0,0,,,,,,,,,0,0.0,,False,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,10622.070652173914,9.516416114130434,6.133822744565217,3.381394627717391,0.9669856059782609,46.127,55.58562959374062,10.03937681880486,23.178425104565825,4,372,,
seed3,1,adaptive,,strict-burst,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.03,5,5,0,0.473,True,444850,0,0.548,0.348,,,,,,,0,,,,,,,,,,,../../tmp/final_strict_sector_adaptive_tight_v7_t240_seed1_10_n5_20260822_artifacts/seed3_run1_adaptive.json,10401,8585,1.409,-0.321,1.449,-24.285,24.206,-25.396,24.214,228.048,7.0,0.0,1787363836.400251,15.121,22.785,1787363837.03742,14.888,22.953,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,434,9348661,5902391,63.136,True,75.806,False,17.512,17.995,True,0.6,1.4,1.5,0.2,3.0,2.899432,1,2,1,1787363831.278596,1787363831.278596,1787363834.542258,1787363835.198275,1787363836.39836,1.200085,1787363853.738408,17.340048,17,1.209942,0.0,False,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,12431.774285714286,11.860567742857143,7.502796057142858,4.356451714285715,1.1737297857142857,63.136,49.85093986688513,10.558632183567626,26.83653644844114,5,355,,
seed3,2,adaptive,,strict-burst,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.65,5,5,0,0.415,True,444850,0,0.452,0.252,,,,,,,0,,,,,,,,,,,../../tmp/final_strict_sector_adaptive_tight_v7_t240_seed1_10_n5_20260822_artifacts/seed3_run2_adaptive.json,10964,9617,1.369,-0.451,1.791,-26.32,24.846,-25.624,24.916,224.145,7.0,0.829,1787363951.774737,-3.015,22.969,1787363953.251377,-3.015,22.969,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,418,9007053,5770313,64.064,True,66.986,False,16.986,17.974,True,0.6,1.4,1.5,0.2,3.0,2.899688,1,3,2,1787363948.943066,1787363948.943066,1787363950.563409,1787363950.563409,1787363951.773526,1.210117,1787363970.494411,18.720885,15,1.210117,0.0,False,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,12034.112121212122,12.18270903030303,7.746762636363636,4.434680078787879,1.211249203030303,64.064,43.80109946512318,10.869852911305719,25.709881207979027,4,334,,
seed3,2,sector,,strict-burst,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.14,5,5,0,0.448,True,444850,0,0.439,0.239,,,,,,,0,,,,,,,,,,,../../tmp/final_strict_sector_adaptive_tight_v7_t240_seed1_10_n5_20260822_artifacts/seed3_run2_sector.json,9713,8565,0.821,-1.228,1.907,-25.197,24.258,-25.227,26.445,224.546,7.0,0.776,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,321,6876789,3232417,47.005,False,0.0,False,0.0,0.0,False,0.0,0.0,1.5,0.0,1.5,1.5,0,0,0,,,,,,,,,0,0.0,,False,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,9872.354385964913,10.013013649122808,6.329564385964912,3.682157301754386,1.113205354385965,47.005,47.578977171681345,10.603649784222329,23.87233167474056,4,289,,
seed3,3,sector,,strict-burst,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.11,5,5,0,0.404,True,444850,0,0.462,0.262,,,,,,,0,,,,,,,,,,,../../tmp/final_strict_sector_adaptive_tight_v7_t240_seed1_10_n5_20260822_artifacts/seed3_run3_sector.json,8209,6690,1.488,-0.089,1.492,-26.478,24.025,-23.982,26.241,228.48,7.0,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,438,9699002,4312586,44.464,False,0.0,False,0.0,0.0,False,0.0,0.0,1.5,0.0,1.5,1.5,0,0,0,,,,,,,,,0,0.0,,False,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,9842.67901234568,9.592336691358025,6.231328592592592,3.359818928395062,0.9040097209876543,44.464,61.203854153213676,10.373470491333157,20.12252584259377,4,409,,
seed3,3,adaptive,,strict-burst,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.25,5,5,0,0.472,True,444850,0,0.542,0.342,,,,,,,0,,,,,,,,,,,../../tmp/final_strict_sector_adaptive_tight_v7_t240_seed1_10_n5_20260822_artifacts/seed3_run3_adaptive.json,12523,11190,1.486,0.149,1.983,-26.769,24.025,-24.159,26.855,229.157,7.0,0.54,1787364251.968999,14.631,13.969,1787364253.417179,14.631,13.969,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,430,9271691,6328037,68.251,True,85.581,False,28.14,28.71,True,0.6,1.4,1.5,0.2,3.0,2.898387,1,4,3,1787364246.776741,1787364246.776741,1787364246.846313,1787364250.766821,1787364251.967371,1.200551,1787364260.727409,8.760038,12,1.209229,0.0,False,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,13270.660766961651,13.279000000000002,8.374665044247788,4.902998557522124,1.2577790825958701,68.251,40.84677821755156,10.821685344777435,27.110657687696964,4,343,,
seed3,4,adaptive,,strict-burst,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.05,5,5,0,0.461,True,444850,0,0.471,0.271,,,,,,,0,,,,,,,,,,,../../tmp/final_strict_sector_adaptive_tight_v7_t240_seed1_10_n5_20260822_artifacts/seed3_run4_adaptive.json,11204,9499,1.426,-0.248,1.79,-25.131,24.379,-25.446,26.817,227.445,7.0,0.224,1787364411.777328,-9.503,25.405,1787364412.975077,-9.503,25.405,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,404,8239437,5277029,64.046,True,75.495,False,24.01,25.091,False,0.6,1.4,1.5,0.2,3.0,2.897407,1,2,2,1787364396.946626,1787364396.946626,1787364397.335718,1787364410.5761,1787364411.776319,1.200219,1787364456.027286,44.250967,18,1.20995,0.0,False,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,12128.649390243903,12.915527682926829,8.21957036585366,4.694599359756097,1.2549903292682927,64.046,43.453428977041,11.19687125651156,24.042626242038455,4,332,,
seed3,4,sector,,strict-burst,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.13,5,5,0,0.435,True,444850,0,0.509,0.309,,,,,,,0,,,,,,,,,,,../../tmp/final_strict_sector_adaptive_tight_v7_t240_seed1_10_n5_20260822_artifacts/seed3_run4_sector.json,8712,7054,0.92,-1.127,1.851,-23.975,24.288,-24.115,27.003,222.659,7.002,0.776,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,388,8530746,3782449,44.339,False,0.0,False,0.0,0.0,False,0.0,0.0,1.5,0.0,1.5,1.5,0,0,0,,,,,,,,,0,0.0,,False,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,10133.903047091413,9.80682049861496,6.288143462603879,3.5175304736842103,1.014204163434903,44.339,53.60626448910185,10.055348871736381,25.1519251875578,4,365,,
seed3,5,sector,,strict-burst,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.54,5,5,0,0.419,True,444850,0,0.481,0.281,,,,,,,0,,,,,,,,,,,../../tmp/final_strict_sector_adaptive_tight_v7_t240_seed1_10_n5_20260822_artifacts/seed3_run5_sector.json,10553,9414,0.579,-1.345,1.888,-24.011,24.025,-24.558,27.723,226.532,6.998,0.725,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,340,7210545,3308806,45.888,False,0.0,False,0.0,0.0,False,0.0,0.0,1.5,0.0,1.5,1.5,0,0,0,,,,,,,,,0,0.0,,False,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,9829.941176470587,9.742777320261439,6.1051359803921565,3.6363669084967323,1.0859816470588235,45.888,46.99447091896424,10.202160042448025,24.32630336909078,4,310,,
seed3,5,adaptive,,strict-burst,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.36,5,5,0,0.435,True,444850,0,0.452,0.252,,,,,,,0,,,,,,,,,,,../../tmp/final_strict_sector_adaptive_tight_v7_t240_seed1_10_n5_20260822_artifacts/seed3_run5_adaptive.json,11535,10356,1.414,0.375,1.692,-26.969,24.018,-25.274,27.074,228.312,7.001,0.724,1787364741.110883,17.155,24.897,1787364745.496984,17.155,24.897,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,398,9158335,5947051,64.936,True,72.613,False,15.578,16.731,True,0.6,1.4,1.5,0.2,3.0,2.899831,1,3,2,1787364733.439225,1787364733.439225,1787364734.009012,1787364739.909006,1787364741.109546,1.20054,1787364749.149435,8.039889,27,1.209937,0.0,False,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,12580.322368421053,11.388739539473685,7.007026973684211,4.38012302631579,1.2536114835526315,64.936,43.41424275484356,10.585316782378342,25.671551794602838,4,308,,
