map,metric,full,sector,adaptive,sector_vs_full_comparison_valid,sector_vs_full_reduction_pct,adaptive_vs_full_comparison_valid,adaptive_vs_full_reduction_pct,adaptive_vs_sector_comparison_valid,adaptive_vs_sector_reduction_pct
seed4,planner_ingress_mib_s,8.18335982797444,2.3351023832842728,1.9181359234571873,True,71.46523637758378,True,76.56053303558609,True,17.856453010879584
seed4,dds_algorithm_mib_s,,2.3351023832842728,1.920877972193271,False,,False,,True,17.739025665692818
seed5,mission_time_s,57.99,56.883,57.921,True,1.9089498189342977,True,0.1189860320745001,True,-1.824798270133426
seed5,map_compute_ms_per_frame,34.295739466417686,9.548245238573656,19.23393677998521,True,72.15909209969571,True,43.917416334413666,True,-101.43949280107127
seed5,algorithm_cores_mean,1.484729005880185,1.0439117573036767,1.0323118966944602,False,,False,,True,1.111191681486354
seed5,algorithm_core_s,88.9617107,60.9703199,61.6077827,False,,False,,True,-1.0455296955068158
seed5,algorithm_cores_p95_1s,1.6761767284632785,1.2056777845722215,1.2246870056861037,False,,False,,True,-1.576641898616941
seed5,algorithm_peak_pss_mib,3351.82333984375,3163.39375,3180.3619140625,False,,False,,True,-0.5363911483513524
seed5,end_to_end_cores_mean,1.529006139828791,1.2779708324773578,1.3047449934924458,True,16.418201393196675,True,14.667118757381623,True,-2.095052589203938
seed5,end_to_end_core_s,91.6155197,74.6548042,77.881297,True,18.51292832867049,True,14.991152967284854,True,-4.321882341766296
seed5,end_to_end_cores_p95_1s,1.7200026094664873,1.4375123534230843,1.4912556764331928,True,16.42382717843819,True,13.299220115965262,True,-3.7386338198855786
seed5,end_to_end_peak_pss_mib,3398.71142578125,3431.70361328125,3492.8115234375,True,-0.9707263538097001,True,-2.7686992470865497,True,-1.7806872924500958
seed5,planner_ingress_mib_s,9.047888763720842,2.4609688266110172,1.9842971702262369,True,72.80062906521663,True,78.06894821494006,True,19.36926836416703
seed5,dds_algorithm_mib_s,,2.4609688266110172,1.987048841088107,False,,False,,True,19.257455860403645
seed6,mission_time_s,62.887,61.417,61.043,True,2.337526038767947,True,2.9322435479510887,True,0.6089519188498337
seed6,map_compute_ms_per_frame,32.502850652880696,9.25521486583785,19.290805264665746,True,71.524913415502,True,40.64888193751085,True,-108.43173869329074
seed6,algorithm_cores_mean,1.4658472740048054,1.0330059501487392,1.0309498671065465,False,,False,,True,0.19903883824644833
seed6,algorithm_core_s,94.8594567,65.0050737,64.516109,False,,False,,True,0.7521946706138367
seed6,algorithm_cores_p95_1s,1.6704877784713235,1.2092467742715567,1.227714893189852,False,,False,,True,-1.5272415284647296
seed6,algorithm_peak_pss_mib,3366.13291015625,3176.57138671875,3189.3904296875,False,,False,,True,-0.40354965804786147
seed6,end_to_end_cores_mean,1.509701282493905,1.2732431827189832,1.306320544600701,True,15.66257527345489,True,13.471588071862493,True,-2.5978825043525258
seed6,end_to_end_core_s,97.6970113,80.1314704,81.8120035,True,17.979609269787357,True,16.259461357749842,True,-2.097219845849734
seed6,end_to_end_cores_p95_1s,1.7147086864994336,1.443810401584208,1.4990939616680348,True,15.798501929109763,True,12.574423080084518,True,-3.8290041423144934
seed6,end_to_end_peak_pss_mib,3413.07880859375,3440.65810546875,3490.3345703125,True,-0.8080474674524991,True,-2.263521179886868,True,-1.4438070660026343
seed6,planner_ingress_mib_s,9.929539935960758,2.8006706355656545,2.25119270145709,True,71.79455791881391,True,77.32832824102772,True,19.61951280992333
seed6,dds_algorithm_mib_s,,2.8006706355656545,2.253926628821902,False,,False,,True,19.521895927377624
seed7,mission_time_s,65.625,62.523,63.489999999999995,True,4.726857142857138,True,3.253333333333341,True,-1.5466308398509214
seed7,map_compute_ms_per_frame,33.147540955815614,9.718834705997395,20.785530624142147,True,70.68007331538642,True,37.293898657977515,True,-113.86854754629798
seed7,algorithm_cores_mean,1.4589647354858766,1.027347793453782,1.0169724624350205,False,,False,,True,1.0099141775426705
seed7,algorithm_core_s,98.6273756,66.0533427,66.4358247,False,,False,,True,-0.5790501803022241
seed7,algorithm_cores_p95_1s,1.6779065040770775,1.217324923958397,1.2355039402680177,False,,False,,True,-1.4933577676622016
seed7,algorithm_peak_pss_mib,3474.415625,3174.44453125,3193.26376953125,False,,False,,True,-0.5928356314305944
seed7,end_to_end_cores_mean,1.503774051889948,1.2745485021669831,1.308871794893081,True,15.24335051764416,True,12.960873792968648,True,-2.692976584864488
seed7,end_to_end_core_s,101.6581492,81.9613792,85.5208584,True,19.375495378387235,True,15.874074953156834,True,-4.342873722652045
seed7,end_to_end_cores_p95_1s,1.724266438077947,1.4640717632270883,1.524156567174064,True,15.090166409600814,True,11.605507506539832,True,-4.10395210508927
seed7,end_to_end_peak_pss_mib,3520.92099609375,3484.04443359375,3571.46787109375,True,1.0473555794325524,True,-1.4356151431991435,True,-2.5092515083059337
seed7,planner_ingress_mib_s,11.986841780327216,3.6064629268933968,2.758832300987876,True,69.91315149573161,True,76.9844939013405,True,23.50310104631157
seed7,dds_algorithm_mib_s,,3.6064629268933968,2.761561045972341,False,,False,,True,23.42743840843675
seed8,mission_time_s,61.273,62.01,60.213,True,-1.2028136373280152,True,1.7299626262791152,True,2.897919690372516
seed8,map_compute_ms_per_frame,34.79651540569404,9.972730658334253,20.965891443830703,True,71.3398581953918,True,39.74715226686209,True,-110.23220381781212
seed8,algorithm_cores_mean,1.4895902856551815,1.0137923933841801,1.0362325397834549,False,,False,,True,-2.213485378832483
seed8,algorithm_core_s,94.2362199,64.4264749,64.1537117,False,,False,,True,0.42337129328179335
seed8,algorithm_cores_p95_1s,1.6899554394559633,1.2172631859003575,1.2374842661372871,False,,False,,True,-1.6611921292906695
seed8,algorithm_peak_pss_mib,3445.45234375,3180.985546875,3179.566015625,False,,False,,True,0.044625517126119556
seed8,end_to_end_cores_mean,1.5337398339518693,1.2653887748744435,1.3235368790708537,True,17.496517540786975,True,13.70525497400702,True,-4.595275803847708
seed8,end_to_end_core_s,97.02976029999999,80.4752899,81.9593428,True,17.061229821465393,True,15.531747634338936,True,-1.8441100390493834
seed8,end_to_end_cores_p95_1s,1.7350707112480055,1.463461529339595,1.5221881820247891,True,15.654069897419161,True,12.269386362362937,True,-4.01285934121516
seed8,end_to_end_peak_pss_mib,3492.0138671875,3501.5853515625,3514.72783203125,True,-0.27409640222043813,True,-0.6504546003433735,True,-0.3753294336488296
seed8,planner_ingress_mib_s,11.070767733518958,3.1060105782013596,2.4584818254131453,True,71.94403628578266,True,77.79303220345234,True,20.84760294548603
seed8,dds_algorithm_mib_s,,3.1060105782013596,2.461219992034043,False,,False,,True,20.759445917299622
seed9,mission_time_s,72.041,73.048,72.67099999999999,True,-1.3978151330492428,True,-0.8745020196832297,True,0.516099003395041
seed9,map_compute_ms_per_frame,31.503678976363034,9.256811296087989,20.974878232677444,True,70.6167292301534,True,33.42086094638429,True,-126.58859040954648
seed9,algorithm_cores_mean,1.433340098466397,0.9832618131429905,1.0056850806597528,False,,False,,True,-2.280498155937372
seed9,algorithm_core_s,105.53673409999999,73.4198226,74.7657685,False,,False,,True,-1.833218676287008
seed9,algorithm_cores_p95_1s,1.6775666609064082,1.2151594068342242,1.2383256745581237,False,,False,,True,-1.9064385786431992
seed9,algorithm_peak_pss_mib,3508.1576171875,3198.80458984375,3215.25859375,False,,False,,True,-0.5143797766981955
seed9,end_to_end_cores_mean,1.4790576462561245,1.2508624117953928,1.3092359473260724,True,15.428420591878382,True,11.48174983983312,True,-4.666663174161149
seed9,end_to_end_core_s,108.9111188,93.43931979999999,97.4039839,True,14.205894834678721,True,10.565619953947252,True,-4.243036131348216
seed9,end_to_end_cores_p95_1s,1.725987953912299,1.4806828244594075,1.5408905372274952,True,14.212447363659646,True,10.724143019958122,True,-4.066212680630602
seed9,end_to_end_peak_pss_mib,3555.028515625,3577.59296875,3647.486328125,True,-0.6347193285743027,True,-2.600761487386974,True,-1.9536420153302219
seed9,planner_ingress_mib_s,13.810888053092771,4.444926000498598,3.417968572277323,True,67.81578430430321,True,75.25163798926086,True,23.104038809781738
seed9,dds_algorithm_mib_s,,4.444926000498598,3.420670502684805,False,,False,,True,23.043251961875175
seed10,mission_time_s,70.988,68.119,69.724,True,4.041528145602073,True,1.7805826336845605,True,-2.3561708187143147
seed10,map_compute_ms_per_frame,31.950750913071516,9.438745080041855,22.122816518742972,True,70.45845618551542,True,30.759635105501676,True,-134.38302794638957
seed10,algorithm_cores_mean,1.4385618329616667,1.0070490148137794,1.0048259232141836,False,,False,,True,0.22075306831086666
seed10,algorithm_core_s,104.8676798,70.5295511,71.9877974,False,,False,,True,-2.067567816974237
seed10,algorithm_cores_p95_1s,1.675884296318546,1.219240033655603,1.2506215475545475,False,,False,,True,-2.573858553910368
seed10,algorithm_peak_pss_mib,3505.734375,3185.900390625,3220.3955078125,False,,False,,True,-1.082743116796971
seed10,end_to_end_cores_mean,1.4836295119713148,1.2650039191820588,1.3106604764563838,True,14.73586168414551,True,11.6585059894842,True,-3.609202831865233
seed10,end_to_end_core_s,108.1534787,88.6190214,93.9376446,True,18.06179286584519,True,13.14413024053751,True,-6.001672232413079
seed10,end_to_end_cores_p95_1s,1.7237303348369153,1.4802227813621551,1.5592945769566744,True,14.126777753655928,True,9.539529157024345,True,-5.34188478856909
seed10,end_to_end_peak_pss_mib,3552.67001953125,3545.41142578125,3649.77607421875,True,0.2043137614834826,True,-2.733326037984033,True,-2.9436540898635783
seed10,planner_ingress_mib_s,13.364308935898391,4.16218355155734,3.212392740804966,True,68.85597623101083,True,75.96289672580052,True,22.819532079429706
seed10,dds_algorithm_mib_s,,4.16218355155734,3.2151050612615313,False,,False,,True,22.754366273477917
all,mission_time_s,62.2644,61.3235,61.1789,True,1.5111363796969042,True,1.7433718143915355,True,0.23579867424397508
all,map_compute_ms_per_frame,32.57430869390451,9.317234370597788,19.78049464687349,True,71.3969850959837,True,39.27578069960722,True,-112.3000652349629
all,algorithm_cores_mean,1.4620503126234525,1.0290672684855582,1.0360701184459122,False,,False,,True,-0.6805045865135617
all,algorithm_core_s,93.74284072,64.64993955,65.02357046,False,,False,,True,-0.5779292488139732
all,algorithm_cores_p95_1s,1.6758648428852558,1.2142174546592528,1.2383907316261418,False,,False,,True,-1.9908523694936302
all,algorithm_peak_pss_mib,3456.06001953125,3171.082919921875,3185.168623046875,False,,False,,True,-0.4441922043888656
all,end_to_end_cores_mean,1.5083348233338851,1.273184218871201,1.3160109691958124,True,15.590079922899927,True,12.75074016477175,True,-3.363751269441696
all,end_to_end_core_s,96.71171799,80.1017115,82.73869603,True,17.174761068475156,True,14.44811678502579,True,-3.2920451768374597
all,end_to_end_cores_p95_1s,1.7234927703138356,1.457847833216084,1.5177575959167766,True,15.41317385679428,True,11.937106899473454,True,-4.109466114068209
all,end_to_end_peak_pss_mib,3502.7837109375,3442.6804296875,3494.050009765625,True,1.7158718953250454,True,0.2493360108020352,True,-1.492139079629535
all,planner_ingress_mib_s,9.577132768561798,2.7488958143358424,2.1894278995951866,True,71.29729867210929,True,77.13900441286277,True,20.35245977031793
all,dds_algorithm_mib_s,,2.7488958143358424,2.1921650263967978,False,,False,,True,20.25288790632306
