map,run,mode,experiment_profile,success,run_valid,monitor_type,monitor_flight_cpu_pct,live_cloud_enabled,preflight_ready,preflight_cloud_messages,preflight_odom_messages,goal_messages,position_command_messages,trajectory_flag2_messages,trajectory_flag3_messages,guard_stop_detected,guard_stop_time_s,shadow_safe_candidates,shadow_unsafe_candidates,shadow_skipped_candidates,shadow_validated_candidates,shadow_geometric_unsafe,shadow_map_race,shadow_other_indeterminate,shadow_unsafe_exp,shadow_unsafe_appended_backup,shadow_unsafe_carry_backup,shadow_unsafe_stitch,shadow_validation_ms_mean,shadow_validation_ms_max,shadow_contact_events_with_epoch,shadow_contacts_with_prior_unsafe,shadow_contacts_without_prior_unsafe,shadow_geometric_unsafe_followed_by_contact,shadow_geometric_unsafe_not_followed_by_contact,shadow_nearest_prediction_error_s,shadow_correlated_segments,first_position_command_s,first_trajectory_flag2_s,first_trajectory_flag3_s,max_position_command_gap_s,first_motion_s,start_pose_error_m,start_pose_valid,odom_gap_limit_s,max_odom_gap_s,odom_gap_valid,mission_time_s,waypoints_reached,n_waypoints,collisions,min_clearance_m,static_pcd_collisions,static_pcd_min_distance_m,static_pcd_clearance_m,static_pcd_contact_r015,static_pcd_contact_r020,static_pcd_contact_r025,static_pcd_episodes_r015,static_pcd_episodes_r020,static_pcd_episodes_r025,contact_event_count,first_contact_kind,first_contact_time_s,first_contact_distance_m,first_contact_x,first_contact_y,first_contact_z,first_contact_speed_mps,first_contact_nearest_x,first_contact_nearest_y,first_contact_nearest_z,forensics_json,samples,clearance_samples,final_x,final_y,final_z,min_x,max_x,min_y,max_y,path_length_m,max_speed_mps,closest_final_goal_distance_m,observed_open_time_s,observed_open_x,observed_open_y,observed_close_time_s,observed_close_x,observed_close_y,trap_collisions,trap_min_surface_distance_m,trap_clearance_m,trap_x,trap_y,trigger_x,trigger_y,trigger_mismatch_deg,trap_count,trap_spacing_m,trap_start_offset_m,trap_first_distance_m,trap_last_distance_m,trigger_speed_mps,trap_input_time_s,trap_kept_time_s,trap_keep_delay_s,input_body_relative_deg,input_velocity_relative_deg,kept_body_relative_deg,kept_velocity_relative_deg,trigger_trap_distance_m,trigger_trap_body_relative_deg,trigger_trap_velocity_relative_deg,trigger_trap_angular_radius_deg,trigger_predicted_x,trigger_predicted_y,trigger_trap_nudge_deg,trigger_trap_nudge_lateral_m,event,valid_spawn,invalid_reasons,spawn_time_s,spawn_wall_time_s,trigger_evaluation_time_s,trigger_evaluation_wall_time_s,side,trigger_threshold_x,trigger_z,trigger_yaw_deg,trigger_velocity_yaw_deg,trigger_cruise_duration_s,trigger_cruise_qualified,min_trigger_speed_mps,min_cruise_s,max_trigger_abs_y_m,max_trigger_velocity_yaw_deg,trigger_abs_y_diagnostic_ok,trigger_velocity_yaw_diagnostic_ok,wall_x,blocker_x,blocker_y,wall_y_min,wall_y_max,short_endpoint_y,short_endpoint_x,long_endpoint_y,long_endpoint_x,short_endpoint_inner_edge_deg,long_endpoint_inner_edge_deg,barrier_frame,local_blocker_forward_m,local_short_endpoint_forward_m,local_short_endpoint_lateral_m,local_long_endpoint_forward_m,local_long_endpoint_lateral_m,wall_radius_m,wall_height_m,wall_cylinder_count,wall_center_spacing_m,wall_point_count,horizon_m,intensity,matched_prefix,filter_half_angle_deg,filter_stall_v,filter_stall_t,filter_resume_v,filter_resume_t,filter_velocity_yaw_update_v,filter_frames,filter_input_points,filter_kept_points,filter_kept_pct,filter_armed,filter_armed_duty_pct,filter_open,filter_open_duty_pct,filter_open_point_duty_pct,filter_arm_transitions,filter_open_transitions,filter_close_transitions,filter_first_transition_time_s,filter_first_arm_time_s,filter_first_stall_candidate_time_s,filter_first_open_stall_start_time_s,filter_first_open_time_s,filter_first_open_delay_s,filter_first_close_time_s,filter_first_open_duration_s,filter_stall_candidate_count,filter_max_stall_candidate_duration_s,filter_min_armed_closed_speed_mps,filter_replan_guard_en,filter_replan_fail_streak_open,filter_replan_ok_streak_close,filter_replan_guard_open,filter_replan_guard_open_transitions,filter_replan_guard_close_transitions,filter_replan_guard_open_duty_pct,filter_replan_status_count,filter_replan_fail_count,filter_max_replan_fail_streak,filter_first_replan_guard_open_time_s,recovery_triggered,recovery_reclosed,recovery_spawn_after_arm,recovery_open_after_spawn,recovery_open_during_hold,recovery_success,mission_driver_phase,mission_driver_start_delay_s,mission_driver_approach_radius_m,mission_driver_hold_low_speed_s,mission_driver_low_speed_v,mission_driver_approach_start_time_s,mission_driver_approach_start_wall_time_s,mission_driver_approach_start_speed_mps,mission_driver_hold_start_time_s,mission_driver_hold_start_wall_time_s,mission_driver_hold_start_speed_mps,mission_driver_hold_start_distance_m,mission_driver_release_time_s,mission_driver_release_wall_time_s,mission_driver_release_speed_mps,mission_driver_release_low_speed_duration_s,pts_mean,total_ms_mean,raycast_ms_mean,update_ms_mean,inflation_ms_mean,kept_pct,fsm_cpu_pct,filter_cpu_pct,monitor_cpu_pct,perf_row_start,perf_row_end,input_distance_m,kept_distance_m
seed1,4,sector,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.14,5,5,0,0.435,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed1_run4_sector.json,6213,5139,1.159,-0.889,2.091,-24.828,24.025,-24.23,25.006,225.999,7.001,0.0,1787199122.520039,1.028,3.076,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,493,7592279,7284215,95.942,False,0.0,False,90.061,93.596,0,0,0,,,,,,,,,0,0.0,,True,5,15,True,1,0,90.061,316,228,18,1787199122.519134,,,,,,,,,,,,,,,,,,,,,,,14672.291553133515,106.01296267029971,59.998274386920976,46.012858310626704,2.170355272479564,95.942,150.99357761346695,10.066924625479723,21.181904781551065,0,367,,
seed1,4,adaptive,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.73,5,5,0,0.419,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed1_run4_adaptive.json,6869,5472,1.272,-0.697,1.188,-26.86,24.025,-24.757,27.397,224.481,7.001,0.0,1787199194.850867,0.51,2.111,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,539,8130135,7820203,96.188,True,83.117,True,90.724,93.906,1,1,0,1787199204.996058,1787199204.996058,1787199206.146364,1787199213.336142,1787199214.536195,1.200052,,,6,1.200052,0.0,True,5,15,True,1,0,90.724,334,223,15,1787199194.84962,,,,,,,,,,,,,,,,,,,,,,,14339.6990521327,97.53670592417062,55.481184834123226,42.053432938388625,1.826947059241706,96.188,142.83668428296002,10.146032067420533,,0,422,,
seed1,5,sector,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.06,5,5,0,0.371,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed1_run5_sector.json,6803,5430,1.027,-1.055,1.839,-26.589,24.025,-23.975,26.319,224.291,7.004,0.0,1787199273.936416,1.242,3.478,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,595,9550209,9206966,96.406,False,0.0,False,90.756,93.989,0,0,0,,,,,,,,,0,0.0,,True,5,15,True,1,0,90.756,381,251,28,1787199273.935568,,,,,,,,,,,,,,,,,,,,,,,15373.482300884956,105.07460553097344,59.949121902654866,45.123849336283186,1.9042193761061947,96.406,157.03017238374707,10.987816600395524,21.492631835707495,0,452,,
seed1,5,adaptive,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.03,5,5,0,0.391,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed1_run5_adaptive.json,5999,4836,0.956,-0.787,1.656,-24.648,24.025,-24.891,25.357,220.769,7.0,0.614,1787199352.407124,5.65,5.537,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,470,7434642,7139254,96.027,True,90.0,True,90.0,92.886,1,1,0,1787199352.064268,1787199352.064268,1787199354.364276,1787199369.124199,1787199370.325014,1.200815,,,8,1.200815,0.0,True,5,15,False,1,1,88.936,340,233,25,1787199352.405953,,,,,,,,,,,,,,,,,,,,,,,14951.8530259366,105.66812939481268,59.81811037463977,45.84835850144092,2.2308775417867435,96.027,152.3664521410111,10.504206441765609,18.28786822714669,0,347,,
seed1,5,full,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.5,5,5,0,0.368,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed1_run5_full.json,6746,5336,1.041,-1.068,1.456,-26.705,24.025,-25.109,25.317,224.729,7.001,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,579,9145269,9145269,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,15681.640449438202,110.06241393258428,62.535966741573034,47.52487325842697,1.9730455752808989,100.0,157.99151021162828,10.364574564203258,21.600042510435912,0,445,,
seed2,1,full,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.48,5,5,0,0.44,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed2_run1_full.json,6444,5264,1.037,-1.017,2.019,-24.934,24.025,-25.316,24.385,222.846,7.0,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,591,9906867,9906867,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,16214.682038834952,112.97618373786408,64.56803033980582,48.40663398058252,2.1324272160194173,100.0,159.32160237965343,10.0793521956808,18.253817091718123,0,412,,
seed2,1,sector,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.93,5,5,0,0.392,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed2_run1_sector.json,6392,5337,0.873,-1.171,2.058,-25.273,24.025,-25.651,24.253,226.323,7.0,0.0,1787199573.495886,4.066,4.291,1787199623.769975,19.192,-24.615,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,478,7411242,6993089,94.358,False,0.0,False,87.238,91.54,0,0,0,,,,,,,,,0,0.0,,True,5,15,True,2,1,87.238,342,247,22,1787199573.494525,,,,,,,,,,,,,,,,,,,,,,,14636.397849462366,106.02674193548387,59.61217096774193,46.41241543010752,2.2009081290322583,94.358,154.3562023889848,10.234819214065164,20.641035882663502,0,372,,
seed2,1,adaptive,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.94,5,5,0,0.472,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed2_run1_adaptive.json,5490,4518,1.094,-0.993,1.758,-25.151,24.025,-25.113,24.249,219.9,7.0,0.0,1787199646.703531,4.026,4.232,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,449,6941838,6659539,95.933,True,77.728,False,89.532,93.601,1,0,0,1787199653.302458,1787199653.302458,1787199653.66238,,,,,,33,0.820138,0.0,True,5,15,True,1,0,89.532,326,232,26,1787199646.702432,,,,,,,,,,,,,,,,,,,,,,,14950.179190751445,109.8169598265896,62.293790462427744,47.521496531791904,2.3388339132947977,95.933,164.14483489362408,10.64907294293668,,0,346,,
seed2,2,sector,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.29,5,5,0,0.474,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed2_run2_sector.json,6129,5148,1.042,-1.067,1.447,-25.944,24.025,-25.06,24.12,221.055,7.0,0.0,1787199710.950463,4.126,4.36,1787199738.605223,-24.334,-2.599,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,481,7590813,7214150,95.038,False,0.0,False,87.942,91.958,0,0,0,,,,,,,,,0,0.0,,True,5,15,True,2,1,87.942,342,221,18,1787199710.949485,,,,,,,,,,,,,,,,,,,,,,,14654.991596638656,103.62667591036414,58.77089775910364,44.854234985994395,2.195761490196078,95.038,148.7727385411704,9.988474369933723,17.584898207813566,0,357,,
seed2,2,adaptive,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.43,5,5,0,0.487,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed2_run2_adaptive.json,5742,4568,0.964,-0.927,1.767,-25.22,24.025,-25.192,24.336,220.555,7.0,0.0,1787199782.300998,4.093,4.336,1787199828.736706,19.587,-24.683,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,527,8133726,7600601,93.446,False,0.0,False,85.199,89.048,0,0,0,,,,,,,,,0,0.0,,True,5,15,True,2,1,85.199,329,223,19,1787199782.299492,,,,,,,,,,,,,,,,,,,,,,,14303.674242424242,106.6650808080808,61.39264545454545,45.27068686868687,2.17314446969697,93.446,167.31061429507514,10.902972836905466,22.11320005193236,0,396,,
seed2,2,full,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.49,5,5,0,0.478,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed2_run2_full.json,6046,4941,0.98,-1.055,1.598,-25.095,24.025,-25.745,24.027,222.331,6.999,0.537,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,509,8209365,8209365,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,16061.148351648351,120.81599203296703,69.90138214285714,50.9127978021978,2.469005675824176,100.0,170.48093744708495,11.020355173855478,,0,364,,
seed2,3,adaptive,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.88,5,5,0,0.479,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed2_run3_adaptive.json,5483,4426,1.025,-1.017,1.994,-24.983,24.027,-24.863,24.381,220.6,7.0,0.0,1787199919.89582,4.082,4.319,1787199928.132893,23.889,23.901,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,504,7933674,7476685,94.24,False,0.0,False,85.516,90.413,0,0,0,,,,,,,,,0,0.0,,True,5,15,True,3,2,85.516,318,219,17,1787199919.894664,,,,,,,,,,,,,,,,,,,,,,,14640.398416886543,112.19767783641161,65.59790738786279,46.59786490765171,2.305995118733509,94.24,173.82054569490052,12.146672291100558,23.690265535806404,0,379,,
seed2,3,full,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.09,5,5,0,0.475,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed2_run3_full.json,6209,5200,0.907,-0.851,1.714,-25.313,24.025,-25.542,24.04,222.979,7.0,0.467,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,554,8850073,8850073,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,15717.380710659898,120.66964441624366,69.66959746192894,50.998332487309646,2.2760259390862947,100.0,168.28838066697293,10.64468118812954,,0,394,,
seed2,3,sector,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.92,5,5,0,0.516,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed2_run3_sector.json,5791,4690,1.181,-0.877,1.65,-24.751,24.025,-25.451,24.225,220.692,7.0,0.0,1787200056.622044,4.06,4.273,1787200078.766588,-23.975,24.025,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,541,8628849,8249936,95.609,False,0.0,False,89.094,93.274,0,0,0,,,,,,,,,0,0.0,,True,5,15,True,2,1,89.094,325,229,17,1787200056.620659,,,,,,,,,,,,,,,,,,,,,,,15222.772727272728,110.30099570707071,63.32000808080808,46.97902888888889,2.127185214646465,95.609,171.2109141125587,11.376596426317041,22.50212504303243,0,396,,
seed2,4,full,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.49,5,5,0,0.437,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed2_run4_full.json,6846,5767,1.0,-1.0,1.598,-25.371,24.025,-25.214,26.297,229.994,7.001,1.414,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,597,9763842,9763842,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,16389.86529680365,119.27670273972603,69.42123127853881,49.85338493150685,2.166299276255708,100.0,165.60631252958336,11.173411332667053,23.67635423135612,0,438,,
seed2,4,sector,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.13,5,5,0,0.444,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed2_run4_sector.json,5809,4665,1.003,-1.07,1.66,-24.827,24.025,-25.736,24.025,219.409,7.001,0.0,1787200203.096958,3.935,4.203,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,512,7860664,7510231,95.542,False,0.0,False,88.672,93.389,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,1,1,88.672,313,227,21,1787200203.096005,,,,,,,,,,,,,,,,,,,,,,,15121.457583547557,112.76198020565553,65.21842005141389,47.54187246786632,2.2525034241645248,95.542,169.07767469608578,11.503553547834288,22.910097165106052,0,389,,
seed2,4,adaptive,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.71,5,5,0,0.346,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed2_run4_adaptive.json,5570,4611,0.874,-1.163,1.359,-25.552,24.025,-26.046,24.275,220.661,7.0,0.0,1787200270.748262,4.158,4.502,1787200303.86463,-24.083,-23.835,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,507,8044749,7682664,95.499,True,44.576,False,88.363,92.821,1,0,0,1787200301.099506,1787200301.099506,1787200301.499334,,,,,,18,0.609957,0.0,True,5,15,False,2,2,88.363,342,223,22,1787200270.7473,,,,,,,,,,,,,,,,,,,,,,,15231.046035805626,108.32819565217392,62.17144501278772,46.15514360613811,2.139333411764706,95.499,170.75811222336245,10.89965043712562,19.348457146490265,0,391,,
seed2,5,sector,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.91,5,5,0,0.405,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed2_run5_sector.json,5990,4990,1.013,-0.937,1.308,-25.2,24.025,-25.327,24.398,220.469,7.001,1.189,1787200337.737986,7.287,8.553,1787200346.424855,21.612,20.955,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,476,7467276,6839844,91.598,False,0.0,False,81.092,86.544,0,0,0,,,,,,,,,0,0.0,,True,5,15,True,3,2,81.092,347,226,30,1787200337.736739,,,,,,,,,,,,,,,,,,,,,,,14341.064864864866,99.39087054054053,56.47129745945946,42.91783935135135,2.1176759432432433,91.598,150.36507247612485,10.600967626773263,20.834040709211024,0,370,,
seed2,5,adaptive,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.03,5,5,0,0.448,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed2_run5_adaptive.json,5502,4547,1.169,-0.911,1.557,-25.231,24.025,-25.223,24.328,219.756,6.999,0.393,1787200407.863234,7.698,9.099,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,464,7234458,6823279,94.316,True,38.147,False,87.069,90.483,1,0,0,1787200436.796556,1787200436.796556,1787200439.827424,,,,,,17,0.730181,0.0,True,5,15,True,1,0,87.069,324,226,23,1787200407.862302,,,,,,,,,,,,,,,,,,,,,,,14930.619596541786,110.77207463976946,63.2821181556196,47.48824524495677,2.3615518818443806,94.316,166.30703479972556,10.899999953205562,21.207011683862415,0,347,,
seed2,5,full,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.76,5,5,0,0.46,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed2_run5_full.json,5873,4888,1.002,-1.099,1.251,-25.275,24.025,-24.863,24.21,221.55,7.0,0.774,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,511,8122783,8122783,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,15740.17438692098,116.67458964577656,66.83127792915532,49.841429972752046,2.3966571716621257,100.0,169.5712572735825,10.321385813009618,22.793800247468646,0,367,,
seed3,1,full,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.57,5,5,0,0.425,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed3_run1_full.json,6255,5145,1.465,-0.293,1.987,-24.051,24.025,-25.047,25.214,223.109,7.0,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,476,10958935,10958935,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,22905.19512195122,145.00985540069686,85.25680696864111,59.751259233449474,3.720135693379791,100.0,161.85222637508645,10.487922548762148,20.119756133480948,0,287,,
seed3,1,sector,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.24,5,5,0,0.447,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed3_run1_sector.json,7020,6126,0.78,-1.227,1.561,-24.116,24.028,-25.129,25.911,224.977,7.0,0.384,1787200612.471454,3.898,4.407,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,551,13738403,13292184,96.752,False,0.0,False,92.196,95.367,0,0,0,,,,,,,,,0,0.0,,True,5,15,True,1,0,92.196,337,230,23,1787200612.470291,,,,,,,,,,,,,,,,,,,,,,,24281.344615384616,137.8909387692308,82.59685230769232,55.29230246153846,3.3263548984615383,96.752,149.74938545963758,11.625547895005802,21.06113464230372,0,325,,
seed3,1,adaptive,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.78,5,5,0,0.432,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed3_run1_adaptive.json,6274,5433,0.609,-1.364,1.713,-26.91,24.025,-24.17,26.182,223.344,7.001,0.235,1787200692.850734,3.888,4.395,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,468,10634546,10216747,96.071,True,27.35,False,91.239,94.472,1,1,1,1787200730.520818,1787200730.520818,1787200732.880928,1787200744.511063,1787200745.711438,1.200375,1787200751.810577,6.099139,12,1.200375,0.0,True,5,15,True,1,0,91.239,319,219,34,1787200692.84972,,,,,,,,,,,,,,,,,,,,,,,21844.467857142856,135.07907464285714,79.71964750000001,55.35751714285715,3.521044807142857,96.071,149.33367171383978,11.268344160906205,22.867103702058294,0,280,,
