map,mode,run,raw_segment,episode,obstacle_id,pcd_point_id,start_t_s,end_t_s,duration_s,minimum_body_clearance_m,entry_x,entry_y,entry_z,entry_speed_mps,entry_body_relative_deg,entry_velocity_relative_deg,entry_full_open,entry_trigger_armed,body_cone_fraction_2s,velocity_cone_fraction_2s,full_open_fraction_2s,median_closing_speed_mps_2s,likely_mechanism
seed5,full,1,9,1,143,,45.949949719,46.279900641000005,0.32995092200000187,-0.2512563564821551,-25.502838146286408,-7.329532564549016,2.286808301565726,2.9810882041720905,35.13233107008282,40.35271984542713,True,False,1.0,1.0,1.0,2.7758952307019684,"full cloud was open: sector omission is excluded; inspect planner path clearance, finite-body margin, and turn/reaction dynamics"
seed9,full,1,21,1,78,,6.7497770180000005,7.179669022000001,0.42989200400000005,-0.33483207782122676,5.834153287996861,6.508823671822063,1.9489637296977809,2.992741709043546,22.54929895950337,34.87205421408512,True,False,1.0,1.0,1.0,2.7172747576705154,"full cloud was open: sector omission is excluded; inspect planner path clearance, finite-body margin, and turn/reaction dynamics"
seed9,full,1,21,2,370,,58.178377919000006,58.708311543,0.5299336239999946,-0.5383544821865767,-6.533682074449933,-23.41470566829037,2.0302396183810787,2.965475410944456,-5.704646079909224,-14.801013254262275,True,False,1.0,0.96,1.0,2.8698121238563785,"full cloud was open: sector omission is excluded; inspect planner path clearance, finite-body margin, and turn/reaction dynamics"
seed9,full,1,21,3,382,,59.088114406,59.638181583000005,0.5500671770000025,-0.735486456951379,-4.256509567604433,-22.18635407021611,2.462606969599237,2.9932836232551687,-0.10309552260512547,2.1035459903852063,True,False,1.0,1.0,1.0,2.89168744720342,"full cloud was open: sector omission is excluded; inspect planner path clearance, finite-body margin, and turn/reaction dynamics"
seed9,adaptive,1,23,1,337,,60.91836489200001,61.368343788000004,0.4499788959999975,-0.324416111826421,1.065961143680547,-23.926541749304164,2.4386009202441064,2.9581433268410007,60.80308289928856,42.169705660392516,False,True,0.9950248756218906,1.0,0.0,2.886245222331472,target was mostly inside the velocity sector: inspect planning/reaction clearance
seed9,adaptive,1,23,2,57,,61.648352712000005,62.738240537,1.0898878249999981,-0.662516798428407,3.115233788212741,-23.19539017202917,2.4152278610933005,2.9971735715712917,6.538430715636204,-11.161286182351798,False,True,1.0,1.0,0.0,2.9445715637282817,target was mostly inside the velocity sector: inspect planning/reaction clearance
seed10,full,1,24,1,248,,6.869601415,7.339759030000001,0.47015761500000064,-0.38397902866204836,6.134551704572582,6.909791372727872,1.4454677371759923,2.998933466313033,-31.58010719134427,-32.86792521231895,True,False,1.0,1.0,1.0,2.646183382071186,"full cloud was open: sector omission is excluded; inspect planner path clearance, finite-body margin, and turn/reaction dynamics"
