map,run,mode,experiment_profile,success,run_valid,monitor_type,monitor_flight_cpu_pct,live_cloud_enabled,preflight_ready,preflight_cloud_messages,preflight_odom_messages,goal_messages,position_command_messages,trajectory_flag2_messages,trajectory_flag3_messages,guard_stop_detected,guard_stop_time_s,first_position_command_s,first_trajectory_flag2_s,first_trajectory_flag3_s,max_position_command_gap_s,first_motion_s,start_pose_error_m,start_pose_valid,odom_gap_limit_s,max_odom_gap_s,odom_gap_valid,mission_time_s,waypoints_reached,n_waypoints,collisions,min_clearance_m,static_pcd_collisions,static_pcd_min_distance_m,static_pcd_clearance_m,static_pcd_contact_r015,static_pcd_contact_r020,static_pcd_contact_r025,static_pcd_episodes_r015,static_pcd_episodes_r020,static_pcd_episodes_r025,contact_event_count,first_contact_kind,first_contact_time_s,first_contact_distance_m,first_contact_x,first_contact_y,first_contact_z,first_contact_speed_mps,first_contact_nearest_x,first_contact_nearest_y,first_contact_nearest_z,forensics_json,samples,clearance_samples,final_x,final_y,final_z,min_x,max_x,min_y,max_y,path_length_m,max_speed_mps,closest_final_goal_distance_m,observed_open_time_s,observed_open_x,observed_open_y,observed_close_time_s,observed_close_x,observed_close_y,trap_collisions,trap_min_surface_distance_m,trap_clearance_m,trap_x,trap_y,trigger_x,trigger_y,trigger_mismatch_deg,trap_count,trap_spacing_m,trap_start_offset_m,trap_first_distance_m,trap_last_distance_m,trigger_speed_mps,trap_input_time_s,trap_kept_time_s,trap_keep_delay_s,input_body_relative_deg,input_velocity_relative_deg,kept_body_relative_deg,kept_velocity_relative_deg,trigger_trap_distance_m,trigger_trap_body_relative_deg,trigger_trap_velocity_relative_deg,trigger_trap_angular_radius_deg,trigger_predicted_x,trigger_predicted_y,trigger_trap_nudge_deg,trigger_trap_nudge_lateral_m,event,valid_spawn,invalid_reasons,spawn_time_s,spawn_wall_time_s,trigger_evaluation_time_s,trigger_evaluation_wall_time_s,side,trigger_threshold_x,trigger_z,trigger_yaw_deg,trigger_velocity_yaw_deg,trigger_cruise_duration_s,trigger_cruise_qualified,min_trigger_speed_mps,min_cruise_s,max_trigger_abs_y_m,max_trigger_velocity_yaw_deg,trigger_abs_y_diagnostic_ok,trigger_velocity_yaw_diagnostic_ok,wall_x,blocker_x,blocker_y,wall_y_min,wall_y_max,short_endpoint_y,short_endpoint_x,long_endpoint_y,long_endpoint_x,short_endpoint_inner_edge_deg,long_endpoint_inner_edge_deg,barrier_frame,local_blocker_forward_m,local_short_endpoint_forward_m,local_short_endpoint_lateral_m,local_long_endpoint_forward_m,local_long_endpoint_lateral_m,wall_radius_m,wall_height_m,wall_cylinder_count,wall_center_spacing_m,wall_point_count,horizon_m,intensity,matched_prefix,filter_half_angle_deg,filter_stall_v,filter_stall_t,filter_resume_v,filter_resume_t,filter_velocity_yaw_update_v,filter_frames,filter_input_points,filter_kept_points,filter_kept_pct,filter_armed,filter_armed_duty_pct,filter_open,filter_open_duty_pct,filter_open_point_duty_pct,filter_arm_transitions,filter_open_transitions,filter_close_transitions,filter_first_transition_time_s,filter_first_arm_time_s,filter_first_stall_candidate_time_s,filter_first_open_stall_start_time_s,filter_first_open_time_s,filter_first_open_delay_s,filter_first_close_time_s,filter_first_open_duration_s,filter_stall_candidate_count,filter_max_stall_candidate_duration_s,filter_min_armed_closed_speed_mps,recovery_triggered,recovery_reclosed,recovery_spawn_after_arm,recovery_open_after_spawn,recovery_open_during_hold,recovery_success,mission_driver_phase,mission_driver_start_delay_s,mission_driver_approach_radius_m,mission_driver_hold_low_speed_s,mission_driver_low_speed_v,mission_driver_approach_start_time_s,mission_driver_approach_start_wall_time_s,mission_driver_approach_start_speed_mps,mission_driver_hold_start_time_s,mission_driver_hold_start_wall_time_s,mission_driver_hold_start_speed_mps,mission_driver_hold_start_distance_m,mission_driver_release_time_s,mission_driver_release_wall_time_s,mission_driver_release_speed_mps,mission_driver_release_low_speed_duration_s,pts_mean,total_ms_mean,raycast_ms_mean,update_ms_mean,inflation_ms_mean,kept_pct,fsm_cpu_pct,filter_cpu_pct,monitor_cpu_pct,perf_row_start,perf_row_end,input_distance_m,kept_distance_m
seed1,1,sector_v14,,True,,,,,,,,,,,,,,,,,,,,,,,,25.62,5,5,1,0.013,0,,,,,,,,,1,live_cloud,2.2226,0.11787,13.906900405883789,13.41609001159668,0.8917999863624573,10.57178,13.998120307922363,13.489919662475586,0.8808199763298035,,2513,1796,0.717,-1.282,2.219,-25.868,23.993,-24.202,27.522,222.493,11.837,0.094,1786189358.874825,7.976,6.897,1786189360.858106,20.937,19.951,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,207,2972309,1263794,42.519,False,0.0,False,4.831,5.499,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,6428.426136363636,1.9106977954545454,0.4000713068181818,1.5093865511363638,0.9684048352272727,42.519,86.11017075917525,9.504580434363726,22.642259592875014,4,180,,
seed1,1,sector_v18,,True,,,,,,,,,,,,,,,,,,,,,,,,26.51,5,5,0,0.249,0,,,,,,,,,0,,,,,,,,,,,,2621,1987,0.537,-1.356,1.73,-23.941,24.107,-25.496,24.644,218.338,11.457,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,222,3210600,1278714,39.828,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,6089.845360824742,1.7554939484536083,0.3821747783505155,1.3720973092783506,0.8783136597938145,39.828,95.95392282394702,8.95159057874975,22.29819290764288,5,199,,
seed1,1,adaptive_v1,,True,,,,,,,,,,,,,,,,,,,,,,,,233.95,5,5,0,0.358,0,,,,,,,,,0,,,,,,,,,,,,23008,17670,1.352,-0.648,1.628,-24.097,24.588,-26.652,24.363,224.513,1.004,0.035,1786189436.158427,4.003,-0.17,1786189464.448266,22.277,19.201,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,2104,25640971,23161009,90.328,False,0.0,False,82.7,84.206,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,10823.637543684474,1.6122803030454318,0.741234238642037,0.8699581697453819,0.2997618537194208,90.328,95.70322287680868,9.215642742285958,16.969872152911822,4,2007,,
seed1,1,adaptive_v4,,True,,,,,,,,,,,,,,,,,,,,,,,,58.45,5,5,0,0.463,0,,,,,,,,,0,,,,,,,,,,,,5829,4485,1.118,-0.96,1.659,-27.264,24.143,-26.668,25.003,225.403,4.009,1.474,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,524,6541090,2742804,41.932,True,92.557,False,0.0,0.0,1,0,0,1786189673.932726,1786189673.932726,1786189731.581764,,,,,,1,0.430162,0.0,,,,,,,,,,,,,,,,,,,,,,,5326.541247484909,1.243770046277666,0.35465658148893364,0.8880531509054326,0.5014071649899396,41.932,87.19306630759725,9.688690263404295,18.130782288227586,5,502,,
seed1,1,adaptive_v7,,True,,,,,,,,,,,,,,,,,,,,,,,,33.92,5,5,0,0.426,0,,,,,,,,,0,,,,,,,,,,,,3387,2456,1.168,-0.896,1.734,-24.408,24.426,-25.708,25.065,219.201,7.0,1.472,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,284,3980345,1692666,42.526,True,86.62,False,0.0,0.0,1,0,0,1786189742.098905,1786189742.098905,,,,,,,0,0.0,0.616345,,,,,,,,,,,,,,,,,,,,,,,6111.02734375,1.69899106640625,0.4423370390625,1.2553957265625,0.7670000703125,42.526,90.8223571878877,9.901874025621042,20.6062879589136,5,261,,
seed1,1,adaptive_v10,,True,,,,,,,,,,,,,,,,,,,,,,,,27.54,5,5,1,0.118,0,,,,,,,,,1,live_cloud,1.4636,0.11847,8.00940990447998,7.052340030670166,0.9420400261878967,8.98567,8.086429595947266,6.965590000152588,0.9660699963569641,,2708,2045,1.357,-0.244,1.25,-24.094,24.031,-25.22,24.506,218.21,9.998,0.043,1786189785.694562,7.703,6.846,1786189786.763136,12.615,12.316,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,237,3308818,1465561,44.293,True,81.435,False,1.266,2.464,1,0,0,1786189786.429268,1786189786.429268,1786189788.749834,,,,,,2,0.423183,0.0,,,,,,,,,,,,,,,,,,,,,,,6432.932692307692,1.8102162403846154,0.4097413653846154,1.3992025144230769,0.8844767019230769,44.293,93.15978090082046,9.814104148168907,21.115366106499035,4,212,,
seed1,1,adaptive_v14,,True,,,,,,,,,,,,,,,,,,,,,,,,26.61,5,5,2,0.024,0,,,,,,,,,2,live_cloud,1.5462,0.06371,7.997580051422119,6.6219000816345215,0.9987000226974487,10.92149,8.052929878234863,6.653339862823486,0.9963200092315674,,2660,1989,1.424,-0.346,1.365,-26.261,24.02,-25.638,24.199,221.895,11.952,0.037,1786189823.388731,10.865,8.582,1786189824.973262,18.559,14.519,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,206,2899376,1301415,44.886,True,78.155,False,2.427,2.48,1,0,0,1786189823.697467,1786189823.697467,1786189826.237251,,,,,,2,0.390289,0.0,,,,,,,,,,,,,,,,,,,,,,,6619.627118644068,1.8508622655367233,0.40142184180790963,1.448157033898305,0.913656186440678,44.886,89.67579842805522,9.272521134240558,,6,183,,
seed1,1,adaptive_v18,,True,,,,,,,,,,,,,,,,,,,,,,,,26.27,5,5,0,0.249,0,,,,,,,,,0,,,,,,,,,,,,2499,1661,1.295,-0.665,1.754,-23.925,24.058,-25.685,24.48,219.566,11.879,0.754,1786189872.239018,-21.454,-5.613,1786189873.574128,-20.213,-10.262,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,202,2743079,1200167,43.753,True,79.208,False,2.475,2.969,1,0,0,1786189860.019085,1786189860.019085,1786189884.84903,,,,,,1,0.369767,0.0,,,,,,,,,,,,,,,,,,,,,,,6199.0,1.8641833604651163,0.39951086627906973,1.463503226744186,0.9299924651162791,43.753,90.91355675365148,9.520707481894357,21.724348953615767,5,177,,
seed1,2,full_v1,,True,,,,,,,,,,,,,,,,,,,,,,,,232.59,5,5,0,0.44,0,,,,,,,,,0,,,,,,,,,,,,22488,17362,1.406,-0.516,1.873,-24.371,23.83,-25.085,25.884,223.178,1.004,0.035,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,1977,23983336,23983336,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,11960.023218997361,1.7732888406332454,0.8294506258575198,0.9426461313984169,0.3122320279683377,100.0,95.14841650313653,8.029160064753972,16.502684495034252,4,1899,,
seed1,2,full_v4,,True,,,,,,,,,,,,,,,,,,,,,,,,60.36,5,5,0,0.287,0,,,,,,,,,0,,,,,,,,,,,,6033,4918,1.194,-0.867,1.636,-24.809,24.027,-27.318,25.312,229.312,4.001,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,523,6725660,6725660,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,12638.405579399141,2.8453479463519313,0.9232535836909871,1.920854364806867,0.9283456587982833,100.0,88.85189754229967,7.941878037008299,,5,471,,
seed1,2,full_v7,,True,,,,,,,,,,,,,,,,,,,,,,,,34.87,5,5,1,0.01,0,,,,,,,,,1,live_cloud,1.8212,0.13777,7.848189830780029,6.784070014953613,1.1934700012207031,6.94096,7.978579998016357,6.819769859313965,1.1669600009918213,,3421,2532,1.142,-0.904,1.775,-26.553,23.998,-25.453,25.157,222.526,7.0,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,283,3701346,3701346,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,12824.274261603376,3.3742290717299577,0.8801090464135021,2.492882443037975,1.3574900843881856,100.0,84.84836923732696,8.294832340393828,21.11729105065767,5,242,,
seed1,2,full_v10,,True,,,,,,,,,,,,,,,,,,,,,,,,27.61,5,5,0,0.37,0,,,,,,,,,0,,,,,,,,,,,,2715,1894,1.278,-0.547,2.047,-26.329,24.025,-26.427,24.896,223.283,10.001,0.039,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,226,3012296,3012296,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,13464.920212765957,3.7915297872340425,0.9446408085106383,2.845738925531915,1.608538005319149,100.0,92.8690691882264,8.230916654828611,22.21881959817168,4,192,,
seed1,2,full_v14,,True,,,,,,,,,,,,,,,,,,,,,,,,25.28,5,5,3,0.03,0,,,,,,,,,3,live_cloud,1.3855,0.07708,7.933060169219971,6.71973991394043,0.9790800213813782,11.53255,7.999680042266846,6.7582502365112305,0.9746299982070923,,2527,1879,1.287,-0.561,1.271,-25.652,24.387,-25.496,23.995,220.191,11.884,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,226,3132767,3132767,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,13521.459302325582,3.786859906976744,0.9098801976744185,2.875704505813953,1.6523416337209302,100.0,88.53307457868057,8.136867234413078,20.831099151626457,5,177,,
seed1,2,full_v18,,True,,,,,,,,,,,,,,,,,,,,,,,,26.22,5,5,1,0.086,0,,,,,,,,,1,live_cloud,2.5182,0.19141,13.792289733886719,13.60647964477539,1.4252699613571167,10.6659,13.973899841308594,13.658849716186523,1.3950599431991577,,2577,1791,0.422,-1.315,1.941,-26.388,24.12,-25.18,25.265,219.683,12.007,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,189,2659114,2659114,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,13926.194444444445,4.082607013888889,0.9533795833333333,3.128084548611111,1.8374967222222223,100.0,98.54622895344487,7.877744758872096,23.162463121806333,5,149,,
