Total, Raycast, Update_cache, Inflation, PointCloudNumber, CacheNumber, InflationNumber, PointCloudPayloadBytes, PointCloudPointStep
0.0628408, 0.0243891, 0.0384498, 0.0184841, 18591, 125892, 1.23135e+06, 594912, 32
0.0428161, 0.0232577, 0.0195567, 0.00490117, 18582, 127236, 588678, 594624, 32
0.0405227, 0.0249876, 0.0155334, 0.00110243, 18603, 126583, 80811, 595296, 32
0.0349921, 0.0220345, 0.0129557, 0, 18597, 125675, 0, 595104, 32
0.0369774, 0.0239395, 0.0130363, 0, 18592, 126558, 0, 594944, 32
0.0422269, 0.0238435, 0.0183819, 0.00185807, 18549, 127181, 142065, 593568, 32
0.0348992, 0.0230651, 0.0118318, 0, 18603, 125653, 0, 595296, 32
0.0768604, 0.0567992, 0.0200599, 0.000325443, 18534, 126833, 13407, 593088, 32
0.0429573, 0.0276003, 0.0153556, 0, 18582, 127234, 0, 594624, 32
0.0415427, 0.0239694, 0.017572, 0.00208514, 18518, 126852, 142065, 592576, 32
0.0370129, 0.0237211, 0.0132901, 0, 18611, 125772, 0, 595552, 32
0.0419481, 0.0286415, 0.0133053, 9.896e-06, 18509, 127024, 246, 592288, 32
0.0544587, 0.0286948, 0.025763, 0.00653409, 21162, 133967, 415986, 677184, 32
0.0466707, 0.0241776, 0.0224919, 0.00470378, 19120, 128106, 363096, 611840, 32
0.0465208, 0.024263, 0.0222567, 0.00437032, 18311, 121273, 297045, 585952, 32
0.0423798, 0.0235747, 0.018804, 0.00429403, 18684, 124522, 283146, 597888, 32
0.0473683, 0.0239548, 0.0234121, 0.0043801, 19223, 124170, 306393, 615136, 32
0.0429499, 0.0233213, 0.0196269, 0.00400089, 19968, 121200, 321030, 638976, 32
0.041346, 0.0239524, 0.0173921, 0.0035729, 22643, 119224, 297045, 724576, 32
0.0423332, 0.0258543, 0.0164775, 0.00367707, 26559, 123141, 311190, 849888, 32
0.0436197, 0.0251862, 0.0184316, 0.00390141, 28952, 125234, 346491, 926464, 32
0.0364781, 0.021361, 0.0151159, 0.00194713, 21913, 112881, 171216, 701216, 32
0.0363811, 0.0230307, 0.0133496, 0.00176749, 27495, 123070, 151413, 879840, 32
0.0376253, 0.0238209, 0.0138032, 0.00157855, 31706, 123180, 126813, 1.01459e+06, 32
0.0416424, 0.0266155, 0.0150254, 0.00256803, 30286, 115812, 184008, 969152, 32
0.0273778, 0.0151918, 0.0121849, 0.00424577, 45094, 76370, 374412, 1.44301e+06, 32
0.0268379, 0.0151807, 0.0116558, 0.00353363, 45398, 76529, 365679, 1.45274e+06, 32
0.0304704, 0.0169662, 0.0135028, 0.00218744, 51886, 80841, 203196, 1.66035e+06, 32
0.0284775, 0.0163133, 0.0121626, 0.00357108, 50190, 84812, 356085, 1.60608e+06, 32
0.0303888, 0.018287, 0.0120999, 0.00313815, 49727, 87820, 306762, 1.59126e+06, 32
0.0331125, 0.0199788, 0.0131316, 0.00276743, 43906, 88552, 253011, 1.40499e+06, 32
0.0350985, 0.0212166, 0.0138804, 0.00368027, 49196, 98306, 328410, 1.57427e+06, 32
0.0343863, 0.0214319, 0.0129529, 0.00309289, 52591, 96012, 299136, 1.68291e+06, 32
0.0317562, 0.0195036, 0.0122513, 0.00261511, 39382, 99333, 237021, 1.26022e+06, 32
0.0307384, 0.0189987, 0.0117382, 0.00154501, 34176, 91013, 128658, 1.09363e+06, 32
0.0354529, 0.0219238, 0.0135279, 0.00274585, 40715, 107391, 222261, 1.30288e+06, 32
0.0315846, 0.0197271, 0.011856, 0.00239194, 38411, 99799, 218571, 1.22915e+06, 32
0.0373535, 0.0222496, 0.0151024, 0.00304981, 41050, 102489, 251535, 1.3136e+06, 32
0.0352461, 0.021779, 0.0134657, 0.0030557, 36107, 100036, 281301, 1.15542e+06, 32
0.0330723, 0.0196521, 0.0134189, 0.00312224, 43278, 91459, 252642, 1.3849e+06, 32
0.0341403, 0.0210794, 0.0130587, 0.00259179, 46477, 88556, 219801, 1.48726e+06, 32
0.0323126, 0.0196165, 0.0126946, 0.00204002, 48081, 88895, 179334, 1.53859e+06, 32
0.0311296, 0.0198819, 0.0112463, 0.0016835, 38103, 85542, 134931, 1.2193e+06, 32
0.026803, 0.0168711, 0.00993029, 0.0011232, 31876, 81109, 91266, 1.02003e+06, 32
0.0255867, 0.0170915, 0.00849398, 0.000720748, 31855, 78745, 55596, 1.01936e+06, 32
0.0256608, 0.0167831, 0.00887648, 0.000921585, 35161, 85047, 76506, 1.12515e+06, 32
0.0312272, 0.0199089, 0.011317, 0.00208679, 42669, 94301, 160269, 1.36541e+06, 32
0.0415213, 0.0281129, 0.013407, 0.00392694, 55671, 107733, 373428, 1.78147e+06, 32
0.0290348, 0.0169369, 0.0120961, 0.00277222, 37737, 88317, 254487, 1.20758e+06, 32
0.0250987, 0.0157697, 0.00932715, 0.00124515, 32421, 80052, 112545, 1.03747e+06, 32
0.0255513, 0.015863, 0.00968678, 0.00202313, 43211, 79587, 193848, 1.38275e+06, 32
0.0233827, 0.0143342, 0.00904725, 0.00210336, 46297, 76185, 203688, 1.4815e+06, 32
0.0243498, 0.0147617, 0.00958693, 0.00228419, 41572, 73553, 202089, 1.3303e+06, 32
0.0291916, 0.0179634, 0.0112268, 0.00252701, 35827, 79410, 193971, 1.14646e+06, 32
0.0327696, 0.0179734, 0.0147946, 0.0042511, 33780, 92296, 398889, 1.08096e+06, 32
0.0317374, 0.0178886, 0.0138473, 0.00400324, 61736, 89346, 411681, 1.97555e+06, 32
0.0360162, 0.021262, 0.0147522, 0.00501779, 33833, 88665, 622134, 1.08266e+06, 32
0.0305814, 0.0190017, 0.0115775, 0.00221798, 33796, 88409, 237513, 1.08147e+06, 32
0.0263547, 0.0165208, 0.00983261, 0.00130461, 31408, 83906, 114513, 1.00506e+06, 32
0.0301594, 0.0198692, 0.010289, 0.00181258, 48000, 94182, 188682, 1.536e+06, 32
0.0287269, 0.0184349, 0.0102909, 0.00167473, 45610, 91603, 156702, 1.45952e+06, 32
0.0290279, 0.0183493, 0.010677, 0.00198216, 51933, 88883, 180318, 1.66186e+06, 32
0.0287, 0.0179697, 0.0107291, 0.00218732, 50632, 88900, 189912, 1.62022e+06, 32
0.0281588, 0.0170665, 0.0110908, 0.00234392, 51053, 83822, 210207, 1.6337e+06, 32
0.027056, 0.0166426, 0.0104122, 0.0019503, 53706, 83642, 180072, 1.71859e+06, 32
0.0231158, 0.0138426, 0.00927212, 0.00162819, 43590, 75188, 152643, 1.39488e+06, 32
0.023333, 0.0140279, 0.00930331, 0.00157365, 47175, 78359, 161745, 1.5096e+06, 32
