elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.0,3249100,3225219,0,5870420,1491748,10539092,688548,0.0,0.0
1.132,3291436,3265648,0,5780912,1491748,10607216,688548,0.0,0.0
2.171,3300428,3274628,0,5786248,1491748,10620440,688548,0.0,0.0
3.214,3305708,3279892,0,5785004,1491748,10626536,688548,0.0,0.0
4.257,3312580,3286764,0,5774184,1491748,10632748,688548,0.0,0.0
5.3,3479980,3454316,0,5537308,1492820,10700284,688548,0.0,0.0
6.338,3492836,3467020,0,5488372,1492820,10712596,688548,0.0,0.0
7.387,3498588,3472771,0,5489176,1492820,10718820,688548,0.0,0.0
8.432,3498588,3472772,0,5491908,1492820,10718020,688548,0.0,0.0
9.465,3498588,3472772,0,5497004,1492820,10718180,688548,0.0,0.0
10.495,3498588,3472771,0,5515396,1492820,10717988,688548,0.0,0.0
11.577,3498588,3472772,0,5531332,1492820,10718296,688548,0.0,0.0
12.622,3498812,3472996,0,5537248,1492820,10718368,688548,0.0,0.0
13.671,3498812,3472995,0,5539144,1492820,10718412,688548,0.0,0.0
14.716,3498812,3472994,0,5539872,1492820,10718412,688548,0.0,0.0
15.761,3498812,3472996,0,5543364,1492820,10718444,688548,0.0,0.0
16.806,3498812,3472996,0,5544064,1492820,10718464,688548,0.0,0.0
17.856,3498812,3472996,0,5545876,1492820,10718232,688548,0.0,0.0
18.9,3498812,3472995,0,5526972,1492820,10717560,688548,0.0,0.0
19.945,3498812,3472992,0,5534156,1492820,10718336,688548,0.0,0.0
20.992,3498812,3472996,0,5537384,1492820,10717176,688548,0.0,0.0
22.121,3498812,3472996,0,5538804,1492820,10718580,688548,0.0,0.0
23.184,3498812,3472995,0,5508296,1492820,10716948,688548,0.0,0.0
24.229,3498812,3472996,0,5538632,1492820,10717104,688548,0.0,0.0
25.277,3498812,3472996,0,5545624,1492820,10717320,688548,0.0,0.0
26.325,3498812,3472993,0,5547124,1492820,10717836,688548,0.0,0.0
27.37,3498812,3472996,0,5539620,1492820,10718660,688548,0.0,0.0
28.413,3498812,3472996,0,5539972,1492820,10718480,688548,0.0,0.0
29.454,3498812,3472996,0,5545732,1492820,10718784,688548,0.0,0.0
30.499,3498812,3472996,0,5545424,1492820,10718796,688548,0.0,0.0
31.545,3498812,3472994,0,5548396,1492820,10719048,688548,0.0,0.0
32.678,3498812,3472994,0,5556036,1492820,10718440,688548,0.0,0.0
33.728,3498812,3472993,0,5557284,1492820,10719176,688548,0.0,0.0
34.776,3498812,3472996,0,5557636,1492820,10718608,688548,0.0,0.0
35.826,3498812,3472994,0,5560688,1492820,10718892,688548,0.0,0.0
36.876,3498812,3472996,0,5559636,1492820,10718644,688548,0.0,0.0
37.926,3498812,3472996,0,5559020,1492820,10718784,688548,0.0,0.0
38.979,3498812,3472994,0,5561340,1492820,10718600,688548,0.0,0.0
40.028,3498812,3472996,0,5566404,1492820,10718308,688548,0.0,0.0
41.077,3498812,3472993,0,5559176,1492820,10718664,688548,0.0,0.0
42.126,3498812,3472993,0,5559176,1492820,10718880,688548,0.0,0.0
43.249,3498812,3472993,0,5564588,1492820,10719140,688548,0.0,0.0
44.299,3498812,3472993,0,5562808,1492820,10718812,688548,0.0,0.0
45.348,3498812,3472993,0,5573760,1492820,10718572,688548,0.0,0.0
46.397,3498812,3472993,0,5574464,1492820,10718856,688548,0.0,0.0
47.445,3498812,3472993,0,5577308,1492820,10719372,688548,0.0,0.0
48.493,3498812,3472994,0,5577104,1492820,10719336,688548,0.0,0.0
49.54,3498812,3472993,0,5523348,1492820,10719236,688548,0.0,0.0
50.589,3498812,3472992,0,5524720,1492820,10718984,688548,0.0,0.0
51.636,3498812,3472993,0,5529480,1492820,10719540,688548,0.0,0.0
52.685,3498812,3472993,0,5534736,1492820,10719140,688548,0.0,0.0
53.8,3498812,3472993,0,5539392,1492820,10719012,688548,0.0,0.0
54.85,3498812,3472993,0,5538620,1492820,10718528,688548,0.0,0.0
55.9,3498812,3472992,0,5541808,1492820,10718804,688548,0.0,0.0
56.95,3498812,3472993,0,5539348,1492820,10720624,688548,0.0,0.0
57.998,3498812,3472992,0,5582944,1492820,10720388,688548,0.0,0.0
59.048,3498812,3472993,0,5585616,1492820,10718700,688548,0.0,0.0
60.096,3498812,3472993,0,5588104,1492820,10718024,688548,0.0,0.0
61.15,3498812,3472993,0,5590608,1492820,10718644,688548,0.0,0.0
62.203,3498812,3472994,0,5589364,1492820,10718240,688548,0.0,0.0
63.253,3498812,3472993,0,5589492,1492820,10719180,688548,0.0,0.0
64.392,3498812,3472994,0,5590076,1492820,10718720,688548,0.0,0.0
65.44,3498812,3472993,0,5590632,1492820,10718416,688548,0.0,0.0
66.488,3498812,3472993,0,5590000,1492820,10718636,688548,0.0,0.0
67.538,3498812,3472993,0,5590264,1492820,10719004,688548,0.0,0.0
68.586,3498812,3472993,0,5587952,1492820,10718732,688548,0.0,0.0
69.635,3498812,3472994,0,5575732,1492820,10720500,688548,0.0,0.0
70.688,3498812,3472993,0,5575136,1492820,10719704,688548,0.0,0.0
71.736,3498812,3472993,0,5575032,1492820,10720516,688548,0.0,0.0
72.789,3498812,3472993,0,5583020,1492820,10719984,688548,0.0,0.0
73.838,3498812,3472992,0,5592564,1492820,10720548,688548,0.0,0.0
74.987,3498812,3472994,0,5592772,1492820,10720492,688548,0.0,0.0
76.035,3498812,3472994,0,5591924,1492820,10721560,688548,0.0,0.0
77.085,3498812,3472993,0,5588396,1492820,10720764,688548,0.0,0.0
78.133,3498812,3472993,0,5590796,1492820,10720272,688548,0.0,0.0
79.182,3498812,3472993,0,5588332,1492820,10720208,688548,0.0,0.0
80.231,3498812,3472993,0,5591292,1492820,10720348,688548,0.0,0.0
81.279,3498812,3472993,0,5590680,1492820,10720364,688548,0.0,0.0
82.328,3498812,3472993,0,5589596,1492820,10720376,688548,0.0,0.0
83.376,3498812,3472993,0,5590288,1492820,10720644,688548,0.0,0.0
84.426,3498812,3472993,0,5589488,1492820,10720164,688548,0.0,0.0
85.558,3498812,3472994,0,5587708,1492820,10720156,688548,0.0,0.0
86.607,3498812,3472993,0,5586988,1492820,10720708,688548,0.0,0.0
87.655,3498812,3472993,0,5586556,1492820,10720856,688548,0.0,0.0
88.702,3498812,3472992,0,5584204,1492820,10720472,688548,0.0,0.0
89.751,3498812,3472993,0,5582548,1492820,10721236,688548,0.0,0.0
90.8,3498812,3472993,0,5588092,1492820,10720484,688548,0.0,0.0
91.849,3498696,3474316,0,5626540,1492820,10680736,688548,0.0,0.0
91.897,3498696,3474563,0,5626540,1492820,10679580,688548,0.0,0.0
