elapsed_s,algorithm_usage_usec,end_to_end_usage_usec,algorithm_interval_cores,end_to_end_interval_cores,memory_sampled,algorithm_pids,end_to_end_pids,algorithm_rss_kib,algorithm_pss_kib,algorithm_swap_kib,end_to_end_rss_kib,end_to_end_pss_kib,end_to_end_swap_kib
5.7e-05,0,279,,,True,1,5,3168788,3145356,0,3401276,3319222,0
1.106832,288617,503315,0.26077316701115266,0.4545064595662147,False,1,5,3168788,3145356,0,3401276,3319222,0
2.163841,930912,1506795,0.6076527489740892,0.9493571965226555,False,1,5,3168788,3145356,0,3401276,3319222,0
3.206034,1465878,2325271,0.5133082789405855,0.7853405766238875,False,1,5,3168788,3145356,0,3401276,3319222,0
4.259131,2587985,3676707,1.0655303061216415,1.2832965258961995,False,1,5,3168788,3145356,0,3401276,3319222,0
5.304217,2956524,4348634,0.35263981264448835,0.6429393127749659,False,1,5,3168788,3145356,0,3401276,3319222,0
6.363961,4029393,5647145,1.0123851267776747,1.2253063732452005,False,1,5,3168788,3145356,0,3401276,3319222,0
7.40874,4385793,6322027,0.3411247326136741,0.6459566268119573,False,1,5,3168788,3145356,0,3401276,3319222,0
8.452783,4519169,6783250,0.12774953869330338,0.44176632591126946,False,1,5,3168788,3145356,0,3401276,3319222,0
8.488826,4520149,6791948,0.027190173316565747,0.2413266607219274,True,1,5,3187908,3164237,0,3484248,3401676,0
