elapsed_s,algorithm_usage_usec,end_to_end_usage_usec,algorithm_interval_cores,end_to_end_interval_cores,memory_sampled,algorithm_pids,end_to_end_pids,algorithm_rss_kib,algorithm_pss_kib,algorithm_swap_kib,end_to_end_rss_kib,end_to_end_pss_kib,end_to_end_swap_kib
6.1e-05,0,227,,,True,1,5,3168872,3145818,0,3411280,3329740,0
1.080137,280367,473846,0.2595806231873224,0.4385049423554001,False,1,5,3168872,3145818,0,3411280,3329740,0
2.112612,1147760,1711341,0.8401111685838628,1.1985724701106504,False,1,5,3168872,3145818,0,3411280,3329740,0
3.152908,1576157,2442883,0.4118028997366308,0.7032054773472607,False,1,5,3168872,3145818,0,3411280,3329740,0
4.188102,2771144,3880478,1.1543599859889044,1.3887198304732344,False,1,5,3168872,3145818,0,3411280,3329740,0
5.228503,3401398,4794000,0.6057801767684683,0.8780484037259337,False,1,5,3168872,3145818,0,3411280,3329740,0
6.265757,4538180,6146852,1.0959532343584937,1.3042628445984867,False,1,5,3168872,3145818,0,3411280,3329740,0
7.300095,4761096,6659088,0.21551552863773468,0.49523054570905034,False,1,5,3168872,3145818,0,3411280,3329740,0
7.325616,4762827,6663895,0.06782663141061214,0.18835506481271666,True,1,5,3193076,3169823,0,3518992,3437049,0
