elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.001,3168300,3144868,0,7748164,2021264,12064736,1067444,0.18,0.18
1.113,3170012,3145641,0,7695656,2021264,12105708,1067444,0.32,0.32
2.166,3173492,3149011,0,7678332,2021264,11987108,1067444,0.32,0.32
3.223,3184836,3160337,0,7630888,2021264,12007016,1067444,0.26,0.26
4.263,3187196,3162613,0,7633660,2021264,12008112,1067444,0.26,0.26
5.319,3187292,3162708,0,7632216,2021264,12008508,1067444,0.22,0.22
6.362,3187940,3163357,0,7629904,2021264,12008952,1067444,0.22,0.22
7.422,3187944,3163361,0,7630068,2021264,12008916,1067444,0.18,0.18
8.466,3187908,3164236,0,7657696,2021264,11970760,1067444,0.18,0.18
8.509,3187908,3164239,0,7656720,2021264,11971856,1067444,0.14,0.14
