elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.0,3204236,3180704,0,8351516,0,6126344,0,0.0,0.0
1.024,3207588,3183189,0,8233280,0,6194768,0,0.0,0.0
2.04,3219632,3195107,0,8232536,0,6207988,0,0.0,0.0
3.057,3220360,3195835,0,8122928,0,6287084,0,0.0,0.0
4.075,3220924,3196400,0,8122020,0,6286928,0,0.0,0.0
5.093,3220932,3196407,0,8131228,0,6287464,0,0.0,0.0
6.112,3223996,3199471,0,8135432,0,6292240,0,0.0,0.0
7.133,3230444,3205919,0,8132160,0,6301516,0,0.0,0.0
8.153,3231308,3206783,0,8135852,0,6301592,0,0.0,0.0
9.174,3231308,3206783,0,8132204,0,6301620,0,0.0,0.0
10.191,3232064,3207539,0,8136900,0,6302580,0,0.0,0.0
11.21,3232080,3207550,0,8152348,0,6305392,0,0.0,0.0
12.229,3232080,3207549,0,8154132,0,6305700,0,0.0,0.0
13.246,3232116,3207586,0,8155208,0,6304852,0,0.0,0.0
14.265,3232116,3207586,0,8162972,0,6304968,0,0.0,0.0
15.282,3234168,3209638,0,8176748,0,6307144,0,0.0,0.0
16.307,3234764,3210234,0,8177100,0,6308556,0,0.0,0.0
17.326,3235716,3211185,0,8173776,0,6311900,0,0.0,0.0
18.353,3238632,3214101,0,8173816,0,6315488,0,0.0,0.0
19.373,3238632,3214101,0,8170828,0,6318060,0,0.0,0.0
20.396,3243704,3219173,0,8167160,0,6321544,0,0.0,0.0
21.415,3243704,3219173,0,8169008,0,6322760,0,0.0,0.0
22.435,3243704,3219174,0,8169848,0,6323072,0,0.0,0.0
23.454,3243704,3219174,0,8174048,0,6321464,0,0.0,0.0
24.471,3245056,3220526,0,8175028,0,6322624,0,0.0,0.0
25.49,3245248,3220717,0,8173704,0,6324980,0,0.0,0.0
26.512,3245248,3220718,0,8172292,0,6325212,0,0.0,0.0
27.54,3245248,3220717,0,8172080,0,6325016,0,0.0,0.0
28.563,3245248,3220717,0,8171564,0,6325768,0,0.0,0.0
29.589,3245248,3220718,0,8174760,0,6324728,0,0.0,0.0
30.613,3245836,3221306,0,8172908,0,6326288,0,0.0,0.0
31.634,3247664,3223134,0,8172424,0,6326944,0,0.0,0.0
32.657,3247664,3223133,0,8175236,0,6327008,0,0.0,0.0
33.687,3247824,3223293,0,8172560,0,6326424,0,0.0,0.0
34.716,3247824,3223293,0,8169464,0,6327640,0,0.0,0.0
35.741,3247824,3223294,0,8168580,0,6327644,0,0.0,0.0
36.763,3247824,3223293,0,8170320,0,6327456,0,0.0,0.0
37.784,3248420,3223889,0,8168572,0,6327956,0,0.0,0.0
38.812,3248460,3223929,0,8170936,0,6328988,0,0.0,0.0
39.835,3248460,3223930,0,8169560,0,6328244,0,0.0,0.0
40.857,3248460,3223930,0,8178132,0,6327364,0,0.0,0.0
41.879,3249148,3224618,0,8177812,0,6327520,0,0.0,0.0
42.904,3249148,3224617,0,8176216,0,6327804,0,0.0,0.0
43.929,3252724,3228194,0,8174392,0,6330548,0,0.0,0.0
44.954,3253268,3228737,0,8178204,0,6330932,0,0.0,0.0
45.977,3253272,3228742,0,8180164,0,6330456,0,0.0,0.0
46.998,3253272,3228742,0,8177196,0,6331600,0,0.0,0.0
48.017,3253272,3228742,0,8175964,0,6332460,0,0.0,0.0
49.037,3253272,3228742,0,8170268,0,6334676,0,0.0,0.0
50.058,3253272,3228742,0,8169536,0,6334292,0,0.0,0.0
51.077,3253272,3228741,0,8169064,0,6334656,0,0.0,0.0
52.099,3253272,3228741,0,8171624,0,6335020,0,0.0,0.0
53.123,3253272,3228742,0,8168988,0,6333972,0,0.0,0.0
54.146,3253272,3228742,0,8180432,0,6334616,0,0.0,0.0
55.167,3253272,3228741,0,8178660,0,6337172,0,0.0,0.0
56.19,3253272,3228741,0,8181420,0,6334632,0,0.0,0.0
57.211,3253272,3228742,0,8182480,0,6334492,0,0.0,0.0
58.236,3253272,3228741,0,8182120,0,6333792,0,0.0,0.0
59.259,3253272,3228741,0,8181448,0,6334800,0,0.0,0.0
60.281,3253272,3228741,0,8181720,0,6333424,0,0.0,0.0
61.303,3253272,3228742,0,8182216,0,6334736,0,0.0,0.0
62.323,3253272,3228742,0,8185884,0,6333352,0,0.0,0.0
63.343,3253272,3228741,0,8185464,0,6335016,0,0.0,0.0
64.364,3253272,3228742,0,8186984,0,6335320,0,0.0,0.0
65.387,3253272,3228741,0,8184368,0,6335104,0,0.0,0.0
66.408,3253272,3228741,0,8190456,0,6334380,0,0.0,0.0
67.427,3253272,3228741,0,8189704,0,6334100,0,0.0,0.0
68.449,3253272,3228741,0,8187740,0,6334072,0,0.0,0.0
69.474,3253272,3228742,0,8185428,0,6334460,0,0.0,0.0
70.497,3253272,3228742,0,8185856,0,6334144,0,0.0,0.0
71.518,3253272,3228741,0,8190176,0,6333588,0,0.0,0.0
72.539,3253272,3228742,0,8188524,0,6333916,0,0.0,0.0
73.559,3253272,3228742,0,8188052,0,6334520,0,0.0,0.0
74.581,3253272,3228742,0,8187576,0,6334648,0,0.0,0.0
75.602,3254100,3229570,0,8183220,0,6336144,0,0.0,0.0
76.624,3254500,3229969,0,8179856,0,6338544,0,0.0,0.0
77.646,3254500,3229970,0,8178208,0,6339424,0,0.0,0.0
78.671,3254500,3229969,0,8177180,0,6338920,0,0.0,0.0
79.696,3254500,3229970,0,8178024,0,6340172,0,0.0,0.0
80.718,3254500,3229969,0,8177592,0,6339892,0,0.0,0.0
81.741,3254500,3229969,0,8176740,0,6340820,0,0.0,0.0
82.762,3254500,3229969,0,8174740,0,6340572,0,0.0,0.0
83.783,3254500,3229970,0,8176768,0,6341580,0,0.0,0.0
