elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.006,3266964,3244418,0,6337464,2096844,11684164,1077440,0.0,0.0
1.107,3287184,3262330,0,6287556,2096844,11738580,1077440,0.0,0.0
2.143,3292892,3268021,0,6276436,2096844,11741820,1077440,0.0,0.0
3.175,3298356,3273485,0,6272928,2096844,11747076,1077440,0.0,0.0
4.208,3299692,3274820,0,6268636,2096844,11748664,1077440,0.0,0.0
5.246,3397980,3373108,0,6207340,2097148,11770636,1077744,0.0,0.0
6.284,3397988,3373117,0,6154760,2097148,11770968,1077744,0.0,0.0
7.319,3400364,3375492,0,6154760,2097148,11772252,1077744,0.0,0.0
8.355,3400312,3377101,0,6174540,2097148,11735084,1077744,0.0,0.0
8.386,3400312,3377101,0,6174540,2097148,11735296,1077744,0.0,0.0
