elapsed_s,algorithm_usage_usec,end_to_end_usage_usec,algorithm_interval_cores,end_to_end_interval_cores,memory_sampled,algorithm_pids,end_to_end_pids,algorithm_rss_kib,algorithm_pss_kib,algorithm_swap_kib,end_to_end_rss_kib,end_to_end_pss_kib,end_to_end_swap_kib
4.4e-05,41,195,,,True,1,4,3264068,3240924,0,3337860,3294874,0
1.114614,456471,494003,0.4095118527339413,0.4430476282778128,False,1,4,3264068,3240924,0,3337860,3294874,0
2.170997,1795975,1885461,1.2680098572850638,1.3171908855801553,False,1,4,3264068,3240924,0,3337860,3294874,0
3.214787,2941350,3082086,1.097323387730862,1.1464233101328758,False,1,4,3264068,3240924,0,3337860,3294874,0
4.262293,3449313,3630889,0.48492614788414407,0.5239139951871729,False,1,4,3264068,3240924,0,3337860,3294874,0
5.311801,4526612,4763061,1.0264802449073958,1.0787647550376414,False,1,4,3264068,3240924,0,3337860,3294874,0
6.369255,5247652,5534699,0.6818639441880772,0.7297128178261948,False,1,4,3264068,3240924,0,3337860,3294874,0
7.416733,6406211,6740577,1.106046510883112,1.1512207444339955,False,1,4,3264068,3240924,0,3337860,3294874,0
8.476567,7453997,7840782,0.9886322594354235,1.0380918956658614,False,1,4,3264068,3240924,0,3337860,3294874,0
9.521499,7906437,8350369,0.4329851821094451,0.48767487400673193,False,1,4,3264068,3240924,0,3337860,3294874,0
9.551851,7930072,8374983,0.7786998063096119,0.8109548141529422,True,1,4,3392236,3368970,0,3462208,3417276,0
