elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.0,3169808,3146342,0,7369212,2096536,10056628,1065472,0.0,0.0
1.127,3177844,3153212,0,7309680,2096528,10107108,1065472,0.0,0.0
2.174,3183916,3159270,0,7238580,2096528,10174332,1065472,0.0,0.0
3.23,3189688,3165011,0,7233612,2096524,10186556,1065468,0.0,0.0
4.275,3191948,3167267,0,7230612,2096520,10191172,1065468,0.0,0.0
5.32,3193456,3168776,0,7229712,2096520,10197248,1065468,0.0,0.0
6.353,3194572,3169892,0,7239212,2096520,10199492,1065468,0.0,0.0
7.411,3194612,3169933,0,7239532,2096520,10200940,1065468,0.0,0.0
8.445,3194584,3170814,0,7271416,2096516,10162144,1065464,0.0,0.0
8.482,3194584,3170814,0,7270912,2096516,10161880,1065464,0.0,0.0
