elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.0,3168824,3145432,0,7301704,2095140,10165168,1064868,0.0,0.0
1.116,3170048,3145740,0,7237996,2095140,10205468,1064868,0.0,0.0
2.173,3183360,3158841,0,7176904,2095140,10275412,1064868,0.0,0.0
3.228,3184992,3160472,0,7161524,2095140,10284328,1064868,0.0,0.0
4.27,3187868,3163348,0,7157536,2095140,10286896,1064868,0.0,0.0
5.327,3190972,3166436,0,7151312,2095140,10293552,1064868,0.0,0.0
6.38,3192304,3167764,0,7144424,2095140,10302844,1064868,0.0,0.0
7.436,3192376,3167836,0,7146556,2095140,10304236,1064868,0.0,0.0
8.482,3192376,3167836,0,7147696,2095140,10304176,1064868,0.0,0.0
9.539,3192348,3168680,0,7179032,2095140,10266956,1064868,0.0,0.0
9.575,3192348,3168680,0,7179032,2095140,10266752,1064868,0.0,0.0
