elapsed_s,algorithm_usage_usec,end_to_end_usage_usec,algorithm_interval_cores,end_to_end_interval_cores,memory_sampled,algorithm_pids,end_to_end_pids,algorithm_rss_kib,algorithm_pss_kib,algorithm_swap_kib,end_to_end_rss_kib,end_to_end_pss_kib,end_to_end_swap_kib
4.6e-05,0,68,,,True,1,5,3165936,3142748,0,3398740,3316481,0
1.127184,506406,722823,0.44928482501072137,0.6412302652429551,False,1,5,3165936,3142748,0,3398740,3316481,0
2.164988,1005939,1568825,0.4813366605788617,0.815184937777961,False,1,5,3165936,3142748,0,3398740,3316481,0
3.200767,1408489,2220549,0.3886448196206365,0.6292116666810078,False,1,5,3165936,3142748,0,3398740,3316481,0
4.244993,2128110,3177838,0.6891429903690947,0.9167450701236349,False,1,5,3165936,3142748,0,3398740,3316481,0
5.300472,3129586,4409739,0.9488352584429759,1.1671483926835593,False,1,5,3165936,3142748,0,3398740,3316481,0
6.339085,3871547,5386092,0.7143766301337169,0.9400544852909316,False,1,5,3165936,3142748,0,3398740,3316481,0
7.394099,4248118,6031902,0.3569346527027729,0.6121341475099723,False,1,5,3165936,3142748,0,3398740,3316481,0
8.449105,4921750,6950322,0.6385099783893867,0.8705351502784615,False,1,5,3165936,3142748,0,3398740,3316481,0
9.500201,5908696,8157903,0.9389689352794136,1.1488785058490025,False,1,5,3165936,3142748,0,3398740,3316481,0
10.539706,6068049,8593513,0.1532969131642314,0.4190549807249995,True,1,5,3190572,3167161,0,3486088,3403344,0
10.626507,6073489,8612817,0.06267236481607918,0.22239472985470454,True,1,5,3190572,3167161,0,3486088,3403344,0
