elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.0,3168844,3145435,0,7307508,2095352,10133480,1064976,0.0,0.0
1.105,3170732,3146349,0,7264612,2095352,10174060,1064976,0.0,0.0
2.162,3179872,3155328,0,7196136,2095352,10239096,1064976,0.0,0.0
3.217,3187492,3163011,0,7186660,2095352,10253000,1064976,0.0,0.0
4.262,3193084,3168539,0,7182444,2095352,10260280,1064976,0.0,0.0
5.308,3193264,3168715,0,7181560,2095352,10261528,1064976,0.0,0.0
6.363,3193264,3168716,0,7180400,2095348,10261336,1064972,0.0,0.0
7.419,3193264,3168715,0,7180484,2095348,10261584,1064972,0.0,0.0
8.473,3193264,3168716,0,7161848,2095348,10262540,1064972,0.0,0.0
9.517,3193232,3169584,0,7181000,2095348,10224824,1064972,0.0,0.0
9.56,3193232,3169584,0,7181000,2095348,10224960,1064972,0.0,0.0
