elapsed_s,algorithm_usage_usec,end_to_end_usage_usec,algorithm_interval_cores,end_to_end_interval_cores,memory_sampled,algorithm_pids,end_to_end_pids,algorithm_rss_kib,algorithm_pss_kib,algorithm_swap_kib,end_to_end_rss_kib,end_to_end_pss_kib,end_to_end_swap_kib
6.4e-05,696,936,,,True,1,4,3264264,3241193,0,3333804,3288719,0
1.14137,459499,498344,0.40199826775647035,0.43582355470258566,False,1,4,3264264,3241193,0,3333804,3288719,0
2.197931,1733776,1823111,1.2060608921519513,1.2538480015832225,False,1,4,3264264,3241193,0,3333804,3288719,0
3.257747,2954611,3092526,1.1519308051680144,1.197768939326244,False,1,4,3264264,3241193,0,3333804,3288719,0
4.314627,4405482,4597565,1.3727864859811891,1.424039215116053,False,1,4,3264264,3241193,0,3333804,3288719,0
5.374895,5369862,5624410,0.9095629632466069,0.9684773439878077,False,1,4,3264264,3241193,0,3333804,3288719,0
6.425537,6869608,7178252,1.4274567604307022,1.4789452797614817,False,1,4,3264264,3241193,0,3333804,3288719,0
7.462511,7437300,7802568,0.5474505834523324,0.6020556189952059,False,1,4,3264264,3241193,0,3333804,3288719,0
7.493796,7446008,7812984,0.27834265338819225,0.3329371931202814,True,1,4,3391248,3368078,0,3461284,3416105,0
