elapsed_s,algorithm_usage_usec,end_to_end_usage_usec,algorithm_interval_cores,end_to_end_interval_cores,memory_sampled,algorithm_pids,end_to_end_pids,algorithm_rss_kib,algorithm_pss_kib,algorithm_swap_kib,end_to_end_rss_kib,end_to_end_pss_kib,end_to_end_swap_kib
5.3e-05,0,408,,,True,1,5,3166636,3143436,0,3412156,3330386,0
1.129986,408695,642963,0.36169852502027977,0.5686665991617365,False,1,5,3166636,3143436,0,3412156,3330386,0
2.186349,779114,1396265,0.3506548841105235,0.713108737700349,False,1,5,3166636,3143436,0,3412156,3330386,0
3.24155,1513014,2410314,0.6955078478933671,0.9610015501409197,False,1,5,3166636,3143436,0,3412156,3330386,0
4.299208,2596097,3735397,1.0240388143721972,1.252846203167028,False,1,5,3166636,3143436,0,3412156,3330386,0
5.351722,3293861,4710629,0.6629498212631412,0.9265738560460207,False,1,5,3166636,3143436,0,3412156,3330386,0
6.397364,4238304,5936393,0.9032178970204233,1.172259185915235,False,1,5,3166636,3143436,0,3412156,3330386,0
7.450657,5065717,7045006,0.7855486296036162,1.052520836523905,False,1,5,3166636,3143436,0,3412156,3330386,0
8.495443,5245845,7512912,0.17240672351550523,0.4478489761350039,False,1,5,3166636,3143436,0,3412156,3330386,0
8.52965,5246895,7518902,0.030695409748902676,0.17511000418659717,True,1,5,3191016,3167556,0,3508736,3426387,0
