elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.0,3264232,3241045,0,6586624,2024412,11787944,1067096,0.0,0.0
1.125,3285804,3260883,0,6524096,2024412,11844496,1067096,0.0,0.0
2.158,3292548,3267619,0,6523336,2024412,11848476,1067096,0.0,0.0
3.2,3292840,3267914,0,6525592,2024412,11849432,1067096,0.0,0.0
4.246,3295820,3270892,0,6525200,2024412,11852556,1067096,0.0,0.0
5.281,3392288,3367359,0,6403272,2024412,11949248,1067096,0.0,0.0
6.327,3392340,3367411,0,6401620,2024412,11949088,1067096,0.0,0.0
7.36,3392300,3367454,0,6405528,2024412,11946976,1067096,0.0,0.0
8.394,3392300,3368987,0,6449204,2024412,11911596,1067096,0.0,0.0
8.429,3392300,3368987,0,6448448,2024412,11911128,1067096,0.0,0.0
