elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.0,3166436,3143285,0,7266180,2094568,10201792,1064604,0.0,0.0
1.117,3177156,3152941,0,7218144,2094568,10251756,1064604,0.0,0.0
2.172,3185868,3161604,0,7155880,2094568,10319024,1064604,0.0,0.0
3.204,3187884,3163611,0,7154452,2094568,10326616,1064604,0.0,0.0
4.24,3190200,3165931,0,7156088,2094568,10338616,1064604,0.0,0.0
5.29,3190784,3166511,0,7154188,2094556,10341300,1064592,0.0,0.0
6.337,3191976,3167695,0,7152916,2094556,10342084,1064592,0.0,0.0
7.379,3191976,3167716,0,7152552,2094556,10341464,1064592,0.0,0.0
8.424,3191940,3168530,0,7181548,2094556,10288860,1064592,0.0,0.0
8.465,3191940,3168530,0,7181044,2094556,10288800,1064592,0.0,0.0
