Total, Raycast, Update_cache, Inflation, PointCloudNumber, CacheNumber, InflationNumber, PointCloudPayloadBytes, PointCloudPointStep
0.00927764, 0.00482455, 0.00445067, 0.00259482, 5115, 18366, 274044, 102300, 20
0.0111965, 0.00893217, 0.00226308, 0.000483393, 5093, 18371, 67896, 101860, 20
0.0280854, 0.0137805, 0.0143021, 0.00709334, 18914, 50546, 702699, 605248, 32
0.00782489, 0.00580014, 0.0020224, 6.961e-05, 5124, 18389, 4674, 102480, 20
0.00765511, 0.00613871, 0.00151508, 5.5577e-05, 5094, 18369, 3444, 101880, 20
0.00249243, 0.00191038, 0.000580918, 0.000111231, 3064, 9049, 12669, 61280, 20
0.013159, 0.00963071, 0.00352717, 0.00128566, 11782, 19607, 148707, 235640, 20
0.0109114, 0.00738201, 0.00352789, 0.00130735, 11274, 22053, 124968, 225480, 20
0.0106281, 0.00694543, 0.00368138, 0.00150875, 28091, 21710, 179334, 561820, 20
0.0106921, 0.00674939, 0.00393978, 0.00179143, 44594, 25820, 154242, 891880, 20
0.025574, 0.0165802, 0.00899171, 0.00408511, 56419, 44762, 574533, 1.80541e+06, 32
0.0192111, 0.0145085, 0.0047012, 0.00103592, 41991, 40790, 129027, 839820, 20
0.0159253, 0.0122465, 0.00367713, 0.00053006, 41964, 40702, 55350, 839280, 20
0.0130686, 0.00887273, 0.0041946, 0.00111687, 31764, 38072, 134070, 635280, 20
0.0142348, 0.00984156, 0.00439141, 0.00105865, 39488, 39705, 123123, 789760, 20
0.0168492, 0.0114745, 0.00537319, 0.00142656, 45080, 41490, 172446, 901600, 20
0.0160076, 0.0101465, 0.00585979, 0.00156751, 53249, 40870, 198399, 1.06498e+06, 20
0.0154518, 0.0106247, 0.00482531, 0.000982149, 43784, 42394, 100491, 875680, 20
0.0160632, 0.0108975, 0.00516429, 0.00115428, 41661, 42917, 129765, 833220, 20
0.0230889, 0.0159525, 0.00713452, 0.00216212, 51336, 47735, 311928, 1.64275e+06, 32
0.0221998, 0.0176197, 0.00457786, 0.000707736, 38707, 41604, 84501, 774140, 20
0.0161549, 0.0122986, 0.00385492, 0.000497896, 38712, 41558, 56211, 774240, 20
0.0131701, 0.00949451, 0.00367382, 0.000469676, 35432, 39104, 52275, 708640, 20
0.0231452, 0.0188952, 0.00424844, 0.000598404, 43513, 43425, 68634, 870260, 20
0.0186989, 0.0138098, 0.00488779, 0.000638005, 46614, 43477, 59778, 932280, 20
0.0175587, 0.0131084, 0.00444902, 0.00066228, 37804, 39537, 62976, 756080, 20
0.0240315, 0.0150644, 0.00896574, 0.00314527, 38832, 52369, 271953, 776640, 20
0.0235149, 0.0141572, 0.00935581, 0.00314712, 15250, 61329, 283392, 305000, 20
0.0418482, 0.0249616, 0.016885, 0.00554632, 18188, 86183, 475641, 582016, 32
0.0250151, 0.0163913, 0.00862191, 0.0011863, 7943, 71482, 92127, 158860, 20
0.0253589, 0.0184945, 0.00686271, 6.1557e-05, 7955, 71601, 2091, 159100, 20
0.021317, 0.0135137, 0.00780183, 0.00128545, 8515, 74452, 99507, 170300, 20
0.0203941, 0.0131759, 0.00721655, 0.00114573, 7562, 71974, 90036, 151240, 20
0.0197665, 0.0137192, 0.00604542, 0.00120297, 6848, 60307, 157071, 136960, 20
0.000465781, 0.000362187, 0.000101205, 1.3228e-05, 345, 1445, 984, 6900, 20
