elapsed_s,algorithm_usage_usec,end_to_end_usage_usec,algorithm_interval_cores,end_to_end_interval_cores,memory_sampled,algorithm_pids,end_to_end_pids,algorithm_rss_kib,algorithm_pss_kib,algorithm_swap_kib,end_to_end_rss_kib,end_to_end_pss_kib,end_to_end_swap_kib
4.6e-05,0,143,,,True,1,4,3264248,3241309,0,3342328,3297162,0
1.101916,458973,496451,0.4165401910875452,0.45042350891725086,False,1,4,3264248,3241309,0,3342328,3297162,0
2.143767,1365241,1448010,0.8698629682695844,0.9133346164971483,False,1,4,3264248,3241309,0,3342328,3297162,0
3.188385,2109173,2233664,0.7121570739691363,0.7520970381596004,False,1,4,3264248,3241309,0,3342328,3297162,0
4.225321,3143835,3314668,0.9978071507450043,1.042498440248074,False,1,4,3264248,3241309,0,3342328,3297162,0
5.268915,4521871,4749847,1.3204709724675987,1.3752269242567507,False,1,4,3264248,3241309,0,3342328,3297162,0
6.303644,5527906,5804445,0.9722692272536192,1.0192022966628518,False,1,4,3264248,3241309,0,3342328,3297162,0
7.338087,6790133,7120914,1.2201998848001456,1.2726358429529416,False,1,4,3264248,3241309,0,3342328,3297162,0
8.373269,7230629,7613882,0.4255253139375841,0.47621400185514273,False,1,4,3264248,3241309,0,3342328,3297162,0
8.398366,7233745,7617517,0.12415519861560056,0.14483445024637617,True,1,4,3392300,3368987,0,3462564,3417333,0
