elapsed_s,algorithm_usage_usec,end_to_end_usage_usec,algorithm_interval_cores,end_to_end_interval_cores,memory_sampled,algorithm_pids,end_to_end_pids,algorithm_rss_kib,algorithm_pss_kib,algorithm_swap_kib,end_to_end_rss_kib,end_to_end_pss_kib,end_to_end_swap_kib
5.6e-05,0,75,,,True,1,4,3264052,3241001,0,3333652,3288604,0
1.100779,478838,521182,0.43502135531724656,0.4734224798476821,False,1,4,3264052,3241001,0,3333652,3288604,0
2.159149,1728988,1820362,1.1812034309789485,1.2275293952399555,False,1,4,3264052,3241001,0,3333652,3288604,0
3.211433,2925316,3063587,1.136886776422735,1.1814536336340493,False,1,4,3264052,3241001,0,3333652,3288604,0
4.269744,3812331,3997353,0.8381425476668295,0.8823176768878369,False,1,4,3264052,3241001,0,3333652,3288604,0
5.331503,5282644,5530305,1.384789300416534,1.4437847775624146,False,1,4,3264052,3241001,0,3333652,3288604,0
6.389338,5950695,6245247,0.6315266015532142,0.6758539266727511,False,1,4,3264052,3241001,0,3333652,3288604,0
7.439455,7237790,7582670,1.2256687418200916,1.273594851732974,False,1,4,3264052,3241001,0,3333652,3288604,0
8.48867,7948307,8341187,0.6771888236142555,0.7229372906227638,False,1,4,3264052,3241001,0,3333652,3288604,0
8.520601,7977208,8371562,0.905123225190044,0.9512860442596306,True,1,4,3397188,3373879,0,3467208,3421999,0
