elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.0,3275840,3252881,0,7357388,2096040,10099956,1065200,0.0,0.0
1.133,3288332,3263558,0,7314524,2096040,10147704,1065200,0.0,0.0
2.189,3301384,3276562,0,7304304,2096040,10158252,1065200,0.0,0.0
3.246,3302572,3277803,0,7294356,2096040,10159568,1065200,0.0,0.0
4.303,3307588,3282799,0,7293300,2096028,10164140,1065200,0.0,0.0
5.363,3406584,3381763,0,7174412,2096028,10263116,1065200,0.0,0.0
6.414,3406584,3381763,0,7173224,2096024,10263540,1065196,0.0,0.0
7.478,3406596,3381775,0,7172996,2096024,10264304,1065196,0.0,0.0
8.527,3406544,3383382,0,7220028,2096024,10226556,1065196,0.0,0.0
8.58,3406544,3383382,0,7218772,2096024,10226588,1065196,0.0,0.0
