elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.0,3263844,3240664,0,7415280,2096548,10024092,1065480,0.0,0.0
1.124,3287576,3262649,0,7358020,2096548,10082404,1065480,0.0,0.0
2.171,3293504,3268563,0,7350636,2096548,10085560,1065480,0.0,0.0
3.226,3305260,3280301,0,7344224,2096548,10097044,1065480,0.0,0.0
4.265,3307560,3282602,0,7344052,2096548,10099536,1065480,0.0,0.0
5.319,3395752,3370794,0,7219052,2096544,10187988,1065476,0.0,0.0
6.381,3395780,3370822,0,7216732,2096544,10187708,1065476,0.0,0.0
7.424,3395892,3370934,0,7220080,2096544,10187888,1065476,0.0,0.0
8.486,3395852,3372538,0,7261256,2096544,10150528,1065476,0.0,0.0
8.533,3395852,3372538,0,7260752,2096544,10150740,1065476,0.0,0.0
