elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.0,3168780,3145604,0,5658220,2096952,11940028,1065880,0.0,0.0
1.096,3174308,3150039,0,5621044,2096952,11986924,1065880,0.0,0.0
2.125,3183464,3159196,0,5551384,2096952,12049772,1065880,0.0,0.0
3.153,3186336,3162059,0,5542352,2096952,12061904,1065880,0.0,0.0
4.188,3192564,3168289,0,5521792,2096924,12075864,1065852,0.0,0.0
5.219,3193768,3169494,0,5519716,2096924,12078928,1065852,0.0,0.0
6.255,3194444,3170169,0,5502048,2096924,12081376,1065852,0.0,0.0
7.292,3194692,3170418,0,5501316,2096924,12083500,1065852,0.0,0.0
8.332,3194696,3170421,0,5492992,2096924,12083048,1065852,0.0,0.0
9.367,3194660,3171225,0,5513808,2096924,12044228,1065852,0.0,0.0
9.402,3194660,3171225,0,5513556,2096924,12044316,1065852,0.0,0.0
