elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.0,3249212,3226212,0,7375988,2096228,10056680,1065300,0.0,0.0
1.113,3287652,3262816,0,7298572,2096228,10122352,1065300,0.0,0.0
2.147,3295376,3270868,0,7292100,2096228,10128832,1065300,0.0,0.0
3.21,3299356,3274526,0,7294944,2096228,10132076,1065300,0.0,0.0
4.261,3302160,3277332,0,7292472,2096228,10134664,1065300,0.0,0.0
5.305,3407452,3382614,0,7171556,2096228,10239396,1065300,0.0,0.0
6.369,3409180,3384343,0,7168884,2096228,10241560,1065300,0.0,0.0
7.416,3409180,3384342,0,7174780,2096228,10241340,1065300,0.0,0.0
8.477,3409140,3385985,0,7181644,2096224,10204052,1065296,0.0,0.0
8.518,3409140,3385985,0,7181968,2096224,10204052,1065296,0.0,0.0
