elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.0,3264020,3241466,0,7289960,2094540,10179504,1064592,0.0,0.0
1.126,3285836,3260897,0,7228360,2094540,10233396,1064592,0.0,0.0
2.168,3294972,3270021,0,7218268,2094540,10239608,1064592,0.0,0.0
3.226,3306560,3281607,0,7214036,2094540,10251208,1064592,0.0,0.0
4.274,3308640,3283799,0,7211620,2094536,10253772,1064588,0.0,0.0
5.318,3402064,3377112,0,7115768,2094536,10347552,1064588,0.0,0.0
6.379,3402068,3377116,0,7114032,2094536,10348120,1064588,0.0,0.0
7.441,3402080,3378776,0,7148468,2094536,10310596,1064588,0.0,0.0
7.49,3402080,3378776,0,7148220,2094536,10310932,1064588,0.0,0.0
