elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.0,3168940,3145610,0,5465808,2096844,12019172,1065840,0.0,0.0
1.085,3169976,3145752,0,5446872,2096844,12033636,1065840,0.0,0.0
2.122,3185716,3161294,0,5336460,2097148,12021284,1065840,0.0,0.0
3.152,3194940,3170640,0,5373804,2097148,11883984,1065840,0.0,0.0
4.189,3194940,3170640,0,5379768,2097148,11883644,1065840,0.0,0.0
5.228,3196900,3172590,0,5386760,2097148,11885312,1065840,0.0,0.0
6.265,3197404,3173090,0,5396420,2097144,11886960,1065836,0.0,0.0
7.3,3197404,3173090,0,5418024,2097144,11887224,1065836,0.0,0.0
8.338,3197404,3173091,0,5425284,2097144,11887300,1065836,0.0,0.0
9.38,3197404,3173090,0,5433868,2097144,11886988,1065836,0.0,0.0
10.419,3197408,3173094,0,5438320,2097144,11886960,1065836,0.0,0.0
11.511,3197372,3173969,0,5474420,2097140,11848368,1065832,0.0,0.0
11.546,3197372,3173969,0,5474172,2097140,11849616,1065832,0.0,0.0
