elapsed_s,algorithm_usage_usec,end_to_end_usage_usec,algorithm_interval_cores,end_to_end_interval_cores,memory_sampled,algorithm_pids,end_to_end_pids,algorithm_rss_kib,algorithm_pss_kib,algorithm_swap_kib,end_to_end_rss_kib,end_to_end_pss_kib,end_to_end_swap_kib
6.1e-05,0,160,,,True,1,5,3168408,3145170,0,3415268,3333183,0
1.099945,256463,453995,0.23317279510300215,0.41262082821136375,False,1,5,3168408,3145170,0,3415268,3333183,0
2.15086,1386804,1910546,1.0755781902816577,1.3859839540748664,False,1,5,3168408,3145170,0,3415268,3333183,0
3.192362,1704009,2536823,0.30456498569327867,0.6013210559260713,False,1,5,3168408,3145170,0,3415268,3333183,0
4.233686,2592069,3655621,0.8528180177856066,1.0743993566453856,False,1,5,3168408,3145170,0,3415268,3333183,0
5.29321,3257161,4596060,0.6277268646882701,0.8876047597934904,False,1,5,3168408,3145170,0,3415268,3333183,0
6.337682,4301942,5863640,1.0002961784775048,1.2136088136312926,False,1,5,3168408,3145170,0,3415268,3333183,0
7.38268,5080596,6921255,0.745124895271909,1.0120737402145241,False,1,5,3168408,3145170,0,3415268,3333183,0
8.418066,5303687,7486744,0.21546654085500805,0.5461625915951681,False,1,5,3168408,3145170,0,3415268,3333183,0
8.448234,5304598,7491724,0.030197003768073945,0.16507253431943825,True,1,5,3191836,3168354,0,3513688,3431080,0
