elapsed_s,algorithm_usage_usec,end_to_end_usage_usec,algorithm_interval_cores,end_to_end_interval_cores,memory_sampled,algorithm_pids,end_to_end_pids,algorithm_rss_kib,algorithm_pss_kib,algorithm_swap_kib,end_to_end_rss_kib,end_to_end_pss_kib,end_to_end_swap_kib
4.4e-05,97,317,,,True,1,4,3263832,3240915,0,3333412,3288499,0
1.086678,461972,500119,0.4250509205057316,0.4599541005046943,False,1,4,3263832,3240915,0,3333412,3288499,0
2.14835,1570894,1657906,1.0445058690978415,1.0905323518382561,False,1,4,3263832,3240915,0,3333412,3288499,0
3.200673,2170685,2308504,0.5699683597039266,0.6182491482644041,False,1,4,3263832,3240915,0,3333412,3288499,0
4.245067,3377242,3560030,1.15526957550427,1.1983270668128871,False,1,4,3263832,3240915,0,3333412,3288499,0
5.305725,4525287,4770613,1.0823899520258882,1.1413514934461244,False,1,4,3263832,3240915,0,3333412,3288499,0
6.355095,5756890,6055693,1.173659095981859,1.2246201341376786,False,1,4,3263832,3240915,0,3333412,3288499,0
7.413693,6850339,7200140,1.0329218408272411,1.081096879661707,False,1,4,3263832,3240915,0,3333412,3288499,0
8.458364,7744007,8149234,0.8554539817838345,0.9085099179864856,False,1,4,3263832,3240915,0,3333412,3288499,0
8.494395,7747496,8153512,0.09683493262401502,0.11873311601190491,True,1,4,3409140,3385985,0,3479108,3434037,0
