elapsed_s,algorithm_usage_usec,end_to_end_usage_usec,algorithm_interval_cores,end_to_end_interval_cores,memory_sampled,algorithm_pids,end_to_end_pids,algorithm_rss_kib,algorithm_pss_kib,algorithm_swap_kib,end_to_end_rss_kib,end_to_end_pss_kib,end_to_end_swap_kib
6.5e-05,1000,2142,,,True,1,4,3274492,3251231,0,3344544,3299328,0
1.118604,473220,512160,0.42217567689468266,0.45596796912132537,False,1,4,3274492,3251231,0,3344544,3299328,0
2.178893,1870792,1955364,1.3181045869552768,1.3611419034670151,False,1,4,3274492,3251231,0,3344544,3299328,0
3.227228,3125359,3257362,1.1967235160411156,1.2419676465573384,False,1,4,3274492,3251231,0,3344544,3299328,0
4.271004,3627315,3803183,0.4809037368057524,0.5229290187328224,False,1,4,3274492,3251231,0,3344544,3299328,0
5.314465,4726366,4956040,1.0532752257711973,1.1048401911803047,False,1,4,3274492,3251231,0,3344544,3299328,0
6.363701,5522182,5794481,0.7584715721020479,0.799096353158033,False,1,4,3274492,3251231,0,3344544,3299328,0
7.424255,6331592,6648720,0.7631956368561225,0.8054650642225043,False,1,4,3274492,3251231,0,3344544,3299328,0
8.487839,7532752,7902534,1.129351853050398,1.1788580740954842,False,1,4,3274492,3251231,0,3344544,3299328,0
8.526791,7557772,7928528,0.6423148065162382,0.6673193877131532,True,1,4,3394572,3371272,0,3464868,3419588,0
