elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.0,3162196,3139081,0,5865236,2097100,12119368,1065968,0.0,0.0
1.096,3168440,3145119,0,5922612,2097100,12036444,1065968,0.18,0.18
2.166,3176136,3151802,0,5889848,2097100,12050652,1065968,0.18,0.18
3.215,3181296,3156954,0,5831772,2097100,12040672,1065968,0.14,0.14
4.261,3184712,3160338,0,5809300,2097100,12048196,1065968,0.14,0.14
5.303,3186120,3161746,0,5804632,2097096,12056840,1065964,0.12,0.12
6.339,3190272,3165892,0,5799412,2097096,12063944,1065964,0.12,0.12
7.374,3191072,3166692,0,5796216,2097096,12074872,1065964,0.09,0.09
8.409,3191820,3167440,0,5797036,2097096,12075156,1065964,0.09,0.09
9.447,3191796,3168291,0,5809368,2097096,12042092,1065908,0.08,0.08
9.484,3191796,3168291,0,5808864,2097040,12040132,1065908,0.08,0.08
