elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.0,3264416,3244360,0,7342444,2095120,10139704,1064864,0.0,0.0
1.121,3286200,3261462,0,7289360,2095116,10192404,1064860,0.0,0.0
2.177,3294880,3270055,0,7275696,2095116,10200420,1064860,0.0,0.0
3.218,3297064,3272238,0,7274416,2095116,10200996,1064860,0.0,0.0
4.275,3298256,3273430,0,7275240,2095112,10201852,1064860,0.0,0.0
5.32,3400160,3375334,0,7151488,2095112,10304852,1064860,0.0,0.0
6.379,3401632,3376806,0,7153800,2095112,10306388,1064860,0.0,0.0
7.429,3401864,3377038,0,7152092,2095112,10305912,1064860,0.0,0.0
8.475,3401864,3377037,0,7151396,2095112,10304800,1064860,0.0,0.0
9.536,3401812,3378603,0,7150708,2095112,10266760,1064860,0.0,0.0
9.571,3401812,3378603,0,7150708,2095112,10267012,1064860,0.0,0.0
