elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.0,3169776,3146521,0,7355048,2096428,10067380,1065380,0.0,0.0
1.136,3170880,3146602,0,7328628,2096424,10106612,1065376,0.0,0.0
2.175,3178672,3154204,0,7271964,2096424,10170100,1065376,0.0,0.0
3.229,3186880,3162393,0,7266812,2096424,10182724,1065376,0.0,0.0
4.275,3189524,3165022,0,7263068,2096424,10186988,1065376,0.0,0.0
5.317,3189656,3165154,0,7264084,2096424,10187652,1065376,0.0,0.0
6.369,3190984,3166481,0,7265280,2096424,10188916,1065376,0.0,0.0
7.409,3192684,3168181,0,7256916,2096424,10189780,1065376,0.0,0.0
8.452,3194260,3169758,0,7261080,2096424,10191000,1065376,0.0,0.0
9.487,3195196,3170694,0,7264360,2096424,10191684,1065376,0.0,0.0
10.538,3197848,3173346,0,7269336,2096424,10195020,1065376,0.0,0.0
11.664,3198716,3174214,0,7267468,2096420,10197024,1065372,0.0,0.0
12.705,3199436,3174933,0,7259956,2096420,10197600,1065372,0.0,0.0
13.762,3199700,3175197,0,7260004,2096420,10197668,1065372,0.0,0.0
14.817,3200244,3175742,0,7258840,2096420,10198260,1065372,0.0,0.0
15.874,3200524,3176021,0,7259232,2096416,10198132,1065372,0.0,0.0
16.932,3200488,3176058,0,7259716,2096416,10197316,1065372,0.0,0.0
17.989,3200488,3176983,0,7293992,2096416,10160536,1065372,0.0,0.0
18.036,3200488,3176983,0,7293488,2096412,10160732,1065372,0.0,0.0
