elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.0,3168888,3145518,0,7299300,2096264,10093488,1065316,0.0,0.0
1.11,3170732,3146490,0,7283584,2096264,10133088,1065316,0.0,0.0
2.156,3182536,3158030,0,7204540,2096264,10201208,1065316,0.0,0.0
3.194,3183308,3158802,0,7218400,2096260,10203996,1065312,0.0,0.0
4.25,3185092,3160578,0,7219320,2096260,10205544,1065312,0.0,0.0
5.286,3188520,3164006,0,7206356,2096260,10214888,1065312,0.0,0.0
6.32,3194396,3169866,0,7182116,2096260,10226080,1065312,0.0,0.0
7.375,3195996,3171464,0,7166144,2096260,10238252,1065312,0.0,0.0
8.424,3197572,3173040,0,7167996,2096260,10239632,1065312,0.0,0.0
9.482,3197888,3173357,0,7167624,2096260,10241032,1065312,0.0,0.0
10.538,3197888,3173357,0,7176220,2096260,10224956,1065312,0.0,0.0
11.646,3197788,3174149,0,7217980,2096260,10187372,1065312,0.0,0.0
11.692,3197788,3174149,0,7217980,2096260,10187740,1065312,0.0,0.0
