elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.0,3168980,3145408,0,7294276,2095220,10145948,1064932,0.0,0.0
1.116,3169296,3144927,0,7234864,2095220,10185972,1064932,0.0,0.0
2.163,3177324,3152632,0,7170264,2095216,10249316,1064928,0.0,0.0
3.218,3186828,3162119,0,7155884,2095216,10270884,1064928,0.0,0.0
4.267,3199316,3174607,0,7148200,2095216,10282408,1064928,0.0,0.0
5.322,3199340,3174624,0,7154072,2095212,10281332,1064924,0.0,0.0
6.368,3199344,3174627,0,7155904,2095212,10281056,1064924,0.0,0.0
7.4,3199348,3174631,0,7154500,2095212,10281768,1064924,0.0,0.0
8.456,3199348,3174632,0,7153092,2095212,10281216,1064924,0.0,0.0
9.511,3199348,3174630,0,7153336,2095212,10280936,1064924,0.0,0.0
10.568,3199312,3175489,0,7178172,2095212,10244468,1064924,0.0,0.0
10.664,3199312,3175489,0,7176988,2095212,10244512,1064924,0.0,0.0
