elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.0,3169040,3145661,0,7353516,2096092,10116968,1065228,0.0,0.0
1.124,3181276,3156805,0,7309968,2096092,10168436,1065228,0.0,0.0
2.165,3183204,3158717,0,7239212,2096092,10224080,1065228,0.0,0.0
3.21,3183500,3159014,0,7235852,2096092,10228020,1065228,0.0,0.0
4.264,3186352,3161864,0,7231900,2096084,10233436,1065228,0.0,0.0
5.303,3189104,3164606,0,7219664,2096084,10243480,1065228,0.0,0.0
6.359,3193456,3168922,0,7217720,2096080,10250724,1065228,0.0,0.0
7.413,3194720,3170183,0,7213484,2096080,10255824,1065228,0.0,0.0
8.466,3194720,3170182,0,7211568,2096076,10256116,1065224,0.0,0.0
9.503,3194684,3171006,0,7263704,2096076,10203424,1065224,0.0,0.0
9.55,3194684,3171006,0,7263704,2096076,10203532,1065224,0.0,0.0
