elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.0,3168788,3145278,0,7276044,2094756,10182528,1064624,0.0,0.0
1.133,3170596,3146239,0,7218572,2094756,10222752,1064624,0.0,0.0
2.189,3176824,3152261,0,7153540,2094756,10284392,1064624,0.0,0.0
3.229,3184720,3160141,0,7147136,2094756,10295720,1064624,0.0,0.0
4.274,3187536,3162954,0,7144160,2094756,10296752,1064624,0.0,0.0
5.327,3191980,3167482,0,7139852,2094756,10302352,1064624,0.0,0.0
6.371,3192176,3167595,0,7144780,2094756,10303296,1064624,0.0,0.0
7.426,3192276,3167694,0,7145232,2094744,10304484,1064624,0.0,0.0
8.482,3192484,3167902,0,7134592,2094744,10305800,1064624,0.0,0.0
9.516,3194196,3169621,0,7137732,2094736,10306736,1064620,0.0,0.0
10.572,3197336,3172755,0,7140252,2094732,10310716,1064620,0.0,0.0
11.72,3197340,3172758,0,7141184,2094732,10310316,1064620,0.0,0.0
12.765,3197340,3172758,0,7141896,2094732,10310548,1064620,0.0,0.0
13.821,3197340,3172759,0,7148112,2094732,10310260,1064620,0.0,0.0
14.877,3197340,3172758,0,7151500,2094732,10310844,1064620,0.0,0.0
15.935,3197340,3172758,0,7153808,2094732,10310896,1064620,0.0,0.0
16.982,3197304,3173548,0,7206832,2094732,10273308,1064620,0.0,0.0
17.02,3197304,3173548,0,7206836,2094732,10273408,1064620,0.0,0.0
