elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.0,3273948,3250786,0,6591260,2024924,11789176,1067256,0.0,0.0
1.102,3286200,3261326,0,6545328,2024924,11839424,1067256,0.0,0.0
2.146,3292668,3267757,0,6535076,2024924,11844020,1067256,0.0,0.0
3.189,3292748,3267836,0,6535328,2024924,11843400,1067256,0.0,0.0
4.224,3293764,3268853,0,6529752,2024924,11844848,1067256,0.0,0.0
5.27,3399168,3374261,0,6411268,2024924,11950264,1067256,0.0,0.0
6.312,3403944,3379032,0,6411160,2024924,11954816,1067256,0.0,0.0
7.359,3404004,3379092,0,6411440,2024924,11955180,1067256,0.0,0.0
8.394,3404008,3379095,0,6409500,2024924,11955936,1067256,0.0,0.0
9.437,3404008,3379119,0,6412020,2024668,11954032,1067148,0.0,0.0
10.472,3403956,3380755,0,6448252,2024668,11919004,1067148,0.0,0.0
10.597,3403956,3380755,0,6449068,2024668,11918564,1067148,0.0,0.0
