elapsed_s,algorithm_usage_usec,end_to_end_usage_usec,algorithm_interval_cores,end_to_end_interval_cores,memory_sampled,algorithm_pids,end_to_end_pids,algorithm_rss_kib,algorithm_pss_kib,algorithm_swap_kib,end_to_end_rss_kib,end_to_end_pss_kib,end_to_end_swap_kib
6.8e-05,0,0,,,True,1,4,3279268,3256142,0,3349700,3304712,0
1.132151,486116,526580,0.4293996968983926,0.46514266634456714,False,1,4,3279268,3256142,0,3349700,3304712,0
2.188281,1894450,1986015,1.333485732504906,1.3818708843344674,False,1,4,3279268,3256142,0,3349700,3304712,0
3.246069,2710587,2853086,0.7715506605368891,0.819702087740638,False,1,4,3279268,3256142,0,3349700,3304712,0
4.305241,4162047,4353838,1.3703712184576644,1.416909420061715,False,1,4,3279268,3256142,0,3349700,3304712,0
5.35605,5002177,5252763,0.7995079942154174,0.8554601355743683,False,1,4,3279268,3256142,0,3349700,3304712,0
6.419548,6408731,6713631,1.322573918175415,1.3736450322540636,False,1,4,3279268,3256142,0,3349700,3304712,0
7.469023,7262832,7620113,0.8138358022353125,0.8637473854753367,False,1,4,3279268,3256142,0,3349700,3304712,0
8.523098,7797501,8207190,0.5072403094755751,0.5569597623314465,False,1,4,3279268,3256142,0,3349700,3304712,0
8.562998,7802434,8213060,0.1236338558724153,0.14711752158343358,True,1,4,3406544,3383382,0,3476556,3431503,0
