elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.0,2508140,2485143,0,3742348,1470176,8334076,882228,0.0,0.0
1.033,3163356,3140119,0,3048088,1470176,9013048,882228,0.0,0.0
2.077,3204472,3180114,0,2991068,1470176,9101780,882228,0.0,0.0
3.112,3210480,3186122,0,2986124,1470176,9106516,882228,0.0,0.0
4.146,3224364,3200003,0,2881296,1470176,9201868,882228,0.0,0.0
5.179,3224428,3200065,0,2871316,1470176,9202192,882228,0.0,0.0
6.206,3225192,3200828,0,2875260,1470176,9202800,882228,0.0,0.0
7.231,3233164,3208795,0,2853664,1470176,9213904,882228,0.0,0.0
8.262,3236788,3212421,0,2844428,1470176,9218456,882228,0.0,0.0
9.299,3245644,3221276,0,2815512,1470176,9226640,882228,0.0,0.0
10.332,3256268,3231899,0,2805092,1470176,9236788,882228,0.0,0.0
11.366,3259724,3235353,0,2824144,1470176,9240200,882228,0.0,0.0
12.395,3259724,3235356,0,2833176,1470176,9240640,882228,0.0,0.0
13.422,3260564,3236195,0,2810664,1470176,9241024,882228,0.0,0.0
14.45,3260848,3236482,0,2815648,1470176,9241492,882228,0.0,0.0
15.477,3262808,3238441,0,2813144,1470176,9243444,882228,0.0,0.0
16.503,3271012,3246645,0,2813252,1470176,9251532,882228,0.0,0.0
17.536,3277984,3253618,0,2821300,1470176,9259152,882228,0.0,0.0
18.568,3278016,3253647,0,2826060,1470176,9259780,882228,0.0,0.0
19.596,3280480,3256111,0,2818420,1470176,9261796,882228,0.0,0.0
20.629,3280504,3256135,0,2804860,1470176,9262164,882228,0.0,0.0
21.662,3280532,3256166,0,2784656,1470176,9263376,882228,0.0,0.0
22.694,3281504,3257136,0,2775628,1470176,9265028,882228,0.0,0.0
23.734,3281536,3257170,0,2784360,1470176,9264872,882228,0.0,0.0
24.764,3282252,3257884,0,2779452,1470176,9266748,882228,0.0,0.0
25.845,3282280,3257913,0,2801548,1470176,9264808,882228,0.0,0.0
26.875,3284868,3260501,0,2787560,1470176,9267556,882228,0.0,0.0
27.903,3284868,3260503,0,2769840,1470176,9268768,882228,0.0,0.0
28.931,3284868,3260500,0,2753688,1470176,9273348,882228,0.0,0.0
29.967,3284868,3260504,0,2765176,1470176,9267868,882228,0.0,0.0
30.998,3284868,3260502,0,2756668,1470176,9267372,882228,0.0,0.0
32.029,3284868,3260501,0,2765860,1470176,9267488,882228,0.0,0.0
33.057,3284868,3260504,0,2769204,1470176,9269796,882228,0.0,0.0
34.088,3286320,3261953,0,2777216,1470176,9270880,882228,0.0,0.0
35.118,3286320,3261954,0,2770184,1470176,9270424,882228,0.0,0.0
36.149,3286640,3262272,0,2792216,1470176,9270960,882228,0.0,0.0
37.175,3288444,3264077,0,2795876,1470176,9272044,882228,0.0,0.0
38.202,3289140,3264775,0,2801392,1470176,9272272,882228,0.0,0.0
39.231,3289140,3264776,0,2811632,1470176,9272364,882228,0.0,0.0
40.261,3289140,3264773,0,2814428,1470176,9274100,882228,0.0,0.0
41.293,3290848,3266484,0,2796708,1470176,9275648,882228,0.0,0.0
42.325,3291932,3267564,0,2800136,1470176,9276316,882228,0.0,0.0
43.348,3295240,3270874,0,2809072,1470176,9279592,882228,0.0,0.0
44.375,3304276,3279910,0,2795120,1470176,9289700,882228,0.0,0.0
45.409,3305616,3281248,0,2767512,1470176,9289848,882228,0.0,0.0
46.446,3305616,3281249,0,2758648,1470176,9292672,882228,0.0,0.0
47.478,3306464,3282097,0,2765508,1470176,9294264,882228,0.0,0.0
48.511,3306464,3282097,0,2773588,1470176,9294820,882228,0.0,0.0
49.543,3306464,3282099,0,2747332,1470176,9298456,882228,0.0,0.0
50.578,3306464,3282100,0,2755640,1470176,9300396,882228,0.0,0.0
51.613,3306600,3282235,0,2745572,1470176,9300848,882228,0.0,0.0
52.645,3307416,3283051,0,2750752,1470176,9303496,882228,0.0,0.0
53.676,3313404,3289038,0,2736496,1470176,9310384,882228,0.0,0.0
54.711,3315456,3291090,0,2740804,1470176,9312896,882228,0.0,0.0
