elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.001,3163364,3138930,0,7844312,0,6319272,0,0.0,0.0
1.032,3181180,3156315,0,7773436,0,6365608,0,0.0,0.0
2.06,3187304,3162338,0,7699008,0,6406868,0,0.0,0.0
3.086,3191220,3166178,0,7538032,0,6544936,0,0.0,0.0
4.111,3197700,3172520,0,7538928,0,6554464,0,0.0,0.0
5.14,3212168,3186988,0,7537928,0,6571000,0,0.0,0.0
6.166,3217004,3191824,0,7539020,0,6577608,0,0.0,0.0
7.187,3219496,3194316,0,7543368,0,6579380,0,0.0,0.0
8.213,3219640,3194460,0,7551668,0,6579712,0,0.0,0.0
9.239,3224556,3199370,0,7552212,0,6585908,0,0.0,0.0
10.264,3227260,3202074,0,7560928,0,6589356,0,0.0,0.0
11.289,3228232,3203046,0,7571752,0,6590652,0,0.0,0.0
12.314,3228312,3203126,0,7569928,0,6590248,0,0.0,0.0
13.339,3228312,3203126,0,7576192,0,6590892,0,0.0,0.0
14.363,3228844,3203658,0,7577468,0,6590412,0,0.0,0.0
15.387,3229344,3204158,0,7607440,0,6591172,0,0.0,0.0
16.411,3229788,3204602,0,7606536,0,6590244,0,0.0,0.0
17.433,3230352,3205166,0,7607244,0,6592212,0,0.0,0.0
18.457,3232632,3207446,0,7605008,0,6594696,0,0.0,0.0
19.483,3236840,3211654,0,7609304,0,6598516,0,0.0,0.0
20.508,3236864,3211678,0,7608636,0,6598372,0,0.0,0.0
21.531,3240276,3215090,0,7598884,0,6601800,0,0.0,0.0
22.559,3246512,3221326,0,7592376,0,6608960,0,0.0,0.0
23.581,3249520,3224334,0,7575100,0,6614480,0,0.0,0.0
24.605,3255416,3230230,0,7574428,0,6619640,0,0.0,0.0
25.628,3255992,3230806,0,7575208,0,6621164,0,0.0,0.0
26.655,3258016,3232830,0,7567244,0,6622436,0,0.0,0.0
27.678,3258336,3233150,0,7572320,0,6622264,0,0.0,0.0
28.702,3259980,3234794,0,7573700,0,6624632,0,0.0,0.0
29.729,3261156,3235970,0,7568100,0,6626416,0,0.0,0.0
30.757,3261180,3235994,0,7568976,0,6627476,0,0.0,0.0
31.779,3261540,3236354,0,7570368,0,6627784,0,0.0,0.0
32.802,3261540,3236354,0,7572196,0,6627132,0,0.0,0.0
33.828,3261540,3236354,0,7570360,0,6626796,0,0.0,0.0
34.854,3261540,3236354,0,7571864,0,6627144,0,0.0,0.0
35.874,3262052,3236866,0,7570820,0,6626560,0,0.0,0.0
36.897,3262076,3236890,0,7569176,0,6629412,0,0.0,0.0
37.921,3262104,3236918,0,7568836,0,6631100,0,0.0,0.0
38.95,3262140,3236954,0,7569808,0,6633216,0,0.0,0.0
39.974,3262204,3237018,0,7571896,0,6634120,0,0.0,0.0
40.997,3262784,3237598,0,7570276,0,6635388,0,0.0,0.0
42.021,3264608,3239422,0,7571024,0,6635092,0,0.0,0.0
43.046,3264640,3239456,0,7573040,0,6636004,0,0.0,0.0
44.074,3264676,3239490,0,7570716,0,6637132,0,0.0,0.0
45.099,3264708,3239522,0,7570280,0,6637376,0,0.0,0.0
46.126,3264920,3239734,0,7568216,0,6638172,0,0.0,0.0
47.155,3265600,3240413,0,7560204,0,6642144,0,0.0,0.0
48.183,3269220,3244033,0,7557128,0,6644136,0,0.0,0.0
49.205,3272052,3246866,0,7554788,0,6647176,0,0.0,0.0
50.231,3272292,3247105,0,7556356,0,6647748,0,0.0,0.0
51.258,3272688,3247501,0,7555380,0,6648564,0,0.0,0.0
52.285,3272720,3247533,0,7551320,0,6648760,0,0.0,0.0
53.31,3272740,3247553,0,7554712,0,6646724,0,0.0,0.0
54.332,3272968,3247786,0,7554624,0,6649604,0,0.0,0.0
55.361,3273000,3247814,0,7554124,0,6649708,0,0.0,0.0
56.386,3273020,3247833,0,7560140,0,6648040,0,0.0,0.0
57.412,3273048,3247861,0,7557872,0,6648632,0,0.0,0.0
58.434,3273068,3247881,0,7559488,0,6648036,0,0.0,0.0
59.461,3273080,3247891,0,7603512,0,6599728,0,0.0,0.0
60.484,3273116,3247929,0,7595828,0,6597844,0,0.0,0.0
61.515,3273552,3248366,0,7597784,0,6597560,0,0.0,0.0
62.541,3273764,3248577,0,7597084,0,6598208,0,0.0,0.0
63.57,3273788,3248601,0,7599968,0,6598968,0,0.0,0.0
64.593,3273816,3248629,0,7604096,0,6597420,0,0.0,0.0
65.623,3273840,3248653,0,7603888,0,6597788,0,0.0,0.0
66.647,3273864,3248678,0,7603684,0,6598852,0,0.0,0.0
67.675,3274884,3249698,0,7601564,0,6601052,0,0.0,0.0
68.704,3280004,3254818,0,7590508,0,6606060,0,0.0,0.0
69.73,3281440,3256254,0,7589896,0,6606948,0,0.0,0.0
70.757,3281524,3256337,0,7588640,0,6606724,0,0.0,0.0
71.782,3282340,3257154,0,7587076,0,6606808,0,0.0,0.0
72.809,3282492,3257305,0,7584904,0,6607164,0,0.0,0.0
73.833,3282520,3257333,0,7584664,0,6607284,0,0.0,0.0
74.861,3282552,3257365,0,7588460,0,6608324,0,0.0,0.0
75.883,3282736,3257549,0,7588876,0,6608048,0,0.0,0.0
76.905,3282920,3257733,0,7586140,0,6608564,0,0.0,0.0
77.93,3284296,3259109,0,7584652,0,6610808,0,0.0,0.0
78.954,3284756,3259563,0,7583460,0,6610568,0,0.0,0.0
79.98,3285204,3260017,0,7583692,0,6611500,0,0.0,0.0
81.002,3285220,3260033,0,7595304,0,6610152,0,0.0,0.0
82.025,3285248,3260061,0,7598396,0,6610848,0,0.0,0.0
83.053,3285224,3260538,0,7657916,0,6546632,0,0.0,0.0
83.076,3285228,3260542,0,7657976,0,6547440,0,0.0,0.0
