elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.001,3172544,3148056,0,7853056,0,6342584,0,0.0,0.0
1.037,3193276,3168008,0,7813324,0,6393556,0,0.0,0.0
2.065,3203952,3178680,0,7717384,0,6438760,0,0.0,0.0
3.092,3210948,3185677,0,7587840,0,6579996,0,0.0,0.0
4.119,3214660,3189388,0,7573808,0,6586512,0,0.0,0.0
5.15,3222236,3196965,0,7562596,0,6597116,0,0.0,0.0
6.179,3226728,3201456,0,7559960,0,6606000,0,0.0,0.0
7.203,3232088,3206817,0,7551776,0,6611416,0,0.0,0.0
8.234,3232672,3207401,0,7556672,0,6612780,0,0.0,0.0
9.265,3232856,3207585,0,7551516,0,6614724,0,0.0,0.0
10.297,3233376,3208105,0,7557700,0,6616044,0,0.0,0.0
11.321,3234072,3208801,0,7560980,0,6616104,0,0.0,0.0
12.344,3235116,3209845,0,7552780,0,6620484,0,0.0,0.0
13.371,3235116,3209845,0,7558756,0,6621468,0,0.0,0.0
14.399,3235892,3210621,0,7570440,0,6623012,0,0.0,0.0
15.425,3241036,3215765,0,7560972,0,6631340,0,0.0,0.0
16.448,3245076,3219801,0,7565144,0,6636368,0,0.0,0.0
17.466,3245076,3219801,0,7565304,0,6635352,0,0.0,0.0
18.491,3248380,3223105,0,7561976,0,6639084,0,0.0,0.0
19.521,3248620,3223345,0,7556472,0,6638172,0,0.0,0.0
20.545,3248620,3223345,0,7569516,0,6632280,0,0.0,0.0
21.574,3251884,3226609,0,7566316,0,6636232,0,0.0,0.0
22.603,3252644,3227369,0,7567576,0,6637076,0,0.0,0.0
23.627,3252644,3227369,0,7564636,0,6636988,0,0.0,0.0
24.651,3252880,3227605,0,7568964,0,6637504,0,0.0,0.0
25.675,3254736,3229461,0,7574540,0,6639288,0,0.0,0.0
26.702,3254888,3229611,0,7578612,0,6639608,0,0.0,0.0
27.728,3255272,3229995,0,7576784,0,6640324,0,0.0,0.0
28.748,3255272,3229995,0,7578212,0,6639900,0,0.0,0.0
29.77,3255272,3229995,0,7576820,0,6639952,0,0.0,0.0
30.795,3255688,3230411,0,7567608,0,6640616,0,0.0,0.0
31.821,3255688,3230411,0,7565476,0,6640160,0,0.0,0.0
32.85,3257968,3232691,0,7571012,0,6644388,0,0.0,0.0
33.878,3257968,3232691,0,7571900,0,6643488,0,0.0,0.0
34.905,3257968,3232691,0,7565756,0,6643544,0,0.0,0.0
35.928,3257968,3232691,0,7564864,0,6644296,0,0.0,0.0
36.953,3259020,3233743,0,7567316,0,6644572,0,0.0,0.0
37.981,3259020,3233743,0,7566708,0,6645128,0,0.0,0.0
39.013,3259020,3233743,0,7563496,0,6643432,0,0.0,0.0
40.045,3259672,3234395,0,7561932,0,6644176,0,0.0,0.0
41.068,3259676,3234399,0,7560264,0,6645008,0,0.0,0.0
42.093,3261276,3235999,0,7558284,0,6646756,0,0.0,0.0
43.118,3267676,3242399,0,7548620,0,6651184,0,0.0,0.0
44.146,3270392,3245115,0,7526064,0,6656020,0,0.0,0.0
45.171,3271700,3246423,0,7525364,0,6659268,0,0.0,0.0
46.197,3276720,3251443,0,7536888,0,6662988,0,0.0,0.0
47.224,3276972,3251695,0,7531640,0,6664128,0,0.0,0.0
48.25,3276992,3251714,0,7533468,0,6663140,0,0.0,0.0
49.275,3277608,3252331,0,7532612,0,6664300,0,0.0,0.0
50.303,3277980,3252703,0,7536772,0,6664168,0,0.0,0.0
51.325,3277980,3252703,0,7531056,0,6663604,0,0.0,0.0
52.352,3278240,3252963,0,7532188,0,6664788,0,0.0,0.0
53.374,3278888,3253611,0,7539344,0,6665804,0,0.0,0.0
54.4,3280436,3255159,0,7538220,0,6666812,0,0.0,0.0
55.423,3280792,3255515,0,7535852,0,6667980,0,0.0,0.0
56.447,3280792,3255515,0,7536348,0,6668080,0,0.0,0.0
57.473,3280792,3255515,0,7536628,0,6668376,0,0.0,0.0
58.501,3281088,3255811,0,7536924,0,6668992,0,0.0,0.0
59.528,3281348,3256071,0,7539908,0,6667436,0,0.0,0.0
60.554,3281604,3256327,0,7539224,0,6668232,0,0.0,0.0
61.577,3281604,3256327,0,7542660,0,6668508,0,0.0,0.0
62.604,3282976,3257699,0,7545020,0,6670172,0,0.0,0.0
63.634,3282976,3257699,0,7540784,0,6671260,0,0.0,0.0
64.662,3282976,3257699,0,7542248,0,6671596,0,0.0,0.0
65.687,3283236,3257959,0,7542916,0,6675132,0,0.0,0.0
66.714,3283236,3257959,0,7536928,0,6673760,0,0.0,0.0
67.737,3283236,3257959,0,7538104,0,6674300,0,0.0,0.0
68.762,3283236,3257959,0,7539020,0,6674928,0,0.0,0.0
69.788,3284056,3258778,0,7534144,0,6676000,0,0.0,0.0
70.814,3284352,3259074,0,7529380,0,6676776,0,0.0,0.0
71.842,3284352,3259074,0,7530356,0,6675676,0,0.0,0.0
72.871,3284352,3259074,0,7533292,0,6677396,0,0.0,0.0
73.897,3291312,3266034,0,7525768,0,6682784,0,0.0,0.0
74.92,3291588,3266310,0,7523572,0,6683848,0,0.0,0.0
75.945,3291832,3266555,0,7522552,0,6682060,0,0.0,0.0
76.972,3291832,3266554,0,7524248,0,6682188,0,0.0,0.0
77.999,3291832,3266555,0,7528292,0,6683176,0,0.0,0.0
79.022,3292068,3266790,0,7526160,0,6685456,0,0.0,0.0
80.048,3292068,3266790,0,7523236,0,6685608,0,0.0,0.0
81.079,3292460,3267182,0,7521960,0,6685580,0,0.0,0.0
82.103,3292468,3267190,0,7514920,0,6689080,0,0.0,0.0
83.133,3292500,3267222,0,7511468,0,6689548,0,0.0,0.0
84.16,3292528,3267255,0,7514628,0,6688800,0,0.0,0.0
85.183,3292560,3267282,0,7520032,0,6688440,0,0.0,0.0
86.209,3292588,3267310,0,7522092,0,6686212,0,0.0,0.0
87.234,3292776,3267502,0,7520416,0,6687208,0,0.0,0.0
88.257,3292800,3267522,0,7521040,0,6686060,0,0.0,0.0
89.287,3292828,3267550,0,7526184,0,6686796,0,0.0,0.0
90.312,3292856,3267578,0,7526924,0,6686336,0,0.0,0.0
91.337,3292912,3267634,0,7525556,0,6687140,0,0.0,0.0
92.364,3292932,3267654,0,7522224,0,6687432,0,0.0,0.0
93.391,3292952,3267675,0,7527008,0,6686000,0,0.0,0.0
94.422,3292980,3267703,0,7529112,0,6686428,0,0.0,0.0
95.452,3293780,3268502,0,7524000,0,6687244,0,0.0,0.0
96.477,3293780,3268502,0,7524444,0,6687464,0,0.0,0.0
97.5,3294564,3269287,0,7523908,0,6689268,0,0.0,0.0
98.524,3294564,3269287,0,7530192,0,6689292,0,0.0,0.0
99.551,3295128,3269850,0,7526072,0,6690588,0,0.0,0.0
100.578,3295128,3269850,0,7524464,0,6689680,0,0.0,0.0
101.605,3297076,3271798,0,7527228,0,6691184,0,0.0,0.0
102.634,3297252,3271975,0,7528524,0,6691288,0,0.0,0.0
103.661,3297256,3271978,0,7522504,0,6691728,0,0.0,0.0
104.683,3297256,3271979,0,7523548,0,6692516,0,0.0,0.0
105.705,3297204,3272488,0,7590340,0,6626524,0,0.0,0.0
105.732,3297204,3272488,0,7589836,0,6626628,0,0.0,0.0
