elapsed_s,algorithm_usage_usec,end_to_end_usage_usec,algorithm_interval_cores,end_to_end_interval_cores,memory_sampled,algorithm_pids,end_to_end_pids,algorithm_rss_kib,algorithm_pss_kib,algorithm_swap_kib,end_to_end_rss_kib,end_to_end_pss_kib,end_to_end_swap_kib
5.1e-05,37,1139,,,True,1,4,3281136,3256961,0,3351068,3305021,0
1.10579,520895,557568,0.4710496691530178,0.503219104548926,False,1,4,3281136,3256961,0,3351068,3305021,0
2.15776,1880488,1959204,1.2924266113346348,1.3323926099977215,False,1,4,3281136,3256961,0,3351068,3305021,0
3.196831,3221037,3345198,1.2901414883948588,1.333877659127972,False,1,4,3281136,3256961,0,3351068,3305021,0
4.249516,4576477,4744572,1.2876025979165135,1.329337778032833,False,1,4,3281136,3256961,0,3351068,3305021,0
5.300942,6110556,6329572,1.4590463923899166,1.5074768196018706,False,1,4,3281136,3256961,0,3351068,3305021,0
6.341521,7751391,8024562,1.5768482847962002,1.6288914328660173,False,1,4,3281136,3256961,0,3351068,3305021,0
7.386847,8816015,9128219,1.0184610159719871,1.055801512557105,False,1,4,3281136,3256961,0,3351068,3305021,0
8.436611,9607216,9960101,0.753693763744963,0.7924462627975537,False,1,4,3281136,3256961,0,3351068,3305021,0
9.490183,10255728,10650995,0.6155368121601709,0.65576379511958,False,1,4,3281136,3256961,0,3351068,3305021,0
10.530216,10906866,11341774,0.6260745376947445,0.6641896849427279,True,1,4,3501492,3475626,0,3571668,3519941,0
11.620828,11692183,12167685,0.7200695938554192,0.7572908753162393,False,1,4,3501492,3475626,0,3571668,3519941,0
12.65872,12445232,12960361,0.7255562214652015,0.7637364944461119,False,1,4,3501492,3475626,0,3571668,3519941,0
13.710397,13277784,13834856,0.7916426064252019,0.8315246388283338,False,1,4,3501492,3475626,0,3571668,3519941,0
14.758293,13996711,14600495,0.686066656110865,0.73064356814818,False,1,4,3501492,3475626,0,3571668,3519941,0
15.796832,14610577,15254903,0.5910864594026675,0.6301240135872987,False,1,4,3501492,3475626,0,3571668,3519941,0
16.838022,15260330,15943725,0.6240486309607567,0.6615720528810953,False,1,4,3501492,3475626,0,3571668,3519941,0
17.875895,15882623,16609451,0.5995848556352326,0.6414329385074569,False,1,4,3501492,3475626,0,3571668,3519941,0
18.91738,16435930,17204925,0.5312669991209733,0.5717543516249793,False,1,4,3501492,3475626,0,3571668,3519941,0
19.956071,16892989,17705689,0.4400339801332909,0.4821110097984446,False,1,4,3501492,3475626,0,3571668,3519941,0
21.013214,17540199,18389525,0.6122254863780358,0.6468716918817856,True,1,4,3501812,3475946,0,3572024,3520297,0
22.130969,18195318,19085573,0.5861026516330963,0.6227198088651273,False,1,4,3501812,3475946,0,3572024,3520297,0
23.163328,18727174,19656707,0.5151847323206983,0.5532315455861168,False,1,4,3501812,3475946,0,3572024,3520297,0
24.203382,19459816,20425084,0.7044271632017837,0.7387859696543426,False,1,4,3501812,3475946,0,3572024,3520297,0
25.25481,20108262,21113927,0.6167287622324189,0.6551498363201657,False,1,4,3501812,3475946,0,3572024,3520297,0
26.290697,20680332,21724416,0.5522513726504973,0.5893393959446037,False,1,4,3501812,3475946,0,3572024,3520297,0
27.331876,21424899,22507636,0.7151190325682827,0.752243288633703,False,1,4,3501812,3475946,0,3572024,3520297,0
28.386009,22500705,23619460,1.0205606631796664,1.0547290485264715,False,1,4,3501812,3475946,0,3572024,3520297,0
29.441547,23942000,25096692,1.3654588880697422,1.3995050035843055,False,1,4,3501812,3475946,0,3572024,3520297,0
30.492735,25357909,26548164,1.346960914221766,1.3807921639648417,False,1,4,3501812,3475946,0,3572024,3520297,0
31.545996,26802718,28030631,1.3717493524034832,1.4075031005548377,True,1,4,3501812,3475946,0,3572048,3520319,0
32.697181,28367446,29631979,1.3592320865058853,1.391042777570304,False,1,4,3501812,3475946,0,3572048,3520319,0
33.749836,29802759,31100358,1.3635171723335515,1.3949291771160492,False,1,4,3501812,3475946,0,3572048,3520319,0
34.801751,31227486,32562250,1.3544123265176091,1.3897431190940304,False,1,4,3501812,3475946,0,3572048,3520319,0
35.860617,32667279,34039617,1.3597496802875157,1.3952348052236165,False,1,4,3501812,3475946,0,3572048,3520319,0
36.913592,34118552,35528267,1.3782598184128627,1.4137563908928974,False,1,4,3501812,3475946,0,3572048,3520319,0
37.968318,35533154,36981991,1.3412037502532907,1.3782958603432025,False,1,4,3501812,3475946,0,3572048,3520319,0
39.02166,36979754,38469178,1.3733430342647077,1.4118746765512427,False,1,4,3501812,3475946,0,3572048,3520319,0
40.074356,38386405,39916460,1.3362368195344676,1.374833911645094,False,1,4,3501812,3475946,0,3572048,3520319,0
41.127389,39824997,41393175,1.3661406150476607,1.4023436376332596,False,1,4,3501812,3475946,0,3572048,3520319,0
42.18136,41243999,42850653,1.3463391664301572,1.382844925948161,True,1,4,3501812,3475947,0,3572056,3520328,0
43.30705,42772492,44417602,1.357828020996673,1.3919901888152029,False,1,4,3501812,3475947,0,3572056,3520328,0
44.3475,44188173,45874077,1.3606424025616668,1.3998504205898106,False,1,4,3501812,3475947,0,3572056,3520328,0
45.399309,45617180,47340316,1.3586188512086774,1.3940169262833284,False,1,4,3501812,3475947,0,3572056,3520328,0
46.45462,47058017,48819628,1.3653193284235858,1.4017777627649426,False,1,4,3501812,3475947,0,3572056,3520328,0
47.508693,48546562,50347667,1.4121844487927144,1.4496524545437126,False,1,4,3501812,3475947,0,3572056,3520328,0
48.564814,50078282,51922547,1.450325980080456,1.4911925022256736,False,1,4,3501812,3475947,0,3572056,3520328,0
49.621075,51653285,53540183,1.491111715832813,1.5314739029404572,False,1,4,3501812,3475947,0,3572056,3520328,0
50.678744,53209518,55141622,1.4713801488833316,1.5141213136127905,False,1,4,3501812,3475947,0,3572056,3520328,0
51.735877,54777078,56755710,1.4828401675996168,1.5268535306084168,False,1,4,3501812,3475947,0,3572056,3520328,0
52.794802,56318057,58339445,1.4552293281328768,1.4956061179227758,True,1,4,3501812,3475946,0,3572056,3520326,0
