elapsed_s,algorithm_usage_usec,end_to_end_usage_usec,algorithm_interval_cores,end_to_end_interval_cores,memory_sampled,algorithm_pids,end_to_end_pids,algorithm_rss_kib,algorithm_pss_kib,algorithm_swap_kib,end_to_end_rss_kib,end_to_end_pss_kib,end_to_end_swap_kib
4.4e-05,0,77,,,True,1,5,3168600,3145418,0,3401128,3318051,0
1.08772,277319,446059,0.2549646225777322,0.4100318849644711,False,1,5,3168600,3145418,0,3401128,3318051,0
2.114653,950540,1441139,0.6555649395613008,0.9689827858291099,False,1,5,3168600,3145418,0,3401128,3318051,0
3.148141,1428256,2147614,0.46223668088845044,0.6835832568527493,False,1,5,3168600,3145418,0,3401128,3318051,0
4.192251,1946984,2900242,0.49681332811469703,0.7208317683107682,False,1,5,3168600,3145418,0,3401128,3318051,0
5.227893,2498494,3676064,0.5325295097336215,0.7491217009674488,False,1,5,3168600,3145418,0,3401128,3318051,0
6.267219,3067359,4449229,0.5473407542286651,0.7439106189398291,False,1,5,3168600,3145418,0,3401128,3318051,0
7.30839,4094376,5657965,0.9864052715780849,1.1609384872365385,False,1,5,3168600,3145418,0,3401128,3318051,0
8.349651,5164798,6901996,1.0280055602574998,1.194735146636278,False,1,5,3168600,3145418,0,3401128,3318051,0
9.389677,6136822,8055319,0.9346153477608128,1.1089369981868185,False,1,5,3168600,3145418,0,3401128,3318051,0
10.417075,7252615,9340409,1.0860370763545217,1.250819270646466,True,1,5,3196648,3172266,0,3493104,3404494,0
11.493123,7677734,10000646,0.3950746465422648,0.6135761972744697,False,1,5,3196648,3172266,0,3493104,3404494,0
11.51401,7678540,10004989,0.038588590254780446,0.20792834674505142,True,1,5,3196596,3173133,0,3493008,3409344,0
